

1	ARTICULUS	ARTICULUS	NN	Artikel	nom|sg|masc	PNC	2
16	absonderlicher	absonderlicher	ADJA	absonderlicher	dat|sg|fem|pos	NK	18
17	starcker	starker	ADJA	stark	*|sg|fem|pos	NK	18
18	Complexion	Komplexion	NN	Komplexion	dat|sg|fem	NK	15
19	befundene	befundene	ADJA	befundene	nom|pl|*|pos	NK	20
20	Leute	Leute	NN	Leute	nom|pl|*	SB	40
21	/	/	$,	/	_	--	20
22	am	am	APPRART	am	_	PM	23
23	meisten	meisten	ADV	viel	*|*|*|sup	MO	32
24	aber	aber	ADV	aber	_	MO	23
25	/	/	$,	/	_	--	24
26	die	die	PRELS	d	nom|pl|masc	NK	32
27	zum	zum	APPRART	zum	dat|sg|masc	MO	31
28	verstockten	verstockten	ADJA	verstockten	dat|sg|masc|pos	NK	29
29	Laugnen	Laugnen	NN	Laugnen	dat|sg|masc	NK	27
30	fast	fast	ADV	fast	_	MO	31
31	geartete	geartete	ADJA	geartet	nom|pl|masc|pos	NK	32
32	Juden	Juden	NN	Jude	nom|pl|masc	CJ	20
33	/	/	$,	/	_	--	32
34	wann	wann	KOUS	wann	_	MO	39
35	die	die	ART	d	nom|sg|fem	NK	36
36	Tortur	Tortur	NN	Tortur	nom|sg|fem	OA	39
37	nach	nach	APPR	nach	_	MO	39
38	einander	einander	PRF	einander	_	NK	37
39	veranlasset	veranlasset	VVPP	veranlassen	_	OC	40
40	wird	wird	VAFIN	werden	sg|3|pres|ind	CJ	14
41	/	/	$,	/	_	--	40
42	gleichsam	gleichsam	ADV	gleichsam	pos	MO	43
43	unempfindlich	unempfindlich	ADJD	unempfindlich	pos	PD	40
44	/	/	$,	/	_	--	43
45	und	und	KON	und	_	CD	40
46	ohne	ohne	APPR	ohne	_	AC	54
47	/	/	$,	/	_	--	46
48	daß	daß	KOUS	daß	_	CP	54
49	man	man	PIS	man	nom|sg|*	SB	54
50	aus	aus	APPR	aus	_	MO	54
51	ihnen	ihnen	PPER	sie	dat|pl|*|3	NK	50
52	die	die	ART	d	acc|sg|fem	NK	53
53	Warheit	Wahrheit	NN	Wahrheit	acc|sg|fem	OA	54
54	bringete	bringete	VVFIN	bringete	sg|3|past|ind	CJ	45
55	/	/	$,	/	_	--	54
56	die	die	ART	d	acc|sg|fem	NK	57
57	Peinigung	Peinigung	NN	Peinigung	acc|sg|fem	OA	58
58	uͤberstehen	überstehen	VVFIN	überstehen	_	OC	54
59	/	/	$,	/	_	--	58
60	als	als	KOKOM	als	_	CM	61
61	mag	mag	VMFIN	mögen	sg|3|pres|ind	MO	58
62	/	/	$,	/	_	--	61
63	jedoch	jedoch	ADV	jedoch	_	MO	82
64	allein	allein	ADV	allein	_	MO	65
65	auf	auf	APPR	auf	_	MO	82
66	Unserer	Unserer	PPOSAT	unser	dat|sg|fem	NK	65
67	Koͤniglichen	Königlichen	ADJA	königlich	gen|pl|masc|pos	NK	68
68	Appellations-Cammer	Appellations-Cammer	NN	Appellations-Cammer	gen|pl|masc	AG	66
69	/	/	$,	/	_	--	68
70	vor-eingeholten	vor-eingeholten	ADJA	vor-eingeholten	acc|sg|masc|pos	NK	71
71	Befund	Befund	NN	Befund	acc|sg|masc	NK	60
72	/	/	$,	/	_	--	71
73	die	die	ART	d	acc|sg|fem	NK	74
74	Tortur	Tortur	NN	Tortur	acc|sg|fem	OA	82
75	wohl	wohl	ADV	wohl	_	MO	82
76	in	in	APPR	in	_	MO	82
77	zwey	zwei	CARD	zwei	_	NK	81
78	/	/	$,	/	_	--	77
79	auch	auch	ADV	auch	_	MO	81
80	drey	drei	CARD	drei	_	NK	81
81	Tage	Tage	NN	Tag	acc|pl|masc	NK	76
82	vertheilet	verteilet	VVPP	verteilen	_	OC	85
83	und	und	KON	und	_	CD	82
84	angeleget	angelegt	VVPP	anlegen	_	CJ	83
85	werden	werden	VAINF	werden	_	OC	61
86	.	.	SENT	.	_	--	85

1	§.	§.	$(	§	nom|sg|*|pos	NK	2
2	11.	11.	CARD	@ord@	nom|sg|masc|pos	--	0

1	Seheten	Seheten	NN	Seheten	nom|pl|fem	SB	17
2	nun	nun	ADV	nun	_	MO	17
3	die	die	ART	d	acc|sg|fem	NK	5
4	anwesende	anwesende	ADJA	anwesende	acc|pl|fem|pos	NK	5
5	Gerichts-Personen	Gerichts-Personen	NN	Gerichts-Personen	acc|pl|fem	OA	16
6	/	/	$,	/	_	--	5
7	daß	daß	KOUS	daß	_	CP	17
8	Inquisit	Inquisit	NN	Inquisit	nom|sg|neut	SB	17
9	,	,	$,	,	_	--	8
10	ohne	ohne	APPR	ohne	_	MO	17
11	Lebens-Gefahr	Lebens-Gefahr	NN	Lebens-Gefahr	acc|sg|fem	NK	10
12	/	/	$,	/	_	--	11
13	die	die	ART	d	acc|sg|fem	NK	14
14	Tortur	Tortur	NN	Tortur	acc|sg|fem	SB	17
15	nicht	nicht	PTKNEG	nicht	_	NG	17
16	uͤberstehen	überstehen	VVINF	überstehen	_	OC	17
17	koͤnnte	könnte	VMFIN	können	sg|3|past|subj	RE	40
18	/	/	$,	/	_	--	17
19	daß	daß	KOUS	daß	_	CP	23
20	er	er	PPER	er	nom|sg|masc|3	SB	23
21	ausser	außer	APPR	außer	_	MO	23
22	sich	sich	PRF	er|es|sie	dat|sg|3	NK	21
23	kaͤme	käme	VVFIN	kommen	sg|3|past|subj	OC	16
24	/	/	$,	/	_	--	23
25	oder	oder	KON	oder	_	CD	23
26	etwann	etwan	ADV	etwa	_	MO	38
27	einen	einen	ART	ein	acc|sg|masc	NK	29
28	ungefehren	ungefähren	ADJA	ungefähren	acc|sg|masc|pos	NK	29
29	Schaden	Schaden	NN	Schaden	acc|sg|masc	OA	38
30	/	/	$,	/	_	--	29
31	als	als	KOKOM	als	_	MNR	29
32	einen	einen	ART	ein	acc|sg|masc	NK	33
33	Bruch	Bruch	NN	Bruch	acc|sg|masc	NK	31
34	/	/	$,	/	_	--	33
35	oder	oder	KON	oder	_	CD	29
36	Zersprengung	Zersprengung	NN	Zersprengung	acc|sg|fem	CJ	35
37	etc.	etc.	ADV	etc.	_	CJ	36
38	leydete	leitete	VVFIN	leiten	sg|3|past|ind	CJ	25
39	/	/	$,	/	_	--	38
40	so	so	ADV	so	_	MO	41
41	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
42	also	also	ADV	also	_	MO	41
43	gleich	gleich	ADV	gleich	_	MO	48
44	mit	mit	APPR	mit	_	MO	48
45	der	der	ART	d	dat|sg|fem	NK	46
46	Marter	Marter	NN	Marter	dat|sg|fem	NK	44
47	innen	innen	ADV	innen	_	MO	48
48	zuhalten	zuhalten	VVINF	zuhalten	_	SB	41
49	/	/	$,	/	_	--	48
50	selben	selben	PDAT	selb	_	MO	51
51	genugsame	genugsame	ADJD	genügsam	acc|sg|fem|pos	NK	52
52	Labung	Labung	NN	Labung	acc|sg|fem	OA	62
53	/	/	$,	/	_	--	52
54	und	und	KON	und	_	CD	52
55	Gelegenheit	Gelegenheit	NN	Gelegenheit	acc|sg|fem	CJ	54
56	zu	zu	APPR	zu	_	MNR	55
57	seiner	seiner	PPOSAT	sein	dat|sg|fem	NK	58
58	Erhol-	erhol	NN	erhol	dat|sg|fem	NK	56
59	oder	oder	KON	oder	_	CD	58
60	Genesung	Genesung	NN	Genesung	dat|sg|fem	CJ	59
61	zu	zu	PTKZU	zu	_	PM	62
62	verschaffen	verschaffen	VVINF	verschaffen	_	CJ	48
63	/	/	$,	/	_	--	62
64	und	und	KON	und	_	CD	62
65	nach	nach	APPR	nach	_	MO	79
66	Gestalt	Gestalt	NN	Gestalt	dat|sg|fem	NK	65
67	der	der	ART	d	gen|pl|fem	NK	68
68	Sachen	Sachen	NN	Sache	gen|pl|fem	AG	66
69	die	die	ART	d	nom|sg|fem	NK	70
70	Tortur	Tortur	NN	Tortur	nom|sg|fem	OA	79
71	entweder	entweder	ADV	entweder	_	CD	81
72	/	/	$,	/	_	--	71
73	biß	bis	KON	bis	_	AC	74
74	auf	auf	APPR	auf	_	MO	79
75	weitere	weitere	ADJA	weit	acc|sg|fem|comp	NK	76
76	Verordnung	Verordnung	NN	Verordnung	acc|sg|fem	NK	74
77	/	/	$,	/	_	--	76
78	zu	zu	PTKZU	zu	_	PM	79
79	verschieben	verschieben	VVINF	verschieben	_	CJ	64
80	/	/	$,	/	_	--	79
81	oder	oder	KON	oder	_	CD	65
82	aber	aber	ADV	aber	_	MO	103
83	da	da	KOUS	da	_	AC	74
84	er	er	PPER	er	nom|sg|masc|3	SB	103
85	(	(	$(	(	_	--	84
86	zum	zum	APPRART	zum	dat|sg|neut	MO	103
87	Gleichnus	Gleichnus	NN	Gleichnus	dat|sg|neut	NK	86
88	aus	aus	APPR	aus	_	MNR	87
89	einer	einer	ART	ein	dat|sg|fem	NK	91
90	schlechten	schlechten	ADJA	schlecht	dat|sg|fem|pos	NK	91
91	Ohnmacht	Ohnmacht	NN	Ohnmacht	dat|sg|fem	NK	88
92	)	)	$)	)	_	--	91
93	wieder	wieder	ADV	wieder	_	MO	103
94	zu	zu	APPR	zu	_	MO	103
95	sich	sich	PRF	er|es|sie	dat|sg|3	NK	94
96	/	/	$,	/	_	--	95
97	und	und	KON	und	_	CD	74
98	ausser	außer	APPR	außer	_	CJ	97
99	Lebens-	Lebens	NN	Leben	gen|sg|neut	NK	98
100	oder	oder	KON	oder	_	CD	99
101	schweren	schweren	ADJA	schwer	dat|sg|neut|pos	NK	102
102	Schadens-Gefahr	Schadens-Gefahr	NN	Schadens-Gefahr	dat|sg|neut	CJ	100
103	kommet	kommet	VVFIN	kommen	sg|3|pres|ind	MO	107
104	/	/	$,	/	_	--	103
105	wiederum	wiederum	ADV	wiederum	_	MO	107
106	weiters	Weiteres	ADJA	weit	acc|sg|neut	OA	107
107	fortzusetzen	fortzusetzen	VVIZU	fortsetzen	_	CJ	81
108	.	.	SENT	.	_	--	107

1	§.	§.	$(	§	nom|sg|*	--	0
2	12.	12.	CARD	@ord@	_	--	0

1	Dem	Dem	ART	d	dat|sg|masc	NK	2
2	Gericht	Gericht	NN	Gericht	dat|sg|neut	DA	4
3	aber	aber	ADV	aber	_	MO	4
4	lieget	lieget	VVFIN	liegen	sg|3|pres|ind	--	0
5	ob	ob	ADV	ob	_	MO	4
6	/	/	$,	/	_	--	5
7	vornemlich	vornehmlich	ADJD	fürnehmlich	_	MO	12
8	die	die	ART	d	acc|sg|fem	NK	10
9	gebuͤhrende	gebührende	ADJA	gebührend	acc|sg|fem|pos	NK	10
10	Vorsehung	Vorsehung	NN	Vorsehung	acc|sg|fem	OA	12
11	zu	zu	PTKZU	zu	_	PM	12
12	thun	tun	VVINF	tun	_	OC	4
13	/	/	$,	/	_	--	12
14	womit	womit	PWAVREL	womit	_	MO	12
15	von	von	APPR	von	_	OP	19
16	dem	dem	ART	d	dat|sg|neut	NK	17
17	Actuario	Actuario	NN	Actuario	dat|sg|neut	NK	15
18	alle	alle	PIAT	all	nom|pl|fem	NK	19
19	Reden	Reden	NN	Rede	acc|sg|masc	CJ	14
20	/	/	$,	/	_	--	19
21	Zeichen	Zeichen	NN	Zeichen	acc|pl|neut	CJ	19
22	/	/	$,	/	_	--	21
23	Unmuth	Unmut	NN	Unmut	acc|sg|masc	CJ	21
24	/	/	$,	/	_	--	23
25	Entsetzung	Entsetzung	NN	Entsetzung	nom|sg|fem	CJ	23
26	/	/	$,	/	_	--	25
27	so	so	PTKREL	so	_	MO	28
28	viel	viel	ADV	viel	_	MO	29
29	moͤglich	möglich	ADJD	möglich	pos	PD	25
30	/	/	$,	/	_	--	29
31	klar	klar	ADJD	klar	pos	PD	25
32	/	/	$,	/	_	--	31
33	und	und	KON	und	_	CD	23
34	deutlich	deutlich	ADJD	deutlich	pos	MO	35
35	aufgezeichnet	aufgezeichnet	VVPP	aufgezeichnet	_	CJ	33
36	/	/	$,	/	_	--	35
37	wie	wie	KOUS	wie	_	MO	56
38	nicht	nicht	PTKNEG	nicht	_	NG	39
39	minder	minder	ADV	minder	_	MO	56
40	der	der	ART	d	nom|sg|masc	NK	46
41	gantze	ganze	ADJA	ganz	nom|sg|masc|pos	NK	46
42	Processus	Processus	FM	Processus	nom|sg|masc	PNC	43
43	Torturæ	Torthure	NE	Torthure	sg|3|past|subj	NK	17
44	,	,	$,	,	_	--	43
45	was	was	PWS	was	acc|sg|neut	OA	74
46	Inquisit	Inquisit	NN	Inquisit	nom|sg|masc	SB	56
47	zur	zur	APPRART	zur	dat|sg|fem	MNR	46
48	Vorstellung	Vorstellung	NN	Vorstellung	dat|sg|fem	NK	47
49	/	/	$,	/	_	--	48
50	zum	zum	APPRART	zum	dat|sg|masc	MNR	48
51	Binden	Binden	NN	Binden	dat|sg|masc	NK	50
52	/	/	$,	/	_	--	51
53	Daum-Stoͤcken	Daum-Stöcken	NN	Daum-Stöcken	_	CJ	51
54	/	/	$,	/	_	--	53
55	etc.	etc.	ADV	etc.	_	CJ	53
56	gesaget	gesagt	VVPP	sagen	_	CC	27
57	/	/	$,	/	_	--	56
58	wie	wie	KOUS	wie	_	MO	60
59	er	er	PPER	er	nom|sg|masc|3	SB	60
60	ausgesehen	ausgesehen	VVPP	aussehen	_	MO	70
61	/	/	$,	/	_	--	60
62	sich	sich	PRF	er|es|sie	acc|sg|3	OA	70
63	entsetzet	entsetzet	VVPP	entsetzet	_	MO	70
64	/	/	$,	/	_	--	63
65	etc.	etc.	ADV	etc.	_	CJ	63
66	Wie	Wie	PWAV	wie	_	MO	67
67	lang	lang	ADJD	lang	pos	MO	70
68	ein	ein	ART	ein	acc|sg|neut	NK	69
69	Grad	Grad	NN	Grad	acc|sg|neut	OA	70
70	getauret	getauret	VVPP	getauret	_	MO	35
71	/	/	$,	/	_	--	70
72	wie	wie	KOUS	wie	_	CM	73
73	derselbe	derselbe	PDS	derselbe	dat|sg|fem	CC	10
74	vollbracht	vollbracht	VVPP	vollbringen	_	RC	73
75	/	/	$,	/	_	--	74
76	und	und	KON	und	_	CD	73
77	der	der	ART	d	nom|sg|masc	NK	78
78	andere	andere	PIS	ander	acc|pl|fem|pos	SB	80
79	angefangen	angefangen	VVPP	anfangen	_	OC	80
80	worden	worden	VAPP	werden	_	CJ	76
81	;	;	SENT	;	_	--	80

1	Was	Was	PWS	was	nom|sg|neut	SB	21
2	inzwischen	inzwischen	ADV	inzwischen	_	MO	3
3	vorbey	vorbei	ADV	vorbei	_	MO	8
4	gangen	ganzen	ADJA	ganz	_	NK	11
5	/	/	$,	/	_	--	4
6	wie	wie	KOUS	wie	_	MO	9
7	alles	alles	PIS	all	nom|sg|neut	SB	9
8	vollendet	vollendet	VVPP	vollenden	_	PD	9
9	seye	sei	VAFIN	sein	sg|3|pres|subj	MO	4
10	/	/	$,	/	_	--	9
11	sambt	samt	APPR	samt	_	MO	20
12	denen	denen	PRELS	d	dat|pl|masc	NK	17
13	von	von	APPR	von	_	SBP	16
14	dem	dem	ART	d	dat|sg|masc	NK	15
15	Gepeinigten	Gepeinigten	ADJA	Gepeinigten	dat|sg|masc	NK	13
16	gezeigten	gezeigten	ADJA	gezeigt	acc|pl|fem|pos	NK	17
17	Schmertz-Empfindungen	Schmertz-Empfindungen	NN	Schmertz-Empfindungen	acc|pl|fem	NK	11
18	/	/	$,	/	_	--	17
19	etc.	etc.	ADV	etc.	_	CJ	11
20	vermercket	vermerket	VVPP	vermerken	_	OC	21
21	werde	werde	VAFIN	werden	sg|3|pres|subj	--	0
22	.	.	SENT	.	_	--	21

1	§.	§.	$(	§	nom|sg|*|pos	--	0
2	13.	13.	CARD	@ord@	_	--	0

1	So	So	ADV	so	_	MO	9
2	bald	bald	ADV	bald	_	MO	9
3	aber	aber	ADV	aber	_	MO	9
4	Inquisit	Inquisit	NN	Inquisit	acc|sg|fem	OA	18
5	die	die	ART	d	acc|sg|fem	NK	6
6	Warheit	Wahrheit	NN	Wahrheit	acc|sg|fem	OA	8
7	zu	zu	PTKZU	zu	_	PM	8
8	bekennen	bekennen	VVINF	bekennen	_	OC	9
9	anfanget	anfanget	VVFIN	anfanget	sg|3|pres|ind	--	0
10	/	/	$,	/	_	--	9
11	so	so	ADV	so	_	MO	12
12	solle	solle	VMFIN	sollen	sg|3|pres|subj	OC	9
13	also	also	ADV	also	_	MO	12
14	gleich	gleich	ADV	gleich	_	MO	12
15	mit	mit	APPR	mit	_	MO	18
16	der	der	ART	d	dat|sg|fem	NK	17
17	Marter	Marter	NN	Marter	dat|sg|fem	NK	15
18	inngehalten	inngehalten	ADJD	inngehalten	_	OC	12
19	/	/	$,	/	_	--	18
20	und	und	KON	und	_	CD	18
21	ihme	ihm	PPER	er	dat|sg|masc|3	DA	35
22	genugsame	genugsame	ADJD	genügsam	acc|sg|fem|pos	NK	23
23	Freyheit	Freiheit	NN	Freiheit	acc|sg|fem	OA	35
24	/	/	$,	/	_	--	23
25	ohne	ohne	APPR	ohne	_	MNR	23
26	wuͤrcklicher	wirklicher	ADJA	wirklich	dat|sg|fem|pos	NK	27
27	Schmertz-Erregung	Schmertz-Erregung	NN	Schmertz-Erregung	dat|sg|fem	NK	25
28	/	/	$,	/	_	--	27
29	uͤber	über	APPR	über	_	OP	23
30	die	die	ART	d	acc|sg|fem	NK	32
31	vorgehaltene	vorgehaltene	ADJA	vorgehaltene	acc|sg|fem|pos	NK	32
32	Frag-Stuͤcke	Frag-Stücke	NN	Frag-Stücke	acc|sg|fem	NK	29
33	zu	zu	PTKZU	zu	_	MO	35
34	antworten	antworten	VVINF	antworten	dat|pl|neut|pos	NK	33
35	gelassen	gelassen	VVPP	lassen	_	OC	36
36	werden	werden	VAINF	werden	_	CJ	20
37	;	;	SENT	;	_	--	36

1	Da	Da	KOUS	da	_	CP	10
2	hingegen	hingegen	ADV	hingegen	_	MO	1
3	/	/	$,	/	_	--	2
4	wann	wann	KOUS	wann	_	MO	33
5	ein	ein	ART	ein	nom|sg|masc	NK	6
6	Inquisitus	Inquisitus	NN	Inquisitus	nom|sg|masc	SB	10
7	so	so	ADV	so	_	MO	8
8	vermessen	vermessen	VVINF	vermessen	pos	PD	9
9	seyn	sein	VAFIN	sein	_	OC	10
10	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
11	/	/	$,	/	_	--	10
12	daß	daß	KOUS	daß	_	CP	24
13	er	er	PPER	er	nom|sg|masc|3	SB	24
14	gleich	gleich	ADV	gleich	_	MO	24
15	bey	bei	APPR	bei	_	MO	24
16	Anfang	Anfang	NN	Anfang	dat|sg|masc	NK	15
17	/	/	$,	/	_	--	16
18	oder	oder	KON	oder	_	CD	16
19	nicht	nicht	PTKNEG	nicht	_	NG	21
20	gar	gar	ADV	gar	_	MO	21
21	vollbrachtem	vollbrachtem	ADJA	vollbrachtem	dat|sg|masc|pos	NK	22
22	Grad	Grad	NN	Grad	dat|sg|masc	CJ	18
23	etwas	etwas	PIS	etwas	_	MO	24
24	bekennete	bekennte	VVFIN	bekennte	sg|3|past|ind	CC	7
25	/	/	$,	/	_	--	24
26	so	so	ADV	so	_	MO	27
27	bald	bald	ADV	bald	_	MO	33
28	er	er	PPER	er	nom|sg|masc|3	SB	34
29	aber	aber	ADV	aber	_	MO	33
30	von	von	APPR	von	_	SBP	33
31	der	der	ART	d	dat|sg|fem	NK	32
32	Marter	Marter	NN	Marter	dat|sg|fem	NK	30
33	abgethan	abgetan	VVPP	abtun	_	OC	34
34	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	OC	24
35	/	/	$,	/	_	--	34
36	solches	solches	PIS	solch	nom|sg|neut	NK	63
37	wiederum	wiederum	ADV	wiederum	_	MO	38
38	laugnete	laugnete	VVFIN	laugnete	sg|3|past|ind	RE	40
39	/	/	$,	/	_	--	38
40	so	so	ADV	so	_	CD	34
41	ist	ist	VAFIN	sein	sg|3|pres|ind	RE	40
42	in	in	APPR	in	_	MO	41
43	solchem	solchem	PIAT	solch	dat|sg|masc	NK	44
44	Fall	Fall	NN	Fall	dat|sg|masc	NK	42
45	/	/	$,	/	_	--	44
46	des	des	ART	d	gen|sg|masc	NK	48
47	Inquisiten	Inquisiten	NN	Inquisite	gen|sg|masc|pos	NK	48
48	Bekandtnus	Bekandtnus	NN	Bekandtnus	gen|sg|masc	AG	44
49	/	/	$,	/	_	--	48
50	der	der	PRELS	d	gen|sg|fem	NK	53
51	nicht	nicht	PTKNEG	nicht	_	NG	52
52	vollendete	vollendete	ADJA	vollendet	acc|sg|fem|pos	NK	53
53	Grad	Grad	NN	Grad	dat|sg|masc	AG	48
54	an	an	APPR	an	_	MNR	53
55	ihme	ihm	PPER	er	dat|sg|masc|3	NK	54
56	voͤllig	völlig	ADJD	völlig	pos	MO	57
57	zwar	zwar	ADV	zwar	_	MO	64
58	/	/	$,	/	_	--	57
59	jedoch	jedoch	ADV	jedoch	_	MO	60
60	ohne	ohne	APPR	ohne	_	MO	64
61	Verschaͤrffung	Verschärfung	NN	Verschärfung	acc|sg|fem	NK	60
62	/	/	$,	/	_	--	61
63	das	das	PDS	d	nom|sg|neut	SB	64
64	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	41
65	/	/	$,	/	_	--	64
66	daß	daß	KOUS	daß	_	CP	70
67	man	man	PIS	man	nom|sg|*	SB	70
68	entweder	entweder	KON	entweder	_	CD	70
69	staͤrcker	stärker	ADJD	stark	comp	MO	70
70	anziehe	anziehe	VVFIN	anziehe	sg|3|pres|subj	SB	64
71	/	/	$,	/	_	--	70
72	oder	oder	KON	oder	_	CD	70
73	schraube	schraube	NN	Schraube	sg|3|pres|subj	CJ	72
74	/	/	$,	/	_	--	73
75	zu	zu	PTKZU	zu	_	PM	76
76	vollziehen	vollziehen	VVINF	vollziehen	_	OC	73
77	/	/	$,	/	_	--	76
78	und	und	KON	und	_	CD	76
79	so	so	ADV	so	_	MO	80
80	dann	dann	ADV	dann	_	MO	93
81	erst	erst	ADV	erst	_	MO	84
82	die	die	ART	d	acc|sg|fem	NK	83
83	Bekandtnus	Bekandtnus	NN	Bekandtnus	acc|sg|fem	OA	84
84	anzunehmen	anzunehmen	VVIZU	annehmen	_	CC	69
85	/	/	$,	/	_	--	84
86	in	in	APPR	in	_	MO	93
87	Weigerungs-Fall	Weigerungs-Fall	NN	Weigerungs-Fall	dat|sg|masc	NK	86
88	aber	aber	ADV	aber	_	MO	93
89	/	/	$,	/	_	--	88
90	annoch	annoch	ADV	annoch	_	MO	91
91	weiter	weiter	ADV	weit	_	MO	93
92	zu	zu	PTKA	zu	_	PM	93
93	peinigen	peinigen	ADJD	peinigen	_	CJ	78
94	/	/	$,	/	_	--	93
95	zum	zum	APPRART	zum	dat|sg|neut	MO	93
96	Gleichnus	Gleichnus	NN	Gleichnus	dat|sg|neut	NK	95
97	:	:	SENT	:	_	--	96

1	§.	§.	$(	§	nom|sg|*	--	0
2	14.	14.	CARD	@ord@	_	--	0

1	Inquisit	Inquisit	NN	Inquisit	pos	MO	5
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	zur	zur	APPRART	zur	dat|sg|fem	MO	5
4	Tortur	Tortur	NN	Tortur	dat|sg|fem	NK	3
5	verurtheilet	verurteilet	VVPP	verurteilen	_	PD	2
6	/	/	$,	/	_	--	5
7	da	da	KOUS	da	_	CP	14
8	nun	nun	ADV	nun	_	MO	14
9	der	der	ART	d	nom|sg|masc	NK	10
10	Scharff-Richter	Scharff-Richter	NN	Scharff-Richter	nom|sg|masc	SB	14
11	ihme	ihm	PPER	er	dat|sg|masc|3	DA	14
12	die	die	ART	d	acc|sg|fem	NK	13
13	Daum-Stoͤck	Daum-Stöck	NN	Daum-Stöck	acc|sg|fem	OA	14
14	anleget	anleget	VVFIN	anleget	sg|3|pres|ind	MO	5
15	/	/	$,	/	_	--	14
16	und	und	KON	und	_	CD	14
17	nur	nur	ADV	nur	_	MO	21
18	anfanget	anfanget	ADV	anfanget	pos	MO	19
19	zuzuziehen	zuzuziehen	VVIZU	zuzuziehen	_	RE	21
20	/	/	$,	/	_	--	19
21	so	so	ADV	so	_	MO	22
22	bekennet	bekennet	VVFIN	bekennet	sg|3|pres|ind	CJ	16
23	Er	Er	PPER	Er	nom|sg|masc|3	SB	22
24	/	/	$,	/	_	--	23
25	da	da	KOUS	da	_	CP	30
26	man	man	PIS	man	nom|sg|*	SB	30
27	aber	aber	ADV	aber	_	MO	30
28	die	die	ART	d	acc|sg|fem	NK	29
29	Daum-Stoͤck	Daum-Stöck	NN	Daum-Stöck	acc|sg|fem	OA	30
30	wegnimmt	wegnimmt	VVFIN	wegnimmt	sg|3|pres|ind	MO	22
31	/	/	$,	/	_	--	30
32	und	und	KON	und	_	CD	30
33	selben	selben	PDAT	selb	_	MO	36
34	nicht	nicht	PTKNEG	nicht	_	NG	36
35	ferner	ferner	ADV	fern	_	MO	36
36	peiniget	peiniget	ADJD	peiniget	sg|3|pres|ind	CJ	32
37	/	/	$,	/	_	--	36
38	so	so	ADV	so	_	MO	39
39	widerruffet	widerrufet	VVFIN	widerrufet	pos	MO	36
40	/	/	$,	/	_	--	39
41	und	und	KON	und	_	CD	36
42	laugnet	laugnet	VVFIN	laugnet	sg|3|pres|ind	CJ	41
43	er	er	PPER	er	nom|sg|masc|3	SB	42
44	alles	alles	PIS	all	acc|sg|neut	OA	42
45	/	/	$,	/	_	--	44
46	entweder	entweder	KON	entweder	_	CD	53
47	gleich	gleich	ADV	gleich	_	MO	53
48	/	/	$,	/	_	--	47
49	oder	oder	KON	oder	_	CD	47
50	aber	aber	ADV	aber	_	MO	51
51	damal	damal	ADV	damal	_	CJ	49
52	/	/	$,	/	_	--	51
53	wann	wann	KOUS	wann	_	MO	59
54	er	er	PPER	er	nom|sg|masc|3	SB	60
55	in	in	APPR	in	_	MO	59
56	Banco	Banco	NN	Bank	dat|sg|neut	PNC	57
57	Juris	Juris	FM	Juris	dat|sg|neut	NK	55
58	wieder	wieder	ADV	wieder	_	MO	59
59	befraget	befraget	VVFIN	befraget	_	OC	60
60	wird	wird	NE	Wirt	sg|3|pres|ind	CC	38
61	;	;	SENT	;	_	--	60

1	In	In	APPR	in	_	MO	29
2	solchem	solchem	PIAT	solch	dat|sg|masc	NK	3
3	Fall	Fall	NN	Fall	dat|sg|masc	NK	1
4	nun	nun	ADV	nun	_	MO	1
5	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
6	das	das	ART	d	nom|sg|neut	NK	7
7	Gericht	Gericht	NN	Gericht	nom|sg|neut	SB	5
8	also	also	ADV	also	_	MO	29
9	gleich	gleich	ADJD	gleich	_	MO	11
10	/	/	$,	/	_	--	9
11	nach	nach	APPR	nach	_	MO	29
12	gethaner	getaner	ADJA	getaner	dat|sg|fem|pos	NK	13
13	Wiederruffung	Widerrufung	NN	Widerrufung	dat|sg|fem	NK	11
14	/	/	$,	/	_	--	13
15	den	den	ART	d	acc|sg|masc	NK	16
16	Inquisiten	Inquisiten	NN	Inquisite	acc|sg|masc	OA	29
17	,	,	$,	,	_	--	16
18	da	da	KOUS	da	_	CP	21
19	er	er	PPER	er	nom|sg|masc|3	SB	21
20	dabey	dabei	PAV	dabei	_	MO	21
21	beharrete	beharrte	VVFIN	beharren	sg|3|past|ind	OC	16
22	/	/	$,	/	_	--	21
23	von	von	APPR	von	_	MO	29
24	neuen	neuen	ADJA	neu	dat|sg|fem|pos	NK	23
25	mit	mit	APPR	mit	_	MO	29
26	eben	eben	ADV	eben	_	MO	27
27	denen	denen	ART	d	dat|pl|fem	NK	28
28	Daum-Stoͤcken	Daum-Stöcken	NN	Daum-Stöcken	dat|pl|fem	NK	25
29	angreiffen	angreifen	VVINF	angreifen	_	OC	5
30	/	/	$,	/	_	--	29
31	und	und	KON	und	_	CD	29
