

1	2.	2.	CARD	@ord@	_	--	0
32	zum	zum	PTKA	zum	dat|sg|neut	MO	19
33	voraus	voraus	ADV	voraus	_	NK	32
34	ermahnen	ermahnen	VVINF	ermahnen	pl|3|pres|ind	OC	29
35	auf	auf	APPR	auf	_	MO	41
36	den	den	ART	d	acc|sg|masc	NK	37
37	Inhalt	Inhalt	NN	Inhalt	acc|sg|masc	NK	35
38	desselben	desselben	PDS	derselbe	gen|sg|masc	AG	37
39	wohl	wohl	ADV	wohl	_	MO	29
40	zu	zu	PTKZU	zu	_	PM	41
41	merken	merken	VVINF	merken	_	OC	29
42	,	,	$,	,	_	--	41
43	und	und	KON	und	_	CD	41
44	denselben	denselben	PDS	derselbe	dat|pl|neut	OA	46
45	zu	zu	PTKZU	zu	_	PM	46
46	beherzigen	beherzigen	VVINF	beherzigen	_	CJ	43
47	und	und	KON	und	_	CD	46
48	zu	zu	PTKZU	zu	_	PM	49
49	befolgen	befolgen	VVINF	befolgen	_	CJ	47
50	.	.	SENT	.	_	--	49

1	Von	Von	APPR	von	_	MO	15
2	hiesigen	hiesigen	ADJA	hiesig	dat|pl|masc|pos	NK	3
3	Buͤrgern	Bürgern	NN	Bürger	dat|pl|masc	NK	1
4	und	und	KON	und	_	CD	3
5	Einwohnern	Einwohnern	NN	Einwohner	dat|pl|masc	CJ	4
6	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
7	dieß	dies	PDS	dies	nom|sg|neut	SB	6
8	um	um	APPR	um	_	AVC	9
9	so	so	ADV	so	_	MO	13
10	viel	viel	ADV	viel	_	MO	11
11	mehr	mehr	ADV	mehr	*|*|*	MO	13
12	und	und	KON	und	_	CD	11
13	zuversichtlicher	zuversichtlicher	ADJD	zuversichtlicher	comp	MO	15
14	zu	zu	PTKZU	zu	_	PM	15
15	erwarten	erwarten	VVINF	erwarten	_	OC	6
16	,	,	$,	,	_	--	15
17	da	da	KOUS	da	_	CP	37
18	die	die	ART	d	nom|sg|fem	NK	19
19	Sorge	Sorge	NN	Sorge	nom|sg|fem	SB	37
20	fuͤr	für	APPR	für	_	MNR	19
21	oͤffentliche	öffentliche	ADJA	öffentlich	acc|sg|fem|pos	NK	22
22	Wohlfahrt	Wohlfahrt	NN	Wohlfahrt	acc|sg|fem	NK	20
23	,	,	$,	,	_	--	22
24	fuͤr	für	APPR	für	_	MO	36
25	Aufrechthaltung	Aufrechthaltung	NN	Aufrechthaltung	acc|sg|fem	NK	24
26	guter	guter	ADJA	gut	gen|sg|fem|pos	NK	27
27	Ordnung	Ordnung	NN	Ordnung	gen|sg|fem	AG	25
28	und	und	KON	und	_	CD	27
29	Ruhe	Ruhe	NN	Ruhe	gen|sg|fem	CJ	28
30	in	in	APPR	in	_	MO	36
31	unsrer	unsrer	PPOSAT	unser	dat|sg|fem	MO	32
32	geliebten	geliebten	ADJA	geliebt	dat|sg|fem|pos	NK	33
33	Stadt	Stadt	NN	Stadt	dat|sg|fem	NK	30
34	,	,	$,	,	_	--	33
35	Maͤnnern	Männern	NN	Mann	dat|pl|masc	CJ	33
36	anvertraut	anvertraut	VVPP	anvertrauen	_	PD	37
37	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	6
38	,	,	$,	,	_	--	37
39	die	die	PRELS	d	nom|sg|fem	SB	65
40	sich	sich	PRF	er|es|sie	acc|pl|3	DA	64
41	durch	durch	APPR	durch	_	MO	64
42	ihre	ihre	PPOSAT	ihr	acc|pl|fem	NK	44
43	vortreflichen	vortrefflichen	ADJA	vortrefflich	acc|pl|fem|pos	NK	44
44	Einsichten	Einsichten	NN	Einsicht	acc|pl|fem	NK	41
45	,	,	$,	,	_	--	44
46	durch	durch	APPR	durch	_	CJ	41
47	Gerechtigkeitsliebe	Gerechtigkeitsliebe	NN	Gerechtigkeitsliebe	acc|pl|neut	NK	46
48	und	und	KON	und	_	CD	47
49	unermuͤdeten	unermüdeten	ADJA	unermüdeten	acc|pl|masc|pos	NK	50
50	Eifer	Eifer	NN	Eifer	acc|pl|masc	CJ	48
51	fuͤr	für	APPR	für	_	MNR	50
52	das	das	ART	d	acc|sg|neut	NK	54
53	gemeine	gemeine	ADJA	gemein	acc|sg|neut|pos	NK	54
54	Wohl	Wohl	NN	Wohl	acc|sg|neut	NK	51
55	und	und	KON	und	_	CD	54
56	Beste	Beste	NN	gute	nom|pl|neut	CJ	55
57	die	die	ART	d	acc|sg|fem	NK	58
58	Liebe	Liebe	NN	Liebe	acc|sg|fem	OA	64
59	und	und	KON	und	_	CD	58
60	Achtung	Achtung	NN	Achtung	nom|sg|fem	CJ	59
61	aller	aller	PIAT	all	gen|pl|*	NK	62
62	Verstaͤndigen	Verständigen	VVINF	verständigen	gen|pl|*	AG	58
63	laͤngst	längst	ADV	längst	_	MO	64
64	erworben	erworben	VVPP	erwerben	_	OC	65
65	haben	haben	VAINF	haben	_	RC	35
66	.	.	SENT	.	_	--	65

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	kann	kann	VMFIN	können	sg|1|pres|ind	--	0
3	mir	mir	PPER	ich	dat|sg|1	DA	6
4	daher	daher	ADV	daher	_	MO	2
5	nicht	nicht	PTKNEG	nicht	_	NG	2
6	vorstellen	vorstellen	VVFIN	vorstellen	_	OC	2
7	,	,	$,	,	_	--	6
8	daß	daß	KOUS	daß	_	CP	22
9	Uebelgesinnte	Uebelgesinnte	NN	Uebelgesinnte	nom|pl|neut	SB	22
10	,	,	$,	,	_	--	9
11	die	die	PRELS	d	acc|sg|fem	OA	18
12	man	man	PIS	man	nom|sg|*	SB	18
13	freylich	freilich	ADV	freilich	_	MO	18
14	uͤberall	überall	ADV	überall	_	MO	18
15	unter	unter	APPR	unter	_	MO	18
16	den	den	ART	d	dat|pl|*	NK	17
17	Guten	Guten	NA	Gute	dat|pl|*	NK	15
18	antrifft	antrifft	VVFIN	antreffen	sg|3|pres|ind	RC	9
19	,	,	$,	,	_	--	18
20	Gehoͤr	Gehör	NN	Gehör	acc|sg|neut	OA	21
21	finden	finden	VVINF	finden	_	OC	22
22	sollten	sollten	VMFIN	sollen	pl|3|past|subj	OC	6
23	.	.	SENT	.	_	--	22

1	Wer	Wer	PWS	wer	nom|sg|masc	SB	7
2	es	es	PPER	es	acc|sg|neut|3	OA	7
3	nur	nur	ADV	nur	_	MO	7
4	einigermaßen	einigermaßen	ADV	einigermaßen	_	MO	6
5	zu	zu	PTKZU	zu	_	PM	6
6	beurtheilen	beurteilen	VVINF	beurteilen	_	OC	7
7	weiß	weiß	VVFIN	wissen	sg|3|pres|ind	RE	26
8	,	,	$,	,	_	--	7
9	was	was	PWREL	was	nom|sg|neut	OA	11
10	Regierungslast	Regierungslast	NN	Regierungslast	nom|sg|fem	SB	11
11	heißt	heißt	VVFIN	heißen	sg|3|pres|ind	OC	7
12	,	,	$,	,	_	--	11
13	wie	wie	KOUS	wie	_	MO	15
14	aͤußerst	äußerst	ADV	äußerst	_	MO	15
15	verwickelt	verwickelt	VVPP	verwickeln	_	MO	11
16	,	,	$,	,	_	--	15
17	unangenehm	unangenehm	ADJD	unangenehm	pos	MO	22
18	und	und	KON	und	_	CD	17
19	verdruͤßlich	verdrießlich	ADJD	verdrießlich	pos	CJ	18
20	manche	manche	PIS	manch	nom|sg|fem	NK	23
21	damit	damit	PAV	damit	_	OP	22
22	verbundene	verbundene	ADJA	verbunden	nom|pl|neut|pos	NK	23
23	Geschaͤfte	Geschäfte	NN	Geschäft	nom|pl|neut	SB	24
24	sind	sind	VAFIN	sein	pl|3|pres|ind	OC	11
25	,	,	$,	,	_	--	24
26	der	der	PDS	d	nom|sg|masc	SB	27
27	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
28	gerechten	gerechten	ADJA	gerecht	dat|pl|neut|pos	NK	31
29	und	und	KON	und	_	CD	28
30	weisen	weisen	NN	Waise	dat|pl|fem|pos	CJ	29
31	Obrigkeiten	Obrigkeiten	NN	Obrigkeit	dat|pl|fem	DA	34
32	und	und	KON	und	_	CD	31
33	Richtern	Richtern	NN	Richter	dat|pl|masc	CJ	32
34	dankbar	dankbar	ADJD	dankbar	pos	PD	35
35	seyn	sein	VAINF	sein	_	OC	27
36	;	;	SENT	;	_	--	35

1	er	er	PPER	er	nom|sg|masc|3	SB	2
2	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
3	fuͤr	für	APPR	für	_	MO	5
4	sie	sie	PPER	Sie	acc|pl|*|3	NK	3
5	beten	beten	VVINF	beten	_	OC	2
6	,	,	$,	,	_	--	5
7	und	und	KON	und	_	CD	2
8	alles	alles	PIS	all	acc|sg|neut	OA	20
9	was	was	PWREL	was	acc|sg|neut	OA	12
10	er	er	PPER	er	nom|sg|masc|3	SB	13
11	nur	nur	ADV	nur	_	MO	12
12	thun	tun	VVINF	tun	_	OC	13
13	kann	kann	VMFIN	können	sg|3|pres|ind	CJ	7
14	,	,	$,	,	_	--	13
15	dazu	dazu	PAV	dazu	_	OP	16
16	beytragen	beitragen	VVFIN	beitragen	_	OC	13
17	,	,	$,	,	_	--	16
18	daß	daß	KOUS	daß	_	CP	21
19	alles	alles	PIS	all	nom|sg|neut	SB	21
20	verhindert	verhindert	VVPP	verhindern	_	OC	21
21	werde	werde	VAFIN	werden	sg|3|pres|subj	RE	15
22	,	,	$,	,	_	--	21
23	was	was	PWREL	was	nom|sg|neut	OA	31
24	ihnen	ihnen	PPER	sie	dat|pl|masc|3	DA	31
25	ihr	ihr	PPOSAT	ihr	acc|sg|neut	NK	26
26	Amt	Amt	NN	Amt	acc|sg|neut	OA	31
27	beschwerlicher	beschwerlicher	ADJA	beschwerlicher	comp	MO	31
28	und	und	KON	und	_	CD	27
29	noch	noch	ADV	noch	_	MO	30
30	laͤstiger	lästiger	ADJD	lästiger	comp	CJ	28
31	machen	machen	VVINF	machen	_	OC	32
32	koͤnnte	könnte	VMFIN	können	sg|3|past|subj	CJ	21
33	.	.	SENT	.	_	--	32

1	Wer	Wer	PWS	wer	nom|sg|masc	SB	4
2	das	das	ART	d	nom|sg|neut	SB	4
3	nicht	nicht	PTKNEG	nicht	_	NG	4
4	thut	tut	VVFIN	tun	sg|3|pres|ind	RE	22
5	,	,	$,	,	_	--	4
6	wer	wer	PWS	wer	nom|sg|masc	SB	13
7	sein	sein	PPOSAT	sein	acc|sg|neut	NK	8
8	Vergnuͤgen	Vergnügen	NN	Vergnügen	acc|sg|neut	OA	13
9	an	an	APPR	an	_	MNR	8
10	Unordnung	Unordnung	NN	Unordnung	dat|sg|fem	NK	9
11	und	und	KON	und	_	CD	10
12	Zerruͤttungen	Zerrüttungen	NN	Zerrüttungen	dat|pl|fem	CJ	11
13	findet	findet	VVFIN	finden	sg|3|pres|ind	SB	4
14	,	,	$,	,	_	--	13
15	und	und	KON	und	_	CD	4
16	sie	sie	PPER	Sie	acc|pl|fem|3	SB	20
17	vielleicht	vielleicht	ADV	vielleicht	_	MO	20
18	sogar	sogar	ADV	sogar	_	MO	20
19	befoͤrdern	befördern	VVINF	befördern	_	OC	20
20	hilft	hilft	VVFIN	helfen	sg|3|pres|ind	CJ	15
21	,	,	$,	,	_	--	20
22	der	der	PDS	d	nom|sg|masc	SB	23
23	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
24	ein	ein	ART	ein	nom|sg|masc	NK	25
25	Undankbarer	Undankbarer	NN	Undankbarer	nom|sg|masc	PD	23
26	,	,	$,	,	_	--	25
27	und	und	KON	und	_	CD	23
28	gehoͤrt	gehört	VVFIN	gehören	sg|3|pres|ind	CJ	27
29	unter	unter	APPR	unter	_	MO	28
30	die	die	ART	d	acc|sg|fem	NK	31
31	Klasse	Klasse	NN	Klasse	acc|sg|fem	NK	29
32	von	von	APPR	von	_	PG	31
33	Menschen	Menschen	NN	Mensch	dat|pl|masc	NK	32
34	,	,	$,	,	_	--	33
35	von	von	APPR	von	_	OP	39
36	welchen	welchen	PRELS	welch	dat|pl|masc	SB	40
37	wir	wir	PPER	wir	nom|pl|*|1	NK	35
38	vorhin	vorhin	ADV	vorhin	_	MO	39
39	gesprochen	gesprochen	VVPP	sprechen	_	OC	40
40	haben	haben	VAINF	haben	_	RC	33
41	.	.	SENT	.	_	--	40

1	Noch	Noch	ADV	noch	_	MO	2
2	darf	darf	VMFIN	dürfen	sg|1|pres|ind	--	0
3	ich	ich	PPER	ich	nom|sg|*|1	SB	2
4	nicht	nicht	PTKNEG	nicht	_	NG	2
5	vergessen	vergessen	VVINF	vergessen	_	OC	2
6	,	,	$,	,	_	--	5
7	daß	daß	KOUS	daß	_	CP	16
8	unser	unser	PPOSAT	unser	nom|sg|masc	NK	10
9	gnaͤdigster	gnädigster	ADJA	gnädigster	nom|sg|masc|pos	NK	10
10	Churfuͤrst	Churfürst	NN	Kurfürst	nom|sg|masc	SB	16
11	in	in	APPR	in	_	MO	16
12	dem	dem	ART	d	dat|sg|masc	NK	15
13	hernach	hernach	ADV	hernach	pos	MO	14
14	vorzulesenden	vorzulesenden	ADJA	vorzulesenden	dat|sg|masc|pos	NK	15
15	Mandat	Mandat	NN	Mandat	dat|sg|masc	NK	11
16	erklaͤrt	erklärt	VVPP	erklären	_	SB	2
17	,	,	$,	,	_	--	16
18	allen	allen	PIAT	all	dat|pl|fem	NK	22
19	gerechten	gerechten	ADJA	gerecht	dat|pl|neut|pos	NK	22
20	und	und	KON	und	_	CD	19
21	billigen	billigen	ADJA	billig	dat|pl|fem|pos	CJ	20
22	Klagen	Klagen	NN	Klagen	dat|pl|fem	DA	29
23	seiner	seiner	PPOSAT	sein	gen|pl|fem	NK	24
24	Unterthanen	Untertanen	NN	Untertan	dat|pl|masc	AG	22
25	nicht	nicht	PTKNEG	nicht	_	NG	26
26	nur	nur	ADV	nur	_	MO	27
27	Gehoͤr	Gehör	NN	Gehör	acc|sg|neut	OA	29
28	zu	zu	PTKZU	zu	_	PM	29
29	geben	geben	VVINF	geben	_	OC	16
30	,	,	$,	,	_	--	29
31	sondern	sondern	KON	sondern	_	CD	29
32	auch	auch	ADV	auch	_	MO	49
33	,	,	$,	,	_	--	32
34	so	so	ADV	so	_	MO	35
35	viel	viel	PIS	viel	*|*|*	OA	49
36	es	es	PPER	es	acc|sg|neut|3	OA	40
37	nur	nur	ADV	nur	_	MO	38
38	immer	immer	ADV	immer	_	MO	40
39	moͤglich	möglich	ADJD	möglich	pos	PD	40
40	ist	ist	VAFIN	sein	sg|3|pres|ind	CC	34
41	,	,	$,	,	_	--	40
42	auf	auf	APPR	auf	_	MO	49
43	schleunige	schleunige	ADJA	schleunige	acc|sg|fem|pos	NK	44
44	Abstellung	Abstellung	NN	Abstellung	acc|sg|fem	NK	42
45	derselben	derselben	PDAT	derselbe	gen|sg|fem	NK	47
46	ernstlichen	ernstlichen	ADJA	ernstlichen	gen|sg|fem|pos	NK	47
47	Bedacht	Bedacht	NN	Bedacht	gen|sg|fem	AG	44
48	zu	zu	PTKZU	zu	_	PM	49
49	nehmen	nehmen	VVINF	nehmen	_	CJ	31
50	.	.	SENT	.	_	--	49

1	Gerechte	Gerechte	ADJA	gerecht	nom|pl|masc|pos	NK	4
2	und	und	KON	und	_	CD	1
3	billige	billige	ADJA	billig	nom|pl|fem|pos	CJ	2
4	Bitten	Bitten	NN	Bitte	nom|pl|fem	SB	5
5	werden	werden	VAFIN	werden	pl|3|pres|ind	--	0
6	also	also	ADV	also	_	MO	8
7	gewiß	gewiß	ADJD	gewiß	_	MO	8
8	erhoͤrt	erhört	VVPP	erhört	_	OC	9
9	werden	werden	VAINF	werden	_	OC	5
10	.	.	SENT	.	_	--	9

1	Aber	Aber	ADV	aber	_	JU	3
2	unverantwortlich	unverantwortlich	ADJD	unverantwortlich	pos	PD	5
3	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
4	es	es	PPER	es	nom|sg|neut|3	SB	3
5	seyn	sein	VAFIN	sein	_	OC	3
6	,	,	$,	,	_	--	5
7	wenn	wenn	KOUS	wenn	_	CP	15
8	man	man	PIS	man	nom|sg|*	SB	15
9	dieses	dieses	PDAT	dies	acc|sg|neut	NK	11
10	gnaͤdige	gnädige	ADJA	gnädig	acc|pl|fem|pos	NK	11
11	Anerbieten	Anerbieten	NN	Anerbieten	acc|pl|fem	OA	14
12	des	des	ART	d	gen|sg|masc	NK	13
13	Fuͤrsten	Fürsten	NN	Fürst	gen|sg|masc	AG	11
14	misbrauchen	missbrauchen	VVINF	missbrauchen	_	OC	15
15	wollte	wollte	VMFIN	wollen	sg|3|past|ind	RE	4
16	,	,	$,	,	_	--	15
17	ungerechte	ungerechte	ADJA	ungerecht	acc|pl|masc|pos	NK	20
18	und	und	KON	und	_	CD	17
19	unbillige	unbillige	ADJA	unbillig	acc|pl|fem|pos	CJ	18
20	Forderungen	Forderungen	NN	Forderung	acc|pl|fem	OA	22
21	zu	zu	PTKZU	zu	_	PM	22
22	thun	tun	VVINF	tun	_	RE	4
23	;	;	SENT	;	_	--	22

1	diese	diese	PDS	dies	nom|pl|*	SB	2
2	wuͤrden	würden	VAFIN	werden	pl|3|past|subj	--	0
3	eben	eben	ADV	eben	_	MO	4
4	deswegen	deswegen	PAV	deswegen	_	MO	14
5	,	,	$,	,	_	--	4
6	weil	weil	KOUS	weil	_	CP	9
7	sie	sie	PPER	Sie	nom|sg|fem|3	SB	9
8	unbillig	unbillig	ADJD	unbillig	pos	PD	9
9	waͤren	wären	VAFIN	sein	pl|3|past|subj	RE	4
10	,	,	$,	,	_	--	9
11	nicht	nicht	PTKNEG	nicht	_	NG	14
12	erhoͤrt	erhört	VVPP	erhört	_	OC	13
13	werden	werden	VAINF	werden	_	OC	14
14	koͤnnen	können	VMFIN	können	pl|3|pres|ind	OC	2
15	.	.	SENT	.	_	--	14

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	hoffe	hoffe	VVFIN	hoffen	sg|1|pres|ind	--	0
3	also	also	ADV	also	_	MO	2
4	,	,	$,	,	_	--	3
5	und	und	KON	und	_	CD	2
6	habe	habe	VAFIN	haben	sg|3|pres|subj	CJ	5
7	das	das	ART	d	acc|sg|neut	NK	9
8	feste	feste	ADJA	fest	nom|sg|neut|sup	NK	9
9	Zutrauen	Zutrauen	NN	Zutrauen	nom|sg|neut	OA	12
10	zu	zu	APPR	zu	_	MO	12
11	euch	euch	PPER	ihr	dat|pl|*|2	NK	10
12	allen	allen	PIAT	all	_	OC	6
13	,	,	$,	,	_	--	12
14	daß	daß	KOUS	daß	_	CP	29
15	ihr	ihr	PPER	Ihr	nom|pl|*|2	SB	29
16	euch	euch	PPER	ihr	dat|pl|masc|2	DA	28
17	auch	auch	ADV	auch	_	MO	18
18	in	in	APPR	in	_	MO	28
19	dieser	dieser	PDAT	dies	dat|sg|fem	NK	20
20	Ruͤcksicht	Rücksicht	NN	Rücksicht	dat|sg|fem	NK	18
21	als	als	KON	als	_	MO	28
22	verstaͤndige	verständige	VVFIN	verständigen	nom|sg|masc|pos	NK	25
23	und	und	KON	und	_	CD	22
24	christliche	christliche	ADJA	christlich	nom|pl|masc|pos	CJ	23
25	Buͤrger	Bürger	NN	Bürger	nom|pl|masc	NK	21
26	und	und	KON	und	_	CD	25
27	Unterthanen	Untertanen	NN	Untertan	nom|pl|fem	CJ	26
28	verhalten	verhalten	VVPP	verhalten	_	OC	29
29	werdet	werdet	VAFIN	werden	sg|3|pres|ind	OC	12
30	.	.	SENT	.	_	--	29

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Liebe	Liebe	NN	Liebe	nom|sg|fem	PD	15
3	,	,	$,	,	_	--	2
4	womit	womit	PWAVREL	womit	_	MO	12
5	ihr	ihr	PPER	Ihr	dat|sg|fem|3	SB	13
6	unserm	unserm	PPOSAT	unser	acc|sg|masc	NK	8
7	guten	guten	ADJA	gut	acc|sg|masc|pos	NK	8
8	Fuͤrsten	Fürsten	NN	Fürst	acc|sg|masc	OA	11
9	von	von	APPR	von	_	MNR	8
10	jeher	jeher	ADV	jeher	_	NK	9
11	zugethan	zugetan	ADJD	zugetan	_	PD	12
12	gewesen	gewesen	VAPP	sein	_	OC	13
13	seyd	seid	VAFIN	sein	pl|2|pres|ind	MNR	2
14	,	,	$,	,	_	--	13
15	gereicht	gereicht	VVPP	reichen	pl|2|imp	--	0
16	euch	euch	PRF	ihr	dat|pl|*|2	OA	15
17	zur	zur	APPRART	zur	dat|sg|fem	MO	15
18	Ehre	Ehre	NN	Ehre	dat|sg|fem	NK	17
19	,	,	$,	,	_	--	18
20	und	und	KON	und	_	CD	15
21	hoffentlich	hoffentlich	ADV	hoffentlich	pos	MO	28
22	werdet	werdet	VAFIN	werden	pl|2|pres|ind	CJ	20
23	ihr	ihr	PPER	Ihr	nom|pl|*|2	SB	22
24	dieses	dieses	PDAT	dies	acc|sg|neut	NK	25
25	Lob	Lob	NN	Lob	acc|sg|neut	OA	28
26	noch	noch	ADV	noch	_	MO	27
27	ferner	ferner	ADV	fern	_	MO	28
28	behaupten	behaupten	VVINF	behaupten	_	OC	22
29	;	;	SENT	;	_	--	28

1	ja	ja	ITJ	ja	_	MO	2
2	ihr	ihr	PPER	Ihr	dat|sg|fem|3	SB	3
3	muͤßt	müßt	ADJD	müßt	sg|3|pres|ind	--	0
4	es	es	PPER	es	nom|sg|neut|3	OA	5
5	behaupten	behaupten	VVINF	behaupten	_	OC	3
6	,	,	$,	,	_	--	5
7	wenn	wenn	KOUS	wenn	_	CP	16
8	ihr	ihr	PPOSAT	ihr	nom|pl|*|2	SB	16
9	wahre	wahre	ADJA	wahr	acc|pl|fem|pos	NK	12
10	und	und	KON	und	_	CD	9
11	rechtschaffene	rechtschaffene	ADJA	rechtschaffen	nom|pl|masc|pos	CJ	10
12	Christen	Christen	NN	Christ	nom|pl|masc	PD	13
13	seyn	sein	VAINF	sein	_	OC	16
14	und	und	KON	und	_	CD	13
15	heißen	heißen	VVINF	heißen	_	CJ	14
16	wollt	wollt	VMFIN	wollen	sg|3|pres|ind	MO	3
17	.	.	SENT	.	_	--	16

1	Denn	Denn	KON	denn	_	JU	3
2	das	das	PDS	d	nom|sg|neut	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	der	der	ART	d	nom|sg|masc	NK	5
5	Wille	Wille	NN	Wille	nom|sg|masc	PD	3
6	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	5
7	;	;	SENT	;	_	--	6

1	das	das	PDS	d	nom|sg|neut	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	die	die	ART	d	nom|sg|fem	NK	5
4	ausdruͤckliche	ausdrückliche	ADJA	ausdrücklich	nom|sg|fem|pos	NK	5
5	Vorschrift	Vorschrift	NN	Vorschrift	nom|sg|fem	PD	2
6	Jesu	Jesu	NE	Jesus	nom|sg|fem	NK	5
7	und	und	KON	und	_	CD	5
8	seiner	seiner	PPOSAT	sein	gen|pl|masc	NK	9
9	Apostel	Apostel	NN	Apostel	gen|pl|masc	CJ	7
10	.	.	SENT	.	_	--	9

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	kann	kann	VMFIN	können	sg|1|pres|ind	--	0
3	wohl	wohl	ADV	wohl	_	MO	2
4	meinem	meinem	PPOSAT	mein	dat|sg|masc	NK	5
5	Vortrage	Vortrage	NN	Vortrage	dat|sg|masc	DA	9
6	keinen	keinen	PIAT	kein	acc|sg|masc	NK	7
7	staͤrkern	Stärkern	ADJA	stark	dat|pl|masc	DA	9
8	Nachdruck	Nachdruck	NN	Nachdruck	acc|sg|masc	OA	9
9	geben	geben	VVINF	geben	_	OC	2
10	,	,	$,	,	_	--	9
11	als	als	KOKOM	als	_	CM	25
12	wenn	wenn	KOUS	wenn	_	CP	25
13	ich	ich	PPER	ich	nom|sg|*|1	SB	25
14	euch	euch	PPER	ihr	dat|pl|*|2	DA	25
15	zum	zum	APPRART	zum	dat|sg|masc	MO	25
16	Beschluß	Beschluß	NN	Beschluß	dat|sg|masc	NK	15
17	einige	einige	PIS	einig	nom|pl|masc	NK	21
18	hieher	hieher	ADV	hierher	comp	MO	19
19	gehoͤrige	gehörige	ADJA	gehörig	acc|sg|fem|pos	NK	21
20	apostolische	apostolische	ADJA	apostolisch	acc|pl|fem|pos	NK	21
21	Ermahnungen	Ermahnungen	NN	Ermahnung	acc|pl|fem	OA	25
22	in	in	APPR	in	_	MO	25
23	das	das	ART	d	acc|sg|neut	NK	24
24	Gedaͤchtniß	Gedächtnis	NN	Gedächtnis	acc|sg|neut	NK	22
25	zuruͤckrufe	zurückrufe	VVFIN	zurückrufe	sg|3|pres|subj	MO	9
26	.	.	SENT	.	_	--	25

1	Vernehmet	Vernehmet	NE	Vernehmet	sg|3|pres|ind	--	0
2	es	es	PPER	es	nom|sg|neut|3	EP	1
3	also	also	ADV	also	_	MO	1
4	und	und	KON	und	_	CD	1
5	beherziget	beherziget	VVFIN	beherziget	sg|3|pres|ind	CJ	4
6	es	es	PPER	es	nom|sg|neut|3	OA	5
7	wohl	wohl	ADV	wohl	_	MO	5
8	!	!	SENT	!	_	--	7

1	So	So	ADV	so	_	MO	2
2	schreibt	schreibt	VVFIN	schreiben	sg|3|pres|ind	--	0
3	Petrus	Petrus	FM	--	nom|sg|*	SB	2

1	Seyd	Seid	VAIMP	sein	sg|3|past|ind	--	0
2	unterthan	untertan	ADJD	untertan	_	MO	1
3	aller	aller	PIAT	all	gen|pl|fem	NK	5
4	menschlichen	menschlichen	ADJA	menschlich	*|sg|fem|pos	NK	5
5	Ordnung	Ordnung	NN	Ordnung	acc|sg|fem	SB	1
6	um	um	APPR	um	_	MO	1
7	des	des	ART	d	gen|sg|masc	NK	8
8	Herrn	Herrn	NN	Herr	gen|sg|masc	NK	6
9	willen	willen	APPO	willen	_	AC	6
10	,	,	$,	,	_	--	9
11	als	als	KOKOM	als	_	MNR	8
12	Christen	Christen	NN	Christ	dat|pl|masc	NK	11
13	,	,	$,	,	_	--	12
14	weil	weil	KOUS	weil	_	CP	18
15	es	es	PPER	es	nom|sg|neut|3	SB	18
16	Christus	Christus	NE	Christus	dat|sg|masc	OA	17
17	befohlen	befohlen	VVPP	befehlen	_	OC	18
18	hat	hat	VAFIN	haben	sg|3|pres|ind	MO	1
19	,	,	$,	,	_	--	18
20	es	es	PPER	es	nom|sg|neut|3	SB	21
21	sey	sei	VAFIN	sein	sg|3|pres|subj	MO	17
22	dem	dem	ART	d	dat|sg|masc	NK	23
23	Koͤnige	Könige	NN	König	dat|sg|masc	MO	21
24	(	(	$(	(	_	--	23
25	und	und	KON	und	_	CD	23
26	Fuͤrsten	Fürsten	NN	Fürst	dat|pl|fem	CJ	25
27	)	)	$)	)	_	--	26
28	als	als	KOKOM	als	_	MO	21
29	dem	dem	ART	d	dat|sg|neut	NK	31
30	obersten	obersten	ADJA	obere	dat|sg|masc|sup	NK	31
31	Regenten	Regenten	NN	Regent	dat|sg|masc	NK	28
32	,	,	$,	,	_	--	31
33	oder	oder	KON	oder	_	CD	28
34	den	den	ART	d	acc|sg|masc	NK	35
35	Hauptleuten	Hauptleuten	NN	Hauptleuten	dat|pl|*	CJ	33
36	,	,	$,	,	_	--	35
37	(	(	$(	(	_	--	36
38	Unterobrigkeiten	Unterobrigkeiten	NN	Unterobrigkeiten	nom|pl|fem	APP	35
39	)	)	$)	)	_	--	38
40	als	als	KOKOM	als	_	MO	33
41	den	den	ART	d	acc|sg|masc	NK	42
42	Gesandten	Gesandten	NN	Gesandte	dat|pl|fem	NK	40
43	von	von	APPR	von	_	PG	42
44	ihm	ihm	PPER	er	dat|sg|masc|3	NK	43
45	zur	zur	APPRART	zur	dat|sg|fem	MNR	44
46	Rache	Rache	NN	Rache	dat|sg|fem	NK	45
47	uͤber	über	APPR	über	_	MNR	46
