

1	Angestellter	Angestellter	NN	angestellter	gen|pl|fem|pos	NK	2
48	.	.	SENT	.	_	--	47

1	Nichts	Nichts	PIS	nichts	*|*|neut	SB	3
2	aber	aber	ADV	aber	_	MO	1
3	konnte	konnte	VMFIN	können	sg|3|past|ind	--	0
4	zur	zur	APPRART	zur	dat|sg|fem	MO	3
5	Entscheidung	Entscheidung	NN	Entscheidung	dat|sg|fem	NK	4
6	einer	einer	ART	ein	gen|sg|fem	NK	9
7	so	so	ADV	so	_	MO	8
8	wichtigen	wichtigen	ADJA	wichtig	gen|sg|fem|pos	NK	9
9	Frage	Frage	NN	Frage	nom|sg|fem	OC	3
10	,	,	$,	,	_	--	9
11	und	und	KON	und	_	JU	17
12	fuͤr	für	APPR	für	_	MO	17
13	die	die	ART	d	acc|sg|fem	NK	15
14	ganze	ganze	ADJA	ganz	acc|sg|fem|pos	NK	15
15	Physik	Physik	NN	Physik	acc|sg|fem	NK	12
16	uͤberhaupt	überhaupt	ADV	überhaupt	_	MO	17
17	nuͤtzlicher	nützlicher	ADJD	nützlich	comp	PD	18
18	seyn	sein	VAINF	sein	_	OC	3
19	,	,	$,	,	_	--	18
20	als	als	KOKOM	als	_	CM	28
21	die	die	ART	d	nom|sg|fem	NK	22
22	Schwehre	schwere	NN	Schwere	nom|sg|fem|pos	OA	28
23	in	in	APPR	in	_	MO	28
24	den	den	ART	d	dat|pl|neut	NK	26
25	allermitternaͤchtlchsten	allermitternächtlchsten	ADJA	allermitternächtlchsten	dat|pl|neut|pos	NK	26
26	Laͤndern	Ländern	NN	Land	dat|pl|neut	NK	23
27	zu	zu	PTKZU	zu	_	PM	28
28	beobachten	beobachten	VVINF	beobachten	_	CC	7
29	;	;	SENT	;	_	--	28

1	fuͤrnehmlich	vornehmlich	ADJD	fürnehmlich	pos	MO	2
2	nach	nach	APPR	nach	_	--	0
3	dem	dem	ART	d	dat|sg|masc	NK	4
4	Verdacht	Verdacht	NN	Verdacht	dat|sg|masc	NK	2
5	,	,	$,	,	_	--	4
6	den	den	PRELS	d	acc|sg|masc	OA	17
7	die	die	ART	d	nom|sg|fem	NK	8
8	Versuche	Versuche	NN	Versuch	nom|pl|masc	SB	18
9	des	des	ART	d	gen|sg|masc	NK	11
10	Hrn.	Hrn.	NN	Herr	*|*|*	PNC	11
11	Picards	Pickartz	NE	Pickartz	nom|sg|masc	AG	8
12	in	in	APPR	in	_	MO	17
13	Daͤnnemark	Dänemark	NE	Dänemark	dat|sg|neut	NK	12
14	auf	auf	APPR	auf	_	MO	17
15	diese	diese	PDAT	dies	acc|sg|fem	NK	16
16	Materie	Materie	NN	Materie	acc|sg|fem	NK	14
17	werffen	werfen	VAINF	werfen	_	OC	18
18	konnten	konnten	VMFIN	können	pl|3|past|ind	RC	4
19	.	.	SENT	.	_	--	18

1	Man	Man	PIS	man	nom|sg|*	SB	2
2	erinnere	erinnere	VVFIN	erinnern	sg|3|pres|subj	--	0
3	sich	sich	PRF	er|es|sie	acc|sg|3	OA	2
4	des	des	ART	d	gen|sg|neut	NK	5
5	Unterscheids	Unterscheits	NN	Unterscheits	gen|sg|neut	OG	2
6	,	,	$,	,	_	--	5
7	den	den	PRELS	d	acc|sg|masc	OA	13
8	ich	ich	PPER	ich	nom|sg|*|1	SB	14
9	zwischen	zwischen	APPR	zwischen	_	MO	13
10	Gravitaͤt	Gravität	NN	Gravität	dat|sg|fem	NK	9
11	und	und	KON	und	_	CD	10
12	Schwehre	schwere	NN	Schwere	sg|2|imp	CJ	11
13	gemacht	gemacht	VVPP	gemacht	_	OC	14
14	habe	habe	VAFIN	haben	sg|3|pres|subj	RC	5
15	;	;	SENT	;	_	--	14

1	die	die	ART	d	nom|sg|fem	NK	2
2	Gravitaͤt	Gravität	NN	Gravität	nom|sg|fem	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	die	die	ART	d	nom|sg|fem	NK	6
5	ganze	ganze	ADJA	ganz	nom|sg|fem|pos	NK	6
6	Kraft	Kraft	NN	Kraft	nom|sg|fem	PD	11
7	,	,	$,	,	_	--	6
8	so	so	ADV	so	_	MO	3
9	wie	wie	KOUS	wie	_	CM	12
10	sie	sie	PPER	Sie	nom|pl|masc|3	SB	12
11	seyn	sein	PPOSAT	sein	_	OC	12
12	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	CC	8
13	,	,	$,	,	_	--	12
14	wenn	wenn	KOUS	wenn	_	CP	25
15	sie	sie	PPER	Sie	nom|pl|masc|3	SB	25
16	die	die	ART	d	acc|pl|masc	NK	17
17	Koͤrper	Körper	NN	Körper	acc|pl|masc	OA	23
18	gegen	gegen	APPR	gegen	_	MNR	17
19	die	die	ART	d	acc|sg|fem	NK	21
20	ruhende	ruhende	ADJA	ruhend	acc|sg|fem|pos	NK	21
21	Erde	Erde	NN	Erde	acc|sg|fem	NK	18
22	zu	zu	PTKZU	zu	_	PM	23
23	fallen	fallen	VVINF	fallen	_	OC	24
24	treiben	treiben	VVINF	treiben	_	OC	25
25	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	SB	12
26	;	;	SENT	;	_	--	25

1	die	die	ART	d	nom|sg|fem	NK	2
2	Schwehre	schwere	NN	Schwere	nom|sg|fem|pos	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	diese	diese	PDAT	dies	nom|sg|fem	NK	6
5	nehmliche	nämliche	ADJA	nämlich	nom|sg|fem|pos	NK	6
6	Kraft	Kraft	NN	Kraft	nom|sg|fem	SB	3
7	,	,	$,	,	_	--	6
8	aber	aber	ADV	aber	_	JU	9
9	geschwaͤchet	geschwächt	ADJD	geschwächt	_	PAR	6
10	durch	durch	APPR	durch	_	MO	9
11	die	die	ART	d	acc|sg|fem	NK	12
12	Mittel-fliehende	Mittel-fliehende	NN	Mittel-fliehende	acc|sg|fem	NK	10
13	,	,	$,	,	_	--	12
14	welche	welche	PRELS	welch	nom|pl|fem	SB	20
15	von	von	APPR	von	_	SBP	20
16	der	der	ART	d	dat|sg|fem	NK	17
17	Bewegung	Bewegung	NN	Bewegung	dat|sg|fem	NK	15
18	der	der	ART	d	gen|sg|fem	NK	19
19	Erde	Erde	NN	Erde	gen|sg|fem	AG	17
20	herruͤhret	herrühret	VVFIN	herrühret	_	RC	12
21	:	:	SENT	:	_	--	20

1	Nur	Nur	ADV	nur	_	MO	3
2	diese	diese	PDAT	dies	nom|sg|fem	NK	3
3	Kraft	Kraft	NN	Kraft	nom|sg|fem	SB	14
4	schon	schon	ADV	schon	_	MO	5
5	vermindert	vermindert	VVFIN	vermindern	_	MO	16
6	durch	durch	APPR	durch	_	MO	5
7	die	die	ART	d	acc|sg|fem	NK	8
8	Mittel-fliehende	Mittel-fliehende	NN	Mittel-fliehende	acc|sg|fem	NK	6
9	,	,	$,	,	_	--	8
10	und	und	KON	und	_	CD	5
11	mit	mit	APPR	mit	_	MO	14
12	ihr	ihr	PPER	Ihr	dat|sg|fem|3	NK	11
13	gleichsam	gleichsam	ADJD	gleichsam	pos	MO	14
14	vermenget	vermenget	VVFIN	vermenget	sg|3|pres|ind	CJ	10
15	,	,	$,	,	_	--	14
16	koͤnnen	können	VMFIN	können	pl|1|pres|ind	--	0
17	wir	wir	PPER	wir	nom|pl|*|1	SB	16
18	durch	durch	APPR	durch	_	MO	21
19	unsere	unsere	PPOSAT	unser	acc|pl|fem	NK	20
20	Beobachtungen	Beobachtungen	NN	Beobachtung	acc|pl|fem	NK	18
21	messen	messen	VVINF	messen	_	OC	16
22	.	.	SENT	.	_	--	21

1	Ist	Ist	VAFIN	sein	sg|3|pres|ind	RE	7
2	uns	uns	PPER	wir	dat|pl|*|1	DA	5
3	dieses	dieses	PDS	dies	acc|sg|neut	SB	1
4	wohl	wohl	ADV	wohl	_	MO	1
5	bekannt	bekannt	ADJD	bekannt	pos	PD	1
6	,	,	$,	,	_	--	5
7	so	so	ADV	so	_	MO	8
8	laͤsset	lässt	VVFIN	lassen	sg|3|pres|ind	--	0
9	sich	sich	PRF	er|es|sie	acc|sg|3	OA	10
10	entscheiden	entscheiden	VVINF	entscheiden	_	OC	8
11	,	,	$,	,	_	--	10
12	was	was	PWREL	was	nom|sg|neut	SB	16
13	darinn	darin	PAV	darin	_	MO	16
14	der	der	ART	d	dat|sg|fem	NK	15
15	Gravitaͤt	Gravität	NN	Gravität	dat|sg|fem	DA	16
16	gehoͤret	gehöret	VVPP	gehören	_	OC	10
17	,	,	$,	,	_	--	16
18	und	und	KON	und	_	CD	8
19	was	was	PWS	was	nom|sg|neut	OA	24
20	die	die	ART	d	acc|sg|fem	NK	22
21	Mittel-fliehende	Mittel-fliehende	ADJA	Mittel-fliehende	acc|sg|fem|pos	NK	22
22	Kraft	Kraft	NN	Kraft	acc|sg|fem	SB	25
23	daran	daran	PAV	daran	_	MO	24
24	vermindert	vermindert	VVPP	vermindern	_	OC	25
25	hat	hat	VAFIN	haben	sg|3|pres|ind	CJ	18
26	.	.	SENT	.	_	--	25

1	Man	Man	PIS	man	nom|sg|*	SB	2
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	bißher	bisher	ADV	bisher	_	MO	12
4	die	die	ART	d	acc|pl|masc	NK	6
5	unterschiedenen	unterschiedenen	ADJA	unterschieden	acc|pl|masc|pos	NK	6
6	Schwehren	schweren	ADJA	schwer	dat|pl|*|comp	OA	12
7	an	an	APPR	an	_	MO	12
8	verschiedenen	verschiedenen	ADJA	verschieden	dat|pl|masc|pos	NK	9
9	Orten	Orten	NN	Ort	dat|pl|masc	NK	7
10	nur	nur	ADV	nur	_	MO	11
11	deßwegen	deswegen	PAV	deswegen	_	MO	12
12	untersuchet	untersuchet	VVPP	untersuchet	_	OC	2
13	,	,	$,	,	_	--	12
14	um	um	KOUI	um	_	CP	25
15	die	die	ART	d	acc|sg|fem	NK	16
16	Figur	Figur	NN	Figur	acc|sg|fem	OA	25
17	der	der	ART	d	gen|pl|fem	NK	18
18	Erden	Erden	NN	Erde	gen|pl|fem	AG	16
19	durch	durch	APPR	durch	_	MNR	16
20	das	das	ART	d	acc|sg|neut	NK	21
21	Gleichgewicht	Gleichgewicht	NN	Gleichgewicht	acc|sg|neut	NK	19
22	ihrer	ihrer	PPOSAT	ihr	gen|pl|masc	NK	23
23	Theile	Teile	NN	Teil	gen|pl|masc	AG	21
24	zu	zu	PTKZU	zu	_	PM	25
25	bestimmen	bestimmen	VVINF	bestimmen	_	RE	11
26	.	.	SENT	.	_	--	25

1	Diese	Diese	PDAT	dies	nom|sg|fem	NK	2
2	Bestimmung	Bestimmung	NN	Bestimmung	nom|sg|fem	SB	4
3	aber	aber	ADV	aber	_	MO	2
4	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
5	nur	nur	ADV	nur	_	MO	6
6	einer	einer	PIS	ein	nom|sg|masc	SB	4
7	der	der	ART	d	gen|pl|masc	NK	9
8	geringsten	geringsten	ADJA	gering	gen|pl|masc|sup	NK	9
9	Vorwuͤrffen	Vorwürfen	NN	Vorwurf	gen|pl|masc	AG	6
10	von	von	APPR	von	_	MNR	9
11	der	der	ART	d	dat|sg|fem	NK	12
12	Theorie	Theorie	NN	Theorie	dat|sg|fem	NK	10
13	der	der	ART	d	gen|sg|fem	NK	14
14	Gravitaͤt	Gravität	NN	Gravität	gen|sg|fem	AG	12
15	.	.	SENT	.	_	--	14

1	Wenn	Wenn	KOUS	wenn	_	CP	7
2	die	die	ART	d	nom|sg|fem	NK	4
3	urspruͤngliche	ursprüngliche	ADJA	ursprünglich	nom|sg|fem|pos	NK	4
4	Gravitaͤt	Gravität	NN	Gravität	nom|sg|fem	SB	7
5	recht	Recht	NN	Recht	nom|sg|neut	NK	4
6	bekannt	bekannt	ADJD	bekannt	pos	PD	7
7	waͤre	wäre	VAFIN	sein	sg|3|past|subj	MO	28
8	,	,	$,	,	_	--	7
9	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
10	sie	sie	PPER	Sie	nom|sg|fem|3	OA	17
11	nicht	nicht	PTKNEG	nicht	_	NG	12
12	nur	nur	ADV	nur	_	MO	17
13	die	die	ART	d	acc|sg|fem	NK	14
14	Figur	Figur	NN	Figur	nom|sg|fem	OA	17
15	der	der	ART	d	gen|pl|fem	NK	16
16	Erden	Erden	NN	Erde	gen|pl|fem	AG	14
17	bestimmen	bestimmen	VVINF	bestimmen	_	OC	9
18	,	,	$,	,	_	--	17
19	sondern	sondern	KON	sondern	_	CD	17
20	auch	auch	ADV	auch	_	MO	22
21	die	die	ART	d	nom|sg|fem	NK	22
22	Bewegung	Bewegung	NN	Bewegung	nom|sg|fem	OA	28
23	der	der	ART	d	gen|sg|fem	NK	24
24	Erde	Erde	NN	Erde	gen|sg|fem	AG	22
25	um	um	APPR	um	_	MNR	22
26	ihre	ihre	PPOSAT	ihr	acc|sg|fem	NK	27
27	Axe	Achse	NN	Achse	acc|sg|fem	NK	25
28	beweisen	beweisen	VVINF	beweisen	_	CJ	19
29	.	.	SENT	.	_	--	28

1	Hingegen	Hingegen	ADV	hingegen	_	MO	13
2	wenn	wenn	KOUS	wenn	_	CP	13
3	man	man	PIS	man	nom|sg|*	SB	13
4	die	die	ART	d	acc|sg|fem	NK	5
5	Bewegung	Bewegung	NN	Bewegung	acc|sg|fem	OA	13
6	der	der	ART	d	gen|sg|fem	NK	7
7	Erde	Erde	NN	Erde	gen|sg|fem	AG	5
8	um	um	APPR	um	_	MO	13
9	ihre	ihre	PPOSAT	ihr	acc|sg|fem	NK	10
10	Axe	Achse	NN	Achse	acc|sg|fem	NK	8
11	zum	zum	APPRART	zum	dat|sg|masc	MNR	10
12	Grunde	Grunde	NN	Grund	dat|sg|masc	NK	11
13	setzet	setzet	VVFIN	setzen	sg|3|pres|ind	RE	43
14	,	,	$,	,	_	--	13
15	als	als	KOKOM	als	_	CM	17
16	einen	einen	ART	ein	acc|sg|masc	NK	17
17	Satz	Satz	NN	Satz	acc|sg|masc	CC	3
18	,	,	$,	,	_	--	17
19	woran	woran	PWAVREL	woran	_	MO	20
20	heut	heut	ADV	heute	pos	PAR	17
21	zu	zu	APPR	zu	_	MO	20
22	Tage	Tage	NN	Tag	dat|pl|masc	NK	21
23	,	,	$,	,	_	--	22
24	wie	wie	KOUS	wie	_	MO	26
25	ich	ich	PPER	ich	nom|sg|*|1	SB	26
26	glaube	glaube	VVFIN	glauben	sg|1|pres|ind	MNR	22
27	,	,	$,	,	_	--	26
28	kein	kein	PIAT	kein	acc|sg|neut	NK	29
29	Philosoph	Philosoph	NN	Philosoph	nom|sg|masc	SB	31
30	mehr	mehr	ADV	mehr	_	MO	29
31	zweifelt	zweifelt	VVFIN	zweifeln	sg|3|pres|ind	OC	26
32	,	,	$,	,	_	--	31
33	und	und	KON	und	_	CD	26
34	man	man	PIS	man	nom|sg|*	SB	41
35	uͤber	über	APPR	über	_	MO	41
36	das	das	PDS	d	acc|sg|neut	NK	35
37	die	die	ART	d	acc|sg|neut	NK	38
38	Figur	Figur	NN	Figur	nom|sg|fem	OA	41
39	der	der	ART	d	gen|sg|fem	NK	40
40	Erde	Erde	NN	Erde	gen|sg|fem	AG	38
41	kennet	kennet	VVFIN	kennen	sg|3|pres|ind	CJ	33
42	,	,	$,	,	_	--	41
43	so	so	ADV	so	_	MO	44
44	werden	werden	VAFIN	werden	pl|3|pres|ind	--	0
45	uns	uns	PPER	wir	acc|pl|*|1	DA	59
46	die	die	ART	d	nom|pl|fem	NK	48
47	verschiedenen	verschiedenen	ADJA	verschieden	nom|pl|masc|pos	NK	48
48	Schwehren	schweren	ADJA	schwer	nom|pl|masc|pos	SB	44
49	,	,	$,	,	_	--	48
50	die	die	ART	d	acc|sg|fem	NK	52
51	urspruͤngliche	ursprüngliche	ADJA	ursprünglich	acc|sg|fem|pos	NK	52
52	Gravitaͤt	Gravität	NN	Gravität	acc|sg|fem	OA	58
53	in	in	APPR	in	_	MNR	52
54	einem	einem	ART	ein	dat|sg|masc	NK	56
55	jeden	jeden	PIAT	jed	dat|sg|masc	NK	56
56	Ort	Ort	NN	Ort	dat|sg|masc	NK	53
57	zu	zu	PTKZU	zu	_	PM	58
58	erkennen	erkennen	VVINF	erkennen	_	OC	59
59	geben	geben	VVFIN	geben	_	OC	44
60	.	.	SENT	.	_	--	59

1	Man	Man	PIS	man	nom|sg|*	SB	2
2	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
3	entdecken	entdecken	VVINF	entdecken	_	OC	4
4	koͤnnen	können	VMINF	können	_	OC	2
5	,	,	$,	,	_	--	4
6	ob	ob	KOUS	ob	_	CP	17
7	des	des	ART	d	gen|sg|neut	NK	8
8	Unterscheids	Unterscheits	NN	Unterscheits	gen|sg|masc	OG	17
9	,	,	$,	,	_	--	8
10	den	den	PRELS	d	acc|sg|masc	OA	15
11	man	man	PIS	man	nom|sg|*	SB	15
12	in	in	APPR	in	_	MO	15
13	der	der	ART	d	dat|sg|fem	NK	14
14	Schwehre	schwere	NN	Schwere	pos	NK	12
15	befunden	befunden	VVPP	befinden	_	RC	8
16	,	,	$,	,	_	--	15
17	ungeachtet	ungeachtet	APPR	ungeachtet	_	OC	3
18	,	,	$,	,	_	--	17
19	die	die	ART	d	acc|sg|fem	NK	21
20	urspruͤngliche	ursprüngliche	ADJA	ursprünglich	acc|sg|fem|pos	NK	21
21	Gravitaͤt	Gravität	NN	Gravität	acc|sg|fem	SB	27
22	an	an	APPR	an	_	MNR	21
23	allen	allen	PIAT	all	dat|pl|masc	NK	24
24	Orten	Orten	NN	Ort	dat|pl|masc	NK	22
25	die	die	ART	d	nom|sg|fem	NK	26
26	gleiche	gleiche	ADJA	gleich	nom|sg|fem|pos	SB	27
27	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	17
28	,	,	$,	,	_	--	27
29	und	und	KON	und	_	CD	27
30	gegen	gegen	APPR	gegen	_	MO	33
31	einen	einen	ART	ein	acc|sg|masc	NK	32
32	Mittelpunkt	Mittelpunkt	NN	Mittelpunkt	acc|sg|masc	NK	30
33	drucke	drucke	ADJA	drucke	sg|3|pres|subj	CJ	29
34	,	,	$,	,	_	--	33
35	wie	wie	KOUS	wie	_	MO	39
36	es	es	PPER	es	acc|sg|neut|3	OA	39
37	Hr.	Hr.	NN	Herr	nom|sg|masc	SB	39
38	Hugenius	Hugenius	NE	Hugenius	nom|sg|masc	NK	37
39	setzte	setzte	VVFIN	setzen	sg|3|past|ind	OC	32
40	;	;	SENT	;	_	--	39

1	oder	oder	KON	oder	_	JU	8
2	ob	ob	KOUS	ob	_	CP	8
3	sie	sie	PPER	Sie	nom|sg|fem|3	SB	8
4	in	in	APPR	in	_	MO	7
5	verschiedenen	verschiedenen	ADJA	verschieden	dat|pl|masc|pos	NK	6
6	Orten	Orten	NN	Ort	dat|pl|masc	NK	4
7	verschieden	verschieden	ADJD	verschieden	_	PD	8
8	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
9	,	,	$,	,	_	--	8
10	und	und	KON	und	_	CD	8
11	von	von	APPR	von	_	OP	19
12	der	der	ART	d	dat|sg|fem	NK	14
13	gegenseitigen	gegenseitigen	ADJA	gegenseitig	dat|sg|fem|pos	NK	14
14	Anziehung	Anziehung	NN	Anziehung	dat|sg|fem	NK	11
15	der	der	ART	d	gen|sg|fem	NK	16
16	Theile	Teile	NN	Teil	gen|pl|masc	AG	14
17	der	der	ART	d	gen|sg|fem	NK	18
18	Materie	Materie	NN	Materie	gen|sg|fem	AG	16
19	abhange	abhange	VVFIN	abhange	sg|3|pres|subj	CJ	10
20	,	,	$,	,	_	--	19
21	wie	wie	KOUS	wie	_	MO	24
22	Hr.	Hr.	NN	Herr	nom|sg|masc	PNC	23
23	Neuton	Neuton	NE	Neuton	nom|sg|masc	SB	24
24	behauptet	behauptet	VVPP	behaupten	sg|3|pres|ind	MO	19
25	;	;	SENT	;	_	--	24

1	ob	ob	KOUS	ob	_	CP	9
2	sie	sie	PPER	Sie	nom|pl|*|3	SB	9
3	etwann	etwan	ADV	etwa	_	MO	9
4	nach	nach	APPR	nach	_	MO	9
5	einem	einem	ART	ein	dat|sg|neut	NK	7
6	andern	anderen	ADJA	ander	dat|sg|neut|pos	NK	7
7	Gesetze	Gesetze	NN	Gesetz	nom|pl|neut	NK	4
8	veraͤnderlich	veränderlich	ADJD	veränderlich	pos	PD	9
9	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
10	,	,	$,	,	_	--	9
11	und	und	KON	und	_	CD	9
12	gegen	gegen	APPR	gegen	_	MO	16
13	welche	welche	PWAT	welch	acc|pl|masc	NK	14
14	Punkte	Punkte	NN	Punkt	acc|pl|masc	NK	12
15	sie	sie	PPER	Sie	nom|sg|fem|3	SB	16
16	drucket	drucket	VVFIN	drücken	sg|3|pres|ind	CJ	11
17	.	.	SENT	.	_	--	16

1	Endlich	Endlich	ADV	endlich	_	MO	2
2	kann	kann	VMFIN	können	sg|3|pres|ind	--	0
3	uns	uns	PPER	wir	dat|pl|*|1	DA	18
4	die	die	ART	d	nom|sg|fem	NK	5
5	Erkaͤnntniß	Erkenntnis	NN	Erkenntnis	nom|sg|fem	SB	2
6	der	der	ART	d	gen|sg|fem	NK	7
7	Gravitaͤt	Gravität	NN	Gravität	gen|sg|fem	AG	5
8	gegen	gegen	APPR	gegen	_	MNR	5
9	die	die	ART	d	acc|sg|fem	NK	10
10	Erde	Erde	NN	Erde	acc|sg|fem	NK	8
11	,	,	$,	,	_	--	10
12	zu	zu	APPR	zu	_	MO	18
13	ader	ader	ADJA	ader	_	MO	14
14	allgemeinen	allgemeinen	ADJA	allgemein	gen|sg|fem|pos	NK	15
15	Gravitaͤt	Gravität	NN	Gravität	gen|sg|fem	NK	12
16	den	den	ART	d	acc|sg|masc	NK	17
17	Weg	Weg	NN	Weg	acc|sg|masc	OA	18
18	bahnen	bahnen	VVFIN	bahnen	pl|3|pres|ind	OC	2
19	,	,	$,	,	_	--	18
20	welche	welche	PRELS	welch	nom|pl|neut	SB	24
21	das	das	ART	d	nom|sg|neut	NK	23
22	fuͤrnehmste	fürnehmste	ADJA	fürnehmste	nom|sg|neut|pos	NK	23
23	Treibwerk	Treibwerk	NN	Treibwerk	nom|sg|neut	SB	24
24	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	2
25	in	in	APPR	in	_	MO	24
26	dem	dem	ART	d	dat|sg|neut	NK	28
27	ganzen	ganzen	ADJA	ganz	dat|sg|neut|pos	NK	28
28	Weltgebaͤude	Weltgebäude	NN	Weltgebäude	dat|sg|neut	NK	25
29	.	.	SENT	.	_	--	28

1	Das	Das	ART	d	nom|sg|neut	NK	3
2	II.	II.	ADJA	2.	nom|sg|neut|pos	NK	3
3	Capitel	Kapitel	NN	Kapitel	nom|sg|neut	--	0
4	.	.	SENT	.	_	--	3

1	Versuche	Versuche	NN	Versuch	nom|pl|masc	--	0
2	,	,	$,	,	_	--	1
3	die	die	PRELS	d	nom|pl|masc	NK	7
4	zu	zu	APPR	zu	_	MO	8
5	Pello	Pello	NN	Pello	dat|sg|neut	NK	4
6	uͤber	über	APPR	über	_	MO	8
7	Schwehre	schwere	NN	Schwere	pos	NK	6
8	gemacht	gemacht	VVPP	gemacht	_	OC	9
9	worden	worden	VAPP	werden	_	OC	1
10	.	.	SENT	.	_	--	9

1	I	I	VVFIN	i	_	--	0
2	,	,	$,	,	_	--	1
3	WIr	wir	PPER	wir	nom|pl|*|1	SB	4
4	wollten	wollten	VMFIN	wollen	pl|1|past|ind	--	0
5	unsere	unsere	PPOSAT	unser	acc|sg|fem	NK	6
6	Versuche	Versuche	NN	Versuch	acc|pl|masc	OA	20
7	uͤber	über	APPR	über	_	MNR	6
8	die	die	ART	d	acc|sg|fem	NK	9
9	Schwehre	schwere	NN	Schwere	acc|sg|fem|pos	NK	7
10	,	,	$,	,	_	--	9
11	so	so	ADV	so	_	MO	12
12	nahe	nahe	ADJD	nahe	pos	MO	20
13	als	als	KOKOM	als	_	CM	15
14	nur	nur	ADV	nur	_	MO	15
15	moͤglich	möglich	ADJD	möglich	pos	CC	11
16	,	,	$,	,	_	--	15
17	bey	bei	APPR	bei	_	MO	20
18	dem	dem	ART	d	dat|sg|masc	NK	19
19	Pol	Pol	NN	Pol	dat|sg|masc	NK	17
20	machen	machen	VVINF	machen	_	OC	4
21	;	;	SENT	;	_	--	20

1	wir	wir	PPER	wir	nom|pl|*|1	SB	2
2	machten	machten	VVFIN	machen	pl|3|past|ind	--	0
3	sie	sie	PPER	Sie	nom|pl|*|3	SB	2
4	zu	zu	APPR	zu	_	MO	2
5	Pello	Pello	NN	Pello	dat|sg|neut	NK	4
6	,	,	$,	,	_	--	5
7	davon	davon	PAV	davon	_	MNR	5
8	die	die	ART	d	nom|sg|fem	NK	9
9	Breite	Breite	NN	Breite	nom|sg|fem	SB	14
10	66	66	CARD	@card@	_	PNC	12
11	°	°	$(	°	_	PNC	12
12	48	48	CARD	@card@	_	NK	9
13	'	'	$'	'	_	--	12
14	ist	ist	VAFIN	sein	sg|3|pres|ind	RE	7
15	.	.	SENT	.	_	--	14

1	Diese	Diese	PDAT	dies	nom|sg|fem	NK	2
2	Versuche	Versuche	NN	Versuch	nom|pl|masc	SB	10
3	,	,	$,	,	_	--	2
4	so	so	PTKREL	so	_	MO	5
5	anderswo	anderswo	ADV	anderswo	_	MO	8
6	nicht	nicht	PTKNEG	nicht	_	NG	8
7	schwehr	schwer	ADJD	schwer	pos	PD	8
8	sind	sind	VAFIN	sein	pl|3|pres|ind	RC	2
9	,	,	$,	,	_	--	8
10	hatten	hatten	VAFIN	haben	pl|3|past|ind	--	0
11	in	in	APPR	in	_	MO	10
12	diesem	diesem	PDAT	dies	dat|sg|neut	NK	13
13	Lande	Lande	NN	Land	dat|sg|neut	NK	11
14	grosse	große	ADJA	groß	acc|pl|masc|pos	NK	15
15	Schwierigkieten	Schwierigkieten	NN	Schwierigkieten	acc|pl|fem	OA	10
16	:	:	SENT	:	_	--	15

1	Und	Und	KON	und	_	JU	14
2	ohne	ohne	APPR	ohne	_	MO	21
3	die	die	ART	d	acc|sg|fem	NK	4
4	Sorge	Sorge	NN	Sorge	acc|sg|fem	NK	2
5	,	,	$,	,	_	--	4
6	die	die	PRELS	d	acc|sg|fem	SB	12
7	man	man	PIS	man	nom|sg|*	SB	8
8	selbige	selbige	PDS	selbig	sg|3|pres|subj	OA	10
9	zu	zu	PTKZU	zu	_	PM	10
10	uͤberwinden	überwinden	VVINF	überwinden	_	OC	11
11	tragen	tragen	VVINF	tragen	_	OC	12
12	muß	muß	VMFIN	müssen	sg|3|pres|ind	RC	4
13	,	,	$,	,	_	--	12
14	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
15	man	man	PIS	man	nom|sg|*	SB	14
16	viele	viele	PIAT	viel	acc|pl|fem	NK	17
17	Mißrechnungen	Mißrechnungen	NN	Mißrechnungen	acc|pl|fem	OA	21
18	in	in	APPR	in	_	MNR	17
19	dieser	dieser	PDAT	dies	dat|sg|fem	NK	20
20	Materia	Materia	NE	Materia	dat|sg|fem	NK	18
21	finden	finden	VVINF	finden	_	OC	14
22	.	.	SENT	.	_	--	21

1	Die	Die	ART	d	nom|sg|fem	NK	3
2	grosse	große	ADJA	groß	nom|sg|fem|pos	NK	3
3	Menge	Menge	NN	Menge	nom|sg|fem	SB	21
4	Versuche	Versuche	NN	Versuch	nom|pl|masc	NK	3
5	,	,	$,	,	_	--	4
6	die	die	PRELS	d	nom|pl|masc	OA	8
7	wir	wir	PPER	wir	nom|pl|*|1	SB	34
8	gemacht	gemacht	VVPP	gemacht	_	RC	3
9	,	,	$,	,	_	--	8
10	und	und	KON	und	_	CD	3
