

1	SIEBENTES	siebentes	ADJA	siebenter	acc|sg|neut|pos	NK	2
23	Kapuzinergeneral	Kapuzinergeneral	NN	Kapuzinergeneral	acc|sg|masc	OA	21
24	.	.	SENT	.	_	--	23

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	mir	mir	PPER	ich	dat|sg|*|1	DA	4
4	bekannt	bekannt	ADJD	bekannt	pos	PD	2
5	,	,	$,	,	_	--	4
6	daß	daß	KOUS	daß	_	CP	20
7	einige	einige	PIS	einig	nom|pl|*	SB	20
8	sich	sich	PRF	er|es|sie	dat|pl|3	OA	20
9	mehr	mehr	ADV	mehr	*|*|*	OA	20
10	an	an	APPR	an	_	OP	20
11	den	den	ART	d	acc|sg|masc	NK	13
12	rothen	roten	ADJA	rot	acc|sg|masc|pos	NK	13
13	Hut	Hut	NN	Hut	acc|sg|masc	NK	10
14	,	,	$,	,	_	--	13
15	den	den	PRELS	d	acc|sg|masc	OA	18
16	das	das	ART	d	nom|sg|neut	NK	17
17	Stuͤck	Stück	NN	Stück	acc|sg|neut	OA	18
18	aufhatte	aufhatte	VVFIN	aufhatte	sg|3|past|ind	RC	13
19	,	,	$,	,	_	--	18
20	hielten	hielten	VVFIN	halten	pl|3|past|ind	RE	1
21	und	und	KON	und	_	CD	20
22	es	es	PPER	es	nom|sg|neut|3	OA	28
23	darum	darum	PAV	darum	_	OP	28
24	gar	gar	ADV	gar	_	MO	28
25	fuͤr	für	APPR	für	_	MO	28
26	einen	einen	ART	ein	acc|sg|masc	NK	27
27	Kardinal	Kardinal	NN	Kardinal	acc|sg|masc	NK	25
28	ausgaben	ausgaben	VVFIN	ausgaben	pl|3|past|ind	CJ	21
29	,	,	$,	,	_	--	28
30	oder	oder	KON	oder	_	CD	25
31	fuͤr	für	APPR	für	_	CJ	30
32	einen	einen	ART	ein	acc|sg|masc	NK	33
33	Kardinalprotektor	Kardinalprotektor	NN	Kardinalprotektor	acc|sg|masc	NK	31
34	;	;	SENT	;	_	--	33

1	aber	aber	KON	aber	_	MO	2
2	diese	diese	PDS	dies	nom|pl|masc	OA	9
3	haben	haben	VAFIN	haben	pl|3|pres|ind	--	0
4	s	s	PPER	es	acc|pl|3	OA	9
5	offenbar	offenbar	ADJD	offenbar	pos	MO	14
6	erst	erst	ADV	erst	_	MO	9
7	mit	mit	APPR	mit	_	OP	9
8	denen	denen	PDS	d	dat|pl|fem	NK	7
9	auszufechten	auszufechten	VVIZU	auszufechten	_	OC	3
10	,	,	$,	,	_	--	9
11	die	die	PRELS	d	nom|pl|fem	NK	13
12	beiden	beiden	PIAT	beide	nom|pl|fem	NK	13
13	Sekten	Sekten	NN	Sekte	nom|pl|fem	SB	14
14	widersprechen	widersprechen	VVINF	widersprechen	pl|3|pres|ind	OC	9
15	und	und	KON	und	_	CD	14
16	sagen	sagen	VVINF	sagen	pl|3|pres|ind	CJ	15
17	,	,	$,	,	_	--	16
18	es	es	PPER	es	nom|sg|neut|3	SB	19
19	stelle	stelle	VVFIN	stellen	sg|3|pres|subj	OC	16
20	nur	nur	ADV	nur	_	MO	23
21	die	die	ART	d	acc|sg|fem	NK	23
22	babylonische	babylonische	ADJA	babylonisch	acc|sg|fem|pos	NK	23
23	Hure	Hure	NN	Hure	acc|sg|fem	OA	19
24	vor	vor	PTKVZ	vor	_	SVP	19
25	,	,	$,	,	_	--	24
26	naͤmlich	nämlich	ADV	nämlich	_	MO	28
27	eine	eine	ART	ein	acc|sg|fem	NK	28
28	europaͤische	europäische	ADJA	europäisch	acc|sg|fem|pos	APP	23
29	.	.	SENT	.	_	--	28

1	Aus	Aus	APPR	aus	_	MO	6
2	diesem	diesem	PDS	dies	dat|sg|masc	NK	1
3	mag	mag	VMFIN	mögen	sg|3|pres|ind	--	0
4	man	man	PIS	man	nom|sg|*	SB	3
5	ungefaͤhr	ungefähr	ADV	ungefähr	pos	MO	6
6	schließen	schließen	VVINF	schließen	_	OC	3
7	,	,	$,	,	_	--	6
8	was	was	PWREL	was	nom|sg|neut	SB	14
9	an	an	APPR	an	_	MO	13
10	einem	einem	ART	ein	dat|sg|neut	NK	12
11	andern	anderen	ADJA	ander	dat|sg|neut|pos	NK	12
12	Geruͤchte	Gerüchte	NN	Gerücht	dat|sg|neut	NK	9
13	sein	sein	VAINF	sein	_	OC	14
14	mag	mag	VMFIN	mögen	sg|3|pres|ind	OC	6
15	,	,	$,	,	_	--	14
16	dem	dem	KOUS	d	dat|sg|masc	DA	22
17	ich	ich	PPER	ich	nom|sg|*|1	SB	22
18	in	in	APPR	in	_	MO	22
19	der	der	ART	d	dat|sg|fem	NK	21
20	ersten	ersten	ADJA	erst	dat|sg|fem|pos	NK	21
21	Stunde	Stunde	NN	Stunde	dat|sg|fem	NK	18
22	widersprach	widersprach	VVFIN	widersprechen	sg|3|past|ind	RC	12
23	,	,	$,	,	_	--	22
24	daß	daß	KOUS	daß	_	CP	42
25	naͤmlich	nämlich	ADV	nämlich	_	MO	33
26	die	die	ART	d	nom|pl|masc	NK	27
27	Augspurger	Augspurger	NN	Augspurger	nom|pl|masc	SB	42
28	sich	sich	PRF	er|es|sie	acc|pl|3	OA	33
29	an	an	APPR	an	_	MO	33
30	dieses	dieses	PDAT	dies	acc|sg|neut	NK	32
31	effigie-	effigie-	ADJA	effigie-	_	NK	32
32	Arkebusieren	Arkebusieren	NN	Arkebusieren	acc|sg|neut	NK	29
33	gestoßen	gestoßen	VVPP	stoßen	_	OC	42
34	,	,	$,	,	_	--	33
35	und	und	KON	und	_	CD	33
36	daher	daher	ADV	daher	_	MO	41
37	wirklich	wirklich	ADJD	wirklich	pos	MO	41
38	dem	dem	ART	d	dat|sg|neut	NK	39
39	Reichsfiskal	Reichsfiskal	NN	Reichsfiskal	dat|sg|neut	DA	41
40	schriftlich	schriftlich	ADJD	schriftlich	pos	MO	41
41	vorgestellet	vorgestellt	VVPP	vorstellen	_	CJ	35
42	haͤtten	hätten	VAFIN	haben	pl|3|past|subj	OC	22
43	,	,	$,	,	_	--	42
44	sie	sie	PPER	Sie	nom|pl|*|3	SB	45
45	waͤren	wären	VAFIN	sein	pl|3|past|subj	CJ	42
46	graviert	graviert	VVPP	graviert	_	OC	45
47	und	und	KON	und	_	CD	45
48	die	die	PDS	d	acc|sg|fem	NK	50
49	eine	eine	ART	ein	acc|sg|fem	NK	50
50	Konfession	Konfession	NN	Konfession	nom|sg|fem	SB	51
51	litte	litte	NN	litte	sg|3|past|ind	CJ	47
52	darunter	darunter	PAV	darunter	_	MO	51
53	,	,	$,	,	_	--	52
54	sobald	sobald	KOUS	sobald	_	CP	69
55	im	im	APPRART	im	dat|sg|neut	MO	57
56	h.	h.	FM	heißen	dat|sg|neut	NK	55
57	roͤm.	röm.	ADJA	röm.	sg|3|past|ind	RE	52
58	Reich	Reich	NN	Reich	nom|sg|*	SB	57
59	nur	nur	ADV	nur	_	MO	61
60	ein	ein	ART	ein	nom|sg|masc	NK	61
61	Ordensgeneral	Ordensgeneral	NN	Ordensgeneral	nom|sg|masc	SB	69
62	und	und	KON	und	_	CD	61
63	nicht	nicht	PTKNEG	nicht	_	NG	68
64	zugleich	zugleich	ADV	zugleich	_	MO	67
65	ein	ein	ART	ein	nom|sg|masc	NK	67
66	lutherischer	lutherischer	ADJA	lutherischer	nom|sg|masc|pos	NK	67
67	Generalsperintenden	Generalsperintenden	NN	Generalsperintenden	dat|pl|*	CJ	62
68	abgeschossen	abgeschossen	VVPP	abschießen	_	OC	69
69	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	MO	51
70	.	.	SENT	.	_	--	69

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	haͤtte	hätte	VAFIN	haben	sg|3|past|subj	--	0
3	gewiß	gewiß	ADJD	gewiß	_	MO	6
4	mehr	mehr	ADV	mehr	_	OA	6
5	davon	davon	PAV	davon	_	MO	6
6	vernommen	vernommen	VVPP	vernehmen	_	OC	2
7	,	,	$,	,	_	--	6
8	waͤrs	wäre	VAFIN	sein	sg|3|past|subj	RE	5
9	nicht	nicht	PTKNEG	nicht	_	NG	10
10	bloßer	bloßer	ADJA	bloß	nom|sg|masc|pos	NK	11
11	Wind	Wind	NN	Wind	nom|sg|masc	PD	8
12	.	.	SENT	.	_	--	11

1	Ja	Ja	ITJ	ja	_	DM	3
2	ich	ich	PPER	ich	nom|sg|*|1	SB	3
3	muthmaße	mutmaße	VVFIN	mutmaße	sg|1|pres|ind	--	0
4	sogar	sogar	ADV	sogar	_	MO	3
5	,	,	$,	,	_	--	4
6	daß	daß	KOUS	daß	_	CP	19
7	dieses	dieses	PDAT	dies	nom|sg|neut	NK	8
8	Maͤhrgen	Mergen	NN	Mergen	dat|pl|masc	SB	19
9	weiter	weiter	ADV	weit	_	MO	19
10	nichts	nichts	PIS	nichts	*|*|neut	PD	19
11	als	als	KOKOM	als	_	CM	14
12	eine	eine	ART	ein	nom|sg|fem	NK	14
13	falsche	falsche	ADJA	falsch	nom|sg|fem|pos	NK	14
14	Tradizion	Tradition	NN	Tradition	nom|sg|fem	CC	10
15	von	von	APPR	von	_	MNR	14
16	einem	einem	ART	ein	dat|sg|masc	NK	18
17	andern	anderen	ADJA	ander	dat|sg|masc|pos	NK	18
18	Maͤhrgen	Mergen	NN	Mergen	dat|sg|masc	NK	15
19	sei	sei	VAFIN	sein	sg|3|pres|subj	OC	3
20	,	,	$,	,	_	--	19
21	das	das	PRELS	d	nom|sg|neut	SB	31
22	mir	mir	PPER	ich	dat|sg|*|1	DA	31
23	neulich	neulich	ADV	neulich	_	MO	31
24	ein	ein	ART	ein	nom|sg|masc	NK	25
25	Wiener	Wiener	ADJA	Wiener	nom|sg|masc	SB	31
26	von	von	APPR	von	_	PG	25
27	Geburt	Geburt	NN	Geburt	dat|sg|fem	NK	26
28	uͤber	über	APPR	über	_	MNR	25
29	dem	dem	ART	d	dat|sg|neut	NK	30
30	Essen	Essen	NN	essen	dat|sg|neut	NK	28
31	vorlog	vorlog	VVFIN	vorlog	sg|3|past|ind	RC	18
32	:	:	SENT	:	_	--	31

1	es	es	PPER	es	nom|sg|neut|3	SB	2
2	haͤtten	hätten	VAFIN	haben	pl|3|past|subj	--	0
3	sich	sich	PRF	er|es|sie	acc|pl|3	OA	22
4	naͤmlich	nämlich	ADV	nämlich	_	MO	22
5	in	in	APPR	in	_	MO	22
6	den	den	ART	d	dat|pl|fem	NK	8
7	ansehnlichen	ansehnlichen	ADJA	ansehnlich	dat|pl|fem|pos	NK	8
8	Reichsstaͤdten	Reichsstädten	NN	Reichsstädten	dat|pl|fem	NK	5
9	,	,	$,	,	_	--	8
10	worin	worin	PWAVREL	worin	_	MO	25
11	die	die	ART	d	nom|sg|fem	NK	12
12	Nivellierwage	Nivellierwage	NN	Nivellierwage	nom|sg|fem	SB	22
13	des	des	ART	d	gen|sg|neut	NK	14
14	Religionsfriedens	Religionsfriedens	NN	Religionsfriedens	gen|sg|masc	AG	12
15	ein	ein	ART	ein	acc|sg|neut	NK	17
16	schoͤnes	schönes	ADJA	schön	acc|sg|neut|pos	NK	17
17	Gleichgewicht	Gleichgewicht	NN	Gleichgewicht	acc|sg|neut	OA	22
18	der	der	ART	d	gen|pl|masc	NK	19
19	Papisten	Papisten	NN	Papisten	gen|pl|masc	AG	17
20	und	und	KON	und	_	CD	19
21	Lutheristen	Lutheristen	NN	Lutheristen	gen|pl|masc	CJ	20
22	festgestellt	festgestellt	VVPP	feststellen	_	OC	2
23	,	,	$,	,	_	--	22
24	viele	viele	PIAT	viel	nom|pl|masc	NK	25
25	lutherischer	lutherischer	ADJA	lutherischer	dat|sg|fem|pos	RE	1
26	Seits	seit	VAFIN	sein	_	CC	25
27	geregt	geregt	VVPP	geregt	pos	NK	26
28	und	und	KON	und	_	CD	27
29	beschwert	beschwert	VVPP	beschweren	pos	CJ	28
30	,	,	$,	,	_	--	29
31	daß	daß	KOUS	daß	_	CP	59
32	,	,	$,	,	_	--	31
33	ob	ob	KOUS	ob	_	CP	50
34	darin	darin	PAV	darin	_	MO	50
35	gleich	gleich	ADJD	gleich	_	MO	36
36	Nachtwaͤchter	Nachtwächter	NN	Nachtwächter	nom|pl|masc	SB	50
37	und	und	KON	und	_	CD	36
38	Zensores	Zensores	NN	Zensores	nom|pl|masc	CJ	37
39	d.i.	d.i.	ADJA	d.i.	_	MO	41
40	transzendente	transzendente	ADJA	transzendente	nom|pl|masc|pos	NK	41
41	Nachtwaͤchter	Nachtwächter	NN	Nachtwächter	nom|pl|masc	CJ	36
42	,	,	$,	,	_	--	41
43	Wirthe	Wirte	NN	Wirt	nom|pl|masc	CJ	41
44	und	und	KON	und	_	CD	43
45	Buͤcherverleiher	Bücherverleiher	NN	Bücherverleiher	nom|pl|masc	CJ	44
46	in	in	APPR	in	_	MO	50
47	gleicher	gleicher	ADJA	gleich	dat|sg|fem|pos	NK	48
48	Zahl	Zahl	NN	Zahl	dat|sg|fem	NK	46
49	vorhanden	vorhanden	ADJD	vorhanden	pos	PD	50
50	waͤren	wären	VAFIN	sein	pl|3|past|subj	RE	61
51	,	,	$,	,	_	--	50
52	doch	doch	ADV	doch	_	CD	50
53	stets	stets	ADV	stets	_	MO	58
54	ein	ein	ART	ein	acc|sg|neut	NK	57
55	zahlreicheres	zahlreicheres	ADJA	zahlreicheres	acc|sg|neut|comp	NK	57
56	papistisches	papistisches	ADJA	papistisches	acc|sg|neut|pos	NK	57
57	Personale	Personale	NN	Personale	acc|sg|neut	SB	59
58	gehangen	gehangen	VVPP	hängen	_	OC	59
59	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	CJ	52
60	,	,	$,	,	_	--	59
61	so	so	ADV	so	_	MO	64
62	daß	daß	KOUS	daß	_	CP	64
63	recht	Recht	NN	Recht	nom|sg|neut	SB	64
64	klar	klar	ADJD	klar	_	MO	22
65	,	,	$,	,	_	--	64
66	es	es	PPER	es	nom|sg|neut|3	SB	67
67	sei	sei	VAFIN	sein	sg|3|pres|subj	RE	61
68	nun	nun	ADV	nun	_	MO	67
69	mit	mit	APPR	mit	_	MO	67
70	oder	oder	KON	oder	_	CD	69
71	ohne	ohne	APPR	ohne	_	CJ	70
72	Jesuiten	Jesuiten	NN	Jesuiten	acc|sg|masc	NK	69
73	,	,	$,	,	_	--	72
74	ein	ein	ART	ein	nom|sg|masc	NK	79
75	so	so	ADV	so	_	MO	76
76	wichtiger	wichtiger	ADJA	wichtig	comp	NK	79
77	und	und	KON	und	_	CD	76
78	hoher	hoher	ADJA	hoch	gen|pl|fem|pos	CJ	77
79	Posten	Posten	NN	Posten	gen|pl|fem	SB	85
80	im	im	APPRART	im	dat|sg|masc	MNR	79
81	Staate	Staate	NN	Staat	dat|sg|masc	NK	80
82	als	als	KOKOM	als	_	MNR	81
83	der	der	ART	d	gen|pl|fem	NK	84
84	Galgen	Galgen	NN	Galgen	gen|pl|fem	NK	82
85	sei	sei	VAFIN	sein	sg|3|pres|subj	OC	72
86	gar	gar	ADV	gar	_	MO	87
87	nicht	nicht	PTKNEG	nicht	_	NG	91
88	nach	nach	APPR	nach	_	MO	104
89	jener	jener	PDAT	jen	dat|sg|fem	NK	91
90	reichsgesetzlichen	reichsgesetzlichen	ADJA	reichsgesetzlichen	dat|sg|fem|pos	NK	91
91	Paritaͤt	Parität	NN	Parität	dat|sg|fem	NK	88
92	,	,	$,	,	_	--	91
93	wie	wie	KOKOM	wie	_	CM	96
94	das	das	ART	d	nom|sg|neut	NK	96
95	R.	R.	NN	R.	nom|sg|*	PNC	96
96	Kammergericht	Kammergericht	NN	Kammergericht	nom|sg|neut	CC	75
97	,	,	$,	,	_	--	96
98	sondern	sondern	KON	sondern	_	CD	88
99	mit	mit	APPR	mit	_	CJ	98
100	einiger	einiger	PIAT	einig	dat|sg|fem	NK	101
101	Partheilichkeit	Parteilichkeit	NN	Parteilichkeit	dat|sg|fem	NK	99
102	fuͤr	für	APPR	für	_	MNR	101
103	Katholicken	Katholiken	NN	Katholik	acc|pl|masc	NK	102
104	besetzet	besetzet	VVPP	besetzen	_	OC	105
105	worden	worden	VAPP	werden	_	OC	85
106	.	.	SENT	.	_	--	105

1	-	-	$-	-	_	--	2
2	Ich	Ich	PPER	ich	nom|sg|*|1	SB	3
3	wollte	wollte	VMFIN	wollen	sg|1|past|ind	--	0
4	neulich	neulich	ADV	neulich	_	MO	3
5	im	im	APPRART	im	dat|sg|masc	MO	13
6	Dezemb.	Dezemb.	NN	Dezemb.	dat|sg|masc	NK	5
7	der	der	ART	d	gen|sg|fem	NK	8
8	Literaturzeitung	Literaturzeitung	NN	Literaturzeitung	gen|sg|fem	AG	6
9	oͤffentlich	öffentlich	ADJD	öffentlich	pos	MO	13
10	gegen	gegen	APPR	gegen	_	MO	13
11	die	die	ART	d	acc|sg|fem	NK	12
12	Sage	Sage	NE	Sage	acc|sg|fem	NK	10
13	aufstehen	aufstehen	VVINF	aufstehen	_	OC	3
14	;	;	SENT	;	_	--	13

1	aber	aber	ADV	aber	_	JU	4
2	das	das	ART	d	nom|sg|neut	NK	3
3	Reich	Reich	NN	Reich	acc|sg|neut	SB	4
4	wollte	wollte	VMFIN	wollen	sg|3|past|ind	--	0
5	die	die	ART	d	acc|pl|fem	NK	6
6	Inseratgebuͤhren	Inseratgebühren	NN	Inseratgebühren	acc|pl|fem	OA	10
7	nicht	nicht	PTKNEG	nicht	_	NG	4
8	auf	auf	APPR	auf	_	MO	10
9	sich	sich	PRF	er|es|sie	acc|sg|3	NK	8
10	nehmen	nehmen	VVINF	nehmen	_	OC	4
11	.	.	SENT	.	_	--	10

1	Ob	Ob	KOUS	ob	_	CP	11
2	man	man	PIS	man	nom|sg|*	SB	11
3	gleich	gleich	ADV	gleich	_	MO	11
4	aus	aus	APPR	aus	_	MO	11
5	dem	dem	ART	d	dat|sg|masc	NK	6
6	Schießstand	Schießstand	NN	Schießstand	dat|sg|masc	NK	4
7	nur	nur	ADV	nur	_	MO	8
8	auf	auf	APPR	auf	_	MO	11
9	einen	einen	ART	ein	acc|sg|masc	NK	10
10	Kapuziner	Kapuziner	NN	Kapuziner	acc|sg|masc	NK	8
11	hielt	hielt	VVFIN	halten	sg|3|past|ind	--	0
12	:	:	SENT	:	_	--	11

1	so	so	ADV	so	_	MO	2
2	war	war	VAFIN	sein	sg|3|past|ind	--	0
3	doch	doch	ADV	doch	_	MO	2
4	das	das	ART	d	nom|sg|neut	NK	5
5	Schwenk-Schießen	Schwenk-Schießen	NN	Schwenk-Schießen	nom|sg|neut	SB	2
6	in	in	APPR	in	_	MO	2
7	seiner	seiner	PPOSAT	sein	dat|sg|fem	NK	8
8	Art	Art	NN	Art	dat|sg|fem	NK	6
9	so	so	ADV	so	_	MO	10
10	wichtig	wichtig	ADJD	wichtig	pos	PD	2
11	,	,	$,	,	_	--	10
12	als	als	KOKOM	als	_	CM	14
13	das	das	ART	d	nom|sg|neut	NK	14
14	stehende	stehende	ADJA	stehend	nom|sg|neut|pos	CC	9
15	.	.	SENT	.	_	--	14

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	muß	muß	VMFIN	müssen	sg|1|pres|ind	--	0
3	sagen	sagen	VVINF	sagen	_	OC	2
4	,	,	$,	,	_	--	3
5	es	es	PPER	es	nom|sg|neut|3	SB	6
6	waren	waren	VAFIN	sein	pl|3|past|ind	OC	3
7	Eß-Praͤmien	Eß-Prämien	NN	Eß-Prämien	nom|pl|fem	PD	6
8	auf	auf	APPR	auf	_	MO	14
9	die	die	ART	d	acc|pl|fem	NK	11
10	verschiedenen	verschiedenen	ADJA	verschieden	acc|pl|fem|pos	NK	11
11	Gliedmaßen	Gliedmaßen	NN	Gliedmaße	acc|pl|fem	NK	8
12	des	des	ART	d	gen|sg|neut	NK	13
13	Ordensgenerals	Ordensgenerals	NN	Ordensgenerals	gen|sg|neut	AG	11
14	gesetzt	gesetzt	VVPP	setzen	_	OC	6
15	,	,	$,	,	_	--	14
16	die	die	PRELS	d	nom|pl|masc	SB	18
17	anlockend	anlockend	ADJD	anlockend	pos	PD	18
18	waren	waren	VAFIN	sein	pl|3|past|ind	RC	11
19	fuͤr	für	APPR	für	_	MO	18
20	Schuͤtzen	Schützen	NN	Schützen	acc|pl|fem	NK	19
21	,	,	$,	,	_	--	20
22	die	die	PRELS	d	acc|pl|fem	SB	23
23	dachten	dachten	VVFIN	denken	pl|3|past|ind	RC	20
24	.	.	SENT	.	_	--	23

1	Ein	Ein	ART	ein	nom|sg|neut	NK	4
2	ganzes	ganzes	ADJA	ganz	nom|sg|neut|pos	NK	4
3	boͤheimisches	böheimisches	ADJA	böheimisches	nom|sg|neut|pos	NK	4
4	Schwein	Schwein	NN	Schwein	nom|sg|neut	SB	5
5	wurde	wurde	VAFIN	werden	sg|3|past|ind	--	0
6	als	als	KOKOM	als	_	MO	14
7	Puͤrschgeld	Pürschgeld	NN	Pürschgeld	nom|sg|neut	NK	6
8	fuͤr	für	APPR	für	_	MNR	7
9	das	das	ART	d	acc|sg|neut	NK	10
10	Herz	Herz	NN	Herz	acc|sg|neut	NK	8
11	des	des	ART	d	gen|sg|neut	NK	13
12	gedachten	gedachten	ADJA	gedacht	gen|sg|neut|pos	NK	13
13	Kapuziner-Peischwa's	Kapuziner-Peischwa's	NE	Kapuziner-Peischwa's	gen|sg|neut	AG	10
14	gegeben	gegeben	VVPP	geben	_	OC	5
15	,	,	$,	,	_	--	14
16	das	das	KOUS	d	acc|sg|neut	OA	30
17	man	man	PIS	man	nom|sg|*	SB	31
18	aber	aber	ADV	aber	_	MO	30
19	nur	nur	ADV	nur	_	MO	20
20	durch	durch	APPR	durch	_	MO	30
21	einen	einen	ART	ein	acc|sg|masc	NK	23
22	einzigen	einzigen	ADJA	einzig	acc|sg|masc|pos	NK	23
23	Rus-Kleks	Rus-Kleks	NE	Rus-Kleks	acc|sg|masc	NK	20
24	nicht	nicht	PTKNEG	nicht	_	NG	25
25	groͤßer	größer	ADJD	groß	comp	MO	30
26	als	als	KOKOM	als	_	CM	28
27	eine	eine	ART	ein	nom|sg|fem	NK	28
28	Schminck-Musche	Schminck-Musche	NN	Schminck-Musche	nom|sg|fem	CC	25
29	,	,	$,	,	_	--	28
30	angedeutet	angedeutet	VVPP	andeuten	_	OC	31
31	hatte	hatte	VAFIN	haben	sg|3|past|ind	RC	13
32	,	,	$,	,	_	--	31
33	um	um	KOUI	um	_	CP	43
34	den	den	ART	d	dat|pl|masc	NK	35
35	Schuͤtzen	Schützen	NN	Schützen	dat|pl|masc	DA	43
36	den	den	ART	d	acc|sg|masc	NK	37
37	Trefdank	Trefdank	NN	Trefdank	acc|sg|masc	OA	43
38	mit	mit	APPR	mit	_	MO	41
39	Fleiß	Fleiß	NN	Fleiß	dat|sg|neut	NK	38
40	recht	Recht	NN	Recht	dat|sg|neut	NK	39
41	sauer	sauer	ADJD	sauer	pos	MO	43
42	zu	zu	PTKZU	zu	_	PM	43
43	machen	machen	VVINF	machen	_	MO	30
44	.	.	SENT	.	_	--	43

1	Der	Der	ART	d	nom|sg|masc	NK	2
2	Kardinalshut	Kardinalshut	NN	Kardinalshut	nom|sg|masc	SB	3
3	war	war	VAFIN	sein	sg|3|past|ind	--	0
4	leichter	leichter	ADJD	leicht	comp	MO	6
5	zu	zu	PTKZU	zu	_	PM	6
6	bekommen	bekommen	VVINF	bekommen	_	OC	3
7	,	,	$,	,	_	--	6
8	daher	daher	ADV	daher	_	MO	9
9	war	war	VAFIN	sein	sg|3|past|ind	CJ	3
10	er	er	PPER	er	nom|sg|masc|3	SB	9
11	nur	nur	ADV	nur	_	MO	12
12	mit	mit	APPR	mit	_	MO	15
13	2	2	CARD	@card@	_	NK	14
14	Fluß-Hechten	Fluß-Hechten	NN	Fluß-Hechten	dat|pl|fem	NK	12
15	besetzt	besetzt	VVPP	besetzen	_	PD	9
16	.	.	SENT	.	_	--	15

1	Der	Der	ART	d	nom|sg|masc	NK	2
2	Zierdank	Zierdank	NN	Zierdank	nom|sg|masc	SB	17
3	eines	eines	ART	ein	gen|sg|masc	NK	4
4	Okulisten	Okulisten	NN	Okulisten	gen|sg|masc	AG	2
5	,	,	$,	,	_	--	4
6	der	der	PRELS	d	nom|sg|masc	SB	15
7	den	den	ART	d	acc|sg|masc	NK	9
8	zwei	zwei	CARD	zwei	_	NK	9
9	Augaͤpfeln	Augäpfeln	NN	Augäpfeln	dat|pl|masc	DA	15
10	des	des	ART	d	gen|sg|masc	NK	11
11	Protektors	Protektors	NN	Protektors	gen|sg|masc	AG	9
12	neue	neue	ADJA	neu	acc|pl|fem|pos	NK	11
13	aus	aus	APPR	aus	_	MNR	9
14	Kugeln	Kugeln	NN	Kugel	dat|pl|fem	NK	13
15	einsetzte	einsetzte	VVFIN	einsetzte	sg|3|past|ind	RC	4
16	,	,	$,	,	_	--	15
17	bestand	bestand	VVFIN	bestehen	sg|3|past|ind	--	0
18	in	in	APPR	in	_	MO	17
19	eben	eben	ADV	eben	_	MO	20
20	so	so	ADV	so	_	MO	21
21	viel	viel	PIAT	viel	*|*|*	NK	22
22	Gaͤnsen	Gänsen	NN	Gänsen	dat|pl|masc	NK	18
23	.	.	SENT	.	_	--	22

1	Da	Da	KOUS	da	_	CP	7
2	er	er	PPER	er	nom|sg|masc|3	SB	7
3	mitten	mitten	ADV	mitten	_	MO	6
4	im	im	APPRART	im	dat|sg|neut	MO	6
5	Gebet	Gebet	NN	Gebet	dat|sg|neut	NK	4
6	gemalet	gemalt	VVPP	malen	_	OC	7
7	war	war	VAFIN	sein	sg|3|past|ind	--	0
8	;	;	SENT	;	_	--	7

1	so	so	ADV	so	_	MO	2
2	verlohnt	verlohnt	VVPP	verlohnt	sg|3|pres|ind	--	0
3	'	'	$'	'	_	--	2
4	es	es	PPER	es	nom|sg|neut|3	EP	2
5	wohl	wohl	ADV	wohl	_	MO	2
6	der	der	ART	d	nom|sg|masc	NK	7
7	Muͤhe	Mühe	NN	Mühe	nom|sg|masc	SB	2
8	,	,	$,	,	_	--	7
9	durch	durch	APPR	durch	_	MO	18
10	seine	seine	PPOSAT	sein	acc|pl|fem	NK	14
11	gefalteten	gefalteten	ADJA	gefalteten	acc|pl|masc|pos	NK	14
12	zweischuͤrige	zweischürige	ADJA	zweischürige	acc|sg|fem|pos	NK	14
13	zweimaͤhtige	zweimähtige	ADJA	zweimähtige	acc|sg|fem|pos	NK	14
14	Haͤnde	Hände	NN	Hand	acc|pl|fem	NK	9
15	eine	eine	ART	ein	acc|sg|fem	NK	16
16	Kugel	Kugel	NN	Kugel	acc|sg|fem	OA	18
17	zu	zu	PTKZU	zu	_	PM	18
18	treiben	treiben	VVINF	treiben	_	OC	7
19	,	,	$,	,	_	--	18
20	weil	weil	KOUS	weil	_	CP	24
21	s	s	PPER	es	nom|sg|neut|3	SB	24
22	nicht	nicht	PTKNEG	nicht	_	NG	24
23	weniger	weniger	ADJD	wenig	_	MO	24
24	war	war	VAFIN	sein	sg|3|past|ind	MO	18
25	,	,	$,	,	_	--	24
26	als	als	KOKOM	als	_	CM	27
27	schoß	schoß	VVFIN	schießen	pos	CC	23
28	man	man	PIS	man	nom|sg|*	SB	27
29	einem	einem	ART	ein	dat|sg|masc	NK	32
30	rennenden	rennenden	ADJA	rennenden	dat|sg|masc|pos	NK	32
31	geraͤucherten	geräucherten	ADJA	geräucherten	dat|sg|masc|pos	NK	32
32	Schweine	Schweine	NN	Schwein	dat|sg|masc	NK	26
33	die	die	ART	d	acc|pl|fem	NK	35
34	zwei	zwei	CARD	zwei	_	NK	35
35	Vorderschinken	Vorderschinken	NN	Vorderschinken	acc|pl|masc	OA	27
