

1	Andaͤchtige	Andächtige	ADJD	Andächtige	nom|pl|*	--	0
57	also	also	ADV	also	_	MO	56
58	mit	mit	APPR	mit	_	MO	63
59	erleuchteten	erleuchteten	ADJA	erleuchteten	dat|pl|neut|pos	NK	60
60	Augen	Augen	NN	Auge	dat|pl|neut	NK	58
61	des	des	ART	d	gen|sg|neut	NK	62
62	Verstandes	Verstandes	NN	Verstand	gen|sg|neut	AG	60
63	sehen	sehen	VVINF	sehen	_	OC	56
64	/	/	$,	/	_	--	63
65	daß	daß	KOUS	daß	_	CP	74
66	man	man	PIS	man	nom|sg|*	SB	74
67	im	im	APPRART	im	dat|sg|masc	MO	69
68	Sehen	Sehen	VVFIN	sehen	dat|sg|neut	NK	67
69	hertzliche	hertzliche	ADJA	hertzliche	acc|sg|fem|pos	NK	70
70	Lust	Lust	TRUNC	Lust-	acc|sg|fem	OA	74
71	und	und	KON	und	_	CD	70
72	Freude	Freude	NN	Freude	acc|sg|fem	CJ	71
73	darob	darob	PAV	darob	_	MO	74
74	empfindet	empfindet	VVFIN	empfinden	sg|3|pres|ind	OC	56
75	/	/	$,	/	_	--	74
76	und	und	KON	und	_	CD	74
77	in	in	APPR	in	_	MO	87
78	dem	dem	ART	d	dat|sg|neut	NK	80
79	freudigen	freudigen	ADJA	freudig	dat|sg|neut|pos	NK	80
80	Anschauen	Anschauen	NN	Anschauen	dat|sg|neut	NK	77
81	/	/	$,	/	_	--	80
82	des	des	ART	d	gen|sg|masc	NK	84
83	angeschaueten	angeschaueten	ADJA	angeschaueten	gen|sg|masc|pos	NK	84
84	Gutes	Gutes	NA	Gute	gen|sg|masc	AG	80
85	zugleich	zugleich	ADV	zugleich	_	MO	86
86	theilhalfftig	theilhalfftig	ADJD	theilhalfftig	pos	PD	87
87	wird	wird	VAFIN	werden	sg|3|pres|ind	CJ	76
88	/	/	$,	/	_	--	87
89	und	und	KON	und	_	CD	70
90	wohl	wohl	ADV	wohl	_	MO	91
91	geneust	geneust	VVFIN	geneust	_	MO	98
92	/	/	$,	/	_	--	91
93	wie	wie	KOUS	wie	_	CM	98
94	auch	auch	ADV	auch	_	MO	98
95	sonsten	sonsten	ADV	sonst	_	MO	98
96	das	das	ART	d	nom|sg|neut	NK	98
97	heilsame	heilsame	ADJA	heilsam	nom|sg|neut|pos	NK	98
98	Erkaͤntnis	Erkenntnis	NN	Erkenntnis	nom|sg|neut	CJ	89
99	JEsu	JEsu	NE	Jesus	nom|sg|masc	PNC	100
100	Christi	Christi	NE	Christus	nom|sg|masc	NK	98
101	und	und	KON	und	_	CD	98
102	Gottes	Gottes	NE	Gott	gen|sg|masc	CJ	101
103	des	des	ART	d	gen|sg|masc	NK	105
104	hoͤchsten	höchsten	ADJA	hoch	gen|sg|neut|pos	NK	105
105	Gutes	Gutes	NA	Gute	gen|sg|neut	AG	98
106	uns	uns	PPER	wir	dat|pl|*|1	DA	110
107	die	die	ART	d	acc|sg|fem	NK	109
108	H.	H.	NN	H.	acc|sg|fem|pos	NK	109
109	Schrifft	Schrift	NN	Schrift	acc|sg|fem	OA	110
110	beschreibet	beschreibet	VVFIN	beschreiben	_	OC	87
111	/	/	$,	/	_	--	110
112	auch	auch	ADV	auch	_	MO	115
113	das	das	ART	d	nom|sg|neut	NK	115
114	Sehen	Sehen	VVFIN	sehen	nom|sg|neut	NK	115
115	Gottes	Gottes	NE	Gott	gen|sg|masc	OA	121
116	im	im	APPRART	im	dat|sg|neut	MO	121
117	ewigen	ewigen	ADJA	ewig	dat|sg|neut|pos	NK	118
118	Leben	Leben	NN	Leben	dat|sg|neut	NK	116
119	mit	mit	APPR	mit	_	MO	121
120	sich	sich	PRF	er|es|sie	dat|pl|3	NK	119
121	bringet	bringet	VVFIN	bringen	sg|3|pres|ind	RC	109
122	.	.	SENT	.	_	--	121

1	Dieses	Dieses	PDS	dies	nom|sg|neut	NK	2
2	geschicht	Geschichte	VVFIN	geschehen	acc|sg|fem	SB	19
3	nun	nun	ADV	nun	_	MO	4
4	hier	hier	ADV	hier	_	MO	23
5	im	im	APPRART	im	dat|sg|neut	MO	19
6	Lande	Lande	NN	Land	dat|sg|neut	NK	5
7	der	der	ART	d	gen|pl|*	NK	8
8	Lebendigen	Lebendigen	NA	Lebendige	gen|pl|*	AG	6
9	/	/	$,	/	_	--	8
10	so	so	ADV	so	_	MO	11
11	fern	fern	ADJD	fern	pos	PD	19
12	es	es	PPER	es	nom|sg|neut|3	SB	19
13	die	die	ART	d	nom|sg|fem	NK	14
14	Kirche	Kirche	NN	Kirche	nom|sg|fem	SB	19
15	Christi	Christi	NE	Christus	nom|sg|*	NK	14
16	auf	auf	APPR	auf	_	MNR	14
17	dieser	dieser	PDAT	dies	dat|sg|fem	NK	18
18	Erden	Erden	NN	Erde	dat|sg|fem	NK	16
19	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
20	/	/	$,	/	_	--	19
21	wenn	wenn	KOUS	wenn	_	CP	23
22	man	man	PIS	man	nom|sg|*	SB	23
23	erkennet	erkennet	VVFIN	erkennen	sg|3|pres|ind	RE	12
24	und	und	KON	und	_	CD	23
25	empfindet	empfindet	VVFIN	empfinden	sg|3|pres|ind	CJ	24
26	/	/	$,	/	_	--	25
27	daß	daß	KOUS	daß	_	CP	47
28	GOtt	Gott	NE	Gott	nom|sg|masc	SB	47
29	um	um	APPR	um	_	MNR	28
30	Christi	Christi	NE	Christus	dat|sg|*	NK	29
31	Willen	Willen	NN	Wille	acc|sg|masc	SB	47
32	nach	nach	APPR	nach	_	MO	25
33	geschenckter	geschenckter	ADJA	geschenckter	dat|sg|fem|pos	NK	34
34	Vergebung	Vergebung	NN	Vergebung	dat|sg|fem	NK	32
35	der	der	ART	d	gen|pl|fem	NK	36
36	Suͤnden	Sünden	NN	Sünde	gen|pl|fem	AG	34
37	unser	unser	PPOSAT	unser	nom|sg|neut	NK	38
38	GOTT	Gott	NE	Gott	nom|sg|masc	SB	47
39	/	/	$,	/	_	--	38
40	Helffer	Helfer	NN	Helfer	nom|sg|masc	CJ	38
41	/	/	$,	/	_	--	40
42	Troͤster	Tröster	NN	Tröster	nom|sg|masc	CJ	40
43	/	/	$,	/	_	--	42
44	ja	ja	ADV	ja	_	MO	45
45	hoͤchstes	höchstes	ADJA	hoch	nom|sg|neut|sup	NK	46
46	Gut	Gut	ADJD	gut	dat|sg|neut	AG	42
47	sey	sei	VAFIN	sein	sg|3|pres|subj	CC	10
48	/	/	$,	/	_	--	47
49	daß	daß	KOUS	daß	_	CP	52
50	mit	mit	APPR	mit	_	MO	52
51	Warheit	Wahrheit	NN	Wahrheit	dat|sg|fem	NK	50
52	kan	kann	VMFIN	können	sg|3|pres|ind	PAR	19
53	gesagt	gesagt	VVPP	sagen	_	OC	54
54	werden	werden	VAINF	werden	_	OC	52
55	:	:	SENT	:	_	--	54

1	Mein	Mein	PPOSAT	mein	nom|sg|masc	NK	2
2	Leib	Leib	NN	Leib	nom|sg|masc	SB	5
3	und	und	KON	und	_	CD	2
4	Seel	Seele	NN	Seele	nom|sg|fem	CJ	3
5	freuet	freuet	VVFIN	freuen	sg|3|pres|ind	--	0
6	sich	sich	PRF	er|es|sie	acc|sg|3	OA	5
7	in	in	APPR	in	_	MO	5
8	dem	dem	ART	d	dat|sg|neut	NK	10
9	lebendigen	lebendigen	ADJA	lebendig	dat|sg|neut|pos	NK	10
10	GOtt	Gott	NE	Gott	dat|sg|masc	NK	7
11	.	.	SENT	.	_	--	10

1	Du	Du	PPER	du	nom|sg|*|2	SB	6
2	/	/	$,	/	_	--	1
3	lieber	lieber	ADV	gern	nom|sg|masc|pos	NK	4
4	GOtt	Gott	NE	Gott	nom|sg|masc	CJ	1
5	/	/	$,	/	_	--	4
6	erfreuest	erfreuest	NE	erfreuest	sg|3|pres|ind	--	0
7	mein	mein	PPOSAT	mein	nom|sg|neut	NK	8
8	Hertz	Herz	NN	Herz	nom|sg|neut	SB	6
9	.	.	SENT	.	_	--	8

1	Du	Du	PPER	du	nom|sg|*|2	SB	2
2	bist	bist	VAFIN	sein	sg|2|pres|ind	--	0
3	mein	mein	PPOSAT	mein	nom|sg|masc	NK	4
4	Theil	Teil	NN	Teil	nom|sg|masc	PD	2
5	im	im	APPRART	im	dat|sg|neut	MNR	4
6	Lande	Lande	NN	Land	dat|sg|neut	NK	5
7	der	der	ART	d	gen|pl|*	NK	8
8	Lebendigen	Lebendigen	NA	Lebendige	gen|pl|*	AG	6
9	.	.	SENT	.	_	--	8

1	Die	Die	ART	d	nom|sg|fem	SB	3
2	aber	aber	ADV	aber	_	MO	3
3	leben	leben	VVFIN	leben	pl|3|pres|ind	--	0
4	in	in	APPR	in	_	MO	3
5	dem	dem	ART	d	dat|sg|neut	NK	7
6	himmlischen	himmlischen	ADJA	himmlisch	dat|sg|neut|pos	NK	7
7	Vaterland	Vaterland	NN	Vaterland	dat|sg|neut	NK	4
8	/	/	$,	/	_	--	7
9	sehen	sehen	VVFIN	sehen	pl|3|pres|ind	CJ	3
10	also	also	ADV	also	_	MO	9
11	das	das	ART	d	acc|sg|neut	NK	12
12	Gute	Gute	NA	Gute	acc|sg|neut	OA	9
13	/	/	$,	/	_	--	12
14	daß	daß	KOUS	daß	_	CP	23
15	/	/	$,	/	_	--	14
16	indem	indem	KOUS	indem	_	CP	23
17	sie	sie	PPER	Sie	nom|pl|*|3	SB	23
18	GOtt	Gott	NE	Gott	acc|sg|masc	OA	23
19	von	von	APPR	von	_	PG	18
20	Angesicht	Angesicht	NN	Angesicht	dat|sg|fem	NK	19
21	zu	zu	APPR	zu	_	MO	23
22	Angesicht	Angesicht	NN	Angesicht	dat|sg|fem	NK	21
23	schauen	schauen	VVINF	schauen	_	OC	9
24	/	/	$,	/	_	--	23
25	gantz	ganz	ADV	ganz	_	MO	26
26	satt	satt	ADJD	satt	pos	PD	27
27	werden	werden	VAFIN	werden	pl|3|pres|ind	CJ	9
28	nach	nach	APPR	nach	_	MO	27
29	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	30
30	Bilde	Bilde	NN	Bild	dat|sg|fem	NK	28
31	.	.	SENT	.	_	--	30

1	Hieruͤber	Hierüber	PAV	hierüber	_	MO	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	der	der	ART	d	nom|sg|masc	NK	4
4	Kampff	Kampf	NN	Kampf	nom|sg|masc	SB	2
5	und	und	KON	und	_	CD	4
6	Streit	Streit	NN	Streit	nom|sg|masc	CJ	5
7	/	/	$,	/	_	--	6
8	ob	ob	KOUS	ob	_	CP	16
9	man	man	PIS	man	nom|sg|*	SB	16
10	dieses	dieses	PDAT	dies	acc|sg|neut	NK	11
11	Gute	Gute	NA	Gute	acc|sg|neut	OA	13
12	also	also	ADV	also	_	MO	13
13	sehen	sehen	VVINF	sehen	_	OC	16
14	und	und	KON	und	_	CD	13
15	haben	haben	VAINF	haben	pl|3|pres|ind	CJ	14
16	werde	werde	VAFIN	werden	sg|3|pres|subj	MO	2
17	.	.	SENT	.	_	--	16

1	Da	Da	ADV	da	_	MO	2
2	gehet	gehet	VVFIN	gehen	sg|3|pres|ind	--	0
3	es	es	PPER	es	nom|sg|neut|3	SB	2
4	also	also	ADV	also	_	MO	2
5	auf	auf	APPR	auf	_	MO	2
6	das	das	ART	d	acc|sg|neut	NK	8
7	glaubige	glaubige	ADJA	glaubige	acc|sg|neut|pos	NK	8
8	Kind	Kind	NN	Kind	acc|sg|neut	NK	5
9	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	8
10	loß	los	PTKVZ	los	_	SVP	2
11	:	:	SENT	:	_	--	10

1	Soltest	solltest	VVFIN	sollen	sg|2|pres|ind	MO	4
2	du	du	PPER	du	nom|sg|*|2	SB	1
3	wohl	wohl	ADV	wohl	_	MO	1
4	sehen	sehen	VVFIN	sehen	pl|3|pres|ind	--	0
5	das	das	ART	d	nom|sg|neut	NK	6
6	Gute	Gute	NA	Gute	nom|sg|neut	SB	4
7	des	des	ART	d	gen|sg|masc	NK	8
8	HErrn	Herrn	NN	Herr	gen|sg|masc	AG	6
9	im	im	APPRART	im	dat|sg|neut	MNR	8
10	Lande	Lande	NN	Land	dat|sg|neut	NK	9
11	der	der	ART	d	gen|pl|*	NK	12
12	Lebendigen	Lebendigen	NA	Lebendige	gen|pl|*	AG	10
13	?	?	SENT	?	_	--	12

1	Als	Als	KOUS	als	_	CP	4
2	wider	wider	APPR	wider	_	--	0
3	den	den	ART	d	acc|sg|masc	NK	4
4	David	David	NE	David	acc|sg|masc	NK	2
5	:	:	SENT	:	_	--	4

1	Soltest	solltest	VVFIN	sollen	sg|2|pres|ind	--	0
2	du	du	PPER	du	nom|sg|*|2	SB	1
3	wol	wohl	ADV	wohl	_	MO	1
4	in	in	APPR	in	_	MO	9
5	das	das	ART	d	acc|sg|neut	NK	6
6	Land	Land	NN	Land	acc|sg|neut	NK	4
7	Israel	Israel	NE	Israel	nom|sg|neut	NK	6
8	wieder	wieder	ADV	wieder	_	MO	9
9	kommen	kommen	VVINF	kommen	_	OC	1
10	/	/	$,	/	_	--	9
11	und	und	KON	und	_	CD	1
12	gehen	gehen	VVFIN	gehen	pl|3|pres|ind	CJ	11
13	mit	mit	APPR	mit	_	MO	12
14	dem	dem	ART	d	dat|sg|masc	NK	15
15	Hauffen	Haufen	NN	Haufe	dat|sg|masc	NK	13
16	zum	zum	APPRART	zum	dat|sg|neut	MNR	15
17	Hause	Hause	NN	Haus	dat|sg|neut	NK	16
18	GOttes	Gottes	NE	Gott	gen|sg|masc	AG	17
19	und	und	KON	und	_	CD	12
20	mit	mit	APPR	mit	_	MO	22
21	ihm	ihm	PPER	er	dat|sg|masc|3	NK	20
22	feyren	feiern	VVINF	feiern	_	CJ	19
23	?	?	SENT	?	_	--	22

1	Solte	Sollte	VMFIN	sollen	sg|3|past|subj	--	0
2	wol	wohl	ADV	wohl	_	MO	1
3	GOtt	Gott	NE	Gott	nom|sg|masc	SB	1
4	dein	dein	PPOSAT	dein	nom|sg|masc	NK	5
5	GOtt	Gott	NE	Gott	dat|sg|masc	PD	6
6	seyn	sein	VAINF	sein	_	OC	1
7	/	/	$,	/	_	--	6
8	der	der	PRELS	d	nom|sg|masc	SB	11
9	sich	sich	PRF	er|es|sie	acc|sg|3	OA	11
10	deiner	deiner	PPOSAT	dein	comp	MO	11
11	annehme	annehme	VVFIN	annehmen	sg|3|pres|subj	RC	5
12	?	?	SENT	?	_	--	11

1	Soltest	solltest	VVFIN	sollen	sg|2|pres|ind	--	0
2	du	du	PPER	du	nom|sg|*|2	SB	1
3	wol	wohl	ADV	wohl	_	MO	1
4	dich	dich	PPER	du	acc|sg|*|2	OA	10
5	seiner	seiner	PPOSAT	sein	gen|pl|neut	NK	6
6	Huͤlffe	Hilfe	NN	Hilfe	dat|sg|fem	DA	10
7	und	und	KON	und	_	CD	6
8	Wohlthaten	Wohltaten	NN	Wohltat	dat|pl|neut	CJ	7
9	zu	zu	PTKZU	zu	_	PM	10
10	versehen	versehen	VVPP	versehen	_	OC	11
11	haben	haben	VAINF	haben	pl|3|pres|ind	OC	1
12	?	?	SENT	?	_	--	11

1	Soltest	solltest	VVFIN	sollen	sg|2|pres|ind	--	0
2	du	du	PPER	du	nom|sg|*|2	SB	1
3	wol	wohl	ADV	wohl	_	MO	1
4	dermahleinst	dermaleinst	ADV	dermaleinst	_	MO	8
5	ins	ins	APPRART	ins	acc|sg|neut	MO	8
6	ewige	ewige	ADJA	ewig	acc|sg|neut|pos	NK	7
7	Leben	Leben	NN	Leben	acc|sg|neut	NK	5
8	aufgenommen	aufgenommen	VVPP	aufnehmen	_	OC	9
9	werden	werden	VAINF	werden	_	OC	1
10	?	?	SENT	?	_	--	9

1	So	So	ADV	so	_	MO	2
2	werden	werden	VAFIN	werden	pl|3|pres|ind	--	0
3	noch	noch	ADV	noch	_	MO	6
4	jetzo	jetzt	ADV	jetzt	_	MO	6
5	die	die	ART	d	nom|pl|*	NK	6
6	Glaubigen	Gläubigen	NN	gläubige	nom|pl|*	SB	2
7	eben	eben	ADV	eben	_	MO	8
8	uͤber	über	APPR	über	_	OC	2
9	diesem	diesem	PDAT	dies	dat|sg|masc	NK	10
10	angefochten	angefochten	VVPP	anfechten	dat|sg|neut|pos	NK	8
11	:	:	SENT	:	_	--	10

1	Soltest	solltest	VVFIN	sollen	sg|2|pres|ind	--	0
2	du	du	PPER	du	nom|sg|*|2	SB	1
3	wol	wohl	ADV	wohl	_	MO	1
4	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	5
5	Kind	Kind	NN	Kind	nom|sg|neut	PD	12
6	/	/	$,	/	_	--	5
7	und	und	KON	und	_	CD	5
8	GOtt	Gott	NE	Gott	dat|sg|masc	CJ	7
9	dein	dein	PPOSAT	dein	nom|sg|masc	NK	11
10	gnaͤdiger	gnädiger	ADJA	gnädig	nom|sg|masc|pos	NK	11
11	GOtt	Gott	NE	Gott	nom|sg|masc	AG	8
12	seyn	sein	VAINF	sein	_	OC	1
13	?	?	SENT	?	_	--	12

1	Soltest	solltest	VVFIN	sollen	sg|2|pres|ind	--	0
2	du	du	PPER	du	nom|sg|*|2	SB	1
3	wol	wohl	ADV	wohl	_	MO	1
4	Vergebung	Vergebung	NN	Vergebung	acc|sg|fem	OA	7
5	der	der	ART	d	gen|pl|fem	NK	6
6	Suͤnden	Sünden	NN	Sünde	gen|pl|fem	AG	4
7	erlangen	erlangen	VVINF	erlangen	_	OC	1
8	?	?	SENT	?	_	--	7

1	Soltest	solltest	VVFIN	sollen	sg|2|pres|ind	--	0
2	du	du	PPER	du	nom|sg|*|2	SB	1
3	wol	wohl	ADV	wohl	_	MO	1
4	aus	aus	APPR	aus	_	MO	12
5	dem	dem	ART	d	dat|sg|masc	NK	6
6	Elend	Elend	NN	Elend	dat|sg|masc	NK	4
7	/	/	$,	/	_	--	6
8	darinnen	darinnen	PAVREL	darin	_	MO	10
9	du	du	PPER	du	nom|sg|*|2	SB	10
10	steckest	steckest	VVFIN	steckest	sg|2|pres|ind	PAR	6
11	/	/	$,	/	_	--	10
12	errettet	errettet	ADJA	errettet	_	OC	13
13	werden	werden	VAINF	werden	_	OC	1
14	?	?	SENT	?	_	--	13

1	Wird	Wird	VAFIN	werden	sg|3|pres|ind	--	0
2	auch	auch	ADV	auch	_	MO	3
3	GOtt	Gott	NE	Gott	nom|sg|masc	SB	1
4	dir	dir	PPER	du	dat|sg|*|2	DA	9
5	in	in	APPR	in	_	MO	9
6	deiner	deiner	PPOSAT	dein	dat|sg|fem	NK	8
7	letzten	letzten	ADJA	letzt	dat|sg|fem|pos	NK	8
8	Todes-Stunde	Todes-Stunde	NN	Todes-Stunde	dat|sg|fem	NK	5
9	beystehen	beistehen	VVFIN	beistehen	_	OC	1
10	und	und	KON	und	_	CD	9
11	dir	dir	PPER	du	dat|sg|*|2	DA	12
12	helffen	helfen	VVINF	helfen	_	CJ	10
13	?	?	SENT	?	_	--	12

1	Wird	Wird	VAFIN	werden	sg|3|pres|ind	--	0
2	er	er	PPER	er	nom|sg|masc|3	SB	1
3	dich	dich	PPER	du	acc|sg|*|2	OA	5
4	auch	auch	ADV	auch	_	MO	5
5	versetzen	versetzen	VVINF	versetzen	_	OC	1
6	in	in	APPR	in	_	MO	5
7	das	das	ART	d	acc|sg|neut	NK	9
8	ewige	ewige	ADJA	ewig	acc|sg|neut|pos	NK	9
9	Freuden-Leben	Freuden-Leben	NN	Freuden-Leben	acc|sg|neut	NK	6
10	?	?	SENT	?	_	--	9

1	Darob	Darob	PAV	darob	_	MO	2
2	kaͤmpffet	kämpfet	VVFIN	kämpfet	sg|3|pres|ind	--	0
3	nun	nun	ADV	nun	_	MO	2
4	der	der	ART	d	nom|sg|masc	NK	5
5	Glaube	Glaube	NN	Glaube	nom|sg|masc	SB	2
6	.	.	SENT	.	_	--	5

1	Wie	Wie	KOUS	wie	_	MO	3
2	solches	solches	PIS	solch	nom|sg|neut	SB	3
3	geschehe	geschehe	VVFIN	geschehen	sg|3|pres|subj	MO	4
4	wollen	wollen	VMFIN	wollen	pl|1|pres|ind	--	0
5	wir	wir	PPER	wir	nom|pl|*|1	SB	4
6	nun	nun	ADV	nun	_	MO	4
7	vors	vors	APPRART	vor	acc|sg|neut	MO	9
8	3.	3.	CARD	@ord@	_	NK	7
9	erwegen	erwägen	VVINF	erwägen	_	OC	4
10	.	.	SENT	.	_	--	9

1	Es	Es	PPER	es	acc|sg|neut|3	NK	2
2	geschicht	Geschichte	VVFIN	geschehen	acc|sg|fem	--	0
3	I.	I.	NE	1.	nom|sg|masc|3	VO	2
4	mit	mit	APPR	mit	_	MNR	2
5	Ergreiff-	ergreif	NE	ergreif	_	CJ	6
6	und	und	KON	und	_	CD	7
7	Festhaltung	Festhaltung	NN	Festhaltung	acc|sg|fem	NK	4
8	der	der	ART	d	gen|pl|fem	NK	10
9	Goͤttlichen	Göttlichen	ADJA	göttlich	gen|pl|fem|pos	NK	10
10	Gnaden-Verheissungen	Gnaden-Verheissungen	NN	Gnaden-Verheissungen	gen|pl|fem	AG	7
11	.	.	SENT	.	_	--	10

1	So	So	ADV	so	_	MO	2
2	geschah	geschah	VVFIN	geschehen	sg|3|past|ind	--	0
3	das	das	PDS	d	nom|sg|neut	SB	2
4	Kaͤmpffen	kämpfen	VVINF	kämpfen	pl|3|pres|ind	SB	2
5	des	des	ART	d	gen|sg|neut	NK	6
6	Glaubens	Glaubens	NN	Glaube	gen|sg|masc	AG	4
7	Davids	Davids	NE	David	gen|sg|masc	AG	6
8	:	:	SENT	:	_	--	7

1	Denn	Denn	KON	denn	_	JU	4
2	wenn	wenn	KOUS	wenn	_	CP	4
3	er	er	PPER	er	nom|sg|masc|3	SB	4
4	sagt	sagt	VVFIN	sagen	sg|3|pres|ind	--	0
5	:	:	SENT	:	_	--	4

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	glaube	glaube	VVFIN	glauben	sg|1|pres|ind	--	0
3	aber	aber	ADV	aber	_	MO	2
4	doch	doch	ADV	doch	_	MO	2
5	/	/	$,	/	_	--	4
6	daß	daß	KOUS	daß	_	CP	9
7	ich	ich	PPER	ich	nom|sg|*|1	SB	9
8	sehen	sehen	VVINF	sehen	_	OC	9
9	werde	werde	VAFIN	werden	sg|3|pres|subj	OC	2
10	das	das	ART	d	nom|sg|neut	NK	11
11	Gute	Gute	NA	Gute	nom|sg|neut	SB	9
12	des	des	ART	d	gen|sg|masc	NK	13
13	HErrn	Herrn	NN	Herr	gen|sg|masc	AG	11
14	im	im	APPRART	im	dat|sg|neut	MNR	13
15	Lande	Lande	NN	Land	dat|sg|neut	NK	14
16	der	der	ART	d	gen|pl|*	NK	17
17	Lebendigen	Lebendigen	NA	Lebendige	gen|pl|*	AG	15
18	/	/	$,	/	_	--	17
19	so	so	ADV	so	_	MO	20
20	gibt	gibt	VVFIN	geben	sg|3|pres|ind	OC	9
21	er	er	PPER	er	nom|sg|masc|3	SB	20
22	unter	unter	APPR	unter	_	MO	24
23	andern	anderen	PIS	ander	dat|pl|*	NK	22
24	an	an	APPR	an	_	MO	20
25	Tag	Tag	NN	Tag	dat|sg|masc	NK	24
26	/	/	$,	/	_	--	25
27	daß	daß	KOUS	daß	_	CP	37
28	obwol	obwohl	KOUS	obwohl	_	CP	37
29	seine	seine	PPOSAT	sein	nom|pl|masc	NK	30
30	Feinde	Feinde	NN	Feind	nom|pl|masc	SB	37
31	ihn	ihn	PPER	er	acc|sg|masc|3	OA	36
32	auf	auf	APPR	auf	_	MO	36
33	die	die	ART	d	acc|pl|masc	NK	34
34	Gedancken	Gedanken	NN	Gedanke	acc|pl|masc	NK	32
35	zu	zu	PTKZU	zu	_	PM	36
36	bringen	bringen	VVINF	bringen	_	OC	37
37	trachteten	trachteten	VVFIN	trachten	pl|3|past|ind	OC	25
38	/	/	$,	/	_	--	37
39	als	als	KOKOM	als	_	CM	45
40	wenn	wenn	KOUS	wenn	_	CP	45
41	er	er	PPER	er	nom|sg|masc|3	SB	45
42	das	das	ART	d	acc|sg|neut	NK	43
43	Gute	Gute	NA	Gute	acc|sg|neut|pos	OA	46
44	nicht	nicht	PTKNEG	nicht	_	NG	49
45	werde	werde	VAFIN	werden	sg|3|pres|subj	CC	19
46	sehen	sehen	VVINF	sehen	_	OC	45
47	/	/	$,	/	_	--	46
48	so	so	ADV	so	_	MO	49
49	glaube	glaube	VVFIN	glauben	sg|3|pres|subj	CJ	45
50	er	er	PPER	er	nom|sg|masc|3	SB	49
51	doch	doch	ADV	doch	_	MO	49
52	/	/	$,	/	_	--	51
53	daß	daß	KOUS	daß	_	CP	57
54	er	er	PPER	er	nom|sg|masc|3	SB	57
55	es	es	PPER	es	acc|sg|neut|3	OA	56
56	sehen	sehen	VVINF	sehen	_	OC	57
57	werde	werde	VAFIN	werden	sg|3|pres|subj	OC	49
58	/	/	$,	/	_	--	57
59	er	er	PPER	er	nom|sg|masc|3	SB	60
60	habe	habe	VAFIN	haben	sg|3|pres|subj	OC	36
61	dessen	dessen	PDS	d	gen|sg|neut	AG	34
62	einen	einen	ART	ein	acc|sg|masc	NK	65
63	festen	festen	ADJA	fest	acc|sg|masc|pos	NK	65
64	unbeweglichen	unbeweglichen	ADJA	unbeweglichen	acc|sg|masc|pos	NK	65
65	Grund	Grund	NN	Grund	acc|sg|masc	OA	60
66	/	/	$,	/	_	--	65
67	nemlich	nämlich	ADV	nämlich	_	MO	70
68	die	die	ART	d	acc|pl|masc	NK	70
69	unfehlbahren	unfehlbahren	ADJA	unfehlbahren	acc|pl|fem|pos	NK	70
70	Verheissungen	Verheissungen	NN	Verheißung	acc|pl|fem	APP	65
71	des	des	ART	d	gen|sg|masc	NK	75
72	treuen	treuen	ADJA	treu	gen|sg|masc|pos	NK	75
73	und	und	KON	und	_	CD	72
74	warhafftigen	wahrhaftigen	ADJA	wahrhaftigen	gen|sg|masc|pos	CJ	73
75	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	70
76	/	/	$,	/	_	--	75
77	wie	wie	KOUS	wie	_	MO	83
78	solches	solches	PIS	solch	nom|sg|neut	OA	83
79	unter	unter	APPR	unter	_	MO	81
80	andern	anderen	PIS	ander	dat|pl|*	NK	79
81	in	in	APPR	in	_	MO	83
82	sich	sich	PRF	er|es|sie	dat|sg|3	NK	81
83	fasset	fasset	VVFIN	fassen	sg|3|pres|ind	PAR	70
84	das	das	ART	d	acc|sg|neut	NK	85
85	Wort	Wort	NN	Wort	acc|sg|neut	SB	83
86	,	,	$,	,	_	--	85
87	und	und	KON	und	_	CD	83
88	das	das	PDS	d	nom|sg|neut	NK	94
89	daher	daher	ADV	daher	_	MO	56
90	im	im	APPRART	im	dat|sg|neut	MO	93
91	Neuen	Neuen	ADJA	neu	dat|sg|neut|pos	NK	92
92	Testament	Testament	NN	Testament	dat|sg|neut	NK	90
93	gebrauchte	gebrauchte	VVFIN	gebrauchen	nom|sg|neut|pos	NK	94
94	Wort	Wort	NN	Wort	nom|sg|neut	SB	106
95	,	,	$,	,	_	--	94
96	womit	womit	PWAVREL	womit	_	MO	105
97	solcher	solcher	PIAT	solch	nom|sg|masc	NK	98
98	Glaube	Glaube	NN	Glaube	nom|sg|masc	CJ	94
99	/	/	$,	/	_	--	98
100	und	und	KON	und	_	CD	98
101	dessen	dessen	PDAT	d	gen|sg|masc	AG	102
102	Beschaffenheit	Beschaffenheit	NN	Beschaffenheit	nom|sg|fem	CJ	100
103	und	und	KON	und	_	CD	102
104	Verrichtung	Verrichtung	NN	Verrichtung	nom|sg|fem	CJ	103
105	benennet	benennet	VVPP	benennet	_	OC	106
106	wird	wird	VAFIN	werden	sg|3|pres|ind	CJ	87
