

1	Das	Das	ART	d	nom|sg|neut	NK	3
5	deßhalben	deßhalben	ADV	deshalb	_	OC	2
6	noch	noch	ADV	noch	_	MO	7
7	laͤnger	länger	ADJD	lang	comp	MO	10
8	im	im	APPRART	im	dat|sg|neut	MO	10
9	∆	∆	NE	∆	dat|sg|neut	NK	8
10	halten	halten	VVINF	halten	_	OC	5
11	.	.	SENT	.	_	--	10

1	Das	Das	ART	d	nom|sg|neut	NK	2
2	dritte	dritte	NA	Dritte	nom|sg|masc|pos	PD	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	/	/	$,	/	_	--	3
5	das	das	PRELS	d	nom|sg|neut	NK	6
6	Tos	Tos	NE	Tos	nom|sg|neut	SB	7
7	olursah	olursah	VVFIN	olursah	sg|3|past|ind	CJ	3
8	bit	Bit	NE	Bit	nom|sg|neut	SB	7
9	altun	Aldtun	NN	Aldtun	nom|sg|masc	PNC	10
10	parlamasisus	parlamasisus	NE	parlamasisus	nom|sg|masc	NK	8
11	,	,	$,	,	_	--	10
12	d.	d.	ART	d.	dat|sg|masc	NK	13
13	i.	i.	APPR	i.	dat|sg|*|2	DA	7
14	daß	daß	KOUS	daß	_	CP	20
15	das	das	ART	d	nom|sg|neut	NK	16
16	Pulver	Pulver	NN	Pulver	nom|sg|neut	SB	20
17	keinen	keinen	PIAT	kein	acc|sg|masc	NK	19
18	metallischen	metallischen	ADJA	metallischen	acc|sg|masc|pos	NK	19
19	Glantz	Glanz	NN	Glanz	acc|sg|masc	OA	20
20	habe	habe	VAFIN	haben	sg|3|pres|subj	OC	7
21	/	/	$,	/	_	--	20
22	wann	wann	KOUS	wann	_	MO	27
23	man	man	PIS	man	nom|sg|*	SB	27
24	es	es	PPER	es	acc|sg|neut|3	EP	20
25	am	am	APPRART	am	dat|sg|masc	MO	27
26	Sonnenschein	Sonnenschein	NN	Sonnenschein	dat|sg|masc	NK	25
27	besihet	besihet	VVFIN	besihet	pos	OC	20
28	/	/	$,	/	_	--	27
29	und	und	KON	und	_	CD	20
30	so	so	ADV	so	_	MO	31
31	es	es	PPER	es	acc|sg|neut|3	SB	43
32	noch	noch	ADV	noch	_	CD	31
33	bit	Bit	NN	Bit	acc|sg|masc	CJ	32
34	altun	Aldtun	NN	Aldtun	nom|sg|masc	PNC	35
35	parlamasi	parlamasi	NE	parlamasi	nom|sg|masc	NK	33
36	,	,	$,	,	_	--	35
37	d.	d.	ART	d.	nom|sg|neut	AG	40
38	i.	i.	APPR	i.	_	MO	40
39	einigen	einigen	PIAT	einig	acc|sg|masc|pos	NK	40
40	Glantz	Glanz	NN	Glanz	acc|sg|masc	SB	41
41	hat	hat	VAFIN	haben	sg|3|pres|ind	RC	33
42	/	/	$,	/	_	--	41
43	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	29
44	es	es	PPER	es	nom|sg|neut|3	SB	43
45	ein	ein	ART	ein	nom|sg|neut	NK	46
46	Zeichen	Zeichen	NN	Zeichen	nom|sg|neut	PD	43
47	/	/	$,	/	_	--	46
48	daß	daß	KOUS	daß	_	CP	54
49	seine	seine	PPOSAT	sein	nom|sg|fem	NK	50
50	Feuchtigkeit	Feuchtigkeit	NN	Feuchtigkeit	nom|sg|fem	SB	54
51	nicht	nicht	PTKNEG	nicht	_	NG	52
52	gaͤntzlich	gänzlich	ADJD	gänzlich	pos	MO	53
53	alteriret	alterieret	VVPP	alterieret	_	PD	54
54	ist	ist	VAFIN	sein	sg|3|pres|ind	RE	44
55	.	.	SENT	.	_	--	54

1	Das	Das	ART	d	nom|sg|neut	NK	3
2	vierdte	vierte	ADJA	vierter	nom|sg|neut|pos	NK	3
3	Zeichen	Zeichen	NN	Zeichen	nom|sg|neut	SB	4
4	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
5	/	/	$,	/	_	--	4
6	das	das	PRELS	d	nom|sg|neut	NK	10
7	Tosbu	Tosbu	NE	Tosbu	*|*|*	PNC	10
8	deghisc	deghisc	NE	deghisc	*|*|*	PNC	10
9	mek	Maeck	NE	Maeck	nom|sg|masc	PNC	10
10	artukirengh	artukirengh	NE	artukirengh	nom|sg|masc	SB	4
11	,	,	$,	,	_	--	10
12	d.	d.	ART	d.	acc|sg|neut|3	OG	30
13	i.	i.	APPR	i.	sg|3|pres|ind	NK	29
14	daß	daß	KOUS	daß	_	CP	30
15	es	es	PPER	es	nom|sg|neut|3	SB	30
16	seine	seine	PPOSAT	sein	acc|sg|fem	NK	17
17	Farbe	Farbe	NN	Farbe	acc|sg|fem	OA	30
18	nicht	nicht	PTKNEG	nicht	_	NG	30
19	aͤndere	ändere	VVFIN	ändern	_	MO	30
20	/	/	$,	/	_	--	19
21	sondern	sondern	KON	sondern	_	CD	30
22	daß	daß	KOUS	daß	_	CP	30
23	es	es	PPER	es	nom|sg|neut|3	SB	30
24	in	in	APPR	in	_	MO	30
25	einer	einer	PIS	ein	dat|sg|fem	NK	26
26	irengh	irengh	ADJD	irengh	dat|sg|fem	NK	24
27	d.	d.	ART	d.	nom|sg|neut	NK	28
28	i.	i.	APPR	i.	_	CJ	21
29	Farbe	Farbe	NN	Farbe	dat|sg|fem	NK	28
30	verbleibe	verbleibe	VVFIN	verbleiben	sg|3|pres|subj	RC	10
31	;	;	SENT	;	_	--	30

1	dann	dann	ADV	dann	_	MO	9
2	die	die	ART	d	nom|sg|fem	NK	3
3	Feuchtigkeit	Feuchtigkeit	NN	Feuchtigkeit	nom|sg|fem	SB	11
4	/	/	$,	/	_	--	3
5	weil	weil	KOUS	weil	_	CP	9
6	sie	sie	PPER	Sie	nom|pl|*|3	SB	9
7	nicht	nicht	PTKNEG	nicht	_	NG	8
8	gaͤntzlich	gänzlich	ADJD	gänzlich	pos	MO	9
9	alterirt	alteriert	ADJD	alteriert	_	MO	11
10	/	/	$,	/	_	--	9
11	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
12	Ursach	Ursache	NN	Ursache	nom|sg|fem	PD	11
13	/	/	$,	/	_	--	12
14	deghisc-melik	deghisc-melik	NN	deghisc-melik	pos	MO	15
15	irengh	irengh	ADJD	irengh	nom|sg|*	CJ	12
16	.	.	SENT	.	_	--	15
17	d.	d.	ART	d.	acc|sg|neut|3	SB	23
18	i.	i.	APPR	i.	_	MO	23
19	daß	daß	KOUS	daß	_	CP	23
20	es	es	PPER	es	nom|sg|neut|3	EP	23
21	die	die	ART	d	acc|sg|fem	NK	22
22	Farb	Farbe	NN	Farbe	acc|sg|fem	SB	23
23	veraͤndere	verändere	VVFIN	verändern	sg|3|pres|subj	OC	12
24	/	/	$,	/	_	--	23
25	wann	wann	KOUS	wann	_	MO	30
26	es	es	PPER	es	nom|sg|neut|3	SB	30
27	aber	aber	ADV	aber	_	MO	30
28	gantz	ganz	ADV	ganz	_	MO	29
29	fein	fein	ADJD	fein	pos	PD	30
30	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	32
31	/	/	$,	/	_	--	30
32	veraͤndert	verändert	VVFIN	verändern	sg|3|pres|ind	PAR	23
33	es	es	PPER	es	nom|sg|neut|3	SB	32
34	sich	sich	PRF	er|es|sie	acc|sg|3	OA	32
35	nicht	nicht	PTKNEG	nicht	_	NG	32
36	mehr	mehr	ADV	mehr	_	MO	35
37	.	.	SENT	.	_	--	36

1	Das	Das	ART	d	nom|sg|neut	OA	2
2	fuͤnffte	fünfte	ADJA	fünfter	sg|3|past|ind	PD	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	/	/	$,	/	_	--	3
5	daß	daß	KOUS	daß	_	CP	20
6	gedachtes	Gedachtes	ADJA	gedacht	nom|sg|neut	NK	7
7	Pulver	Pulver	NN	Pulver	nom|sg|neut	SB	20
8	im	im	APPRART	im	dat|sg|masc	MO	12
9	∆	∆	NE	∆	dat|sg|masc	NK	8
10	nicht	nicht	PTKNEG	nicht	_	NG	12
11	mehr	mehr	ADV	mehr	_	MO	10
12	abnehme	abnehme	ADJA	abnehme	sg|3|pres|subj	OC	7
13	/	/	$,	/	_	--	12
14	wie	wie	KOKOM	wie	_	MO	15
15	lang	lang	ADJD	lang	pos	MO	19
16	es	es	PPER	es	nom|sg|neut|3	OA	19
17	auch	auch	ADV	auch	_	MO	18
18	darinnen	darinnen	PAV	darin	_	MO	19
19	gelassen	gelassen	VVPP	lassen	_	OC	20
20	werde	werde	VAFIN	werden	sg|3|pres|subj	SB	3
21	;	;	SENT	;	_	--	20

1	dann	dann	ADV	dann	_	MO	2
2	solches	solches	PIS	solch	acc|sg|neut	--	0
3	auch	auch	ADV	auch	_	MO	5
4	ein	ein	ART	ein	nom|sg|neut	NK	5
5	Zeichen	Zeichen	NN	Zeichen	nom|sg|neut	SB	16
6	/	/	$,	/	_	--	5
7	daß	daß	KOUS	daß	_	CP	16
8	die	die	ART	d	nom|sg|fem	NK	9
9	Feuchtigkeit	Feuchtigkeit	NN	Feuchtigkeit	nom|sg|fem	SB	16
10	gantz	ganz	ADV	ganz	_	MO	13
11	und	und	KON	und	_	CD	10
12	gar	gar	ADV	gar	_	CJ	11
13	alterirt	alteriert	ADJD	alteriert	_	PD	16
14	und	und	KON	und	_	CD	13
15	uͤberwunden	überwunden	ADJD	überwunden	_	CJ	14
16	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	2
17	.	.	SENT	.	_	--	16

1	Das	Das	ART	d	nom|sg|neut	NK	2
2	sechste	sechste	ADJA	sechster	nom|sg|neut|sup	PD	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	/	/	$,	/	_	--	3
5	daß	daß	KOUS	daß	_	CP	14
6	solches	solches	PIAT	solch	nom|sg|neut	NK	7
7	Pulver	Pulver	NN	Pulver	nom|sg|neut	SB	14
8	nicht	nicht	PTKNEG	nicht	_	NG	15
9	wieder	wieder	ADV	wieder	_	MO	15
10	in	in	APPR	in	_	MO	15
11	ein	ein	ART	ein	acc|sg|neut	NK	13
12	metallisch	metallisch	ADJD	metallisch	pos	MO	13
13	corpus	Corpus	NN	Korpus	nom|sg|masc	NK	10
14	koͤnne	könne	VMFIN	können	sg|3|pres|subj	SB	3
15	gebracht	gebracht	VVPP	bringen	_	OC	16
16	werden	werden	VAINF	werden	_	OC	14
17	;	;	SENT	;	_	--	16

1	dann	dann	ADV	dann	_	MO	6
2	dieses	dieses	PDS	dies	nom|sg|neut	SB	6
3	auch	auch	ADV	auch	_	MO	5
4	ein	ein	ART	ein	nom|sg|neut	NK	5
5	Zeichen	Zeichen	NN	Zeichen	nom|sg|neut	SB	6
6	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
7	/	/	$,	/	_	--	6
8	daß	daß	KOUS	daß	_	CP	16
9	alle	alle	PIS	all	nom|pl|*	SB	16
10	die	die	ART	d	nom|pl|*	NK	11
11	Feuchtigkeit	Feuchtigkeit	NN	Feuchtigkeit	acc|sg|fem	SB	21
12	/	/	$,	/	_	--	11
13	so	so	PTKREL	so	_	MO	16
14	seine	seine	PPOSAT	sein	acc|sg|fem	NK	15
15	Fliessung	Fliessung	NN	Fliessung	acc|sg|fem	OA	16
16	verursachet	verursachet	VVPP	verursachen	_	OC	6
17	/	/	$,	/	_	--	16
18	gantz	ganz	ADV	ganz	_	MO	19
19	in	in	APPR	in	_	MO	22
20	Troͤckne	Tröckne	NE	Tröckne	dat|sg|fem	NK	19
21	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	6
22	verkehret	verkehret	VVPP	verkehret	_	OC	23
23	worden	worden	VAPP	werden	_	OC	21
24	.	.	SENT	.	_	--	23

1	Das	Das	ART	d	nom|sg|neut	NK	11
2	siebende	siebende	ADJA	siebt	nom|sg|neut|pos	NK	11
3	/	/	$,	/	_	--	2
4	und	und	KON	und	_	CD	2
5	sicherste	sicherste	ADJA	sicher	acc|sg|fem|sup	CJ	4
6	/	/	$,	/	_	--	5
7	gewisseste	gewisseste	ADJA	gewisseste	nom|sg|neut|sup	NK	11
8	/	/	$,	/	_	--	7
9	und	und	KON	und	_	CD	7
10	nothwendige	notwendige	ADJA	notwendig	acc|pl|fem|pos	CJ	9
11	Zeichen	Zeichen	NN	Zeichen	nom|sg|neut	SB	12
12	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
13	/	/	$,	/	_	--	12
14	daß	daß	KOUS	daß	_	CP	31
15	das	das	ART	d	nom|sg|neut	NK	16
16	Pulver	Pulver	NN	Pulver	nom|sg|neut	SB	31
17	/	/	$,	/	_	--	16
18	geleget	gelegt	ADJD	gelegt	_	MO	21
19	auff	auf	APPR	auf	_	MO	18
20	flasdil	flasdil	NE	flasdil	dat|sg|neut	NK	19
21	olursah	olursah	VVFIN	olursah	sg|3|past|ind	PAR	16
22	sokugi.	sokugi.	ADJA	sokugi.	_	MO	21
23	d.	d.	ART	d.	nom|sg|neut	OA	21
24	i.	i.	APPR	i.	_	MO	21
25	die	die	ART	d	nom|sg|fem	NK	26
26	Zunge	Zunge	NN	Zunge	acc|sg|fem	OA	21
27	/	/	$,	/	_	--	26
28	sich	sich	PRF	er|es|sie	acc|sg|3	OA	31
29	dann	dann	ADV	dann	_	MO	31
30	scharff	scharf	ADJD	scharf	pos	MO	31
31	erzeige	erzeige	VVFIN	erzeige	sg|3|pres|subj	SB	12
32	.	.	SENT	.	_	--	31

1	Dann	Dann	ADV	dann	_	MO	2
2	alsdann	alsdann	ADV	alsdann	sg|3|pres|ind	--	0
3	man	man	PIS	man	nom|sg|*	SB	2
4	sich	sich	PRF	er|es|sie	acc|sg|3	OA	5
5	versichern	versichern	VVINF	versichern	_	OC	6
6	kan	kann	VMFIN	können	sg|3|pres|ind	RE	1
7	/	/	$,	/	_	--	6
8	daß	daß	KOUS	daß	_	CP	14
9	es	es	PPER	es	nom|sg|neut|3	SB	14
10	leichtlich	leichtlich	ADV	leichtlich	pos	PD	12
11	zu	zu	APPR	zu	_	SVP	10
12	⦵	⦵	NE	⦵	_	OC	13
13	werden	werden	VAINF	werden	_	OC	14
14	koͤnne	könne	VMFIN	können	sg|3|pres|subj	OC	2
15	;	;	SENT	;	_	--	14

1	und	und	KON	und	_	JU	7
2	ohne	ohne	APPR	ohne	_	MO	7
3	dieses	dieses	PDAT	dies	acc|sg|neut	NK	5
4	letzten	letzten	ADJA	letzt	acc|sg|neut|pos	NK	5
5	Zeichen	Zeichen	NN	Zeichen	acc|sg|neut	NK	2
6	/	/	$,	/	_	--	5
7	koͤnte	könnte	VMFIN	können	sg|3|past|subj	--	0
8	man	man	PIS	man	nom|sg|*	SB	7
9	nicht	nicht	PTKNEG	nicht	_	NG	7
10	gewiß	gewiß	ADJD	gewiß	pos	PD	11
11	seyn	sein	VAINF	sein	_	OC	7
12	/	/	$,	/	_	--	11
13	daß	daß	KOUS	daß	_	CP	25
14	alle	alle	PIS	all	nom|pl|*	SB	25
15	die	die	ART	d	nom|sg|fem	NK	16
16	Feuchtigkeit	Feuchtigkeit	NN	Feuchtigkeit	nom|sg|fem	OA	22
17	des	des	ART	d	gen|sg|masc	NK	18
18	Pulvers	Pulvers	NN	Pulver	gen|sg|masc	AG	16
19	warhafftiglich	wahrhaftig	ADJD	wahrhaftig	pos	MO	22
20	und	und	KON	und	_	CD	19
21	gaͤntzlich	gänzlich	ADJD	gänzlich	pos	CJ	20
22	alterirt	alteriert	VVPP	alteriert	_	OC	25
23	und	und	KON	und	_	CD	22
24	uͤberwunden	überwunden	VVPP	überwinden	_	CJ	23
25	waͤre	wäre	VAFIN	sein	sg|3|past|subj	MO	7
26	.	.	SENT	.	_	--	25

1	Dann	Dann	KON	dann	_	MO	9
2	ob	ob	KOUS	ob	_	CP	9
3	es	es	PPER	es	nom|sg|neut|3	EP	9
4	sich	sich	PRF	er|es|sie	acc|sg|3	OA	8
5	schon	schon	ADV	schon	_	MO	6
6	in	in	APPR	in	_	MO	8
7	∇	∇	NE	∇	dat|sg|fem	NK	6
8	resolviren	resolvieren	VVINF	resolvieren	_	OC	9
9	koͤnte	könnte	VMFIN	können	sg|3|past|subj	RE	20
10	/	/	$,	/	_	--	9
11	iciun	iciun	NE	iciun	_	PNC	12
12	firkiesi	firkiesi	NE	firkiesi	_	OA	9
13	,	,	$,	,	_	--	12
14	d.	d.	ART	d.	dat|sg|masc	NK	15
15	i.	i.	APPR	i.	_	RE	3
16	durch	durch	APPR	durch	_	MO	8
17	den	den	ART	d	acc|sg|masc	NK	18
18	Essig	Essig	NN	Essig	acc|sg|masc	NK	16
19	/	/	$,	/	_	--	18
20	so	so	ADV	so	_	MO	21
21	haͤtte	hätte	VAFIN	haben	sg|3|past|subj	--	0
22	es	es	PPER	es	nom|sg|neut|3	SB	21
23	doch	doch	ADV	doch	_	MO	21
24	noch	noch	ADV	noch	_	MO	28
25	die	die	ART	d	acc|sg|fem	NK	28
26	☿	☿	NE	Mercurius	acc|sg|fem|pos	NK	28
27	ialische	ialische	ADJA	ialische	acc|sg|fem|pos	NK	28
28	Feuchtigkeit	Feuchtigkeit	NN	Feuchtigkeit	acc|sg|fem	OA	21
29	bey	bei	APPR	bei	_	MNR	28
30	sich	sich	PRF	er|es|sie	dat|sg|3	NK	29
31	/	/	$,	/	_	--	30
32	massen	Massen	KOUS	maßen	nom|pl|fem	NK	29
33	mir	mir	PPER	ich	dat|sg|*|1	DA	37
34	durch	durch	APPR	durch	_	MO	37
35	die	die	ART	d	acc|sg|fem	NK	36
36	Erfahrung	Erfahrung	NN	Erfahrung	acc|sg|fem	NK	34
37	bekannt	bekannt	ADJD	bekannt	pos	OC	21
38	/	/	$,	/	_	--	37
39	daß	daß	KOUS	daß	_	CP	50
40	man	man	PIS	man	nom|sg|*	SB	50
41	es	es	PPER	es	acc|sg|neut|3	OA	50
42	in	in	APPR	in	_	MO	50
43	fliessenden	fließenden	ADJA	fließenden	dat|sg|fem|pos	NK	44
44	☿	☿	NE	Mercurius	dat|sg|fem	NK	42
45	/	/	$,	/	_	--	44
46	durch	durch	APPR	durch	_	MO	50
47	den	den	ART	d	acc|sg|masc	NK	49
48	gemeinen	gemeinen	ADJA	gemein	acc|sg|masc|pos	NK	49
49	☿	☿	NE	Mercurius	acc|sg|masc	NK	46
50	resolviret	resolvieret	VVPP	resolvieret	pos	RE	22
51	.	.	SENT	.	_	--	50

1	Kuͤrtzlich	kürzlich	ADJD	kürzlich	_	MO	4
2	/	/	$,	/	_	--	1
3	so	so	ADV	so	_	MO	4
4	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
5	das	das	ART	d	nom|sg|neut	NK	6
6	☉	☉	NE	☉	nom|sg|neut	SB	4
7	so	so	ADV	so	_	MO	8
8	wohl	wohl	ADV	wohl	_	MO	4
9	♎	♎	$(	♎	nom|sg|neut	SB	4
10	irt	irrt	VVFIN	irren	_	OC	11
11	werden	werden	VAINF	werden	_	OC	4
12	/	/	$,	/	_	--	11
13	daß	daß	KOUS	daß	_	CP	22
14	es	es	PPER	es	nom|sg|neut|3	EP	22
15	gantz	ganz	ADV	ganz	_	MO	21
16	in	in	APPR	in	_	MO	21
17	die	die	ART	d	acc|sg|fem	NK	18
18	Natur	Natur	NN	Natur	acc|sg|fem	NK	16
19	des	des	ART	d	gen|sg|masc	NK	20
20	⦵	⦵	NE	⦵	gen|sg|neut	AG	18
21	kommen	kommen	VVINF	kommen	_	OC	22
22	seye	sei	VAFIN	sein	sg|3|pres|subj	CC	7
23	;	;	SENT	;	_	--	22

1	und	und	KON	und	_	JU	9
2	wann	wann	KOUS	wann	_	MO	18
3	es	es	PPER	es	nom|sg|neut|3	SB	9
4	nicht	nicht	PTKNEG	nicht	_	NG	9
5	die	die	ART	d	acc|pl|masc	NK	8
6	sieben	sieben	CARD	sieben	_	NK	8
7	obbemeldte	obbemeldte	ADJA	obbemeldte	acc|pl|neut|pos	NK	8
8	Zeichen	Zeichen	NN	Zeichen	acc|pl|neut	OA	9
9	hat	hat	VAFIN	haben	sg|3|pres|ind	RE	11
10	/	/	$,	/	_	--	9
11	so	so	ADV	so	_	MO	17
12	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
13	man	man	PIS	man	nom|sg|*	SB	12
14	die	die	ART	d	acc|sg|fem	NK	15
15	♎	♎	$(	♎	acc|sg|fem	OA	17
16	on	on	NE	on	acc|sg|fem	NK	15
17	continuiren	kontinuieren	VVFIN	kontinuieren	_	OC	18
18	muͤssen	müssen	VMFIN	müssen	_	OC	12
19	/	/	$,	/	_	--	18
20	so	so	ADV	so	_	MO	21
21	lang	lang	ADJD	lang	pos	MO	17
22	biß	bis	APPR	bis	_	AC	26
23	man	man	PIS	man	nom|sg|*	SB	26
24	dieselbe	dieselbe	PDS	derselbe	acc|sg|neut	OA	25
25	gesehen	gesehen	VVPP	sehen	_	OC	26
26	habe	habe	VAFIN	haben	sg|3|pres|subj	CC	20
27	.	.	SENT	.	_	--	26

1	Der	Der	ART	d	nom|sg|masc	NK	2
2	Stein	Stein	NN	Stein	nom|sg|masc	SB	12
3	der	der	ART	d	gen|pl|fem	NK	4
4	Weisen	Weisen	NN	Waise	gen|pl|fem	AG	2
5	/	/	$,	/	_	--	4
6	so	so	PTKREL	so	_	MO	7
7	auff	auf	APPR	auf	_	MO	11
8	der	der	ART	d	dat|sg|fem	NK	10
9	Alten	Alten	ADJA	alt	dat|sg|fem|pos	NK	10
10	Manier	Manier	NN	Manier	dat|sg|fem	NK	7
11	gemacht	gemacht	VVPP	gemacht	_	OC	12
12	wird	wird	VAFIN	werden	sg|3|pres|ind	SB	14
13	/	/	$,	/	_	--	12
14	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
15	auch	auch	ADV	auch	_	MO	18
16	nur	nur	ADV	nur	_	MO	18
17	ein	ein	ART	ein	nom|sg|masc	NK	18
18	⦵	⦵	NE	⦵	nom|sg|masc	SB	14
19	und	und	KON	und	_	CD	18
20	ein	ein	ART	ein	nom|sg|neut	NK	22
21	rothes	rotes	ADJA	rot	nom|sg|neut|pos	NK	22
22	Pulver	Pulver	NN	Pulver	nom|sg|neut	CJ	19
23	/	/	$,	/	_	--	22
24	wie	wie	KOUS	wie	_	CM	25
25	dieses	dieses	PDS	dies	nom|sg|neut	CC	6
26	;	;	SENT	;	_	--	25

1	aber	aber	KON	aber	_	JU	3
2	es	es	PPER	es	nom|sg|neut|3	PH	3
3	gehoͤret	gehöret	VVFIN	gehören	sg|3|pres|ind	--	0
4	mehr	mehr	ADV	mehr	*|*|*	NK	5
5	Zeit	Zeit	NN	Zeit	acc|sg|fem	OA	3
6	darzu	dazu	PAV	dazu	_	MNR	5
7	/	/	$,	/	_	--	6
8	dasselbe	dasselbe	PDS	derselbe	_	OA	10
9	zu	zu	PTKZU	zu	_	PM	10
10	machen	machen	VVINF	machen	_	OC	5
11	/	/	$,	/	_	--	10
12	von	von	APPR	von	_	SBP	29
13	wegen	wegen	APPR	wegen	_	MO	29
14	der	der	ART	d	*|sg|fem	NK	15
15	Zubereitung	Zubereitung	NN	Zubereitung	*|sg|fem	NK	13
16	ihres	ihres	PPOSAT	ihr	gen|sg|masc	NK	18
17	doppelten	doppelten	ADJA	doppelt	*|sg|fem|pos	NK	18
18	☿	☿	NE	Mercurius	*|sg|fem	AG	15
19	/	/	$,	/	_	--	18
20	und	und	KON	und	_	CD	15
21	der	der	ART	d	dat|sg|fem	NK	22
22	Kochung	Kochung	NN	Kochung	dat|sg|fem	CJ	20
23	/	/	$,	/	_	--	22
24	so	so	PTKREL	so	_	MO	25
25	auffs	aufs	APPRART	aufs	acc|sg|neut	MO	29
26	wenigste	wenigste	NA	wenigst	_	MO	29
27	ein	ein	ART	ein	acc|sg|neut	NK	28
28	Jahr	Jahr	NN	Jahr	acc|sg|neut	NK	25
29	erfordert	erfordert	VVFIN	erfordern	sg|3|pres|ind	CC	4
30	/	/	$,	/	_	--	29
31	ehe	ehe	KOUS	ehe	_	CP	35
32	sie	sie	PPER	Sie	nom|pl|*|3	SB	35
33	ihre	ihre	PPOSAT	ihr	acc|sg|fem	NK	34
34	Vollkommenheit	Vollkommenheit	NN	Vollkommenheit	acc|sg|fem	OA	35
35	erreichet	erreichet	VVPP	erreichen	_	MO	3
36	.	.	SENT	.	_	--	35

1	Das	Das	ART	d	nom|sg|neut	NK	3
2	XII.	XII.	CARD	12	nom|sg|neut|pos	NK	3
3	Capitel	Kapitel	NN	Kapitel	nom|sg|neut	--	0
4	.	.	SENT	.	_	--	3

1	Von	Von	APPR	von	_	PG	6
2	der	der	ART	d	dat|sg|fem	NK	3
3	dissolution	Dissolution	NN	Dissolution	dat|sg|fem	NK	1
4	deß	dessen	PDAT	d	gen|sg|neut	AG	3
5	♎	♎	$(	♎	pos	SB	6
6	irten	irrten	ADJA	irrten	pl|3|past|ind	--	0
7	☉	☉	NE	☉	_	SVP	6
8	.	.	SENT	.	_	--	7

1	NAchdem	Nachdem	KOUS	nachdem	_	MO	8
2	nun	nun	ADV	nun	_	MO	8
3	das	das	ART	d	nom|sg|neut	NK	4
4	☉	☉	NE	☉	acc|sg|neut	SB	11
5	/	/	$,	/	_	--	4
6	obbesagter	obbesagter	ADJA	obbesagter	gen|pl|fem|pos	NK	7
7	massen	Massen	NN	Masse	gen|pl|fem	AG	4
8	calcinirt	kalziniert	VVPP	kalziniert	_	OC	9
9	worden	worden	VAPP	werden	_	OC	11
10	/	/	$,	/	_	--	9
11	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
12	es	es	PPER	es	nom|sg|neut|3	EP	11
13	keine	keine	PIAT	kein	acc|sg|fem	NK	14
14	fusion	Fusion	NN	Fusion	acc|sg|fem	OA	16
15	mehr	mehr	ADV	mehr	_	MO	14
16	haben	haben	VAFIN	haben	pl|3|pres|ind	OC	11
17	/	/	$,	/	_	--	16
18	von	von	APPR	von	_	AC	19
19	wegen	wegen	APPR	wegen	_	MO	28
20	seiner	seiner	PPOSAT	sein	*|sg|fem	NK	22
21	grossen	großen	ADJA	groß	*|sg|fem|pos	NK	22
22	Troͤckne	Tröckne	NN	Tröckne	*|sg|fem	NK	19
23	/	/	$,	/	_	--	22
24	so	so	PTKREL	so	_	MO	27
25	die	die	ART	d	nom|pl|*	NK	27
26	radical	radikal	ADJD	radikal	pos	MO	27
27	Feuchtigkeit	Feuchtigkeit	NN	Feuchtigkeit	acc|sg|fem	OA	28
28	alterirt	alteriert	ADJD	alteriert	_	OC	29
29	hat	hat	VAFIN	haben	sg|3|pres|ind	CJ	16
30	;	;	SENT	;	_	--	29

1	jedoch	jedoch	ADV	jedoch	_	MO	8
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	solche	solche	PIAT	solch	nom|sg|fem	NK	5
4	natuͤrliche	natürliche	ADJA	natürlich	nom|sg|fem|pos	NK	5
5	Feuchtigkeit	Feuchtigkeit	NN	Feuchtigkeit	nom|sg|fem	SB	2
6	darum	darum	PAV	darum	_	OP	8
7	nicht	nicht	PTKNEG	nicht	_	NG	8
8	verlohren	verloren	VVPP	verlieren	_	PD	2
9	/	/	$,	/	_	--	8
10	und	und	KON	und	_	CD	2
11	kan	kann	VMFIN	können	sg|3|pres|ind	CJ	10
12	solche	solche	PIS	solch	acc|pl|fem	NK	15
13	auf	auf	APPR	auf	_	MO	18
14	folgende	folgende	PIAT	folgend	acc|sg|neut|pos	NK	15
15	Manier	Manier	NN	Manier	acc|sg|neut	NK	13
16	wiederum	wiederum	ADV	wiederum	_	MO	13
17	herfuͤr	herfür	PAV	hierfür	_	MO	18
18	gebracht	gebracht	VVPP	bringen	_	OC	19
19	werden	werden	VAINF	werden	_	OC	11
20	;	;	SENT	;	_	--	19

1	dann	dann	ADV	dann	_	MO	16
2	/	/	$,	/	_	--	1
3	eine	eine	ART	ein	nom|sg|fem	SB	16
