

1	Gesegneter	Gesegneter	NA	Gesegnete	nom|sg|masc|pos	NK	2
9	will	will	VMFIN	wollen	sg|1|pres|ind	CJ	3
10	ich	ich	PPER	ich	nom|sg|*|1	SB	9
11	drey	drei	CARD	drei	_	NK	12
12	Laibel	Laibel	NN	Laibel	acc|pl|neut	OA	13
13	entlehnen	entlehnen	VVINF	entlehnen	_	OC	9
14	/	/	$,	/	_	--	13
15	euch	euch	PPER	ihr	dat|pl|*|2	DA	17
16	zu	zu	PTKZU	zu	_	PM	17
17	speisen	speisen	VVINF	speisen	_	CJ	9
18	/	/	$,	/	_	--	17
19	zu	zu	PTKZU	zu	_	PM	20
20	erquicken	erquicken	VVINF	erquicken	_	CJ	17
21	/	/	$,	/	_	--	20
22	zu	zu	PTKZU	zu	_	PM	23
23	saͤttigen	sättigen	VVINF	sättigen	_	CJ	20
24	:	:	SENT	:	_	--	23

1	Reficiat	Reficiat	NN	Reficiat	nom|sg|masc	--	0
2	vos	Vos	NE	Vos	nom|sg|masc	PNC	4
3	sanctitas	sanctitas	NE	sanctitas	_	PNC	4
4	ejus	ejus	FM	ejus	_	NK	1
5	,	,	$,	,	_	--	4
6	justitia	Justitia	NE	Justitia	nom|sg|masc	PNC	7
7	ejus	ejus	FM	ejus	_	CJ	1
8	,	,	$,	,	_	--	7
9	pietas	Pitas	NE	Pitas	nom|sg|masc	PNC	10
10	ejus	ejus	FM	ejus	nom|sg|masc	CJ	7
11	.	.	SENT	.	_	--	10

1	Die	Die	ART	d	nom|pl|masc	NK	3
2	drey	drei	CARD	drei	_	NK	3
3	Brodt	Brot	NN	Brot	nom|sg|neut	SB	7
4	deß	dessen	PDAT	d	gen|sg|masc	AG	3
5	H.	H.	NN	H.	nom|sg|masc	PNC	6
6	Benedicti	Benedicti	NE	Benedicti	nom|sg|masc	NK	3
7	seynd	sind	VAFIN	sein	pl|3|pres|ind	--	0
8	sein	sein	PPOSAT	sein	nom|sg|masc	NK	9
9	Heiligkeit	Heiligkeit	NN	Heiligkeit	nom|sg|masc	SB	7
10	/	/	$,	/	_	--	9
11	sein	sein	PPOSAT	sein	nom|sg|neut	NK	12
12	Gerechtigkeit	Gerechtigkeit	NN	Gerechtigkeit	nom|sg|masc	CJ	9
13	/	/	$,	/	_	--	12
14	sein	sein	PPOSAT	sein	nom|sg|neut	NK	15
15	Andacht	Andacht	NN	Andacht	nom|sg|masc	CJ	12
16	;	;	SENT	;	_	--	15

1	mit	mit	APPR	mit	_	MO	6
2	disen	diesen	PDS	dies	dat|pl|*	NK	1
3	will	will	VMFIN	wollen	sg|1|pres|ind	--	0
4	ich	ich	PPER	ich	nom|sg|*|1	SB	3
5	euch	euch	PPER	ihr	dat|pl|*|2	DA	6
6	laben	laben	FM	laben	_	OC	3
7	/	/	$,	/	_	--	6
8	mit	mit	APPR	mit	_	PAR	3
9	disen	diesen	PDAT	dies	dat|pl|fem	SB	10
10	erfrischen	erfrischen	ADJA	erfrischen	_	NK	8
11	/	/	$,	/	_	--	10
12	mit	mit	APPR	mit	_	MO	14
13	disen	diesen	PDS	dies	dat|pl|neut	NK	12
14	speisen	speisen	VVINF	speisen	_	OC	3
15	.	.	SENT	.	_	--	14

1	Sein	Sein	PPOSAT	Sein	nom|sg|masc	NK	2
2	Heiligkeit	Heiligkeit	NN	Heiligkeit	acc|sg|fem	--	0
3	gegen	gegen	APPR	gegen	_	MNR	2
4	jhm	ihm	PPER	er	dat|sg|masc|3	NK	3
5	selbsten	selbst	PRF	selbst	_	MNR	4
6	/	/	$,	/	_	--	5
7	sein	sein	PPOSAT	sein	acc|sg|neut	NK	8
8	Gerechtigkeit	Gerechtigkeit	NN	Gerechtigkeit	nom|sg|fem	CJ	2
9	gegen	gegen	APPR	gegen	_	MNR	8
10	den	den	ART	d	acc|sg|masc	NK	14
11	Nechsten	nächsten	ADJA	nächster	acc|sg|masc|pos	NK	14
12	/	/	$,	/	_	--	11
13	sein	sein	PPOSAT	sein	acc|sg|neut	NK	14
14	Andacht	Andacht	NN	Andacht	acc|sg|neut	NK	9
15	gegen	gegen	APPR	gegen	_	MNR	14
16	GOtt	Gott	NE	Gott	acc|sg|masc	NK	15
17	.	.	SENT	.	_	--	16

1	Sein	Sein	PPOSAT	Sein	nom|sg|neut	NK	2
2	Heiligkeit	Heiligkeit	NN	Heiligkeit	nom|sg|fem	--	0
3	in	in	APPR	in	_	MNR	2
4	Gedancken	Gedanken	NN	Gedanke	acc|pl|masc	NK	3
5	/	/	$,	/	_	--	4
6	sein	sein	PPOSAT	sein	acc|sg|neut	NK	7
7	Gerechtigkeit	Gerechtigkeit	NN	Gerechtigkeit	acc|sg|neut	CJ	2
8	in	in	APPR	in	_	MNR	7
9	Worten	Worten	NN	Wort	dat|pl|neut	NK	8
10	/	/	$,	/	_	--	9
11	sein	sein	PPOSAT	sein	acc|sg|neut	NK	12
12	Andacht	Andacht	NN	Andacht	acc|sg|neut	CJ	7
13	in	in	APPR	in	_	MNR	12
14	Wercken	Werken	NN	Werk	dat|pl|neut	NK	13
15	.	.	SENT	.	_	--	14

1	Sein	Sein	PPOSAT	Sein	nom|sg|masc	NK	2
2	Heiligkeit	Heiligkeit	NN	Heiligkeit	dat|sg|fem	--	0
3	in	in	APPR	in	_	MNR	2
4	der	der	ART	d	dat|sg|fem	NK	5
5	Jugendt	Jugend	NN	Jugend	dat|sg|fem	NK	3
6	/	/	$,	/	_	--	5
7	sein	sein	PPOSAT	sein	acc|sg|neut	NK	8
8	Gerechtigkeit	Gerechtigkeit	NN	Gerechtigkeit	dat|sg|fem	APP	5
9	in	in	APPR	in	_	MNR	8
10	der	der	ART	d	dat|sg|fem	NK	11
11	Mannheit	Mannheit	NN	Mannheit	dat|sg|fem	NK	9
12	/	/	$,	/	_	--	11
13	sein	sein	PPOSAT	sein	acc|sg|neut	NK	14
14	Andacht	Andacht	NN	Andacht	acc|sg|neut	APP	11
15	im	im	APPRART	im	dat|sg|neut	MNR	14
16	Alter	Alter	NN	Alter	dat|sg|neut	NK	15
17	.	.	SENT	.	_	--	16

1	Sein	Sein	PPOSAT	Sein	nom|sg|masc	NK	2
2	Heiligkeit	Heiligkeit	NN	Heiligkeit	dat|sg|fem	--	0
3	vor	vor	APPR	vor	_	MNR	2
4	den	den	ART	d	dat|pl|masc	NK	5
5	Menschen	Menschen	NN	Mensch	dat|pl|masc	NK	3
6	/	/	$,	/	_	--	5
7	sein	sein	PPOSAT	sein	acc|sg|neut	NK	8
8	Gerechtigkeit	Gerechtigkeit	NN	Gerechtigkeit	dat|sg|fem	APP	5
9	vor	vor	APPR	vor	_	MNR	8
10	den	den	ART	d	dat|pl|fem	NK	11
11	Engeln	Engeln	NN	Engel	dat|pl|fem	NK	9
12	/	/	$,	/	_	--	11
13	sein	sein	PPOSAT	sein	acc|sg|neut	NK	14
14	Andacht	Andacht	NN	Andacht	dat|sg|fem	APP	11
15	vor	vor	APPR	vor	_	MNR	14
16	GOtt	Gott	NE	Gott	dat|sg|masc	NK	15
17	:	:	SENT	:	_	--	16

1	destwegen	destwegen	NE	destwegen	_	MO	2
2	Benedictus	Benedictus	NE	Benedictus	nom|sg|neut	--	0
3	vir	vier	CARD	vier	_	NK	2
4	:	:	SENT	:	_	--	3

1	quærom	quaerom	FM	quaerom	_	--	0
2	à	à	FM	à	_	UC	1
3	B.	B.	NE	B.	_	UC	1
4	Benedicto	Benedicto	NE	Benedicto	*|*|*	PNC	6
5	tres	Trees	NE	Trees	*|*|*	PNC	6
6	panes	Pannes	NE	Pannes	nom|*|*	--	0
7	:	:	SENT	:	_	--	6

1	reficiat	reficiat	NE	reficiat	sg|3|pres|ind	--	0
2	vos	Vos	NE	Vos	nom|sg|masc	PNC	4
3	sanctitas	sanctitas	NE	sanctitas	_	PNC	4
4	ejus	ejus	FM	ejus	_	SB	1
5	,	,	$,	,	_	--	4
6	justitia	Justitia	NE	Justitia	nom|sg|fem	PNC	7
7	ejus	ejus	FM	ejus	_	CJ	4
8	,	,	$,	,	_	--	7
9	pietas	Pitas	NE	Pitas	nom|sg|masc	PNC	10
10	ejus	ejus	FM	ejus	nom|sg|masc	CJ	7
11	.	.	SENT	.	_	--	10

1	Vnd	Und	KON	und	_	JU	4
2	mit	mit	APPR	mit	_	MO	14
3	disen	diesen	PDS	dies	dat|pl|*	NK	2
4	will	will	VMFIN	wollen	sg|1|pres|ind	--	0
5	ich	ich	PPER	ich	nom|sg|*|1	SB	4
6	euch	euch	PPER	ihr	dat|pl|*|2	DA	14
7	Zuhoͤrer	Zuhörer	NN	Zuhörer	acc|pl|masc	OA	14
8	/	/	$,	/	_	--	7
9	als	als	KOKOM	als	_	MO	14
10	meine	meine	PPOSAT	mein	acc|sg|fem	NK	9
11	Gaͤst	gehst	VVFIN	gehen	_	MO	14
12	/	/	$,	/	_	--	11
13	auch	auch	ADV	auch	_	MO	14
14	speisen	speisen	VVINF	speisen	_	OC	4
15	.	.	SENT	.	_	--	14

1	Die	Die	ART	d	nom|pl|fem	NK	2
2	Weltlichen	Weltlichen	NN	Weltlichen	nom|pl|*	--	0
3	mit	mit	APPR	mit	_	MNR	2
4	der	der	ART	d	dat|sg|fem	NK	5
5	Heiligkeit	Heiligkeit	NN	Heiligkeit	dat|sg|fem	NK	3
6	/	/	$,	/	_	--	5
7	die	die	ART	d	nom|pl|*	NK	8
8	Geistlichen	Geistlichen	NN	Geistliche	nom|pl|*	APP	2
9	mit	mit	APPR	mit	_	MNR	8
10	der	der	ART	d	dat|sg|fem	NK	11
11	Gerechtigkeit	Gerechtigkeit	NN	Gerechtigkeit	dat|sg|fem	NK	9
12	/	/	$,	/	_	--	11
13	die	die	PRELS	d	nom|sg|fem	NK	14
14	Closterleuth	Closterleuth	NE	Closterleuth	nom|sg|fem	APP	11
15	mit	mit	APPR	mit	_	MNR	14
16	der	der	ART	d	dat|sg|fem	NK	17
17	Andacht	Andacht	NN	Andacht	dat|sg|fem	NK	15
18	.	.	SENT	.	_	--	17

1	Mit	Mit	APPR	mit	_	MO	5
2	der	der	ART	d	dat|sg|fem	NK	3
3	Heiligkeit	Heiligkeit	NN	Heiligkeit	dat|sg|fem	NK	1
4	die	die	ART	d	acc|pl|neut	NK	5
5	Priester	Priester	NN	Priester	acc|pl|masc	--	0
6	/	/	$,	/	_	--	5
7	mit	mit	APPR	mit	_	MNR	5
8	der	der	ART	d	dat|sg|fem	NK	9
9	Gerechtigkeit	Gerechtigkeit	NN	Gerechtigkeit	dat|sg|fem	NK	7
10	die	die	ART	d	acc|pl|neut	NK	11
11	Prelaten	Prälaten	NN	Prälaten	acc|pl|masc	SB	5
12	/	/	$,	/	_	--	11
13	mit	mit	APPR	mit	_	MNR	11
14	der	der	ART	d	dat|sg|fem	NK	15
15	Andacht	Andacht	NN	Andacht	dat|sg|fem	NK	13
16	die	die	ART	d	nom|pl|fem	NK	17
17	Layen	Laien	NN	Laie	nom|pl|fem	NK	15
18	.	.	SENT	.	_	--	17

1	Mit	Mit	APPR	mit	_	--	0
2	der	der	ART	d	dat|sg|fem	NK	3
3	Heiligkeit	Heiligkeit	NN	Heiligkeit	dat|sg|fem	NK	1
4	in	in	APPR	in	_	MNR	3
5	der	der	ART	d	dat|sg|fem	NK	6
6	Zell	Zell	NE	Zell	dat|sg|fem	NK	4
7	/	/	$,	/	_	--	6
8	mit	mit	APPR	mit	_	MNR	6
9	der	der	ART	d	dat|sg|fem	NK	10
10	Gerechtigkeit	Gerechtigkeit	NN	Gerechtigkeit	dat|sg|fem	NK	8
11	im	im	APPRART	im	dat|sg|neut	MNR	10
12	Closter	Kloster	NN	Kloster	dat|sg|neut	NK	11
13	/	/	$,	/	_	--	12
14	mit	mit	APPR	mit	_	MNR	12
15	der	der	ART	d	dat|sg|fem	NK	16
16	Andacht	Andacht	NN	Andacht	dat|sg|fem	NK	14
17	im	im	APPRART	im	dat|sg|masc	MNR	16
18	Chor	Chor	NN	Chor	dat|sg|masc	NK	17
19	.	.	SENT	.	_	--	18

1	Wie	Wie	PWAV	wie	_	CM	8
2	aber	aber	ADV	aber	_	MO	1
3	/	/	$,	/	_	--	2
4	vnnd	und	KON	und	_	CD	1
5	wo	wo	PWAV	wo	_	CJ	4
6	dise	diese	PDAT	dies	nom|pl|*	NK	8
7	drey	drei	CARD	drei	_	NK	8
8	Brodt	Brot	NN	Brot	acc|sg|fem	MO	18
9	Heiligkeit	Heiligkeit	NN	Heiligkeit	acc|sg|fem	NK	8
10	/	/	$,	/	_	--	9
11	Gerechtigkeit	Gerechtigkeit	NN	Gerechtigkeit	acc|sg|fem	CJ	9
12	/	/	$,	/	_	--	11
13	vnnd	und	KON	und	_	CD	11
14	Andacht	Andacht	NN	Andacht	acc|sg|fem	CJ	13
15	gespuͤret	gespürt	VVPP	spüren	_	OC	16
16	werden	werden	VAINF	werden	_	OC	14
17	/	/	$,	/	_	--	16
18	erklaͤret	erkläret	VVPP	erklären	sg|3|pres|ind	--	0
19	gedachter	gedachter	ADJA	gedacht	nom|sg|masc|pos	NK	20
20	Bernardus	Bernardus	NE	Bernardus	nom|sg|masc	OA	18
21	:	:	SENT	:	_	--	20

1	Sanctitatem	Sanctitatem	NE	Sanctitatem	*|*|*	PNC	2
2	miracula	miracula	NE	miracula	nom|sg|fem	SB	3
3	probant	probant	FM	probant	sg|3|pres|ind	--	0
4	,	,	$,	,	_	--	3
5	doctrina	doctrina	ADJA	doctrina	*|*|*	PNC	6
6	pietatem	pietatem	FM	pietatem	_	OA	3
7	,	,	$,	,	_	--	6
8	vita	Vita	NE	Vita	_	PNC	6
9	justitiam	justitiam	FM	justitiam	dat|sg|masc	UC	8
10	.	.	SENT	.	_	--	9

1	Wilst	willst	VMFIN	wollen	sg|2|pres|ind	--	0
2	du	du	PPER	du	nom|sg|*|2	SB	1
3	die	die	ART	d	acc|sg|fem	NK	4
4	Heiligkeit	Heiligkeit	NN	Heiligkeit	nom|sg|fem	SB	1
5	Benedicti	Benedicti	NE	Benedicti	nom|sg|*	NK	4
6	?	?	SENT	?	_	--	5

1	Erwege	erwäge	VVFIN	erwägen	sg|3|pres|subj	--	0
2	sein	sein	PPOSAT	sein	nom|sg|neut	NK	3
3	Wunder	Wunder	NN	Wunder	acc|sg|neut	SB	1
4	so	so	ADV	so	_	MO	5
5	er	er	PPER	er	nom|sg|masc|3	SB	6
6	gewuͤrcket	gewirkt	VVPP	wirken	_	OC	1
7	.	.	SENT	.	_	--	6

1	Verlangest	Verlangest	VVFIN	Verlangest	acc|sg|masc	OA	3
2	zu	zu	PTKZU	zu	_	PM	3
3	wissen	wissen	VVINF	wissen	_	OC	5
4	die	die	ART	d	acc|sg|fem	NK	5
5	Andacht	Andacht	NN	Andacht	acc|sg|fem	--	0
6	?	?	SENT	?	_	--	5

1	So	So	ADV	so	_	MO	2
2	betrachte	betrachte	VVFIN	betrachten	pos	--	0
3	sein	sein	PPOSAT	sein	nom|sg|neut	NK	4
4	Lehr	Lehr	NE	Lehr	acc|sg|neut	OA	2
5	.	.	SENT	.	_	--	4

1	Gelustet	Gelustet	VVFIN	Gelustet	pl|2|imp	--	0
2	dich	dich	PPER	du	acc|sg|*|2	OA	4
3	zu	zu	PTKZU	zu	_	PM	4
4	spuͤren	spüren	VVINF	spüren	_	OC	1
5	sein	sein	VAINF	sein	acc|sg|neut	NK	6
6	Gerechtigkeit	Gerechtigkeit	NN	Gerechtigkeit	gen|sg|fem	OA	1
7	?	?	SENT	?	_	--	6

1	Erforsche	Erforsche	NE	Erforsche	nom|pl|masc	--	0
2	sein	sein	PPOSAT	sein	acc|sg|neut	NK	3
3	Leben	Leben	NN	Leben	acc|sg|neut	OA	1
4	.	.	SENT	.	_	--	3

1	Dann	Dann	ADV	dann	_	MO	3
2	die	die	ART	d	nom|sg|fem	NK	3
3	Mirackel	Mirakel	NN	Mirakel	nom|pl|masc	SB	4
4	bewehren	bewehren	VVFIN	bewehren	pl|3|pres|ind	--	0
5	sein	sein	PPOSAT	sein	acc|sg|neut	NK	6
6	Heiligkeit	Heiligkeit	NN	Heiligkeit	acc|sg|fem	OA	4
7	/	/	$,	/	_	--	6
8	die	die	PRELS	d	acc|sg|fem	NK	9
9	Lehr	Lehr	NE	Lehr	acc|sg|fem	SB	10
10	betheuret	beteuert	VVFIN	beteuern	sg|3|pres|ind	CJ	4
11	die	die	ART	d	nom|sg|fem	NK	12
12	Andacht	Andacht	NN	Andacht	nom|sg|fem	SB	10
13	/	/	$,	/	_	--	12
14	daß	daß	KOUS	daß	_	CP	16
15	Leben	Leben	NN	Leben	nom|sg|neut	SB	16
16	bezeugt	bezeugt	VVFIN	bezeugen	sg|3|pres|ind	CJ	10
17	die	die	ART	d	acc|sg|fem	NK	18
18	Gerechtigkeit	Gerechtigkeit	NN	Gerechtigkeit	acc|sg|fem	OA	16
19	.	.	SENT	.	_	--	18

1	Seine	Seine	PPOSAT	sein	nom|pl|masc	NK	2
2	Mirackel	Mirakel	NN	Mirakel	nom|sg|masc	--	0
3	/	/	$,	/	_	--	2
4	so	so	PTKREL	so	_	MO	5
5	er	er	PPER	er	nom|sg|masc|3	SB	14
6	im	im	APPRART	im	dat|sg|neut	MO	14
7	Leben	Leben	NN	Leben	dat|sg|neut	NK	6
8	/	/	$,	/	_	--	7
9	vnd	und	KON	und	_	CD	6
10	nach	nach	APPR	nach	_	CJ	9
11	sein	sein	PPOSAT	sein	acc|sg|neut	NK	12
12	Todt	Tot	NN	Tod	acc|sg|neut	NK	10
13	/	/	$,	/	_	--	12
14	gewuͤrcket	gewirkt	VVPP	wirken	_	PAR	2
15	:	:	SENT	:	_	--	14

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Lehr	Lehr	NE	Lehr	nom|sg|fem	OA	11
3	/	/	$,	/	_	--	2
4	mit	mit	APPR	mit	_	MO	11
5	welcher	welcher	PRELS	welch	dat|sg|fem	NK	7
6	er	er	PPER	er	nom|sg|masc|3	SB	2
7	Geistliche	Geistliche	ADJA	geistlich	acc|pl|masc	NK	4
8	/	/	$,	/	_	--	7
9	vnnd	und	KON	und	_	CD	7
10	Weltliche	Weltliche	NN	Weltliche	acc|pl|masc	CJ	9
11	erleuchtet	erleuchtet	VVPP	erleuchten	_	--	0
12	:	:	SENT	:	_	--	11

1	das	das	ART	d	nom|sg|neut	NK	2
2	Leben	Leben	NN	Leben	acc|sg|neut	OA	11
3	/	/	$,	/	_	--	2
4	mit	mit	APPR	mit	_	MO	11
5	welche	welche	PRELS	welch	acc|pl|neut	NK	7
6	er	er	PPER	er	nom|sg|masc|3	SB	11
7	Himmel	Himmel	NN	Himmel	nom|sg|masc	NK	4
8	/	/	$,	/	_	--	7
9	vnd	und	KON	und	_	CD	7
10	Erden	Erden	NN	Erde	dat|sg|fem	CJ	9
11	erfrewet	erfrewet	NE	erfrewet	_	--	0
12	.	.	SENT	.	_	--	11

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Mirackel	Mirakel	NN	Mirakel	nom|sg|fem	--	0
3	ohn	ohne	APPR	ohne	_	MNR	2
4	Heuchlerey	Heuchlerei	NN	Heuchlerei	acc|sg|fem	NK	3
5	/	/	$,	/	_	--	4
6	die	die	PRELS	d	acc|sg|fem	NK	7
7	Lehr	Lehr	NE	Lehr	acc|sg|fem	CJ	2
8	ohn	ohne	APPR	ohne	_	MNR	7
9	Falschheit	Falschheit	NN	Falschheit	acc|sg|fem	NK	8
10	/	/	$,	/	_	--	9
11	das	das	ART	d	acc|sg|neut	NK	12
12	Leben	Leben	NN	Leben	acc|sg|neut	PAR	7
13	ohn	ohne	APPR	ohne	_	MNR	12
14	Tadtel	Tadel	NN	Tadel	acc|sg|masc	NK	13
15	.	.	SENT	.	_	--	14

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Mirackel	Mirakel	NN	Mirakel	nom|pl|masc	--	0
3	in	in	APPR	in	_	MNR	2
4	starcken	starken	ADJA	stark	dat|pl|fem|pos	NK	5
5	Glauben	Glauben	NN	Glaube	dat|pl|fem	NK	3
6	/	/	$,	/	_	--	5
7	die	die	PRELS	d	acc|sg|fem	NK	8
8	Lehr	Lehr	NE	Lehr	acc|sg|fem	CJ	2
9	in	in	APPR	in	_	MNR	8
10	tieffer	tiefer	ADJA	tief	dat|sg|fem|pos	NK	11
11	Demuth	Demut	NN	Demut	dat|sg|fem	NK	9
12	/	/	$,	/	_	--	11
13	das	das	ART	d	acc|sg|neut	NK	14
14	Leben	Leben	NN	Leben	acc|sg|neut	CJ	8
15	in	in	APPR	in	_	MNR	14
16	Goͤttlicher	Göttlicher	ADJA	göttlich	dat|sg|fem|pos	NK	17
17	Forcht	Forcht	NN	Furcht	dat|sg|fem	NK	15
18	.	.	SENT	.	_	--	17

1	O	O	ITJ	O	_	DM	2
2	gebenedeyter	gebenedeiter	ADJA	gebenedeiter	_	NK	3
3	Benedictus	Benedictus	NE	Benedictus	gen|sg|masc	--	0
4	!	!	SENT	!	_	--	3

1	Sanctitatem	Sanctitatem	NE	Sanctitatem	nom|sg|masc	--	0
2	miracula	miracula	NE	miracula	nom|sg|masc	PNC	3
3	probant	Proband	NN	Proband	nom|sg|masc	NK	1
4	:	:	SENT	:	_	--	3

1	Benedictus	Benedictus	NE	Benedictus	gen|sg|*	PNC	5
2	vir	vier	CARD	vier	_	NK	5
3	,	,	$,	,	_	--	2
4	qui	qui	FM	qui	_	PNC	5
5	confidit	confidit	FM	confidit	_	--	0
6	in	in	APPR	in	_	MNR	5
7	Domino	Domino	NE	Domino	dat|sg|neut	NK	6
8	.	.	SENT	.	_	--	7

1	Dise	Diese	PDAT	dies	nom|sg|fem	NK	2
2	Heiligkeit	Heiligkeit	NN	Heiligkeit	nom|sg|fem	SB	16
3	/	/	$,	/	_	--	2
4	Gerechtigkeit	Gerechtigkeit	NN	Gerechtigkeit	nom|sg|fem	CJ	2
5	/	/	$,	/	_	--	4
6	Andacht	Andacht	NN	Andacht	nom|sg|fem	CJ	4
7	/	/	$,	/	_	--	6
8	die	die	ART	d	nom|sg|fem	NK	9
9	Mirackel	Mirakel	NN	Mirakel	acc|pl|masc	CJ	6
10	/	/	$,	/	_	--	9
11	die	die	PRELS	d	acc|sg|fem	NK	12
12	Lehr	Lehr	NE	Lehr	acc|sg|fem	CJ	9
13	/	/	$,	/	_	--	12
14	das	das	ART	d	acc|sg|neut	NK	15
15	Leben	Leben	NN	Leben	acc|sg|neut	NK	12
16	begreiffen	begreifen	VVINF	begreifen	pl|3|pres|ind	--	0
17	in	in	APPR	in	_	MO	16
18	sich	sich	PRF	er|es|sie	dat|sg|3	OA	22
19	/	/	$,	/	_	--	18
20	daß	daß	KOUS	daß	_	CP	22
21	Benedictus	Benedictus	NE	Benedictus	gen|sg|*	AG	22
22	gesagter	gesagter	ADJA	gesagter	gen|pl|fem|pos	NK	23
23	massen	Massen	NN	Masse	gen|pl|fem	NK	17
24	ein	ein	ART	ein	acc|sg|neut	NK	25
25	Sonn	Sonne	NN	Sonne	gen|sg|fem	OA	16
26	/	/	$,	/	_	--	25
27	ein	ein	ART	ein	nom|sg|neut	NK	28
28	Fewer	Feuer	NN	Feuer	acc|sg|neut	PAR	25
29	/	/	$,	/	_	--	28
30	ein	ein	ART	ein	nom|sg|masc	NK	31
31	Diemant	Diemant	NN	Diamant	nom|sg|masc	CJ	28
32	/	/	$,	/	_	--	31
33	ein	ein	ART	ein	nom|sg|neut	NK	34
34	Golt	Gold	NN	Gold	nom|sg|neut	CJ	31
35	/	/	$,	/	_	--	34
36	ein	ein	ART	ein	nom|sg|neut	NK	37
37	Cederbaum	Cederbaum	NN	Zederbaum	nom|sg|neut	CJ	34
38	/	/	$,	/	_	--	37
39	ein	ein	ART	ein	nom|sg|neut	NK	40
40	Rose	Rose	NN	Rose	nom|sg|neut	CJ	37
41	/	/	$,	/	_	--	40
42	ein	ein	ART	ein	nom|sg|masc	NK	43
43	Adler	Adler	NN	Adler	nom|sg|masc	CJ	40
44	/	/	$,	/	_	--	43
45	ein	ein	ART	ein	nom|sg|masc	NK	46
46	Loͤw	Löwe	NN	Löwe	nom|sg|masc	CJ	43
47	/	/	$,	/	_	--	46
48	ein	ein	ART	ein	nom|sg|neut	NK	49
49	Hertz	Herz	NN	Herz	nom|sg|neut	CJ	46
50	/	/	$,	/	_	--	49
51	ein	ein	ART	ein	nom|sg|neut	NK	52
52	General	General	NN	General	nom|sg|masc	CJ	49
53	.	.	SENT	.	_	--	52

1	Ein	Ein	ART	ein	nom|sg|masc	NK	2
2	Sonn	Sonne	NN	Sonne	dat|sg|fem	--	0
3	in	in	APPR	in	_	MNR	2
4	der	der	ART	d	dat|sg|fem	NK	5
5	Klarheit	Klarheit	NN	Klarheit	dat|sg|fem	NK	3
6	deß	dessen	PDAT	d	gen|sg|neut	AG	7
7	Gewissens	Gewissens	NN	Gewissen	gen|sg|neut	AG	5
8	/	/	$,	/	_	--	7
9	ein	ein	ART	ein	nom|sg|masc	NK	10
10	Fewer	Feuer	NN	Feuer	acc|sg|neut	PAR	5
11	in	in	APPR	in	_	MNR	10
12	der	der	ART	d	dat|sg|fem	NK	13
13	Hitz	Hitz	NN	Hitze	dat|sg|fem	NK	11
14	der	der	ART	d	gen|sg|fem	NK	15
15	Liebe	Liebe	NN	Liebe	gen|sg|fem	AG	13
16	/	/	$,	/	_	--	15
17	ein	ein	ART	ein	nom|sg|masc	NK	18
18	Diemant	Diemant	NN	Diamant	nom|sg|masc	CJ	10
19	in	in	APPR	in	_	MNR	18
20	der	der	ART	d	dat|sg|fem	NK	21
21	Reinigkeit	Reinheit	NN	Reinheit	dat|sg|fem	NK	19
22	der	der	ART	d	gen|sg|fem	NK	23
23	Keuschheit	Keuschheit	NN	Keuschheit	gen|sg|fem	AG	21
24	/	/	$,	/	_	--	23
25	ein	ein	ART	ein	nom|sg|neut	NK	26
26	Gold	Gold	NN	Gold	nom|sg|neut	CJ	18
27	in	in	APPR	in	_	MNR	26
28	Bewehrung	Bewehrung	NN	Bewehrung	dat|sg|fem	NK	27
29	der	der	ART	d	gen|sg|fem	NK	30
30	Gedult	Geduld	NN	Geduld	gen|sg|fem	AG	28
31	/	/	$,	/	_	--	30
32	ein	ein	ART	ein	acc|sg|neut	NK	33
33	Cederbaum	Cederbaum	NN	Zederbaum	acc|sg|neut	CJ	26
34	in	in	APPR	in	_	MNR	33
35	der	der	ART	d	dat|sg|fem	NK	36
36	veste	feste	ADJA	fest	nom|sg|masc|sup	NK	34
37	der	der	ART	d	dat|sg|fem	NK	38
38	Hoffuung	Hoffung	NN	Hoffung	gen|sg|fem	AG	36
39	/	/	$,	/	_	--	38
40	ein	ein	ART	ein	nom|sg|masc	NK	41
41	Rose	Rose	NN	Rose	nom|sg|masc	CJ	33
42	in	in	APPR	in	_	MNR	41
43	der	der	ART	d	dat|sg|fem	NK	44
44	Guͤtte	Güte	NN	Güte	dat|sg|fem	NK	42
45	der	der	ART	d	gen|sg|fem	NK	46
46	Miltigkeit	Miltigkeit	NN	Miltigkeit	gen|sg|fem	AG	44
47	/	/	$,	/	_	--	46
48	ein	ein	ART	ein	nom|sg|masc	NK	49
49	Loͤw	Löwe	NN	Löwe	nom|sg|masc	CJ	41
50	in	in	APPR	in	_	MNR	49
51	der	der	ART	d	dat|sg|fem	NK	52
52	Staͤrcke	Stärke	NN	Stärke	dat|sg|fem	NK	50
53	der	der	ART	d	gen|sg|fem	NK	54
54	Bestaͤndigkeit	Beständigkeit	NN	Beständigkeit	gen|sg|fem	AG	52
55	/	/	$,	/	_	--	54
56	ein	ein	ART	ein	nom|sg|neut	NK	57
57	Hertz	Herz	NN	Herz	nom|sg|neut	CJ	49
