

1	XIV	XIV	CARD	XIV	_	--	0
34	.	.	SENT	.	_	--	33

1	Ist	Ist	VAFIN	sein	sg|3|pres|ind	RE	13
2	das	das	ART	d	nom|sg|neut	NK	3
3	Expedit	Expedit	NN	Expedit	nom|sg|neut	SB	1
4	eine	eine	ART	ein	acc|sg|fem	NK	6
5	verschlossene	verschlossene	ADJA	verschlossen	acc|sg|fem|pos	NK	6
6	Sache	Sache	NN	Sache	acc|sg|fem	PD	1
7	,	,	$,	,	_	--	6
8	zum	zum	APPRART	zum	dat|sg|neut	MO	11
9	Beispiel	Beispiel	NN	Beispiel	dat|sg|neut	NK	8
10	ein	ein	ART	ein	nom|sg|neut	NK	11
11	Reskript	Reskript	NN	Reskript	nom|sg|neut	APP	6
12	,	,	$,	,	_	--	11
13	so	so	ADV	so	_	MO	29
14	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
15	dieser	dieser	PDAT	dies	nom|sg|masc	NK	16
16	Name	Name	NN	Name	nom|sg|masc	SB	14
17	auf	auf	APPR	auf	_	MO	29
18	die	die	ART	d	acc|sg|fem	NK	19
19	beiliegende	beiliegende	ADJA	beiliegende	acc|sg|fem|pos	NK	17
20	,	,	$,	,	_	--	19
21	allezeit	allezeit	ADV	allezeit	pos	MO	29
22	aus	aus	APPR	aus	_	OP	26
23	einem	einem	ART	ein	dat|sg|neut	NK	25
24	ganzen	ganzen	ADJA	ganz	dat|sg|neut|pos	NK	25
25	Bogen	Bogen	NN	Bogen	dat|sg|masc	NK	22
26	bestehende	bestehende	ADJA	bestehend	nom|sg|fem|pos	NK	28
27	offene	offene	ADJA	offen	nom|sg|fem|pos	NK	28
28	Kopie	Kopie	NN	Kopie	acc|pl|neut	OA	29
29	geschrieben	geschrieben	VVPP	schreiben	_	OC	14
30	,	,	$,	,	_	--	29
31	welche	welche	PRELS	welch	nom|pl|neut	SB	39
32	zugleich	zugleich	ADV	zugleich	_	MO	39
33	mit	mit	APPR	mit	_	MO	39
34	dem	dem	ART	d	dat|sg|neut	NK	35
35	Original	Original	NN	Original	dat|sg|neut	NK	33
36	aus	aus	APPR	aus	_	MO	39
37	dem	dem	ART	d	dat|sg|neut	NK	38
38	Taxamt	Taxamt	NN	Taxamt	dat|sg|neut	NK	36
39	gekommen	gekommen	VVPP	kommen	_	RC	28
40	,	,	$,	,	_	--	39
41	und	und	KON	und	_	CD	14
42	auf	auf	APPR	auf	_	MO	49
43	der	der	ART	d	dat|sg|fem	NK	45
44	lezten	letzten	ADJA	letzt	dat|sg|fem|pos	NK	45
45	Seite	Seite	NN	Seite	dat|sg|fem	NK	42
46	mit	mit	APPR	mit	_	MO	49
47	dem	dem	ART	d	dat|sg|neut	NK	48
48	Rubrum	Rubrum	NN	Rubrum	dat|sg|neut	NK	46
49	versehen	versehen	VVPP	versehen	_	PD	50
50	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	41
51	.	.	SENT	.	_	--	50

1	Dieses	Dieses	PDAT	dies	nom|sg|neut	NK	2
2	Expedit	Expedit	NN	Expedit	acc|sg|masc	SB	3
3	haͤndigt	händigt	VVFIN	händigt	sg|3|pres|ind	--	0
4	derienige	derjenige	PDS	derjenige	acc|pl|*	OA	3
5	,	,	$,	,	_	--	4
6	welcher	welcher	PRELS	welch	nom|sg|masc	SB	10
7	die	die	ART	d	acc|sg|fem	NK	8
8	Insinuation	Insinuation	NN	Insinuation	acc|sg|fem	OA	10
9	vollstrecken	vollstrecken	VVINF	vollstrecken	_	OC	10
10	laͤßt	läßt	VVFIN	lassen	sg|3|pres|ind	RC	4
11	,	,	$,	,	_	--	10
12	der	der	ART	d	nom|sg|masc	NK	13
13	Impetrant	Impetrant	NN	Impetrant	nom|sg|masc	APP	4
14	,	,	$,	,	_	--	13
15	dem	dem	ART	d	dat|sg|masc	NK	16
16	Thuͤrhuͤter	Türhüter	NN	Türhüter	dat|sg|masc	APP	13
17	ein	ein	PTKVZ	ein	_	SVP	3
18	.	.	SENT	.	_	--	17

1	Lezterer	letzterer	PIS	letzterer	nom|sg|masc|comp	SB	2
2	nimmt	nimmt	VVFIN	nehmen	sg|3|pres|ind	--	0
3	vom	vom	APPRART	vom	dat|sg|masc	MO	2
4	offenen	offenen	ADJA	offen	dat|sg|neut|pos	NK	5
5	Original	Original	NN	Original	dat|sg|neut	NK	3
6	,	,	$,	,	_	--	5
7	oder	oder	KON	oder	_	CD	2
8	wenn	wenn	KOUS	wenn	_	CP	11
9	dieses	dieses	PDS	dies	nom|sg|neut	SB	11
10	verschlossen	verschlossen	VVPP	verschließen	_	PD	11
11	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	7
12	,	,	$,	,	_	--	11
13	von	von	APPR	von	_	OP	2
14	der	der	ART	d	dat|sg|fem	NK	16
15	offenen	offenen	ADJA	offen	dat|sg|fem|pos	NK	16
16	Kopie	Kopie	NN	Kopie	dat|sg|fem	NK	13
17	eine	eine	ART	ein	acc|sg|fem	NK	18
18	Abschrift	Abschrift	NN	Abschrift	acc|sg|fem	OA	2
19	,	,	$,	,	_	--	18
20	um	um	KOUI	um	_	CP	41
21	sich	sich	PRF	er|es|sie	acc|sg|3	OA	41
22	derselben	derselben	PDS	derselbe	_	AG	16
23	bei	bei	APPR	bei	_	MO	41
24	Austellung	Austellung	NN	Austellung	dat|sg|fem	NK	23
25	des	des	ART	d	gen|sg|neut	NK	26
26	Dokuments	Dokuments	NN	Dokument	gen|sg|neut	AG	24
27	,	,	$,	,	_	--	26
28	in	in	APPR	in	_	MO	38
29	welchem	welchem	PRELS	welch	dat|sg|neut	NK	28
30	er	er	PPER	er	nom|sg|masc|3	SB	38
31	ausfuͤhrlich	ausführlich	ADJD	ausführlich	pos	MO	38
32	und	und	KON	und	_	CD	31
33	der	der	ART	d	nom|sg|masc	NK	34
34	Laͤnge	Länge	NN	Länge	dat|sg|fem	CJ	32
35	nach	nach	APPR	nach	_	MO	38
36	das	das	ART	d	acc|sg|neut	NK	37
37	Expedit	Expedit	NN	Expedit	acc|sg|neut	NK	35
38	anzeigt	anzeigt	VVFIN	anzeigen	sg|3|pres|ind	RC	26
39	,	,	$,	,	_	--	38
40	zu	zu	PTKZU	zu	_	PM	41
41	bedienen	bedienen	VVINF	bedienen	_	MO	2
42	.	.	SENT	.	_	--	41

1	Jezt	Jetzt	ADV	jetzt	_	MO	2
2	laͤßt	läßt	VVFIN	lassen	sg|3|pres|ind	--	0
3	der	der	ART	d	nom|sg|masc	NK	4
4	Thuͤrhuͤter	Türhüter	NN	Türhüter	nom|sg|masc	SB	2
5	durch	durch	APPR	durch	_	MO	2
6	seine	seine	PPOSAT	sein	acc|pl|*	NK	7
7	Leute	Leute	NN	Leute	acc|pl|*	NK	5
8	das	das	ART	d	acc|sg|neut	NK	9
9	Original	Original	NN	Original	acc|sg|neut	OA	2
10	mit	mit	APPR	mit	_	MNR	9
11	dem	dem	ART	d	dat|sg|masc	NK	14
12	dazu	dazu	PAV	dazu	_	MO	13
13	gehoͤrigen	gehörigen	ADJA	gehörig	dat|sg|neut|pos	NK	14
14	Paket	Paket	NN	Paket	dat|sg|neut	NK	10
15	,	,	$,	,	_	--	14
16	wenn	wenn	KOUS	wenn	_	CP	18
17	eines	eines	PIS	ein	nom|sg|neut	SB	18
18	beiliegt	beiliegt	VVFIN	beiliegt	sg|3|pres|ind	MO	2
19	,	,	$,	,	_	--	18
20	ienem	jenem	PDAT	jen	dat|sg|masc	NK	21
21	Agenten	Agenten	NN	Agent	dat|sg|masc	DA	22
22	zustellen	zustellen	VVINF	zustellen	_	CJ	18
23	,	,	$,	,	_	--	22
24	welchem	welchem	PRELAT	welch	dat|sg|masc	NK	25
25	derienige	derjenige	PDS	derjenige	nom|sg|masc	CJ	9
26	,	,	$,	,	_	--	25
27	der	der	PRELS	d	nom|sg|masc	SB	31
28	das	das	ART	d	nom|sg|neut	NK	29
29	Expedit	Expedit	NN	Expedit	dat|sg|masc	OA	30
30	bewirkt	bewirkt	VVPP	bewirken	_	OC	31
31	hat	hat	VAFIN	haben	sg|3|pres|ind	RC	25
32	,	,	$,	,	_	--	31
33	es	es	PPER	es	acc|sg|neut|3	OA	34
34	insinuirt	insinuirt	VVFIN	insinuieren	_	OC	35
35	haben	haben	VVINF	haben	_	OC	36
36	will	will	VMFIN	wollen	sg|3|pres|ind	CJ	31
37	.	.	SENT	.	_	--	36

1	Der	Der	ART	d	nom|sg|masc	NK	2
2	Impetrant	Impetrant	NN	Impetrant	nom|sg|masc	SB	3
3	laͤßt	läßt	VVFIN	lassen	sg|3|pres|ind	--	0
4	es	es	PPER	es	nom|sg|neut|3	SB	3
5	dem	dem	ART	d	dat|sg|masc	NK	7
6	impetratischen	impetratischen	ADJA	impetratischen	dat|sg|masc|pos	NK	7
7	Anwald	Anwalt	NN	Anwalt	dat|sg|masc	DA	8
8	uͤberliefern	überliefern	VVINF	überliefern	_	OC	3
9	.	.	SENT	.	_	--	8

1	Jezt	Jetzt	ADV	jetzt	_	MO	2
2	fertigt	fertigt	VVFIN	fertigt	sg|3|pres|ind	--	0
3	der	der	ART	d	nom|sg|masc	NK	4
4	Thuͤrhuͤter	Türhüter	NN	Türhüter	nom|sg|masc	SB	2
5	das	das	ART	d	acc|sg|neut	NK	6
6	documentum	documentum	FM	documentum	acc|sg|neut	OA	2
7	insinuationis	insinuationis	FM	insinuationis	acc|sg|neut	NK	6
8	uͤber	über	APPR	über	_	OP	2
9	das	das	ART	d	acc|sg|neut	NK	11
10	insinuirte	insinuirte	ADJA	insinuirte	acc|sg|neut|pos	NK	11
11	Expedit	Expedit	NN	Expedit	acc|sg|neut	NK	8
12	aus	aus	PTKVZ	aus	_	SVP	2
13	.	.	SENT	.	_	--	12

1	Dieses	Dieses	PDS	dies	nom|sg|neut	SB	2
2	besteht	besteht	VVFIN	bestehen	sg|3|pres|ind	--	0
3	in	in	APPR	in	_	MO	2
4	der	der	ART	d	dat|sg|fem	NK	5
5	Abschrift	Abschrift	NN	Abschrift	dat|sg|fem	NK	3
6	des	des	ART	d	gen|sg|masc	NK	8
7	ganzen	ganzen	ADJA	ganz	gen|sg|masc|pos	NK	8
8	Expedits	Expedits	NN	Expedits	gen|sg|masc	AG	5
9	,	,	$,	,	_	--	8
10	aus	aus	APPR	aus	_	CJ	3
11	der	der	PRELS	d	dat|sg|fem	NK	17
12	am	am	APPRART	am	dat|sg|masc	MO	15
13	Schlusse	Schlusse	NN	Schlusse	dat|sg|masc	NK	12
14	desselben	desselben	PDAT	derselbe	gen|sg|neut	OA	15
15	angehaͤngten	angehängten	ADJA	angehängten	dat|sg|fem|pos	NK	17
16	nota	Nota	NN	Nota	*|*|*	PNC	17
17	insinuationis	insinuationis	FM	insinuationis	_	NK	10
18	,	,	$,	,	_	--	17
19	in	in	APPR	in	_	MO	28
20	welcher	welcher	PRELS	welch	dat|sg|fem	NK	19
21	das	das	ART	d	nom|sg|neut	NK	22
22	Expedit	Expedit	NN	Expedit	nom|sg|neut	SB	29
23	noch	noch	ADV	noch	_	MO	24
24	einmal	einmal	ADV	einmal	_	MO	28
25	dem	dem	ART	d	dat|sg|masc	NK	26
26	Namen	Namen	NN	Name	dat|sg|masc	NK	27
27	nach	nach	APPO	nach	_	MO	28
28	angefuͤhrt	angeführt	VVPP	anführen	_	OC	29
29	wird	wird	VAFIN	werden	sg|3|pres|ind	RC	8
30	,	,	$,	,	_	--	29
31	und	und	KON	und	_	CD	2
32	den	den	ART	d	acc|sg|masc	NK	33
33	Beschluß	Beschluß	NN	Beschluß	acc|sg|masc	OA	34
34	macht	macht	VVFIN	machen	sg|3|pres|ind	CJ	31
35	des	des	ART	d	gen|sg|masc	NK	36
36	Thuͤrhuͤters	Thürhüters	NN	Thürhüters	gen|sg|masc	DA	34
37	Pettschaft	Petschaft	NN	Petschaft	nom|sg|fem	OA	34
38	und	und	KON	und	_	CD	37
39	eigenhaͤndige	eigenhändige	ADJA	eigenhändige	nom|sg|fem|pos	NK	40
40	Unterschrift	Unterschrift	NN	Unterschrift	nom|sg|fem	CJ	38
41	.	.	SENT	.	_	--	40

1	Wenn	Wenn	KOUS	wenn	_	CP	11
2	uͤber	über	APPR	über	_	MO	9
3	ein	ein	ART	ein	acc|sg|neut	NK	4
4	Exhibitum	Exhibitum	NN	Exhibitum	acc|sg|neut	NK	2
5	vom	vom	APPRART	vom	dat|sg|masc	MNR	4
6	Reichshofrathe	Reichshofrathe	NN	Reichshofrathe	dat|sg|masc	NK	5
7	eine	eine	ART	ein	nom|sg|fem	NK	8
8	Kommunikation	Kommunikation	NN	Kommunikation	nom|sg|fem	SB	11
9	verordnet	verordnet	VVPP	verordnen	_	OC	10
10	worden	worden	VAPP	werden	_	OC	11
11	ist	ist	VAFIN	sein	sg|3|pres|ind	RE	19
12	,	,	$,	,	_	--	11
13	und	und	KON	und	_	CD	11
14	folglich	folglich	ADV	folglich	_	MO	15
15	insinuirt	insinuirt	VVFIN	insinuieren	_	OC	16
16	werden	werden	VAINF	werden	_	OC	17
17	muß	muß	VMFIN	müssen	sg|3|pres|ind	CJ	13
18	,	,	$,	,	_	--	17
19	so	so	ADV	so	_	MO	20
20	laͤßt	läßt	VVFIN	lassen	sg|3|pres|ind	--	0
21	die	die	ART	d	nom|sg|fem	NK	22
22	Partei	Partei	NN	Partei	nom|sg|fem	SB	20
23	oder	oder	KON	oder	_	CD	22
24	ihr	ihr	PPOSAT	ihr	nom|sg|masc	NK	25
25	Agent	Agent	NN	Agent	nom|sg|masc	CJ	23
26	das	das	ART	d	acc|sg|neut	NK	27
27	Duplikat	Duplikat	NN	Duplikat	acc|sg|neut	OA	20
28	von	von	APPR	von	_	PG	27
29	ienem	jenem	PDAT	jen	dat|sg|masc	NK	30
30	Sekretaͤr	Sekretär	NN	Sekretär	dat|sg|masc	NK	28
31	,	,	$,	,	_	--	30
32	in	in	APPR	in	_	MO	37
33	dessen	dessen	PDAT	d	gen|sg|masc	AG	34
34	Fach	Fach	NN	Fach	dat|sg|neut	NK	32
35	die	die	ART	d	nom|sg|fem	NK	36
36	Sache	Sache	NN	Sache	nom|sg|fem	SB	37
37	gehoͤrt	gehört	VVPP	gehören	sg|3|pres|ind	RC	30
38	,	,	$,	,	_	--	37
39	dekretiren	dekretieren	VVINF	dekretieren	_	OC	20
40	,	,	$,	,	_	--	39
41	von	von	APPR	von	_	MO	43
42	ihm	ihm	PPER	er	dat|sg|masc|3	NK	41
43	unterschreiben	unterschreiben	VVINF	unterschreiben	_	CJ	39
44	,	,	$,	,	_	--	43
45	sich	sich	PRF	er|es|sie	acc|sg|3	OA	46
46	ausliefern	ausliefern	VVINF	ausliefern	_	OC	43
47	,	,	$,	,	_	--	46
48	und	und	KON	und	_	CD	20
49	der	der	ART	d	nom|sg|masc	NK	50
50	Anwald	Anwalt	NN	Anwalt	nom|sg|masc	SB	51
51	zeichnet	zeichnet	VVFIN	zeichnen	sg|3|pres|ind	CJ	48
52	am	am	APPRART	am	dat|sg|masc	MO	51
53	untersten	untersten	ADJA	unter	dat|sg|fem|sup	NK	54
54	Rande	Rande	NN	Rand	dat|sg|masc	NK	52
55	der	der	ART	d	gen|sg|fem	NK	57
56	lezten	letzten	ADJA	letzt	gen|sg|fem|pos	NK	57
57	Seite	Seite	NN	Seite	gen|sg|fem	AG	54
58	des	des	ART	d	gen|sg|masc	NK	59
59	Duplikats	Duplikats	NN	Duplikats	gen|sg|masc	AG	57
60	wieder	wieder	ADV	wieder	_	MO	51
61	den	den	ART	d	dat|pl|masc	NK	62
62	Namen	Namen	NN	Name	dat|pl|masc	DA	51
63	desienigen	desienigen	ADJD	desienigen	dat|pl|*|pos	NK	64
64	Agenten	Agenten	NN	Agent	dat|pl|masc	APP	62
65	,	,	$,	,	_	--	64
66	dem	dem	PRELS	d	dat|sg|masc	DA	69
67	die	die	ART	d	nom|sg|fem	NK	68
68	Insinuation	Insinuation	NN	Insinuation	nom|sg|fem	SB	70
69	geschehen	geschehen	VVINF	geschehen	_	OC	70
70	soll	soll	VMFIN	sollen	sg|3|pres|ind	RC	64
71	.	.	SENT	.	_	--	70

1	Dieses	Dieses	PDS	dies	nom|sg|neut	SB	2
2	dekretirte	dekretierte	VVFIN	dekretieren	sg|3|past|ind	--	0
3	Duplikat	Duplikat	NN	Duplikat	nom|sg|*	SB	4
4	wird	wird	VAFIN	werden	sg|3|pres|ind	OC	2
5	von	von	APPR	von	_	SBP	10
6	der	der	ART	d	dat|sg|fem	NK	7
7	Partei	Partei	NN	Partei	dat|sg|fem	NK	5
8	dem	dem	ART	d	dat|sg|masc	NK	9
9	Reichshofrathsthuͤrhuͤter	Reichshofrathsthürhüter	NN	Reichshofrathsthürhüter	dat|sg|masc	DA	10
10	zugestellt	zugestellt	VVPP	zustellen	_	OC	4
11	.	.	SENT	.	_	--	10

1	Lezterer	letzterer	PIS	letzterer	comp	SB	2
2	laͤßt	läßt	VVFIN	lassen	sg|3|pres|ind	--	0
3	vom	vom	APPRART	vom	dat|sg|neut	MO	2
4	Exhibitum	Exhibitum	NN	Exhibitum	dat|sg|neut	NK	3
5	iezt	jetzt	ADV	jetzt	_	MO	2
6	ganz	ganz	ADV	ganz	_	MO	7
7	allein	allein	ADV	allein	_	MO	9
8	das	das	ART	d	nom|sg|neut	NK	9
9	Rubrum	Rubrum	NN	Rubrum	nom|sg|neut	OA	19
10	nebst	nebst	APPR	nebst	_	MNR	9
11	der	der	ART	d	dat|sg|fem	NK	12
12	Dekretirung	Dekretierung	NN	Dekretierung	dat|sg|fem	NK	10
13	zum	zum	APPRART	zum	dat|sg|masc	MNR	12
14	Behufe	Behufe	NN	Behufe	dat|sg|masc	NK	13
15	seines	seines	PPOSAT	sein	gen|sg|masc	NK	17
16	auszustellenden	auszustellenden	ADJA	auszustellenden	gen|sg|masc|pos	NK	17
17	Dokuments	Dokuments	NN	Dokument	acc|pl|neut	AG	14
18	fortlaufend	fortlaufend	ADJD	fortlaufend	pos	MO	19
19	abschrieben	abschrieben	VVINF	abschrieben	_	OC	2
20	,	,	$,	,	_	--	19
21	und	und	KON	und	_	CD	2
22	haͤndigt	händigt	VVFIN	händigt	sg|3|pres|ind	CJ	21
23	das	das	ART	d	acc|sg|neut	NK	25
24	erhaltene	erhaltene	ADJA	erhalten	acc|sg|neut|pos	NK	25
25	Duplikat	Duplikat	NN	Duplikat	acc|sg|neut	OA	22
26	dem	dem	ART	d	dat|sg|masc	NK	32
27	auf	auf	APPR	auf	_	MO	31
28	der	der	ART	d	dat|sg|fem	NK	30
29	lezten	letzten	ADJA	letzt	dat|sg|fem|pos	NK	30
30	Seite	Seite	NN	Seite	dat|sg|fem	NK	27
31	bemerkten	bemerkten	ADJA	bemerkt	pl|3|past|ind	NK	32
32	Agenten	Agenten	NN	Agent	nom|pl|masc	DA	22
33	ein	ein	PTKVZ	ein	_	SVP	22
34	.	.	SENT	.	_	--	33

1	Das	Das	ART	d	nom|sg|neut	NK	2
2	Dokument	Dokument	NN	Dokument	nom|sg|neut	SB	8
3	der	der	ART	d	gen|sg|fem	NK	4
4	Insinuation	Insinuation	NN	Insinuation	gen|sg|fem	AG	2
5	uͤber	über	APPR	über	_	MNR	2
6	ein	ein	ART	ein	acc|sg|neut	NK	7
7	Exhibitum	Exhibitum	NN	Exhibitum	acc|sg|neut	NK	5
8	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
9	folgende	folgende	PIAT	folgend	acc|pl|masc|pos	NK	10
10	Bestandtheile	Bestandteile	NN	Bestandteil	acc|pl|masc	OA	8
11	:	:	SENT	:	_	--	10

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	enthaͤlt	enthält	VVFIN	enthalten	sg|3|pres|ind	--	0
3	die	die	ART	d	acc|sg|fem	NK	4
4	Abschrift	Abschrift	NN	Abschrift	acc|sg|fem	OA	2
5	vom	vom	APPRART	vom	dat|sg|neut	MNR	4
6	ganzen	ganzen	ADJA	ganz	dat|sg|neut|pos	NK	7
7	Rubrum	Rubrum	NN	Rubrum	dat|sg|neut	NK	5
8	mit	mit	APPR	mit	_	MNR	7
9	dem	dem	ART	d	dat|sg|neut	NK	10
10	Praͤsentat	Präsentat	NN	Präsentat	dat|sg|neut	NK	8
11	,	,	$,	,	_	--	10
12	auf	auf	APPR	auf	_	MO	14
13	diese	diese	PDAT	dies	acc|sg|*	NK	12
14	folgt	folgt	VVFIN	folgen	sg|3|pres|ind	RC	10
15	die	die	ART	d	nom|sg|fem	NK	16
16	Abschrift	Abschrift	NN	Abschrift	nom|sg|fem	SB	14
17	von	von	APPR	von	_	PG	16
18	der	der	ART	d	dat|sg|fem	NK	19
19	Dekretirung	Dekretierung	NN	Dekretierung	dat|sg|fem	NK	17
20	des	des	ART	d	gen|sg|masc	NK	21
21	Sekretaͤrs	Sekretärs	NN	Sekretärs	gen|sg|masc	AG	19
22	,	,	$,	,	_	--	21
23	und	und	KON	und	_	CD	14
24	dann	dann	ADV	dann	_	MO	25
25	kommt	kommt	VVFIN	kommen	sg|3|pres|ind	CJ	23
26	die	die	ART	d	nom|sg|fem	NK	27
27	Insinuationsnote	Insinuationsnote	NN	Insinuationsnote	nom|sg|fem	SB	25
28	.	.	SENT	.	_	--	27

1	Diese	Diese	PDS	dies	nom|sg|fem	SB	2
2	muß	muß	VMFIN	müssen	sg|3|pres|ind	--	0
3	wieder	wieder	ADV	wieder	_	MO	2
4	eine	eine	ART	ein	acc|sg|fem	NK	6
5	namentliche	namentliche	ADJA	namentlich	acc|sg|fem|pos	NK	6
6	Anzeige	Anzeige	NN	Anzeige	acc|sg|fem	OA	12
7	des	des	ART	d	gen|sg|neut	NK	9
8	insinuirten	insinuirten	ADJA	insinuirten	gen|sg|neut|pos	NK	9
9	Exhibitums	Exhibitums	NN	Exhibitums	gen|sg|neut	AG	6
10	in	in	APPR	in	_	MO	12
11	sich	sich	PRF	er|es|sie	acc|pl|3	NK	10
12	fassen	fassen	VVINF	fassen	_	OC	2
13	.	.	SENT	.	_	--	12

1	Des	Des	ART	d	gen|sg|neut	NK	2
2	Thuͤrhuͤters	Thürhüters	NN	Thürhüters	gen|sg|*	AG	3
3	Pettschaft	Petschaft	NN	Petschaft	nom|sg|fem	SB	7
4	und	und	KON	und	_	CD	3
5	eigenhaͤndige	eigenhändige	ADJA	eigenhändige	nom|sg|fem|pos	NK	6
6	Unterschrift	Unterschrift	NN	Unterschrift	nom|sg|fem	CJ	4
7	endigt	endigt	VVFIN	endigt	sg|3|pres|ind	--	0
8	wieder	wieder	ADV	wieder	_	MO	7
9	dieses	dieses	PDAT	dies	acc|sg|neut	NK	10
10	Insinuationsdokument	Insinuationsdokument	NN	Insinuationsdokument	acc|sg|neut	OA	7
11	.	.	SENT	.	_	--	10

1	Soll	Soll	VMFIN	sollen	sg|3|pres|ind	RE	9
2	ein	ein	ART	ein	nom|sg|neut	NK	5
3	bloßes	bloßes	ADJA	bloß	nom|sg|neut|pos	NK	5
4	reichshofraͤthliches	reichshofräthliches	ADJA	reichshofräthliches	nom|sg|neut|pos	NK	5
5	Konklusum	Konklusum	NN	Konklusum	nom|sg|neut	SB	1
6	insinuirt	insinuirt	VVFIN	insinuieren	_	OC	7
7	werden	werden	VAFIN	werden	_	OC	1
8	,	,	$,	,	_	--	7
9	so	so	ADV	so	_	MO	10
10	muß	muß	VMFIN	müssen	sg|3|pres|ind	--	0
11	derienige	derjenige	PDS	derjenige	nom|sg|masc	NK	12
12	Theil	Teil	NN	Teil	nom|sg|masc	SB	10
13	,	,	$,	,	_	--	12
14	welcher	welcher	PRELS	welch	nom|sg|masc	SB	20
15	es	es	PPER	es	acc|sg|neut|3	OA	19
16	auf	auf	APPR	auf	_	OP	19
17	sein	sein	PPOSAT	sein	acc|sg|neut	NK	18
18	Ansuchen	Ansuchen	NN	Ansuchen	acc|sg|neut	NK	16
19	veranlaßt	veranlaßt	VVPP	veranlassen	_	OC	20
20	hat	hat	VAFIN	haben	sg|3|pres|ind	RC	12
21	,	,	$,	,	_	--	20
22	das	das	ART	d	acc|sg|neut	NK	23
23	Original	Original	NN	Original	acc|sg|neut	OA	47
24	mit	mit	APPR	mit	_	MNR	23
25	dem	dem	ART	d	dat|sg|masc	NK	36
26	auf	auf	APPR	auf	_	MO	35
27	dem	dem	ART	d	dat|sg|masc	NK	29
28	untersten	untersten	ADJA	unter	dat|sg|masc|sup	NK	29
29	Rande	Rande	NN	Rand	dat|sg|masc	NK	26
30	der	der	ART	d	gen|sg|fem	NK	34
31	lezten	letzten	ADJA	letzt	gen|sg|fem|pos	NK	34
32	oder	oder	KON	oder	_	CD	31
33	ersten	ersten	ADJA	erst	gen|sg|fem|pos	CJ	32
34	Seite	Seite	NN	Seite	dat|sg|fem	AG	29
35	geschriebenen	geschriebenen	ADJA	geschrieben	dat|pl|masc|pos	NK	36
36	Namen	Namen	NN	Name	acc|pl|masc	NK	24
37	desienigen	desienigen	VVPP	desienigen	gen|pl|*	AG	36
38	,	,	$,	,	_	--	37
39	dem	dem	KOUS	d	dat|sg|masc	DA	41
40	es	es	PPER	es	nom|sg|neut|3	SB	42
41	zuzustellen	zuzustellen	VVIZU	zustellen	_	OC	42
42	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	37
43	,	,	$,	,	_	--	42
44	dem	dem	ART	d	dat|sg|masc	NK	45
45	Thuͤrhuͤter	Türhüter	NN	Türhüter	dat|sg|masc	DA	46
46	uͤberreichen	überreichen	VVINF	überreichen	_	OC	47
47	lassen	lassen	VVINF	lassen	_	OC	10
48	.	.	SENT	.	_	--	47

1	Dieser	Dieser	PDAT	dies	nom|sg|masc	SB	2
2	nimmt	nimmt	VVFIN	nehmen	sg|3|pres|ind	--	0
3	wieder	wieder	ADV	wieder	_	MO	2
4	eine	eine	ART	ein	acc|sg|fem	NK	5
5	Abschrift	Abschrift	NN	Abschrift	nom|sg|fem	OA	2
6	von	von	APPR	von	_	PG	5
7	den	den	ART	d	dat|pl|masc	NK	8
8	Narraten	Narraten	NN	Narraten	dat|pl|masc	NK	6
9	des	des	ART	d	gen|sg|masc	NK	10
10	Sekretaͤrs	Sekretärs	NN	Sekretärs	gen|sg|masc	AG	8
11	,	,	$,	,	_	--	10
12	welche	welche	PRELS	welch	nom|sg|fem	SB	16
13	dieser	dieser	PDAT	dies	dat|sg|fem	DA	16
14	dem	dem	ART	d	dat|sg|masc	NK	15
15	Konklusum	Konklusum	NN	Konklusum	dat|sg|masc	DA	16
16	vorausschikt	vorausschickt	VVPP	vorausschickt	_	RC	10
17	,	,	$,	,	_	--	16
18	hernach	hernach	ADV	hernach	_	MO	20
19	eine	eine	ART	ein	nom|sg|fem	NK	20
20	Abschrift	Abschrift	NN	Abschrift	nom|sg|fem	CJ	26
21	vom	vom	APPRART	vom	dat|sg|neut	MNR	20
22	ganzen	ganzen	ADJA	ganz	dat|sg|neut|pos	NK	23
23	Konklusum	Konklusum	NN	Konklusum	dat|sg|neut	NK	21
24	,	,	$,	,	_	--	23
25	und	und	KON	und	_	CD	2
26	bringt	bringt	VVFIN	bringen	sg|3|pres|ind	CJ	25
27	das	das	ART	d	nom|sg|neut	NK	28
28	Original	Original	NN	Original	nom|sg|neut	OA	26
29	demienigen	demjenigen	PDAT	derjenige	gen|pl|neut|pos	NK	30
30	Theile	Teile	NN	Teil	gen|pl|neut	AG	28
31	,	,	$,	,	_	--	30
32	welchem	welchem	PRELS	welch	dat|sg|masc	OA	34
33	es	es	PPER	es	nom|sg|neut|3	SB	35
34	bestimmt	bestimmt	VVPP	bestimmen	_	PD	35
35	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	30
36	.	.	SENT	.	_	--	35

1	Im	Im	APPRART	im	dat|sg|neut	MO	3
