

1	III	III	CARD	III	_	--	0
54	dererjenigen	dererjenigen	ADV	dererjenigen	gen|pl|*	AG	49
55	,	,	$,	,	_	--	54
56	welche	welche	PRELS	welch	nom|pl|*	PD	60
57	stets	stets	ADV	stets	_	MO	60
58	um	um	APPR	um	_	MO	60
59	ihn	ihn	PPER	er	acc|sg|masc|3	NK	58
60	gewesen	gewesen	VAPP	sein	_	CJ	43
61	,	,	$,	,	_	--	60
62	zu	zu	APPR	zu	_	MO	75
63	Fertigung	Fertigung	NN	Fertigung	dat|sg|fem	NK	62
64	des	des	ART	d	gen|sg|neut	NK	65
65	Testaments	Testaments	NN	Testament	gen|sg|neut	AG	63
66	,	,	$,	,	_	--	65
67	und	und	KON	und	_	JU	75
68	denen	denen	PDS	d	dat|pl|masc	DA	75
69	in	in	APPR	in	_	MO	75
70	selbigen	selbigen	ADJA	selbig	dat|pl|neut|pos	NK	73
71	befindlichen	befindlichen	ADJA	befindlich	dat|pl|neut|pos	NK	73
72	vortheilhaften	vorteilhaften	ADJA	vorteilhaften	dat|pl|fem|pos	NK	73
73	Verordnungen	Verordnungen	NN	Verordnung	dat|pl|fem	NK	69
74	,	,	$,	,	_	--	73
75	uͤberredet	überredet	VVPP	überreden	_	OC	76
76	worden	worden	VAPP	werden	_	CJ	43
77	.	.	SENT	.	_	--	76

1	Was	Was	PWS	was	nom|sg|neut	SB	7
2	von	von	APPR	von	_	SBP	6
3	Seiten	Seiten	NN	Seite	dat|pl|fem	NK	2
4	des	des	ART	d	gen|sg|masc	NK	5
5	Testators	Testators	NN	Testators	gen|sg|masc	AG	3
6	erfordert	erfordert	VVPP	erfordern	sg|3|pres|ind	OC	7
7	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
8	.	.	SENT	.	_	--	7

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Nothwendigkeit	Notwendigkeit	NN	Notwendigkeit	nom|sg|fem	--	0
3	der	der	ART	d	gen|sg|fem	NK	5
4	nahmentlichen	namentlichen	ADJA	namentlichen	gen|sg|fem|pos	NK	5
5	Einsezung	Einsetzung	NN	Einsetzung	gen|sg|fem	AG	2
6	des	des	ART	d	gen|sg|neut	NK	7
7	Erbens	Erbens	NN	Erbens	gen|sg|neut	AG	5
8	.	.	SENT	.	_	--	7

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Einsetzung	Einsetzung	NN	Einsetzung	nom|sg|fem	SB	7
3	des	des	ART	d	gen|sg|masc	AG	2
4	oder	oder	KON	oder	_	CD	2
5	der	der	ART	d	nom|sg|masc	NK	6
6	Erben	Erben	NN	Erbe	nom|sg|masc	CJ	4
7	muß	muß	VMFIN	müssen	sg|3|pres|ind	--	0
8	deutlich	deutlich	ADJD	deutlich	pos	MO	11
9	und	und	KON	und	_	CD	8
10	nahmentlich	namentlich	ADV	namentlich	pos	CJ	9
11	geschehen	geschehen	VVINF	geschehen	_	OC	7
12	,	,	$,	,	_	--	11
13	und	und	KON	und	_	CD	7
14	ob	ob	KOUS	ob	_	CP	21
15	zwar	zwar	ADV	zwar	_	MO	21
16	in	in	APPR	in	_	MO	21
17	der	der	ART	d	dat|sg|fem	NK	18
18	Freyheit	Freiheit	NN	Freiheit	dat|sg|fem	NK	16
19	des	des	ART	d	gen|sg|masc	NK	20
20	Testirers	Testierers	NN	Testierers	gen|sg|masc	AG	18
21	bestehet	bestehet	VVFIN	bestehen	sg|3|pres|ind	CJ	13
22	,	,	$,	,	_	--	21
23	wen	wen	KOUS	wenn	acc|sg|masc	OA	28
24	und	und	KON	und	_	CD	14
25	wie	wie	KOUS	wie	_	MO	26
26	viel	viel	PIS	viel	_	CJ	24
27	er	er	PPER	er	nom|sg|masc|3	SB	29
28	einsetzen	einsetzen	VVINF	einsetzen	_	OC	29
29	wolle	wolle	VMFIN	wollen	sg|3|pres|subj	CJ	21
30	;	;	SENT	;	_	--	29

1	so	so	ADV	so	_	MO	2
2	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
3	doch	doch	ADV	doch	_	MO	2
4	einige	einige	PIAT	einig	nom|pl|fem	NK	5
5	Personen	Personen	NN	Person	nom|pl|fem	SB	2
6	nothwendig	notwendig	ADJD	notwendig	pos	PD	2
7	entweder	entweder	KON	entweder	_	CD	8
8	als	als	KOUS	als	_	MO	10
9	Erben	Erben	NN	Erbe	acc|sg|neut	NK	8
10	einzusetzen	einzusetzen	VVIZU	einsetzen	_	MO	2
11	,	,	$,	,	_	--	10
12	oder	oder	KON	oder	_	CD	10
13	zu	zu	PTKZU	zu	_	PM	14
14	enterben	enterben	VVINF	enterben	_	CJ	12
15	.	.	SENT	.	_	--	14

1	Dahin	Dahin	ADV	dahin	_	MO	2
2	gehoͤren	gehören	VVFIN	gehören	pl|3|pres|ind	--	0
3	Kinder	Kinder	NN	Kind	nom|pl|neut	SB	2
4	,	,	$,	,	_	--	3
5	bey	bei	APPR	bei	_	MO	9
6	deren	deren	PDAT	d	gen|sg|fem	AG	7
7	Ermangelung	Ermangelung	NN	Ermangelung	dat|sg|fem	NK	5
8	die	die	ART	d	nom|pl|*	NK	9
9	Aeltern	Eltern	NN	Eltern	nom|pl|*	CJ	3
10	,	,	$,	,	_	--	9
11	ingleichen	ingleichen	ADV	ingleichen	nom|pl|masc|pos	NK	12
12	Bruͤder	Brüder	NN	Bruder	nom|pl|masc	CJ	9
13	und	und	KON	und	_	CD	12
14	Schwester	Schwester	NN	Schwester	nom|pl|masc	CJ	13
15	.	.	SENT	.	_	--	14

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Einsetzung	Einsetzung	NN	Einsetzung	nom|sg|fem	SB	3
3	muß	muß	VMFIN	müssen	sg|3|pres|ind	--	0
4	wenigstens	wenigstens	ADV	wenigstens	_	MO	3
5	in	in	APPR	in	_	MO	8
6	den	den	ART	d	acc|sg|masc	NK	7
7	Pflichttheil	Pflichtteil	NN	Pflichtteil	acc|sg|masc	NK	5
8	geschehen	geschehen	VVPP	geschehen	_	OC	3
9	,	,	$,	,	_	--	8
10	welcher	welcher	PRELS	welch	nom|sg|masc	NK	15
11	wenn	wenn	KOUS	wenn	_	CP	15
12	4.	4.	CARD	@ord@	_	NK	15
13	oder	oder	KON	oder	_	CD	12
14	weniger	weniger	PIAT	wenig	_	CJ	13
15	Kinder	Kinder	NN	Kind	acc|pl|neut	PD	16
16	seyn	sein	VAINF	sein	_	OC	3
17	,	,	$,	,	_	--	16
18	den	den	ART	d	acc|sg|masc	NK	19
19	dritten	dritten	ADJA	dritt	acc|sg|masc|pos	APP	7
20	,	,	$,	,	_	--	19
21	wenn	wenn	KOUS	wenn	_	CP	33
22	aber	aber	ADV	aber	_	MO	33
23	mehr	mehr	ADV	mehr	*|*|*	OA	33
24	als	als	KOKOM	als	_	CM	26
25	4.	4.	CARD	@ord@	dat|sg|masc|pos	NK	26
26	Kinder	Kinder	NN	Kind	nom|pl|neut	CC	23
27	,	,	$,	,	_	--	26
28	den	den	ART	d	acc|sg|masc	NK	30
29	halben	halben	ADJA	halb	acc|sg|masc|pos	NK	30
30	Theil	Teil	NN	Teil	acc|sg|masc	APP	23
31	der	der	ART	d	gen|sg|fem	NK	32
32	Erbschaft	Erbschaft	NN	Erbschaft	gen|sg|fem	AG	30
33	begreift	begreift	VVFIN	begreifen	sg|3|pres|ind	MO	19
34	.	.	SENT	.	_	--	33

1	Die	Die	ART	d	nom|pl|*	NK	2
2	Aeltern	Eltern	NN	Eltern	nom|pl|*	SB	3
3	muͤssen	müssen	VMFIN	müssen	pl|3|pres|ind	--	0
4	allemahl	allemal	ADV	allemal	_	MO	3
5	zum	zum	APPRART	zum	dat|sg|masc	MO	10
6	Pflichtstheil	Pflichtstheil	NN	Pflichtstheil	dat|sg|masc	NK	5
7	den	den	ART	d	acc|sg|masc	NK	9
8	dritten	dritten	ADJA	dritt	acc|sg|masc|pos	NK	9
9	Theil	Teil	NN	Teil	acc|sg|masc	OA	10
10	bekommen	bekommen	VVPP	bekommen	_	OC	3
11	,	,	$,	,	_	--	10
12	und	und	KON	und	_	CD	3
13	darf	darf	VMFIN	dürfen	sg|3|pres|ind	CJ	12
14	derselbe	derselbe	PDS	derselbe	nom|sg|masc	SB	13
15	keinesweges	keineswegs	ADV	keineswegs	_	MO	13
16	,	,	$,	,	_	--	15
17	so	so	ADV	so	_	MO	18
18	wenig	wenig	ADV	wenig	*|*|*	SB	13
19	als	als	KOKOM	als	_	CM	21
20	die	die	ART	d	nom|sg|fem	NK	21
21	Gerade	Gerade	ADV	gerade	nom|sg|fem	CC	17
22	,	,	$,	,	_	--	21
23	mit	mit	APPR	mit	_	MO	25
24	etwas	etwas	PIS	etwas	*|*|neut	NK	23
25	beschweret	beschweret	VVPP	beschweren	_	OC	26
26	werden	werden	VAINF	werden	_	OC	13
27	.	.	SENT	.	_	--	26

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	koͤnnen	können	VMFIN	können	pl|3|pres|ind	--	0
3	aber	aber	ADV	aber	_	MO	2
4	auch	auch	ADV	auch	_	MO	5
5	diejenigen	diejenigen	PDS	derjenige	nom|pl|*	SB	2
6	,	,	$,	,	_	--	5
7	welche	welche	PRELS	welch	nom|pl|*	SB	14
8	sonst	sonst	ADV	sonst	_	MO	9
9	nothwendiger	notwendiger	ADJA	notwendig	dat|sg|fem|pos	NK	10
10	Weise	Weise	NN	Weise	dat|sg|fem	SB	14
11	zu	zu	APPR	zu	_	MO	13
12	Erben	Erben	NN	Erbe	dat|pl|fem	NK	11
13	einzusetzen	einzusetzen	VVIZU	einsetzen	_	OC	14
14	sind	sind	VAFIN	sein	pl|3|pres|ind	RC	5
15	,	,	$,	,	_	--	14
16	aus	aus	APPR	aus	_	MO	19
17	rechtmaͤßiger	rechtmäßiger	ADJA	rechtmäßig	dat|sg|fem|pos	NK	18
18	Ursache	Ursache	NN	Ursache	dat|sg|fem	NK	16
19	enterbet	enterbet	VVPP	enterbet	_	OC	20
20	werden	werden	VAINF	werden	_	OC	2
21	,	,	$,	,	_	--	20
22	doch	doch	ADV	doch	_	CD	2
23	muß	muß	VMFIN	müssen	sg|3|pres|ind	CJ	22
24	die	die	ART	d	nom|sg|fem	NK	25
25	Ursache	Ursache	NN	Ursache	nom|sg|fem	SB	23
26	und	und	KON	und	_	CD	25
27	Benennung	Benennung	NN	Benennung	acc|sg|fem	CJ	26
28	des	des	ART	d	gen|sg|masc	NK	29
29	Enterbten	Enterbten	NN	enterbter	gen|sg|masc	AG	25
30	deutlich	deutlich	ADJD	deutlich	pos	MO	31
31	angegeben	angegeben	VVPP	angeben	_	OC	32
32	werden	werden	VAINF	werden	_	OC	23
33	.	.	SENT	.	_	--	32

1	Die	Die	PRELS	d	nom|pl|fem	NK	2
2	gewoͤhnlichsten	gewöhnlichsten	ADJD	gewöhnlich	dat|pl|*|sup	SB	19
3	der	der	ART	d	gen|pl|*	NK	4
4	Aeltern	Eltern	NN	Eltern	gen|pl|*	AG	2
5	gegen	gegen	APPR	gegen	_	MNR	2
6	die	die	ART	d	acc|pl|neut	NK	7
7	Kinder	Kinder	NN	Kind	acc|pl|neut	NK	5
8	,	,	$,	,	_	--	7
9	welche	welche	PRELS	welch	nom|pl|neut	SB	17
10	meist	meist	ADV	meist	_	MO	17
11	aus	aus	APPR	aus	_	MO	17
12	dem	dem	ART	d	dat|sg|neut	NK	14
13	Roͤmischen	Römischen	ADJA	römisch	dat|sg|neut|pos	NK	14
14	Rechte	Rechte	NN	Recht	dat|sg|neut	NK	11
15	ihren	ihren	PPOSAT	ihr	acc|sg|masc	NK	16
16	Ursprung	Ursprung	NN	Ursprung	acc|sg|masc	OA	17
17	haben	haben	VAFIN	haben	pl|3|pres|ind	RC	7
18	,	,	$,	,	_	--	17
19	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
20	folgende	folgende	PIAT	folgend	nom|pl|fem|pos	PD	19
21	:	:	SENT	:	_	--	20

1	1.	1.	CARD	@ord@	_	--	0
2	)	)	$)	)	_	--	1
3	eine	eine	ART	ein	nom|sg|fem	NK	5
4	groͤbliche	gröbliche	ADJA	gröbliche	nom|sg|fem|pos	NK	5
5	Beleidigung	Beleidigung	NN	Beleidigung	nom|sg|fem	--	0
6	(	(	$(	(	_	--	5
7	*	*	$*	*	_	--	0
8	)	)	$)	)	_	--	7
9	des	des	ART	d	gen|sg|masc	NK	10
10	Vaters	Vaters	NN	Vater	gen|sg|masc	AG	5
11	,	,	$,	,	_	--	10
12	2	2	CARD	@card@	_	--	0
13	)	)	$)	)	_	--	12
14	wenn	wenn	KOUS	wenn	_	CP	19
15	ein	ein	ART	ein	nom|sg|masc	NK	16
16	Kind	Kind	NN	Kind	nom|sg|neut	SB	19
17	den	den	ART	d	acc|sg|masc	NK	18
18	Vater	Vater	NN	Vater	acc|sg|masc	OA	19
19	geschlagen	geschlagen	VVPP	schlagen	_	PAR	5
20	,	,	$,	,	_	--	19
21	3	3	CARD	@card@	_	--	0
22	)	)	$)	)	_	--	21
23	ihm	ihm	PPER	er	dat|sg|masc|3	DA	27
24	nach	nach	APPR	nach	_	MO	27
25	dem	dem	ART	d	dat|sg|neut	NK	26
26	Leben	Leben	NN	Leben	dat|sg|neut	NK	24
27	getrachtet	getrachtet	VVPP	trachten	_	CJ	19
28	,	,	$,	,	_	--	27
29	4	4	CARD	@card@	_	--	0
30	)	)	$)	)	_	--	29
31	ihn	ihn	PPER	er	acc|sg|masc|3	OA	37
32	durch	durch	APPR	durch	_	MO	37
33	oͤffentliche	öffentliche	ADJA	öffentlich	acc|sg|fem|pos	NK	34
34	Anklage	Anklage	NN	Anklage	acc|sg|fem	NK	32
35	in	in	APPR	in	_	CVC	37
36	Schaden	Schaden	NN	Schaden	acc|sg|masc	NK	35
37	gebracht	gebracht	VVPP	bringen	_	CJ	27
38	,	,	$,	,	_	--	37
39	5	5	CARD	@card@	_	--	0
40	)	)	$)	)	_	--	39
41	sich	sich	PRF	er|es|sie	acc|pl|3	OA	47
42	zu	zu	APPR	zu	_	MO	47
43	Rotten	Rotten	NN	Rotte	dat|pl|fem	NK	42
44	und	und	KON	und	_	CD	43
45	andern	anderen	ADJA	ander	dat|pl|masc|pos	NK	46
46	Uibelthaͤtern	Uibelthätern	NN	Uibelthätern	dat|pl|masc	CJ	44
47	gesellet	gesellet	VVFIN	gesellet	_	CJ	37
48	,	,	$,	,	_	--	47
49	6	6	CARD	@card@	_	--	0
50	)	)	$)	)	_	--	49
51	den	den	ART	d	acc|sg|masc	NK	52
52	Vater	Vater	NN	Vater	acc|sg|masc	DA	56
53	ein	ein	ART	ein	acc|sg|neut	NK	54
54	Testament	Testament	NN	Testament	acc|sg|neut	OA	56
55	zu	zu	PTKZU	zu	_	PM	56
56	machen	machen	VVINF	machen	_	OC	57
57	behindert	behindert	VVPP	behindern	sg|3|pres|ind	CJ	47
58	,	,	$,	,	_	--	57
59	7	7	CARD	@card@	_	--	0
60	)	)	$)	)	_	--	59
61	als	als	KOKOM	als	_	MO	67
62	einen	einen	ART	ein	acc|sg|masc	NK	63
63	Bloͤdsinnigen	Blödsinnigen	NN	Blödsinnigen	acc|sg|masc	NK	61
64	nicht	nicht	PTKNEG	nicht	_	NG	67
65	in	in	APPR	in	_	CVC	67
66	Acht	Acht	NN	Acht	acc|sg|masc	NK	65
67	genommen	genommen	VVPP	nehmen	_	CJ	57
68	.	.	SENT	.	_	--	67

1	8	8	CARD	@card@	_	--	0
2	)	)	$)	)	_	--	1
3	wenn	wenn	KOUS	wenn	_	CP	5
4	er	er	PPER	er	nom|sg|masc|3	SB	5
5	gefangen	gefangen	ADJD	gefangen	pl|3|pres|ind	MO	17
6	,	,	$,	,	_	--	5
7	nicht	nicht	PTKNEG	nicht	_	NG	17
8	ranzionirt	ranzionirt	VVFIN	ranzionirt	pos	PD	17
9	,	,	$,	,	_	--	8
10	9	9	CARD	@card@	_	--	0
11	)	)	$)	)	_	--	10
12	wenn	wenn	KOUS	wenn	_	CP	30
13	ein	ein	ART	ein	nom|sg|masc	NK	14
14	Sohn	Sohn	NN	Sohn	nom|sg|masc	SB	30
15	ein	ein	ART	ein	nom|sg|masc	NK	16
16	Ketzer	Ketzer	NN	Ketzer	nom|sg|masc	PD	17
17	geworden	geworden	VAPP	werden	_	NK	96
18	,	,	$,	,	_	--	17
19	und	und	KON	und	_	CD	17
20	sich	sich	PRF	er|es|sie	acc|pl|3	OA	30
21	zu	zu	APPR	zu	_	MO	30
22	einer	einer	ART	ein	dat|sg|fem	NK	23
23	andern	anderen	PIS	ander	dat|sg|fem|pos	NK	21
24	,	,	$,	,	_	--	23
25	als	als	KOKOM	als	_	CM	29
26	den	den	ART	d	acc|sg|masc	NK	29
27	3	3	CARD	@card@	_	MO	28
28	tolerirten	tolerirten	ADJA	tolerirten	dat|pl|fem|pos	NK	29
29	Religionen	Religionen	NN	Religion	dat|pl|fem	CC	23
30	gewendet	gewendet	VVPP	wenden	_	CJ	19
31	,	,	$,	,	_	--	30
32	10	10	CARD	@card@	_	--	0
33	)	)	$)	)	_	--	32
34	wenn	wenn	KOUS	wenn	_	CP	41
35	er	er	PPER	er	nom|sg|masc|3	SB	41
36	dem	dem	ART	d	dat|sg|masc	NK	37
37	Vater	Vater	NN	Vater	dat|sg|masc	DA	41
38	eines	eines	ART	ein	gen|sg|masc	NK	40
39	oͤffentlichen	öffentlichen	ADJA	öffentlich	gen|sg|neut|pos	NK	40
40	Verbrechens	Verbrechens	NN	Verbrechen	gen|sg|neut	AG	37
41	bezuͤchtiget	bezüchtiget	VVFIN	bezüchtiget	_	MO	23
42	,	,	$,	,	_	--	41
43	wovon	wovon	PWAVREL	wovon	_	MO	50
44	jedoch	jedoch	ADV	jedoch	_	MO	50
45	das	das	ART	d	nom|sg|neut	NK	46
46	Verbrechen	Verbrechen	NN	Verbrechen	acc|sg|neut	OA	50
47	der	der	ART	d	gen|pl|neut	NK	49
48	beleidigten	beleidigten	ADJA	beleidigten	gen|pl|neut|pos	NK	49
49	Majestaͤts-Rechte	Majestäts-Rechte	NN	Majestäts-Rechte	gen|pl|neut	AG	46
50	ausgenommen	ausgenommen	VVPP	ausnehmen	_	CJ	30
51	,	,	$,	,	_	--	50
52	11	11	CARD	@card@	_	--	0
53	)	)	$)	)	_	--	52
54	wenn	wenn	KOUS	wenn	_	CP	65
55	er	er	PPER	er	nom|sg|masc|3	SB	65
56	sich	sich	PRF	er|es|sie	acc|sg|3	OA	65
57	mit	mit	APPR	mit	_	MO	65
58	seiner	seiner	PPOSAT	sein	dat|sg|fem	NK	59
59	Stiefmutter	Stiefmutter	NN	Stiefmutter	dat|sg|fem	NK	57
60	oder	oder	KON	oder	_	CD	59
61	einer	einer	ART	ein	dat|sg|fem	NK	63
62	andern	anderen	ADJA	ander	dat|sg|fem|pos	NK	63
63	Blutsfreundin	Blutsfreundin	NN	Blutsfreundin	dat|sg|fem	CJ	60
64	fleischlich	fleischlich	ADJD	fleischlich	pos	MO	65
65	vermischt	vermischt	VVFIN	vermischen	_	CJ	50
66	,	,	$,	,	_	--	65
67	12	12	CARD	@card@	_	--	0
68	)	)	$)	)	_	--	67
69	wenn	wenn	KOUS	wenn	_	CP	81
70	wider	wider	APPR	wider	_	MO	81
71	des	des	ART	d	gen|sg|masc	NK	72
72	Vaters	Vaters	NN	Vater	gen|sg|masc	NK	70
73	Willen	Willen	NN	Wille	nom|sg|masc	NK	72
74	ein	ein	ART	ein	nom|sg|masc	NK	75
75	Kind	Kind	NN	Kind	nom|sg|neut	OA	81
76	unter	unter	APPR	unter	_	MO	81
77	Seiltaͤnzer	Seiltänzer	NN	Seiltänzer	dat|sg|fem	NK	76
78	und	und	KON	und	_	CD	77
79	dergleichen	dergleichen	PIAT	dergleiche	dat|sg|fem|pos	NK	80
80	Gesellschaft	Gesellschaft	NN	Gesellschaft	dat|sg|fem	CJ	78
81	gehet	gehet	VVFIN	gehen	_	MO	65
82	,	,	$,	,	_	--	81
83	13	13	CARD	@card@	_	--	0
84	)	)	$)	)	_	--	83
85	wenn	wenn	KOUS	wenn	_	CP	94
86	ein	ein	ART	ein	nom|sg|masc	NK	87
87	Sohn	Sohn	NN	Sohn	nom|sg|masc	SB	94
88	nicht	nicht	PTKNEG	nicht	_	NG	94
89	fuͤr	für	APPR	für	_	MO	93
90	den	den	ART	d	acc|sg|masc	NK	91
91	Vater	Vater	NN	Vater	acc|sg|masc	NK	89
92	Buͤrge	Bürge	NN	Bürge	nom|sg|masc	PD	93
93	werden	werden	VAINF	werden	_	OC	94
94	will	will	VMFIN	wollen	sg|3|pres|ind	MO	81
95	,	,	$,	,	_	--	94
96	14	14	CARD	@card@	_	--	0
97	)	)	$)	)	_	--	96
98	wenn	wenn	KOUS	wenn	_	CP	115
99	eine	eine	ART	ein	nom|sg|fem	NK	100
100	Tochter	Tochter	NN	Tochter	nom|sg|fem	SB	115
101	,	,	$,	,	_	--	100
102	welche	welche	PRELS	welch	nom|sg|fem	OA	105
103	der	der	ART	d	nom|sg|masc	NK	104
104	Vater	Vater	NN	Vater	nom|sg|masc	SB	106
105	ausstatten	ausstatten	VVINF	ausstatten	_	OC	106
106	will	will	VMFIN	wollen	sg|3|pres|ind	RC	100
107	,	,	$,	,	_	--	106
108	sich	sich	PRF	er|es|sie	acc|sg|3	OA	114
109	als	als	KOKOM	als	_	MO	114
110	Beyschlaͤferin	Beyschläferin	NN	Beyschläferin	nom|sg|fem	NK	109
111	u.	u.	KON	und	_	MNR	110
112	s.	s.	FM	s.	sg|2|imp	PNC	113
113	f.	f.	FM	f.	_	NK	111
114	brauchen	brauchen	VVINF	brauchen	_	OC	115
115	laͤsset	lässt	VVFIN	lassen	sg|3|pres|ind	MO	93
116	.	.	SENT	.	_	--	115

1	Ursachen	Ursachen	NN	Ursache	nom|pl|fem	--	0
2	der	der	ART	d	gen|sg|fem	NK	3
3	Enterbung	Enterbung	NN	Enterbung	gen|sg|fem	AG	1
4	.	.	SENT	.	_	--	3

1	(	(	$(	(	_	--	2
2	*	*	$*	*	_	--	0
3	)	)	$)	)	_	--	2
4	Daß	Dass	KOUS	Dass	acc|pl|neut	SB	16
5	außer	außer	APPR	außer	_	MNR	4
6	diesen	diesen	PDAT	dies	dat|pl|fem	NK	7
7	Enterbungs-Ursachen	Enterbungs-Ursachen	NN	Enterbungs-Ursachen	dat|pl|fem	NK	5
8	,	,	$,	,	_	--	7
9	bey	bei	APPR	bei	_	MO	15
10	uns	uns	PRF	wir	dat|pl|*|1	NK	9
11	in	in	APPR	in	_	MO	15
12	Chursachen	Chursachen	NE	Chursachen	dat|pl|fem	NK	11
13	noch	noch	ADV	noch	_	MO	14
14	mehrere	mehrere	PIAT	mehrere	nom|pl|fem	AG	12
15	angenommen	angenommen	VVPP	annehmen	_	OC	16
16	werden	werden	VAINF	werden	_	MO	69
17	,	,	$,	,	_	--	16
18	worunter	worunter	ADV	worunter	_	MO	22
19	nur	nur	ADV	nur	_	MO	20
20	einer	einer	PIS	ein	nom|sg|masc	OA	22
21	zu	zu	PTKZU	zu	_	PM	22
22	gedenken	gedenken	VVINF	gedenken	_	CJ	13
23	,	,	$,	,	_	--	22
24	die	die	ART	d	acc|sg|fem	NK	25
25	Verheyrathung	Verheiratung	NN	Verheiratung	acc|sg|fem	SB	33
26	wider	wider	APPR	wider	_	MO	32
27	den	den	ART	d	acc|sg|masc	NK	28
28	Willen	Willen	NN	Wille	acc|sg|masc	NK	26
29	der	der	ART	d	gen|pl|*	NK	30
30	Aeltern	Eltern	NN	Eltern	gen|pl|*	AG	28
31	,	,	$,	,	_	--	30
32	gerechnet	gerechnet	VVPP	rechnen	_	OC	33
33	wird	wird	VAFIN	werden	sg|3|pres|ind	RC	7
34	,	,	$,	,	_	--	33
35	habe	habe	VAFIN	haben	sg|1|pres|ind	--	0
36	ich	ich	PPER	ich	nom|sg|*|1	SB	35
37	unter	unter	APPR	unter	_	MO	69
38	dem	dem	ART	d	dat|sg|masc	NK	39
39	Beytritt	Beitritt	NN	Beitritt	dat|sg|masc	NK	37
40	eines	eines	ART	ein	gen|sg|masc	NK	41
41	Carpzov	Carpzov	NE	Carpzov	gen|sg|masc	AG	39
42	,	,	$,	,	_	--	41
43	Leyser	leiser	ADJD	leise	comp	CJ	41
44	,	,	$,	,	_	--	43
45	Berger	Berger	NE	Berger	dat|sg|*	CJ	43
46	und	und	KON	und	_	CD	45
47	Huber	Huber	NE	Huber	dat|sg|*	CJ	46
48	,	,	$,	,	_	--	47
49	in	in	APPR	in	_	MO	69
50	meiner	meiner	PPOSAT	mein	dat|sg|fem	NK	51
51	Disputationsschrift	Disputationsschrift	NN	Disputationsschrift	dat|sg|fem	NK	49
52	pro	pro	APPR	pro	_	MNR	51
53	praxi	praxi	NE	praxi	*|*|*	PNC	54
54	iuridica	iuridica	NE	iuridica	_	NK	52
55	,	,	$,	,	_	--	54
56	de	de	FM	de	*|*|*	SB	57
57	exheredatione	exheredatione	FM	exheredatione	_	CJ	54
58	liberorum	liberorum	FM	liberorum	_	PNC	61
59	ad	ad	FM	ad	_	PNC	61
60	alias	alias	FM	alias	_	PNC	61
61	causas	causas	FM	causas	_	SB	57
62	in	in	FM	in	_	MNR	61
63	Novella	Novella	FM	Novella	_	PNC	67
64	CXV	CXV	FM	CXV	_	PNC	67
65	non	non	FM	non	_	PNC	67
66	expressas	expressas	FM	expressas	_	PNC	67
67	extentenda	extentenda	NE	extentenda	_	NK	62
68	,	,	$,	,	_	--	67
69	gezeigt	gezeigt	VVPP	zeigen	_	OC	35
70	.	.	SENT	.	_	--	69

1	Die	Die	ART	d	nom|pl|fem	NK	3
2	griechischen	griechischen	ADJA	griechisch	nom|pl|neut|pos	NK	3
3	Textesworte	Textesworte	NN	Textesworte	nom|pl|neut	OA	8
4	,	,	$,	,	_	--	3
5	obgenannter	obgenannter	ADJA	obgenannter	gen|pl|fem|pos	NK	7
6	erstern	ersteren	ADJA	erstere	acc|sg|masc|comp	NK	7
7	Enterbungsursache	Enterbungsursache	NN	Enterbungsursache	gen|sg|fem	AG	3
8	heissen	heißen	VVINF	heißen	_	--	0
9	:	:	SENT	:	_	--	8

1	.	.	SENT	.	_	--	2
2	Was	Was	PWS	was	nom|sg|neut	NK	3
3	Wort	Wort	NN	Wort	nom|sg|neut	SB	4
4	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
5	ein	ein	ART	ein	nom|sg|neut	NK	7
6	generelles	generelles	ADJA	generell	nom|sg|neut|pos	NK	7
7	Wort	Wort	NN	Wort	nom|sg|neut	PD	4
8	,	,	$,	,	_	--	7
9	es	es	PPER	es	nom|sg|neut|3	EP	10
10	giebt	gibt	VVFIN	geben	sg|3|pres|ind	CJ	4
11	viele	viele	PIAT	viel	acc|pl|*	NK	13
12	groͤbliche	gröbliche	ADJA	gröbliche	acc|pl|fem|pos	NK	13
13	Beleidigungen	Beleidigungen	NN	Beleidigung	acc|pl|fem	OA	10
14	,	,	$,	,	_	--	13
15	einfolglich	einfolglich	ADJD	einfolglich	pos	MO	10
16	mehrere	mehrere	PIAT	mehrere	acc|pl|fem	NK	17
17	Enterbungsursachen	Enterbungsursachen	NN	Enterbungsursachen	acc|pl|fem	OA	10
18	.	.	SENT	.	_	--	17

1	Was	Was	PWS	was	nom|sg|neut	OA	13
2	hiernaͤchst	hiernächst	ADV	hiernächst	_	MO	13
3	bey	bei	APPR	bei	_	MO	13
4	Errichtung	Errichtung	NN	Errichtung	dat|sg|fem	NK	3
5	eines	eines	ART	ein	gen|sg|neut	NK	6
6	Testaments	Testaments	NN	Testament	gen|sg|neut	AG	4
7	,	,	$,	,	_	--	6
8	oder	oder	KON	oder	_	CD	4
9	andern	anderen	PIS	ander	dat|pl|neut|pos	NK	11
