

1	§.	§.	$(	§	nom|sg|*	--	0
14	Endzwek	Endzweck	NN	Endzweck	dat|sg|masc	NK	12
15	,	,	$,	,	_	--	14
16	nicht	nicht	PTKNEG	nicht	_	NG	29
17	in	in	APPR	in	_	MO	29
18	so	so	ADV	so	_	MO	19
19	ferne	ferne	ADJD	fern	_	NK	17
20	er	er	PPER	er	nom|sg|masc|3	SB	29
21	bey	bei	APPR	bei	_	MO	29
22	Verwaltung	Verwaltung	NN	Verwaltung	dat|sg|fem	NK	21
23	seiner	seiner	PPOSAT	sein	gen|pl|fem	NK	24
24	Domaͤnen	Domänen	NN	Domäne	gen|pl|masc	AG	22
25	in	in	APPR	in	_	MO	29
26	eigentliche	eigentliche	ADJA	eigentlich	acc|pl|fem|pos	NK	28
27	landwirthschaftliche	landwirtschaftliche	ADJA	landwirtschaftlich	acc|pl|neut|pos	NK	28
28	Verhaͤltnisse	Verhältnisse	NN	Verhältnis	acc|pl|neut	NK	25
29	tritt	tritt	VVFIN	treten	sg|3|pres|ind	RC	7
30	,	,	$,	,	_	--	29
31	in	in	APPR	in	_	CJ	21
32	den	den	ART	d	acc|sg|masc	NK	33
33	Bezirk	Bezirk	NN	Bezirk	acc|sg|masc	NK	31
34	der	der	ART	d	gen|sg|fem	NK	36
35	sogenannten	sogenannten	ADJA	sogenannt	gen|sg|fem|pos	NK	36
36	Cameralwissenschaft	Cameralwissenschaft	NN	Kameralwissenschaft	gen|sg|fem	AG	33
37	.	.	SENT	.	_	--	36

1	§.	§.	$(	§	nom|sg|*	--	0
2	22.	22.	CARD	@ord@	_	--	0

1	Wer	Wer	PWS	wer	nom|sg|masc	SB	18
2	die	die	ART	d	acc|pl|fem	NK	3
3	Schwierigkeiten	Schwierigkeiten	NN	Schwierigkeit	acc|pl|fem	OA	18
4	in	in	APPR	in	_	MO	18
5	der	der	ART	d	dat|sg|fem	NK	6
6	Festsetzung	Festsetzung	NN	Festsetzung	dat|sg|fem	NK	4
7	dieser	dieser	PDAT	dies	gen|pl|masc	NK	8
8	Begriffe	Begriffe	NN	Begriff	gen|pl|masc	AG	6
9	,	,	$,	,	_	--	8
10	und	und	KON	und	_	CD	4
11	auf	auf	APPR	auf	_	CJ	10
12	der	der	ART	d	dat|sg|fem	NK	14
13	andern	anderen	ADJA	ander	dat|sg|fem|pos	NK	14
14	Seite	Seite	NN	Seite	dat|sg|fem	NK	11
15	die	die	ART	d	nom|pl|fem	NK	17
16	wichtigen	wichtigen	ADJA	wichtig	acc|pl|fem|pos	NK	17
17	Folgen	Folgen	NN	Folge	acc|pl|fem	OA	18
18	kennt	kennt	VVFIN	kennen	sg|3|pres|ind	SB	34
19	,	,	$,	,	_	--	18
20	welche	welche	PRELS	welch	nom|pl|fem	SB	32
21	aus	aus	APPR	aus	_	MO	32
22	der	der	ART	d	dat|sg|fem	NK	24
23	richtigen	richtigen	ADJA	richtig	dat|sg|fem|pos	NK	24
24	Bestimmung	Bestimmung	NN	Bestimmung	dat|sg|fem	NK	21
25	derselben	derselben	PDS	derselbe	pl|3|past|subj	OA	32
26	fuͤr	für	APPR	für	_	MO	32
27	die	die	ART	d	acc|sg|fem	NK	29
28	rechtliche	rechtliche	ADJA	rechtlich	acc|sg|fem|pos	NK	29
29	Bearbeitung	Bearbeitung	NN	Bearbeitung	acc|sg|fem	NK	26
30	dieser	dieser	PDAT	dies	gen|pl|masc	NK	31
31	Gegenstaͤnde	Gegenstände	NN	Gegenstand	gen|pl|masc	AG	29
32	herfliessen	herfließen	VVFIN	herfließen	pl|3|pres|ind	RC	17
33	,	,	$,	,	_	--	32
34	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
35	zugeben	zugeben	VVFIN	zugeben	_	OC	34
36	,	,	$,	,	_	--	35
37	daß	daß	KOUS	daß	_	CP	59
38	es	es	PPER	es	nom|sg|neut|3	SB	59
39	fuͤr	für	APPR	für	_	MO	59
40	die	die	ART	d	acc|sg|fem	NK	41
41	Richtigkeit	Richtigkeit	NN	Richtigkeit	acc|sg|fem	NK	39
42	dieser	dieser	PDAT	dies	gen|sg|fem	NK	43
43	Vorstellungsart	Vorstellungsart	NN	Vorstellungsart	gen|sg|fem	AG	41
44	,	,	$,	,	_	--	43
45	die	die	PRELS	d	acc|sg|fem	OA	52
46	ich	ich	PPER	ich	nom|sg|*|1	SB	53
47	zum	zum	APPRART	zum	dat|sg|masc	MO	49
48	Grund	Grund	NN	Grund	dat|sg|masc	NK	47
49	legen	legen	VVINF	legen	_	OC	51
50	zu	zu	PTKZU	zu	_	PM	51
51	koͤnnen	können	VMINF	können	_	OC	52
52	geglaubt	geglaubt	VVPP	glauben	_	OC	53
53	habe	habe	VAFIN	haben	sg|3|pres|subj	RC	43
54	,	,	$,	,	_	--	53
55	kein	kein	PIAT	kein	acc|sg|neut	NK	58
56	ganz	ganz	ADV	ganz	_	MO	57
57	unwichtiges	unwichtiges	ADJA	unwichtiges	acc|sg|neut|pos	NK	58
58	Argument	Argument	NN	Argument	acc|sg|neut	PD	59
59	seye	sei	VAFIN	sein	sg|3|pres|subj	SB	34
60	,	,	$,	,	_	--	59
61	wenn	wenn	KOUS	wenn	_	CP	73
62	in	in	APPR	in	_	MO	73
63	der	der	ART	d	dat|sg|fem	NK	65
64	positiven	positiven	ADJA	positiv	dat|sg|fem|pos	NK	65
65	Verfassung	Verfassung	NN	Verfassung	dat|sg|fem	NK	62
66	eines	eines	ART	ein	gen|sg|masc	NK	67
67	Staats	Staats	NN	Staat	gen|sg|masc	AG	65
68	die	die	ART	d	acc|pl|fem	NK	70
69	nemlichen	nämlichen	ADJA	nämlich	acc|pl|neut|pos	NK	70
70	Hauptbegriffe	Hauptbegriffe	NN	Hauptbegriffe	acc|pl|masc	OA	73
71	zum	zum	APPRART	zum	dat|sg|masc	MO	73
72	Grund	Grund	NN	Grund	dat|sg|masc	NK	71
73	liegen	liegen	VVFIN	liegen	_	RE	38
74	.	.	SENT	.	_	--	73

1	Dieses	Dieses	PDS	dies	nom|sg|neut	SB	2
2	scheint	scheint	VVFIN	scheinen	sg|3|pres|ind	--	0
3	mir	mir	PPER	ich	dat|sg|*|1	DA	2
4	ziemlich	ziemlich	ADV	ziemlich	_	MO	5
5	deutlich	deutlich	ADJD	deutlich	pos	MO	2
6	bey	bei	APPR	bei	_	MO	2
7	dem	dem	ART	d	dat|sg|neut	NK	8
8	Verhaͤltniß	Verhältnis	NN	Verhältnis	dat|sg|neut	NK	6
9	des	des	ART	d	gen|sg|masc	NK	10
10	Polizey-	Polizei	NN	Polizei	gen|sg|masc	AG	8
11	und	und	KON	und	_	CD	10
12	Cameralwesens	Cameralwesens	NN	Cameralwesens	gen|sg|neut	CJ	11
13	in	in	APPR	in	_	MNR	8
14	Teutschland	Deutschland	NE	Deutschland	dat|sg|neut	NK	13
15	der	der	ART	d	nom|sg|masc	NK	16
16	Fall	Fall	NN	Fall	nom|sg|masc	PD	18
17	zu	zu	PTKZU	zu	_	PM	18
18	seyn	sein	VAINF	sein	_	OC	2
19	,	,	$,	,	_	--	18
20	so	so	ADV	so	_	MO	2
21	wie	wie	KOUS	wie	_	CM	32
22	diese	diese	PDAT	dies	nom|pl|masc	NK	24
23	beyden	beiden	PIAT	beide	nom|pl|masc	NK	24
24	Theile	Teile	NN	Teil	nom|pl|masc	SB	32
25	durch	durch	APPR	durch	_	MO	31
26	positive	positive	ADJA	positiv	acc|pl|masc|pos	NK	28
27	gesezliche	gesetzliche	ADJA	gesetzlich	acc|pl|fem|pos	NK	28
28	Bestimmungen	Bestimmungen	NN	Bestimmung	acc|pl|fem	NK	25
29	von	von	APPR	von	_	MO	31
30	einander	einander	PRF	einander	_	NK	29
31	abgesondert	abgesondert	VVPP	absondern	_	OC	32
32	sind	sind	VAFIN	sein	pl|3|pres|ind	CC	20
33	.	.	SENT	.	_	--	32

1	§.	§.	$(	§	nom|sg|*	--	0
2	23.	23.	CARD	@ord@	nom|sg|masc|pos	--	0

1	Daß	Dass	KOUS	Dass	_	CP	18
2	die	die	ART	d	nom|sg|fem	NK	3
3	Polizey	Polizei	NN	Polizei	nom|sg|fem	SB	18
4	einer	einer	PIS	ein	nom|sg|masc	PD	18
5	der	der	ART	d	gen|pl|masc	NK	7
6	wichtigsten	wichtigsten	ADJA	wichtig	gen|pl|masc|sup	NK	7
7	Theile	Teile	NN	Teil	gen|pl|masc	AG	4
8	der	der	ART	d	gen|sg|fem	NK	9
9	Staatsverwaltung	Staatsverwaltung	NN	Staatsverwaltung	gen|sg|fem	AG	7
10	und	und	KON	und	_	CD	4
11	eines	eines	PIS	ein	acc|sg|neut	CJ	10
12	der	der	ART	d	gen|pl|neut	NK	14
13	vielumfassendsten	vielumfassendsten	ADJA	vielumfassendsten	gen|pl|neut|sup	NK	14
14	Rechte	Rechte	NN	Recht	gen|pl|neut	AG	11
15	der	der	ART	d	gen|sg|fem	NK	17
16	hoͤchsten	höchsten	ADJA	hoch	gen|sg|fem|pos	NK	17
17	Gewalt	Gewalt	NN	Gewalt	gen|sg|fem	AG	14
18	seye	sei	VAFIN	sein	sg|3|pres|subj	MO	23
19	,	,	$,	,	_	--	18
20	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
21	keinem	keinem	PIAT	kein	dat|sg|masc	NK	22
22	Zweifel	Zweifel	NN	Zweifel	dat|sg|masc	DA	23
23	unterworfen	unterworfen	VVPP	unterwerfen	_	PD	20
24	.	.	SENT	.	_	--	23

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	nur	nur	ADV	nur	_	MO	5
4	die	die	ART	d	nom|sg|fem	NK	5
5	Frage	Frage	NN	Frage	nom|sg|fem	PD	2
6	:	:	SENT	:	_	--	5

1	wie	wie	PWAV	wie	_	MO	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	nun	nun	ADV	nun	_	MO	2
4	in	in	APPR	in	_	MO	2
5	Teutschland	Deutschland	NE	Deutschland	dat|sg|neut	NK	4
6	die	die	ART	d	acc|sg|fem	NK	7
7	Ausuͤbung	Ausübung	NN	Ausübung	acc|sg|fem	SB	2
8	dieses	dieses	PDAT	dies	gen|sg|neut	NK	9
9	Rechts	Rechts	NN	Recht	gen|sg|neut	AG	7
10	durch	durch	APPR	durch	_	MO	24
11	die	die	ART	d	acc|sg|fem	NK	13
12	positive	positive	ADJA	positiv	acc|sg|fem|pos	NK	13
13	Gesezgebung	Gesetzgebung	NN	Gesetzgebung	acc|sg|fem	NK	10
14	,	,	$,	,	_	--	13
15	und	und	KON	und	_	CD	10
16	selbst	selbst	PRF	selbst	_	MO	17
17	durch	durch	APPR	durch	_	CJ	15
18	die	die	ART	d	acc|sg|fem	NK	20
19	eigene	eigene	ADJA	eigen	acc|sg|fem|pos	NK	20
20	Einrichtungen	Einrichtungen	NN	Einrichtung	acc|pl|fem	NK	17
21	der	der	ART	d	gen|sg|fem	NK	23
22	teutschen	deutschen	ADJA	deutsch	gen|sg|fem|pos	NK	23
23	Staatsverfassung	Staatsverfassung	NN	Staatsverfassung	gen|sg|fem	AG	20
24	bestimmt	bestimmt	VVPP	bestimmen	_	OC	25
25	worden	worden	VAPP	werden	_	OC	2
26	?	?	SENT	?	_	--	25

1	Bekanntlich	Bekanntlich	ADV	bekanntlich	_	MO	25
2	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
3	gewise	gewisse	ADJA	gewiß	nom|pl|fem|pos	NK	4
4	Einrichtungen	Einrichtungen	NN	Einrichtung	nom|pl|fem	SB	2
5	der	der	ART	d	gen|sg|fem	NK	7
6	teutschen	deutschen	ADJA	deutsch	gen|sg|fem|pos	NK	7
7	Staatsverfassung	Staatsverfassung	NN	Staatsverfassung	gen|sg|fem	AG	4
8	,	,	$,	,	_	--	7
9	wie	wie	KOUS	wie	_	CD	4
10	besonders	besonders	ADV	besonders	_	MO	12
11	die	die	ART	d	nom|sg|fem	NK	12
12	Zertheilung	Zerteilung	NN	Zerteilung	nom|sg|fem	CJ	9
13	des	des	ART	d	gen|sg|masc	NK	14
14	Reichs	Reichs	NN	Reich	gen|sg|masc	AG	12
15	in	in	APPR	in	_	MNR	14
16	Krayse	Kreise	NN	Kreis	dat|sg|fem	NK	15
17	,	,	$,	,	_	--	16
18	hauptsaͤchlich	hauptsächlich	ADJD	hauptsächlich	pos	MO	25
19	zu	zu	APPR	zu	_	MO	25
20	dem	dem	ART	d	dat|sg|neut	NK	21
21	Endzwek	Endzweck	NN	Endzweck	dat|sg|neut	NK	19
22	allgemeiner	allgemeiner	ADJA	allgemein	gen|sg|fem|pos	NK	24
23	inneren	inneren	ADJA	innere	gen|sg|fem|pos	NK	24
24	Ordnung	Ordnung	NN	Ordnung	gen|sg|fem	AG	21
25	gemacht	gemacht	VVPP	gemacht	_	OC	26
26	worden	worden	VAPP	werden	_	OC	2
27	,	,	$,	,	_	--	26
28	die	die	PRELS	d	nom|pl|masc	SB	35
29	sich	sich	PRF	er|es|sie	acc|pl|3	OA	35
30	noch	noch	ADV	noch	_	MO	31
31	jezo	jetzo	ADV	jetzt	_	MO	35
32	mit	mit	APPR	mit	_	MO	35
33	zerschiedenen	zerschiedenen	ADJA	zerschiedenen	dat|pl|masc|pos	NK	34
34	Polizey-Gegenstaͤnden	Polizeigegenständen	NN	Polizeigegenständen	dat|pl|masc	NK	32
35	beschaͤftigen	beschäftigen	VVINF	beschäftigen	_	RC	4
36	.	.	SENT	.	_	--	35

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	wurden	wurden	VAFIN	werden	pl|3|past|ind	--	0
3	ferner	ferner	ADV	fern	_	MO	6
4	allgemeine	allgemeine	ADJA	allgemein	acc|pl|neut|pos	NK	5
5	Reichsgesetze	Reichsgesetze	NN	Reichsgesetze	acc|pl|neut	OA	6
6	gegeben	gegeben	VVPP	geben	_	OC	2
7	,	,	$,	,	_	--	6
8	die	die	PRELS	d	nom|pl|neut	SB	15
9	sich	sich	PRF	er|es|sie	acc|pl|3	OA	15
10	ausschliessend	ausschließend	ADJD	ausschließend	pos	MO	15
11	auf	auf	APPR	auf	_	MO	15
12	Reformation	Reformation	NN	Reformation	dat|sg|fem	NK	11
13	der	der	ART	d	gen|sg|fem	NK	14
14	Polizey	Polizei	NN	Polizei	gen|sg|fem	AG	12
15	beziehen	beziehen	VVINF	beziehen	pl|3|pres|ind	RC	5
16	,	,	$,	,	_	--	15
17	oder	oder	KON	oder	_	CD	2
18	neben	neben	APPR	neben	_	MO	27
19	andern	anderen	ADJA	ander	dat|pl|fem|pos	NK	20
20	Rechtsverordnungen	Rechtsverordnungen	NN	Rechtsverordnungen	dat|pl|fem	NK	18
21	insbesondere	insbesondere	ADV	insbesondere	_	MO	27
22	auch	auch	ADV	auch	_	MO	23
23	viele	viele	PIS	viel	nom|pl|*	SB	27
24	auf	auf	APPR	auf	_	MO	27
25	Polizey	Polizei	NN	Polizei	dat|sg|fem	NK	24
26	ausdruͤklich	ausdrücklich	ADJD	ausdrücklich	pos	MO	27
27	gerichtete	gerichtete	ADJA	gerichtet	sg|3|past|ind	CJ	17
28	,	,	$,	,	_	--	27
29	Vorschriften	Vorschriften	NN	Vorschrift	acc|pl|fem	OA	30
30	enthalten	enthalten	VVFIN	enthalten	pos	MO	27
31	.	.	SENT	.	_	--	30

1	Daß	Dass	KOUS	Dass	_	MO	5
2	nun	nun	ADV	nun	_	MO	3
3	alle	alle	PIAT	all	nom|pl|*	NK	1
4	die	die	ART	d	nom|pl|*	NK	5
5	Anordnungen	Anordnungen	NN	Anordnung	acc|pl|fem	CJ	36
6	,	,	$,	,	_	--	5
7	welche	welche	PRELS	welch	nom|pl|fem	SB	15
8	auf	auf	APPR	auf	_	MO	15
9	die	die	ART	d	acc|sg|fem	NK	13
10	allgemeine	allgemeine	ADJA	allgemein	acc|sg|fem|pos	NK	13
11	Reichs-	Reichs-	TRUNC	Reichs-	_	CJ	12
12	und	und	KON	und	_	CD	13
13	Krayspolizeyverfassung	Krayspolizeyverfassung	NN	Krayspolizeyverfassung	acc|sg|fem	NK	8
14	sich	sich	PRF	er|es|sie	acc|pl|3	OA	15
15	beziehen	beziehen	VVINF	beziehen	pl|3|pres|ind	RC	5
16	,	,	$,	,	_	--	15
17	sowol	sowohl	KON	sowohl	_	CD	36
18	als	als	KOUS	als	_	CP	36
19	alle	alle	PIAT	all	nom|pl|*	NK	22
20	andere	andere	ADJA	ander	acc|pl|neut|pos	NK	22
21	eigentliche	eigentliche	ADJA	eigentlich	nom|pl|neut|pos	NK	22
22	Reichspolizeygesetze	Reichspolizeygesetze	NN	Reichspolizeygesetze	nom|pl|neut	SB	36
23	oder	oder	KON	oder	_	CD	22
24	in	in	APPR	in	_	MO	28
25	anderen	anderen	ADJA	ander	dat|pl|neut|pos	NK	27
26	allgemeinen	allgemeinen	ADJA	allgemein	dat|pl|fem|pos	NK	27
27	Reichsgesetzen	Reichsgesetzen	NN	Reichsgesetzen	dat|pl|neut	NK	24
28	enthaltene	enthaltene	ADJA	enthalten	nom|pl|fem|pos	NK	29
29	Polizeyverordnungen	Polizeyverordnungen	NN	Polizeyverordnungen	nom|pl|fem	CJ	23
30	,	,	$,	,	_	--	29
31	wirkliche	wirkliche	ADJA	wirklich	nom|pl|fem|pos	NK	32
32	Quellen	Quellen	NN	Quelle	nom|pl|fem	SB	36
33	des	des	ART	d	gen|sg|neut	NK	35
34	teutschen	deutschen	ADJA	deutsch	gen|sg|neut|pos	NK	35
35	Polizeyrechts	Polizeirechts	NN	Polizeirechts	gen|sg|neut	AG	32
36	seyen	seien	VAFIN	sein	pl|3|pres|subj	OC	40
37	,	,	$,	,	_	--	36
38	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
39	niemand	niemand	PIS	niemand	nom|sg|masc	SB	38
40	bezweifeln	bezweifeln	VVINF	bezweifeln	_	OC	38
41	.	.	SENT	.	_	--	40

1	§.	§.	$(	§	nom|sg|*	--	0
2	24.	24.	CARD	@ord@	nom|sg|masc|pos	--	0

1	Allein	Allein	ADV	allein	_	MO	2
2	damit	damit	PAV	damit	_	MO	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	beyweitem	beyweitem	VVPP	beyweitem	dat|sg|neut|pos	SB	3
5	noch	noch	KON	noch	_	MO	6
6	nicht	nicht	PTKNEG	nicht	_	NG	9
7	der	der	ART	d	nom|sg|masc	NK	9
8	ganze	ganze	ADJA	ganz	nom|sg|masc|pos	NK	9
9	Umfang	Umfang	NN	Umfang	nom|sg|masc	SB	13
10	des	des	ART	d	gen|sg|masc	NK	12
11	teutschen	deutschen	ADJA	deutsch	gen|sg|neut|pos	NK	12
12	Polizeyrechts	Polizeirechts	NN	Polizeirechts	gen|sg|neut	AG	9
13	erschoͤpft	erschöpft	VVFIN	erschöpft	sg|3|pres|ind	CJ	3
14	,	,	$,	,	_	--	13
15	und	und	KON	und	_	CD	13
16	selbst	selbst	PRF	selbst	_	MO	18
17	das	das	ART	d	nom|sg|neut	NK	18
18	Polizeywesen	Polizeywesen	NN	Polizeywesen	nom|sg|neut	SB	19
19	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	CJ	15
20	in	in	APPR	in	_	MO	24
21	einer	einer	ART	ein	dat|sg|fem	NK	23
22	traurigen	traurigen	ADJA	traurig	dat|sg|fem|pos	NK	23
23	Verfassung	Verfassung	NN	Verfassung	dat|sg|fem	NK	20
24	seyn	sein	VAINF	sein	_	OC	19
25	,	,	$,	,	_	--	24
26	wenn	wenn	KOUS	wenn	_	CP	34
27	es	es	PPER	es	nom|sg|neut|3	SB	34
28	nicht	nicht	PTKNEG	nicht	_	NG	33
29	noch	noch	ADV	noch	_	MO	30
30	naͤhere	nähere	ADJA	nah	acc|sg|fem|comp	NK	32
31	umstaͤndlichere	umständlichere	ADJA	umständlichere	nom|pl|neut|pos	NK	32
32	Bestimmungen	Bestimmungen	NN	Bestimmung	acc|pl|fem	OA	33
33	erhalten	erhalten	VVPP	erhalten	_	OC	34
34	haͤtte	hätte	VAFIN	haben	sg|3|past|subj	MO	24
35	.	.	SENT	.	_	--	34

1	Bey	Bei	APPR	bei	_	MO	22
2	der	der	ART	d	dat|sg|fem	NK	5
3	ganz	ganz	ADV	ganz	_	MO	4
4	besondern	besonderen	ADJA	besonder	dat|sg|fem|pos	NK	5
5	Zusamensetzung	Zusammensetzung	NN	Zusammensetzung	dat|sg|fem	NK	1
6	der	der	ART	d	gen|pl|neut	NK	8
7	verschiedenen	verschiedenen	ADJA	verschieden	gen|pl|fem|pos	NK	8
8	Gesezgebungen	Gesetzgebungen	NN	Gesetzgebungen	gen|pl|fem	AG	5
9	,	,	$,	,	_	--	8
10	welche	welche	PRELS	welch	nom|pl|fem	SB	20
11	sich	sich	PRF	er|es|sie	acc|pl|3	OA	19
12	zu	zu	PTKA	zu	_	MO	19
13	allgemein	allgemein	ADJD	allgemein	pos	MO	14
14	verbindendem	verbindendem	ADJA	verbindendem	dat|sg|neut|pos	NK	15
15	Ansehen	Ansehen	NN	Ansehen	dat|sg|neut	NK	12
16	nach	nach	APPO	nach	_	MO	19
17	und	und	KON	und	_	CD	16
18	nach	nach	APPR	nach	_	CJ	17
19	emporgeschwungen	emporgeschwungen	NN	emporgeschwungen	_	OC	20
20	haben	haben	VAFIN	haben	pl|3|pres|ind	RC	8
21	,	,	$,	,	_	--	20
22	mußten	mußten	VMFIN	müssen	pl|3|past|ind	--	0
23	nothwendig	notwendig	ADJD	notwendig	pos	MO	24
24	haͤufige	häufige	ADJA	häufig	acc|sg|neut|pos	NK	25
25	Proben	Proben	NN	Probe	gen|pl|fem	SB	22
26	des	des	ART	d	gen|sg|masc	NK	28
27	wenigen	wenigen	PIAT	wenig	gen|sg|masc|pos	NK	28
28	Zusammenhangs	Zusammenhangs	NN	Zusammenhangs	gen|sg|masc	AG	25
29	jener	jener	PDAT	jen	gen|pl|masc	NK	31
30	verschiedenen	verschiedenen	ADJA	verschieden	acc|pl|neut|pos	NK	31
31	Rechtssysteme	Rechtssysteme	NN	Rechtssystem	acc|pl|neut	OA	41
32	unter	unter	APPR	unter	_	MO	41
33	sich	sich	PRF	er|es|sie	dat|pl|3	NK	32
34	und	und	KON	und	_	CD	33
35	vorzuͤglich	vorzüglich	ADJA	vorzüglich	pos	CJ	34
36	mit	mit	APPR	mit	_	MO	41
37	unserer	unserer	PPOSAT	unser	dat|sg|fem	NK	39
38	teutschen	deutschen	ADJA	deutsch	dat|sg|fem|pos	NK	39
39	Verfassung	Verfassung	NN	Verfassung	dat|sg|fem	NK	36
40	sich	sich	PRF	er|es|sie	acc|sg|3	OA	41
41	zeigen	zeigen	VVINF	zeigen	_	OC	22
42	.	.	SENT	.	_	--	41

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Grundsaͤtze	Grundsätze	NN	Grundsatz	nom|pl|masc	SB	14
3	des	des	ART	d	gen|sg|neut	NK	4
4	Privatrechts	Privatrechts	NN	Privatrechts	gen|sg|neut	AG	2
5	in	in	APPR	in	_	MNR	4
6	Absicht	Absicht	NN	Absicht	dat|sg|fem	NK	5
7	auf	auf	APPR	auf	_	MNR	2
8	die	die	ART	d	acc|pl|neut	NK	10
9	rechtlichen	rechtlichen	ADJA	rechtlich	acc|pl|neut|pos	NK	10
10	Verhaͤltnisse	Verhältnisse	NN	Verhältnis	acc|pl|neut	NK	7
11	einzelner	einzelner	ADJA	einzeln	gen|pl|masc|pos	NK	12
12	Buͤrger	Bürger	NN	Bürger	gen|pl|masc	AG	10
13	gegeneinander	gegeneinander	ADV	gegeneinander	_	MNR	10
14	liessen	ließen	VVFIN	lassen	pl|3|past|ind	--	0
15	sich	sich	PRF	er|es|sie	acc|pl|3	OA	31
16	noch	noch	ADV	noch	_	MO	14
17	,	,	$,	,	_	--	16
18	entweder	entweder	KON	entweder	_	CD	27
19	aus	aus	APPR	aus	_	MO	31
20	hergebrachtem	hergebrachtem	ADJA	hergebrachtem	dat|sg|neut	NK	22
21	teutschem	deutschem	ADJA	deutsch	dat|sg|neut|pos	NK	22
22	Recht	Recht	NN	Recht	dat|sg|neut	NK	19
23	,	,	$,	,	_	--	22
24	oder	oder	KON	oder	_	CD	19
25	aus	aus	APPR	aus	_	CJ	24
26	dem	dem	ART	d	dat|sg|neut	NK	27
27	Roͤmischen	Römischen	ADJA	römisch	dat|sg|neut|pos	NK	25
28	und	und	KON	und	_	CD	27
29	Canonischen	kanonischen	ADJA	kanonischen	dat|sg|neut|pos	CJ	28
30	,	,	$,	,	_	--	29
31	entscheiden	entscheiden	VVINF	entscheiden	_	OC	14
32	.	.	SENT	.	_	--	31

1	Aber	Aber	KON	aber	_	JU	26
2	uͤber	über	APPR	über	_	MO	22
3	die	die	ART	d	acc|pl|masc	NK	4
4	Faͤlle	Fälle	NN	Fall	acc|pl|masc	NK	2
5	,	,	$,	,	_	--	4
6	wo	wo	PWAVREL	wo	_	MO	22
7	die	die	ART	d	nom|sg|fem	NK	8
8	Staatspolizey	Staatspolizey	NN	Staatspolizey	nom|sg|fem	SB	23
9	zu	zu	APPR	zu	_	MO	22
10	Erhaltung	Erhaltung	NN	Erhaltung	dat|sg|fem	NK	9
11	und	und	KON	und	_	CD	10
12	Befoͤrderung	Beförderung	NN	Beförderung	dat|sg|fem	CJ	11
13	der	der	ART	d	gen|sg|fem	NK	16
14	innern	inneren	ADJA	innere	gen|sg|fem|pos	NK	16
15	oͤffentlichen	öffentlichen	ADJA	öffentlich	gen|sg|fem|pos	NK	16
16	Ordnung	Ordnung	NN	Ordnung	gen|sg|fem	AG	10
17	und	und	KON	und	_	CD	16
18	Wohlfarth	Wohlfahrt	NN	Wohlfahrt	gen|sg|fem	CJ	17
19	unmittelbare	unmittelbare	ADJA	unmittelbar	acc|pl|fem|pos	NK	20
20	Verfuͤgungen	Verfügungen	NN	Verfügungen	acc|pl|fem	OA	22
21	zu	zu	PTKZU	zu	_	PM	22
22	machen	machen	VVINF	machen	_	OC	23
23	haͤtte	hätte	VAFIN	haben	sg|3|past|subj	RE	25
24	,	,	$,	,	_	--	23
25	daruͤber	darüber	PAVREL	darüber	_	MO	26
26	waren	waren	VAFIN	sein	pl|3|past|ind	--	0
27	die	die	ART	d	nom|pl|fem	NK	28
28	Vorschriften	Vorschriften	NN	Vorschrift	nom|pl|fem	SB	26
29	dieser	dieser	PDAT	dies	gen|pl|neut	NK	30
30	Gesetze	Gesetze	NN	Gesetz	gen|pl|neut	AG	28
31	nicht	nicht	PTKNEG	nicht	_	NG	26
32	vollstaͤndig	vollständig	ADJD	vollständig	pos	PD	26
33	.	.	SENT	.	_	--	32

1	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
2	enthielten	enthielten	VVFIN	enthalten	pl|3|past|ind	--	0
3	wol	wohl	ADV	wohl	_	MO	2
4	manche	manche	PIS	manch	nom|pl|*	NK	9
5	auf	auf	APPR	auf	_	MO	8
6	solche	solche	PIAT	solch	acc|pl|masc	NK	7
7	Gegenstaͤnde	Gegenstände	NN	Gegenstand	acc|pl|masc	NK	5
8	gerichtete	gerichtete	ADJA	gerichtet	nom|pl|fem|pos	NK	9
9	Verordnungen	Verordnungen	NN	Verordnung	nom|pl|fem	SB	2
10	,	,	$,	,	_	--	9
11	aber	aber	KON	aber	_	CD	5
12	nicht	nicht	PTKNEG	nicht	_	NG	20
13	mit	mit	APPR	mit	_	CJ	11
14	Absonderung	Absonderung	NN	Absonderung	dat|sg|fem	NK	13
15	dessen	dessen	PDS	d	gen|sg|neut	AG	14
16	,	,	$,	,	_	--	15
17	was	was	PWREL	was	nom|sg|neut	SB	25
18	an	an	APPR	an	_	MO	24
