

1	§.	§.	$(	§	_	MO	2
2	diesmaliger	diesmaliger	ADJA	diesmaliger	dat|sg|fem|pos	NK	3
3	Untersuchung	Untersuchung	NN	Untersuchung	dat|sg|fem	NK	1
4	im	im	APPRART	im	dat|sg|neut	MNR	3
5	Fruͤhling	Frühling	NN	Frühling	dat|sg|neut	NK	4
6	liessen	ließen	VVFIN	lassen	pl|3|past|ind	--	0
7	sich	sich	PRF	er|es|sie	acc|pl|3	OA	12
8	auch	auch	ADV	auch	_	MO	11
9	einige	einige	PIAT	einig	nom|pl|fem	NK	11
10	roͤmische	römische	ADJA	römisch	nom|pl|fem|pos	NK	11
11	Muͤnzen	Münzen	NN	Münze	nom|pl|fem	SB	6
12	finden	finden	VVINF	finden	pl|3|pres|ind	OC	6
13	,	,	$,	,	_	--	12
14	die	die	PRELS	d	acc|pl|masc	SB	29
15	mir	mir	PPER	ich	dat|sg|*|1	DA	29
16	theils	teils	ADV	teils	_	MO	29
17	meine	meine	PPOSAT	mein	acc|pl|masc	NK	18
18	Arbeiter	Arbeiter	NN	Arbeiter	gen|pl|masc	SB	29
19	,	,	$,	,	_	--	18
20	theils	teils	ADV	teils	_	MO	23
21	auch	auch	ADV	auch	_	MO	23
22	die	die	ART	d	nom|pl|masc	NK	23
23	Besitzere	Besitzer	NN	Besitzer	nom|pl|masc	APP	18
24	der	der	ART	d	gen|pl|masc	NK	25
25	Aecker	Äcker	NN	Acker	gen|pl|masc	AG	23
26	dieses	dieses	PDAT	dies	gen|sg|masc	NK	27
27	Felds	Felds	NN	Felds	gen|sg|masc	AG	25
28	,	,	$,	,	_	--	27
29	uͤberbrachten	überbrachten	VVFIN	überbrachten	_	OC	47
30	,	,	$,	,	_	--	29
31	welche	welche	PRELS	welch	acc|pl|*	OA	29
32	,	,	$,	,	_	--	31
33	zu	zu	APPR	zu	_	PM	47
34	eben	eben	ADV	eben	_	MO	40
35	solcher	solcher	PIAT	solch	dat|sg|fem	NK	36
36	Zeit	Zeit	NN	Zeit	dat|sg|fem	DA	40
37	,	,	$,	,	_	--	36
38	den	den	ART	d	acc|sg|masc	NK	39
39	Feldbau	Feldbau	NN	Feldbau	acc|sg|masc	OA	40
40	bestellet	bestellet	VVPP	bestellen	_	OC	47
41	,	,	$,	,	_	--	40
42	und	und	KON	und	_	CD	40
43	dabey	dabei	PAV	dabei	_	MO	46
44	diese	diese	PDAT	dies	acc|pl|fem	NK	45
45	Muͤnzen	Münzen	NN	Münze	acc|pl|fem	OA	46
46	gefunden	gefunden	VVPP	finden	_	CJ	42
47	haben	haben	VAFIN	haben	_	CJ	12
48	,	,	$,	,	_	--	47
49	als	als	KOKOM	als	_	CM	65
50	nemlich	nämlich	ADV	nämlich	_	MO	51
51	zwey	zwei	CARD	zwei	_	SB	65
52	von	von	APPR	von	_	PG	51
53	Silber	Silber	NN	Silber	dat|sg|masc	NK	52
54	,	,	$,	,	_	--	53
55	auf	auf	APPR	auf	_	MO	64
56	deren	deren	PRELAT	d	gen|sg|fem	AG	57
57	Einen	Einen	ART	ein	acc|sg|masc	NK	55
58	auf	auf	APPR	auf	_	MNR	57
59	dem	dem	ART	d	dat|sg|masc	NK	60
60	Avers	Avers	NE	Avers	dat|sg|masc	NK	58
61	noch	noch	ADV	noch	_	MO	64
62	deutlich	deutlich	ADJD	deutlich	pos	MO	64
63	zu	zu	PTKZU	zu	_	PM	64
64	lesen	lesen	VVINF	lesen	_	OC	65
65	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	47
66	:	:	SENT	:	_	--	65

1	IMP.	IMP.	NE	IMP.	dat|sg|masc	--	0
2	AEL.	AEL.	NE	AEL.	dat|sg|masc	NK	1
3	SEP.	SEP.	NE	SEP.	nom|sg|*	NK	2

1	-	-	$.	-	_	--	0
2	-	-	$.	-	_	--	1
3	-	-	$.	-	_	--	2
4	-	-	$.	-	_	--	3
5	-	-	$.	-	_	--	4

1	auf	auf	APPR	auf	_	MO	4
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	Revers	Revers	NN	Revers	dat|sg|masc	NK	1
4	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
5	ein	ein	ART	ein	nom|sg|neut	NK	6
6	trophæum	trophaeum	NN	trophaeum	nom|sg|neut	PD	4
7	und	und	KON	und	_	CD	6
8	von	von	APPR	von	_	SBP	12
9	der	der	ART	d	dat|sg|fem	NK	10
10	Umschrift	Umschrift	NN	Umschrift	dat|sg|fem	NK	8
11	nur	nur	ADV	nur	_	MO	12
12	nachfolgendes	nachfolgendes	ADJA	nachfolgendes	gen|sg|masc	CJ	7
13	kenntlich	kenntlich	ADJD	kenntlich	pos	PD	4
14	:	:	SENT	:	_	--	13

1	-	-	$.	-	_	--	0
2	-	-	$.	-	_	--	1
3	-	-	$.	-	_	--	2
4	-	-	$.	-	_	--	3
5	-	-	$.	-	_	--	4

1	VICT.	VICT.	ADJA	VICT.	_	--	0

1	-	-	$.	-	_	--	0
2	-	-	$.	-	_	--	1
3	-	-	$.	-	_	--	2
4	-	-	$.	-	_	--	3
5	-	-	$.	-	_	--	4
6	-	-	$.	-	_	--	5
7	-	-	$.	-	_	--	6

1	Auf	Auf	APPR	auf	_	MO	8
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	Avers	Avers	NE	Avers	dat|sg|masc	NK	1
4	der	der	ART	d	gen|sg|fem	NK	7
5	zweyten	zweiten	ADJA	zweit	gen|sg|fem|pos	NK	7
6	silbernen	silbernen	ADJA	silbern	gen|sg|fem|pos	NK	7
7	Muͤnz	Münz	NN	Münz	gen|sg|fem	AG	3
8	stehet	stehet	VVFIN	stehen	sg|3|pres|ind	--	0
9	:	:	SENT	:	_	--	8

1	SEVERS	Seevers	NN	Seevers	gen|sg|*	PNC	3
2	PIVS	PIVS	NE	PIVS	*|*|*	PNC	3
3	AVG.	AVG.	NN	AVG.	*|*|*	--	0
4	und	und	KON	und	_	CD	3
5	auf	auf	APPR	auf	_	CJ	4
6	dem	dem	ART	d	dat|sg|masc	NK	7
7	Revers	Revers	NN	Revers	dat|sg|masc	NK	5
8	,	,	$,	,	_	--	7
9	um	um	APPR	um	_	CJ	5
10	eine	eine	ART	ein	acc|sg|fem	NK	11
11	figuram	figuram	ADJA	figuram	acc|sg|fem	NK	9
12	stolatam	stolatam	NE	stolatam	pos	PNC	14
13	&amp;	&amp;	KON	&amp;	_	PNC	14
14	velatam	velatam	NE	velatam	_	NK	11
15	,	,	$,	,	_	--	14
16	die	die	ART	d	acc|sg|fem	NK	17
17	Umschrift	Umschrift	NN	Umschrift	acc|sg|fem	APP	14
18	:	:	SENT	:	_	--	17

1	FVNDATOR	FVNDATOR	NN	FVNDATOR	*|*|*	PNC	2
2	PACIS	PACIS	NE	PACIS	nom|sg|masc	--	0
3	.	.	SENT	.	_	--	2

1	Ferner	Ferner	ADV	fern	_	MO	2
2	einige	einige	PIS	einig	nom|pl|masc	--	0
3	von	von	APPR	von	_	PG	2
4	Bronze	Bronze	NN	Bronze	dat|sg|fem	NK	3
5	,	,	$,	,	_	--	4
6	an	an	APPR	an	_	MO	13
7	deren	deren	PRELAT	d	gen|sg|fem	AG	8
8	Einen	Einen	ART	ein	acc|sg|masc	NK	6
9	auf	auf	APPR	auf	_	MNR	8
10	dem	dem	ART	d	dat|sg|masc	NK	11
11	Avers	Avers	NE	Avers	dat|sg|masc	NK	9
12	zu	zu	PTKZU	zu	_	PM	13
13	lesen	lesen	VVINF	lesen	_	OC	4
14	:	:	SENT	:	_	--	13

1	I.	I.	NE	1.	nom|sg|masc|pos	NK	2
2	S.	S.	NE	S.	nom|sg|masc	--	0
3	IMP.	IMP.	NE	IMP.	nom|sg|masc	PNC	7
4	PONT.	PONT.	NN	PONT.	nom|sg|masc	PNC	7
5	TRIB.	TRIB.	NE	TRIB.	*|*|*	PNC	7
6	P.	P.	NE	P.	*|*|*	PNC	7
7	COS.	COS.	NE	COS.	dat|sg|*	NK	2
8	auf	auf	APPR	auf	_	MNR	2
9	dem	dem	ART	d	dat|sg|neut	NK	10
10	Revers	Revers	NN	Revers	dat|sg|masc	NK	8
11	,	,	$,	,	_	--	10
12	ein	ein	ART	ein	acc|sg|neut	NK	14
13	gefluͤgeltes	geflügeltes	ADJA	geflügeltes	acc|sg|neut|pos	NK	14
14	Bild	Bild	NN	Bild	acc|sg|neut	APP	2
15	,	,	$,	,	_	--	14
16	mit	mit	APPR	mit	_	APP	14
17	der	der	ART	d	dat|sg|fem	NK	18
18	Umschrift	Umschrift	NN	Umschrift	dat|sg|fem	NK	16
19	:	:	SENT	:	_	--	18

1	VICTORIA	VICTORIA	NE	Victoria	nom|sg|neut	--	0
2	-	-	$.	-	_	--	1
3	-	-	$.	-	_	--	2
4	-	-	$.	-	_	--	3
5	-	-	$.	-	_	--	4
6	-	-	$.	-	_	--	5
7	-	-	$.	-	_	--	6
8	-	-	$.	-	_	--	7
9	Auf	Auf	APPR	auf	_	APP	1
10	einer	einer	ART	ein	dat|sg|fem	NK	11
11	andern	anderen	PIS	ander	dat|sg|fem|pos	NK	9
12	in	in	APPR	in	_	MO	9
13	Bronze	Bronze	NN	Bronze	dat|sg|fem	NK	12
14	und	und	KON	und	_	CD	13
15	deren	deren	PDAT	d	gen|pl|masc	AG	16
16	Avers	Avers	NE	Avers	gen|sg|masc	CJ	14
17	:	:	SENT	:	_	--	16

1	C.	C.	NE	C.	nom|sg|*	PNC	8
2	MAR.	MAR.	NE	MAR.	*|*|*	PNC	8
3	AVR.	AVR.	NE	AVR.	*|*|*	PNC	8
4	VALERIVS	VALERIVS	NE	VALERIVS	*|*|*	PNC	8
5	MAXIMIANVS	MAXIMIANVS	NE	MAXIMIANVS	*|*|*	PNC	8
6	P.	P.	NE	P.	*|*|*	PNC	8
7	V.	V.	CARD	5	*|*|*	PNC	8
8	AVG.	AVG.	NN	AVG.	dat|sg|*	--	0
9	auf	auf	APPR	auf	_	MNR	8
10	dem	dem	ART	d	dat|sg|masc	NK	11
11	Revers	Revers	NN	Revers	dat|sg|masc	NK	9
12	:	:	SENT	:	_	--	11

1	GENIO	GENIO	NE	GENIO	*|*|*	PNC	3
2	POPVLI	POPVLI	NE	POPVLI	nom|sg|masc	PNC	3
3	ROMANI	ROMANI	NE	Romani	nom|sg|masc	--	0
4	.	.	SENT	.	_	--	3

1	Ingleichem	Ingleichem	ADV	ingleichem	nom|sg|neut	--	0
2	auf	auf	APPR	auf	_	MO	1
3	einer	einer	ART	ein	dat|sg|fem	NK	4
4	andern	anderen	PIS	ander	dat|sg|fem|pos	NK	2
5	und	und	KON	und	_	CD	1
6	deren	deren	PDS	d	gen|pl|*	AG	7
7	Avers	Avers	NE	Avers	gen|sg|masc	CJ	5
8	:	:	SENT	:	_	--	7

1	GAL.	GAL.	NE	GAL.	nom|sg|masc	PNC	5
2	VAL.	VAL.	NE	VAL.	nom|sg|masc	PNC	5
3	MAXIMINVS	MAXIMINVS	NE	MAXIMINVS	nom|sg|masc	PNC	5
4	NOB.	NOB.	NE	NOB.	nom|sg|masc	PNC	5
5	CAES.	CAES.	NE	CAES.	nom|sg|masc	--	0
6	und	und	KON	und	_	CD	5
7	auf	auf	APPR	auf	_	CJ	6
8	dem	dem	ART	d	dat|sg|masc	NK	9
9	Revers	Revers	NN	Revers	dat|sg|masc	NK	7
10	:	:	SENT	:	_	--	9

1	GENIO	GENIO	NE	GENIO	*|*|*	PNC	2
2	CAESARIS	CAESARIS	NE	CAESARIS	nom|sg|neut	--	0
3	.	.	SENT	.	_	--	2

1	Dieser	Dieser	PDAT	dies	nom|sg|masc	NK	2
2	MAXIMINUS	Maximinus	NN	Maximinus	nom|sg|masc	SB	4
3	,	,	$,	,	_	--	2
4	war	war	VAFIN	sein	sg|3|past|ind	--	0
5	,	,	$,	,	_	--	4
6	juxta	Juxta	FM	Juxta	nom|sg|fem	PNC	8
7	§.	§.	$(	§	*|*|*	PNC	8
8	VI.	VI.	CARD	VI.	_	PAR	4
9	vom	vom	APPRART	vom	dat|sg|masc	MNR	8
10	Kaiser	Kaiser	NN	Kaiser	dat|sg|masc	NK	9
11	MAXIMIANO	MAXIMIANO	NE	MAXIMIANO	nom|sg|neut	NK	10
12	,	,	$,	,	_	--	11
13	um	um	APPR	um	_	MO	17
14	das	das	ART	d	acc|sg|neut	NK	15
15	Jahr	Jahr	NN	Jahr	acc|sg|neut	NK	13
16	305	305	CARD	@card@	_	NK	15
17	adoptirt	adoptiert	VVPP	adoptieren	_	PD	4
18	.	.	SENT	.	_	--	17

1	Auf	Auf	APPR	auf	_	MO	5
2	fuͤnfen	fünfen	ADJA	fünf	_	NK	1
3	in	in	APPR	in	_	MO	5
4	Bronze	Bronze	NN	Bronze	dat|sg|fem	NK	3
5	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
6	,	,	$,	,	_	--	5
7	wegen	wegen	APPR	wegen	_	MO	19
8	der	der	ART	d	dat|sg|fem	NK	10
9	starken	starken	ADJA	stark	dat|sg|fem|pos	NK	10
10	patina	Patina	NN	Patina	dat|sg|fem	NK	7
11	,	,	$,	,	_	--	10
12	kaum	kaum	ADV	kaum	_	MO	13
13	noch	noch	ADV	noch	_	MO	19
14	auf	auf	APPR	auf	_	MO	19
15	dem	dem	ART	d	dat|sg|masc	NK	16
16	Avers	Avers	NE	Avers	dat|sg|masc	NK	14
17	etwas	etwas	PIS	etwas	*|*|neut	OA	19
18	zu	zu	PTKZU	zu	_	PM	19
19	erkennen	erkennen	VVINF	erkennen	_	OC	5
20	;	;	SENT	;	_	--	19

1	Eine	Eine	ART	ein	nom|sg|fem	SB	3
2	davon	davon	PAV	davon	_	PG	1
3	scheinet	scheinet	VVFIN	scheinen	sg|3|pres|ind	--	0
4	von	von	APPR	von	_	SBP	3
5	einer	einer	ART	ein	dat|sg|fem	NK	7
6	roͤmischen	römischen	ADJA	römisch	dat|sg|fem|pos	NK	7
7	Kaiserin	Kaiserin	NN	Kaiserin	dat|sg|fem	NK	4
8	,	,	$,	,	_	--	7
9	und	und	KON	und	_	CD	3
10	eine	eine	ART	ein	nom|sg|fem	PD	16
11	von	von	APPR	von	_	PG	10
12	ANTONIO	Antonio	NE	Antonio	nom|sg|masc	PNC	13
13	Philosopho	Philosopho	NN	Philosopho	dat|sg|masc	NK	11
14	,	,	$,	,	_	--	13
15	zu	zu	PTKZU	zu	_	PM	16
16	seyn	sein	VAINF	sein	_	CJ	9
17	.	.	SENT	.	_	--	16

1	Eine	Eine	ART	ein	nom|sg|fem	NK	2
2	Andere	Andere	PIS	Andere	nom|pl|neut|pos	SB	4
3	aber	aber	ADV	aber	_	MO	2
4	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
5	noch	noch	ADV	noch	_	MO	4
6	sehr	sehr	ADV	sehr	_	MO	7
7	kenntlich	kenntlich	ADJD	kenntlich	pos	PD	4
8	,	,	$,	,	_	--	7
9	mit	mit	APPR	mit	_	MO	7
10	2.	2.	CARD	@ord@	dat|pl|neut|pos	NK	11
11	Brustbildern	Brustbildern	NN	Brustbildern	dat|pl|neut	NK	9
12	auf	auf	APPR	auf	_	MNR	11
13	dem	dem	ART	d	dat|sg|masc	NK	14
14	Avers	Avers	NE	Avers	dat|sg|masc	NK	12
15	und	und	KON	und	_	CD	14
16	der	der	ART	d	dat|sg|fem	NK	17
17	Umschrift	Umschrift	NN	Umschrift	dat|sg|fem	CJ	15
18	:	:	SENT	:	_	--	17

1	NERO	NERO	NE	NERO	*|*|*	PNC	11
2	CLAVD.	CLAVD.	NE	CLAVD.	*|*|*	PNC	11
3	DIVI.	DIVI.	NE	DIVI.	*|*|*	PNC	11
4	F.	F.	NE	F.	*|*|*	PNC	11
5	CAES.	CAES.	NE	CAES.	*|*|*	PNC	11
6	AVG.	AVG.	NN	AVG.	*|*|*	PNC	11
7	GERM.	GERM.	NE	GERM.	*|*|*	PNC	11
8	IMP.	IMP.	NE	IMP.	*|*|*	PNC	11
9	TR.	TR.	NE	TR.	*|*|*	PNC	11
10	P.	P.	NE	P.	*|*|*	PNC	11
11	COS.	COS.	NE	COS.	*|*|*	AG	18
12	und	und	KON	und	_	CD	11
13	auf	auf	APPR	auf	_	CJ	12
14	dem	dem	ART	d	dat|sg|masc	NK	15
15	Revers	Revers	NN	Revers	dat|sg|neut	NK	13
16	,	,	$,	,	_	--	15
17	ein	ein	ART	ein	nom|sg|masc	NK	18
18	Triumphwagen	Triumphwagen	NN	Triumphwagen	nom|sg|masc	--	0
19	mit	mit	APPR	mit	_	MNR	18
20	zwey	zwei	CARD	zwei	_	NK	21
21	Personen	Personen	NN	Person	dat|pl|fem	NK	19
22	,	,	$,	,	_	--	21
23	von	von	APPR	von	_	SBP	25
24	Elephanten	Elefanten	NN	Elefant	dat|pl|masc	NK	23
25	gezogen	gezogen	VVPP	ziehen	_	PAR	18
26	,	,	$,	,	_	--	25
27	mit	mit	APPR	mit	_	MO	25
28	der	der	ART	d	dat|sg|fem	NK	29
29	Umschrift	Umschrift	NN	Umschrift	dat|sg|fem	NK	27
30	:	:	SENT	:	_	--	29

1	AGRIPP.	AGRIPP.	ADJA	AGRIPP.	*|*|*	--	0
2	AVG.	AVG.	NN	AVG.	*|*|*	PNC	7
3	DIVI.	DIVI.	NN	DIVI.	*|*|*	PNC	7
4	CLAVD.	CLAVD.	NE	CLAVD.	*|*|*	PNC	7
5	NERONIS	NERONIS	NE	NERONIS	*|*|*	PNC	7
6	CAES.	CAES.	NE	CAES.	*|*|*	PNC	7
7	MATER	MATER	NE	MATER	*|*|*	NK	1
8	,	,	$,	,	_	--	7
9	und	und	KON	und	_	CD	1
10	der	der	ART	d	dat|sg|fem	NK	11
11	Beyschrift	Beischrift	NN	Beischrift	dat|sg|fem	CJ	9
12	:	:	SENT	:	_	--	11

1	EX	EX	FM	ex	nom|sg|*	--	0
2	S.	S.	FM	S.	nom|sg|fem	PNC	3
3	C.	C.	NE	C.	_	--	0

1	Von	Von	APPR	von	_	MO	39
2	noch	noch	ADV	noch	_	MO	3
3	vielen	vielen	PIAT	viel	dat|pl|fem	NK	5
4	andern	anderen	ADJA	ander	dat|pl|fem|pos	NK	5
5	Muͤnzen	Münzen	NN	Münze	dat|pl|fem	NK	1
6	,	,	$,	,	_	--	5
7	die	die	PRELS	d	nom|pl|fem	SB	28
8	auf	auf	APPR	auf	_	MO	26
9	mehrbemeldtem	mehrbemeldtem	ADJA	mehrbemeldtem	dat|sg|masc|pos	NK	10
10	ost-	Ost	NN	Ost	dat|sg|masc	NK	8
11	und	und	KON	und	_	CD	10
12	nordlichen	nordlichen	ADJA	nördlich	dat|sg|neut|pos	NK	13
13	Feld	Feld	NN	Feld	dat|sg|neut	CJ	11
14	hiesiger	hiesiger	ADJA	hiesig	dat|sg|fem|pos	NK	15
15	Stadt	Stadt	NN	Stadt	dat|sg|fem	NK	13
16	nur	nur	ADV	nur	_	MO	17
17	seit	seit	APPR	seit	_	MO	26
18	einigen	einigen	PIAT	einig	dat|pl|neut	NK	19
19	Jahren	Jahren	NN	Jahr	dat|pl|neut	NK	17
20	noch	noch	ADV	noch	_	MO	21
21	weiter	weiter	ADV	weit	_	MO	26
22	von	von	APPR	von	_	SBP	26
23	Zeit	Zeit	NN	Zeit	dat|sg|fem	NK	22
24	zu	zu	APPR	zu	_	MNR	23
25	Zeit	Zeit	NN	Zeit	dat|sg|fem	NK	24
26	gefunden	gefunden	VVPP	finden	_	OC	27
27	worden	worden	VAPP	werden	_	OC	28
28	sind	sind	VAFIN	sein	pl|3|pres|ind	RC	5
29	,	,	$,	,	_	--	28
30	und	und	KON	und	_	CD	28
31	dermalen	dermalen	ADV	dermalen	_	MO	32
32	in	in	APPR	in	_	MO	36
33	hiesigem	hiesigem	ADJA	hiesig	dat|sg|masc|pos	NK	34
34	Hochfuͤrstlichen	Hochfürstlichen	ADJA	Hochfürstlichen	dat|pl|masc	NK	32
35	Muͤnzkabinet	Münzkabinet	NN	Münzkabinet	nom|sg|neut	CJ	30
36	verwahret	verwahret	VVPP	verwahren	_	OC	37
37	werden	werden	VAINF	werden	_	OC	35
38	,	,	$,	,	_	--	37
39	koͤnte	könnte	VMFIN	können	sg|1|past|subj	--	0
40	ich	ich	PPER	ich	nom|sg|*|1	SB	39
41	einen	einen	ART	ein	acc|sg|masc	NK	43
42	grosen	grosen	ADJA	groß	acc|sg|masc|pos	NK	43
43	Catalogum	Catalogum	NN	Catalogum	acc|sg|masc	OA	44
44	beybringen	beibringen	VVINF	beibringen	_	OC	39
45	,	,	$,	,	_	--	44
46	wann	wann	KOUS	wann	_	MO	49
47	es	es	PPER	es	nom|sg|neut|3	SB	49
48	noͤthig	nötig	ADJD	nötig	pos	PD	49
49	waͤre	wäre	VAFIN	sein	sg|3|past|subj	MO	39
50	;	;	SENT	;	_	--	49

1	Und	Und	KON	und	_	JU	2
2	merke	merke	VVFIN	merken	sg|1|pres|ind	--	0
3	ich	ich	PPER	ich	nom|sg|*|1	SB	2
4	hier	hier	ADV	hier	_	MO	2
5	nur	nur	ADV	nur	_	MO	6
6	dieses	dieses	PDS	dies	nom|sg|neut	DA	2
7	noch	noch	ADV	noch	_	MO	2
8	davon	davon	PAV	davon	_	OP	2
9	an	an	PTKVZ	an	_	SVP	2
10	,	,	$,	,	_	--	9
11	daß	daß	KOUS	daß	_	CP	33
12	die	die	ART	d	nom|pl|*	NK	13
13	wenigste	wenigste	NA	wenigst	nom|pl|*	SB	33
14	von	von	APPR	von	_	PG	13
15	denen	denen	ART	d	dat|pl|*	NK	19
16	allhier	allhier	ADV	allhier	comp	MO	17
17	gefundenen	gefundenen	ADJA	gefunden	nom|pl|neut|pos	NK	19
18	roͤmischen	römischen	ADJA	römisch	dat|pl|fem|pos	NK	19
19	Muͤnzen	Münzen	NN	Münze	dat|pl|fem	NK	14
20	,	,	$,	,	_	--	19
21	die	die	PRELS	d	nom|pl|fem	SB	26
22	mir	mir	PPER	ich	dat|sg|*|1	DA	25
23	zu	zu	APPR	zu	_	MO	25
24	Gesicht	Gesicht	NN	Gesicht	dat|sg|neut	NK	23
25	gekommen	gekommen	VVPP	kommen	_	OC	26
26	sind	sind	VAFIN	sein	pl|3|pres|ind	RC	19
27	,	,	$,	,	_	--	26
28	bis	bis	KON	bis	_	AC	29
29	ins	ins	APPRART	ins	acc|sg|neut	MO	33
30	IVte	IVte	NN	IVte	acc|sg|neut|pos	NK	31
31	Jahrhundert	Jahrhundert	NN	Jahrhundert	acc|sg|neut	NK	29
32	hinein	hinein	PTKVZ	hinein	_	MO	29
33	reichen	reichen	VVINF	reichen	_	RE	8
34	.	.	SENT	.	_	--	33

1	§.	§.	$(	§	_	MO	2
2	XXXIX	XXXIX	NE	XXXIX	sg|3|past|ind	--	0
3	.	.	SENT	.	_	--	2

1	Mit	Mit	APPR	mit	_	MO	8
2	Stillschweigen	Stillschweigen	NN	Stillschweigen	dat|pl|fem	NK	1
3	darf	darf	VMFIN	dürfen	sg|1|pres|ind	--	0
4	ich	ich	PPER	ich	nom|sg|*|1	SB	3
5	hier	hier	ADV	hier	_	MO	3
6	nicht	nicht	PTKNEG	nicht	_	NG	3
7	vorbey	vorbei	PTKVZ	vorbei	_	MO	8
8	gehen	gehen	VVINF	gehen	_	OC	3
9	,	,	$,	,	_	--	8
10	was	was	PWREL	was	acc|sg|neut	OA	46
11	Johannes	Johannes	NE	Johannes	nom|sg|masc	PNC	12
12	Lauterbach	Lauterbach	NE	Lauterbach	nom|sg|masc	CJ	3
13	in	in	APPR	in	_	MO	3
14	seinem	seinem	PPOSAT	sein	dat|sg|neut	NK	15
15	Libro	Libro	NE	Libro	dat|sg|neut	NK	13
16	Epigrammatum	Epigrammatum	NN	Epigrammatum	nom|sg|neut	NK	15
17	,	,	$,	,	_	--	16
18	welches	welches	PRELS	welch	nom|sg|neut	SB	21
19	im	im	APPRART	im	dat|sg|neut	MO	21
20	Jahr	Jahr	NN	Jahr	dat|sg|neut	NK	19
21	1562.	1562.	CARD	@ord@	sg|3|pres|ind	RC	15
22	zu	zu	APPR	zu	_	MO	28
23	Frankfurt	Frankfurt	NE	Frankfurt	dat|sg|neut	NK	22
24	in	in	APPR	in	_	MO	28
25	4	4	CARD	@card@	_	NK	24
26	to	to	FM	--	_	NK	27
27	heraus	heraus	PTKVZ	heraus	_	AC	24
28	gekommen	gekommen	VVPP	kommen	_	OC	21
29	,	,	$,	,	_	--	28
30	von	von	APPR	von	_	MO	28
31	damals	damals	ADV	damals	_	NK	30
32	,	,	$,	,	_	--	31
33	als	als	KOKOM	als	_	CM	47
34	nun	nun	ADV	nun	_	MO	46
35	schon	schon	ADV	schon	_	MO	36
36	vor	vor	APPR	vor	_	MO	46
37	205.	205.	CARD	@ord@	_	NK	38
38	Jahren	Jahren	NN	Jahr	dat|pl|neut	NK	36
39	von	von	APPR	von	_	SBP	46
40	allhier	allhier	ADV	allhier	_	MO	43
41	bey	bei	APPR	bei	_	MO	43
42	Oehringen	Oehringen	NE	Oehringen	dat|sg|neut	NK	41
43	gefundenen	gefundenen	ADJA	gefunden	nom|pl|neut|pos	NK	45
44	roͤmischen	römischen	ADJA	römisch	dat|sg|neut|pos	NK	45
45	Muͤnzen	Münzen	NN	Münze	dat|sg|neut	NK	39
46	angemerket	angemerkt	VVPP	anmerken	_	OC	47
47	hat	hat	VAFIN	haben	sg|3|pres|ind	CC	31
48	:	:	SENT	:	_	--	47

1	Dann	Dann	KON	dann	_	MO	10
2	daß	daß	KOUS	daß	_	CP	10
3	es	es	PPER	es	nom|sg|neut|3	PH	10
4	nicht	nicht	PTKNEG	nicht	_	NG	5
5	nur	nur	ADV	nur	_	MO	8
6	eine	eine	ART	ein	nom|sg|fem	NK	8
7	ziemliche	ziemliche	ADJA	ziemlich	nom|sg|fem|pos	NK	8
8	Menge	Menge	NN	Menge	nom|sg|fem	PD	11
9	habe	habe	VAFIN	haben	sg|3|pres|subj	RE	3
10	muͤssen	müssen	VMINF	müssen	_	--	0
11	gewesen	gewesen	VAPP	sein	_	OC	12
12	seyn	sein	VAINF	sein	_	OC	10
13	,	,	$,	,	_	--	12
14	sondern	sondern	KON	sondern	_	CD	12
15	daß	daß	KOUS	daß	_	CP	26
16	sich	sich	PRF	er|es|sie	acc|sg|3	OA	25
17	solches	solches	PIS	solch	acc|sg|neut	OA	25
18	auch	auch	ADV	auch	_	MO	21
19	kurz	kurz	ADJD	kurz	pos	MO	21
20	aufeinander	aufeinander	ADV	aufeinander	_	MO	21
21	zu	zu	APPR	zu	_	MO	25
22	zwey	zwei	CARD	zwei	_	NK	24
23	unterschiedlichen	unterschiedlichen	ADJA	unterschiedlich	dat|pl|neut|pos	SB	26
24	malen	malen	VVINF	malen	dat|pl|neut	NK	21
25	ereignet	ereignet	VVPP	ereignen	_	OC	26
26	haben	haben	VAFIN	haben	pl|3|pres|ind	CJ	14
27	,	,	$,	,	_	--	26
28	das	das	PDS	d	nom|sg|neut	SB	29
29	laͤsset	lässt	VVFIN	lassen	sg|3|pres|ind	OC	63
30	sich	sich	PRF	er|es|sie	acc|sg|3	OA	29
31	aus	aus	APPR	aus	_	MO	29
32	seinem-	seinem	PPOSAT	sein	dat|sg|masc	NK	31
33	an	an	APPR	an	_	OP	29
34	die	die	ART	d	acc|sg|fem	NK	38
35	damalige	damalige	ADJA	damalig	acc|sg|fem|pos	NK	38
36	beyde	beide	ADJA	beide	acc|sg|fem	NK	38
37	Hohe	Hohe	ADJA	hoch	nom|pl|fem|pos	NK	38
38	Landes-Regenten	Landes-Regenten	NN	Landes-Regenten	acc|pl|masc	NK	33
39	des	des	ART	d	gen|sg|neut	NK	40
40	Hauses	Hauses	NN	Haus	gen|sg|neut	AG	38
