

1	Dreyzehntes	dreizehntes	ADJA	dreizehntes	nom|sg|neut|pos	NK	2
9	thun	tun	VVINF	tun	_	MO	2
10	,	,	$,	,	_	--	9
11	mich	mich	PRF	ich	acc|sg|*|1	OA	19
12	in	in	APPR	in	_	MO	19
13	eine	eine	ART	ein	acc|sg|fem	NK	15
14	kurze	kurze	ADJA	kurz	acc|sg|fem|pos	NK	15
15	Unterredung	Unterredung	NN	Unterredung	acc|sg|fem	NK	12
16	mit	mit	APPR	mit	_	OP	19
17	diesen	diesen	PDAT	dies	dat|pl|*	NK	18
18	Leuten	Leuten	NN	Leute	dat|pl|*	NK	16
19	einlassen	einlassen	VVINF	einlassen	_	CJ	9
20	,	,	$,	,	_	--	19
21	die	die	PRELS	d	nom|pl|masc	SB	41
22	so	so	ADV	so	_	MO	23
23	unbesonnen	unbesonnen	ADJD	unbesonnen	pos	PD	40
24	,	,	$,	,	_	--	23
25	so	so	ADV	so	_	MO	26
26	ohne	ohne	APPR	ohne	_	MO	19
27	alle	alle	PIAT	all	acc|sg|fem	NK	28
28	Zubereitung	Zubereitung	NN	Zubereitung	acc|sg|fem	NK	26
29	,	,	$,	,	_	--	28
30	ohne	ohne	APPR	ohne	_	CJ	23
31	die	die	ART	d	acc|pl|fem	NK	33
32	noͤthigsten	nötigsten	ADJA	nötigsten	acc|pl|masc|sup	NK	33
33	Vorerkenntnisse	Vorerkenntnisse	NN	Vorerkenntnisse	acc|pl|neut	NK	30
34	,	,	$,	,	_	--	33
35	Fuͤhrer	Führer	NN	Führer	nom|pl|masc	CJ	33
36	,	,	$,	,	_	--	35
37	Lehrer	Lehrer	NN	Lehrer	nom|pl|masc	CJ	35
38	,	,	$,	,	_	--	37
39	Hofmeister	Hofmeister	NN	Hofmeister	nom|pl|masc	CJ	37
40	werden	werden	VAINF	werden	_	OC	41
41	wollen	wollen	VMFIN	wollen	pl|3|pres|ind	RC	18
42	.	.	SENT	.	_	--	41

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
3	meinen	meinen	PPOSAT	mein	dat|pl|masc	NK	4
4	Lesern	Lesern	NN	Leser	dat|pl|masc	DA	6
5	nicht	nicht	PTKNEG	nicht	_	NG	7
6	schwer	schwer	ADJD	schwer	pos	PD	7
7	seyn	sein	VAINF	sein	_	OC	2
8	,	,	$,	,	_	--	7
9	Originale	Originale	NN	Original	acc|pl|neut	OA	11
10	zu	zu	PTKZU	zu	_	PM	11
11	finden	finden	VVINF	finden	_	RE	1
12	,	,	$,	,	_	--	11
13	wie	wie	KOUS	wie	_	MO	19
14	ich	ich	PPER	ich	nom|sg|*|1	SB	19
15	sie	sie	PPER	Sie	acc|pl|*|3	OA	19
16	ietzo	jetzt	ADV	jetzt	_	MO	19
17	vor	vor	APPR	vor	_	MO	19
18	mir	mir	PPER	ich	dat|sg|*|1	NK	17
19	sehe	sehe	VVFIN	sehen	sg|1|pres|ind	MO	7
20	.	.	SENT	.	_	--	19

1	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
2	wollen	wollen	VMFIN	wollen	pl|3|pres|ind	--	0
3	Hofmeister	Hofmeister	NN	Hofmeister	nom|pl|masc	PD	4
4	werden	werden	VAINF	werden	_	OC	2
5	,	,	$,	,	_	--	4
6	Sie	Sie	PPER	Sie	acc|pl|*|3	CJ	2
7	,	,	$,	,	_	--	6
8	mein	mein	PPOSAT	mein	nom|sg|masc	NK	9
9	Herr	Herr	NN	Herr	nom|sg|masc	APP	6
10	,	,	$,	,	_	--	9
11	von	von	APPR	von	_	OP	17
12	dessen	dessen	PDAT	d	gen|sg|masc	AG	13
13	Thorheiten	Torheiten	NN	Torheit	dat|pl|fem	NK	11
14	die	die	ART	d	nom|sg|fem	NK	15
15	Maͤgde	Mägde	NN	Magd	nom|sg|fem	OA	17
16	einander	einander	PRF	einander	_	OA	17
17	erzaͤhlen	erzählen	VVINF	erzählen	_	OC	2
18	;	;	SENT	;	_	--	17

1	und	und	KON	und	_	JU	10
2	von	von	APPR	von	_	SBP	10
3	dessen	dessen	PDAT	d	gen|sg|masc	AG	5
4	naͤchtlichem	nächtlichem	ADJA	nächtlichem	dat|sg|neut|pos	NK	5
5	Lermen	Lärmen	NN	lärmen	dat|pl|fem	NK	2
6	die	die	ART	d	acc|pl|fem	NK	7
7	Gassen	Gassen	NN	Gasse	nom|pl|fem	OA	10
8	noch	noch	ADV	noch	_	MO	10
9	immer	immer	ADV	immer	_	MO	8
10	ertoͤnen	ertönen	VVFIN	ertönen	_	--	0
11	?	?	SENT	?	_	--	10

1	Sie	Sie	PPER	Sie	nom|pl|*|3	--	0
2	,	,	$,	,	_	--	1
3	der	der	PRELS	d	nom|sg|masc	SB	12
4	sie	sie	PPER	Sie	nom|pl|masc|3	SB	12
5	mit	mit	APPR	mit	_	MO	12
6	allem	allem	PIAT	all	dat|sg|neut	NK	5
7	,	,	$,	,	_	--	6
8	was	was	PWREL	was	nom|sg|neut	NK	9
9	Sittsamkeit	Sittsamkeit	NN	Sittsamkeit	dat|sg|fem	APP	6
10	und	und	KON	und	_	CD	9
11	Wohlstand	Wohlstand	NN	Wohlstand	dat|sg|masc	CJ	10
12	heischet	heischet	VVFIN	heischet	sg|3|pres|ind	RC	1
13	,	,	$,	,	_	--	12
14	ein	ein	ART	ein	acc|sg|neut	NK	16
15	unverstaͤndiges	unverständiges	ADJA	unverständiges	acc|sg|neut|pos	NK	16
16	Gespoͤtte	Gespötte	NN	Gespötte	acc|sg|neut	OA	17
17	treiben	treiben	VVINF	treiben	_	OC	12
18	;	;	SENT	;	_	--	17

1	der	der	PRELS	d	dat|sg|fem	SB	26
2	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	16
3	sich	sich	PRF	er|es|sie	acc|pl|3	DA	15
4	durch	durch	APPR	durch	_	MO	9
5	Beleidigungen	Beleidigungen	NN	Beleidigung	acc|pl|fem	NK	4
6	ein	ein	ART	ein	acc|sg|neut	NK	7
7	Ansehen	Ansehen	NN	Ansehen	acc|sg|neut	OA	9
8	zu	zu	PTKZU	zu	_	PM	9
9	geben	geben	VVINF	geben	_	MO	15
10	,	,	$,	,	_	--	9
11	durch	durch	APPR	durch	_	MO	15
12	Grobheiten	Grobheiten	NN	Grobheiten	acc|pl|fem	NK	11
13	fuͤrchterlich	fürchterlich	ADJD	fürchterlich	pos	MO	15
14	zu	zu	PTKZU	zu	_	PM	15
15	machen	machen	VVINF	machen	_	OC	16
16	glauben	glauben	VVFIN	glauben	pl|3|pres|ind	--	0
17	,	,	$,	,	_	--	16
18	und	und	KON	und	_	CD	16
19	sonderlich	sonderlich	ADJD	sonderlich	pos	MO	24
20	dem	dem	ART	d	dat|sg|masc	NK	21
21	Adel	Adel	NN	Adel	dat|sg|masc	DA	24
22	unhoͤflich	unhöflich	ADJD	unhöflich	pos	MO	24
23	zu	zu	PTKZU	zu	_	PM	24
24	begegnen	begegnen	VVINF	begegnen	_	OC	25
25	gewohnt	gewohnt	ADJD	gewohnt	_	PD	26
26	sind	sind	VAFIN	sein	pl|3|pres|ind	CJ	18
27	.	.	SENT	.	_	--	26

1	Betrachten	Betrachten	VVFIN	betrachten	pl|3|pres|ind	--	0
2	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	1
3	sich	sich	PRF	er|es|sie	dat|pl|3	OA	1
4	selbst	selbst	PRF	selbst	_	MO	1
5	im	im	APPRART	im	dat|sg|masc	MO	1
6	Spiegel	Spiegel	NN	Spiegel	dat|sg|masc	NK	5
7	,	,	$,	,	_	--	6
8	und	und	KON	und	_	CD	1
9	sehen	sehen	VVFIN	sehen	pl|3|pres|ind	CJ	8
10	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	9
11	,	,	$,	,	_	--	10
12	ob	ob	KOUS	ob	_	CP	37
13	diese	diese	PDAT	dies	nom|sg|fem	NK	14
14	Miene	Miene	NN	Miene	nom|sg|fem	SB	37
15	,	,	$,	,	_	--	14
16	diese	diese	PDAT	dies	nom|sg|fem	NK	17
17	Stellung	Stellung	NN	Stellung	acc|sg|fem	SB	23
18	,	,	$,	,	_	--	17
19	wohl	wohl	ADV	wohl	_	MO	23
20	ein	ein	ART	ein	nom|sg|masc	NK	21
21	Muster	Muster	NN	Muster	acc|sg|neut	OA	22
22	abgeben	abgeben	VVINF	abgeben	_	OC	23
23	koͤnnen	können	VMINF	können	_	RC	14
24	,	,	$,	,	_	--	23
25	nach	nach	APPR	nach	_	MO	36
26	welchem	welchem	PRELS	welch	dat|sg|neut	NK	25
27	sich	sich	PRF	er|es|sie	acc|sg|3	OA	36
28	ein	ein	ART	ein	nom|sg|masc	NK	30
29	iunger	junger	ADJA	jung	nom|sg|masc|pos	NK	30
30	Edelmann	Edelmann	NN	Edelmann	nom|sg|masc	SB	37
31	,	,	$,	,	_	--	30
32	ein	ein	ART	ein	nom|sg|masc	NK	34
33	kuͤnftiger	künftiger	ADJA	künftig	nom|sg|masc|pos	NK	34
34	Hofmann	Hofmann	NE	Hofmann	nom|sg|masc	APP	30
35	,	,	$,	,	_	--	34
36	bilden	bilden	VVINF	bilden	_	OC	37
37	soll	soll	VMFIN	sollen	sg|3|pres|ind	MO	9
38	?	?	SENT	?	_	--	37

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Gesellschaft	Gesellschaft	NN	Gesellschaft	nom|sg|fem	SB	12
3	,	,	$,	,	_	--	2
4	zu	zu	APPR	zu	_	MO	9
5	der	der	PRELS	d	dat|sg|fem	NK	4
6	Sie	Sie	PPER	Sie	dat|sg|fem	SB	10
7	sich	sich	PRF	er|es|sie	acc|sg|3	OA	9
8	bisher	bisher	ADV	bisher	_	MO	9
9	gehalten	gehalten	VVPP	halten	_	OC	10
10	haben	haben	VAFIN	haben	pl|3|pres|ind	RC	2
11	,	,	$,	,	_	--	10
12	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
13	der	der	ART	d	nom|sg|masc	NK	14
14	Laquay	Laquai	NE	Laquai	nom|sg|masc	SB	12
15	nicht	nicht	PTKNEG	nicht	_	NG	16
16	waͤhlen	wählen	VVINF	wählen	_	OC	12
17	,	,	$,	,	_	--	16
18	der	der	PRELS	d	nom|sg|masc	SB	24
19	dem	dem	ART	d	dat|sg|masc	NK	20
20	Hofmeister	Hofmeister	NN	Hofmeister	dat|sg|masc	DA	23
21	zur	zur	APPRART	zur	dat|sg|fem	MO	23
22	Bedienung	Bedienung	NN	Bedienung	dat|sg|fem	NK	21
23	gegeben	gegeben	VVPP	geben	_	OC	24
24	wird	wird	VAFIN	werden	sg|3|pres|ind	RC	14
25	.	.	SENT	.	_	--	24

1	Sie	Sie	PPER	Sie	nom|sg|fem|3	SB	2
2	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
3	dieser	dieser	PDAT	dies	nom|sg|masc	SB	4
4	beschaͤmen	beschämen	ADJA	beschämen	pl|3|pres|ind	OC	2
5	durch	durch	APPR	durch	_	MO	4
6	seine	seine	PPOSAT	sein	acc|sg|fem	NK	8
7	bessere	bessere	ADJA	gut	acc|sg|fem|comp	NK	8
8	Lebensart	Lebensart	NN	Lebensart	acc|sg|fem	NK	5
9	;	;	SENT	;	_	--	8

1	und	und	KON	und	_	JU	2
2	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
3	unter	unter	APPR	unter	_	MO	10
4	den	den	ART	d	dat|pl|fem	NK	5
5	Manieren	Manieren	NN	Manieren	dat|pl|neut	NK	3
6	eines	eines	ART	ein	gen|sg|masc	NK	7
7	Stallknechtes	Stallknechtes	NN	Stallknechtes	gen|sg|masc	AG	5
8	den	den	ART	d	acc|sg|masc	NK	9
9	Hofmeister	Hofmeister	NN	Hofmeister	acc|sg|masc	OA	10
10	verkennen	verkennen	VVINF	verkennen	_	OC	2
11	.	.	SENT	.	_	--	10

1	Ihr	Ihr	PPOSAT	Ihr	nom|sg|masc	NK	2
2	Degen	Degen	NN	Degen	nom|sg|masc	SB	30
3	,	,	$,	,	_	--	2
4	womit	womit	PWAVREL	womit	_	MO	9
5	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	10
6	bisher	bisher	ADV	bisher	_	MO	9
7	zu	zu	PTKZU	zu	_	PM	8
8	beweisen	beweisen	VVINF	beweisen	_	OC	9
9	gewohnt	gewohnt	ADJD	gewohnt	_	OC	10
10	waren	waren	VAFIN	sein	pl|3|past|ind	RC	2
11	,	,	$,	,	_	--	10
12	daß	daß	KOUS	daß	_	CP	20
13	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	20
14	ein	ein	ART	ein	nom|sg|masc	NK	19
15	vernuͤnftiger	vernünftiger	ADJA	vernünftig	nom|sg|masc|pos	NK	19
16	,	,	$,	,	_	--	15
17	rechtschaffener	rechtschaffener	ADJA	rechtschaffen	nom|sg|masc|pos	CJ	15
18	,	,	$,	,	_	--	17
19	Mann	Mann	NN	Mann	nom|sg|masc	PD	20
20	waͤren	wären	VAFIN	sein	pl|3|past|subj	OC	8
21	,	,	$,	,	_	--	20
22	und	und	KON	und	_	CD	20
23	alles	alles	PIS	all	nom|sg|neut	SB	28
24	was	was	PWREL	was	nom|sg|neut	OA	28
25	sie	sie	PPER	Sie	acc|*|*|3	SB	28
26	nur	nur	ADV	nur	_	MO	27
27	seyn	sein	VAINF	sein	_	OC	28
28	wollten	wollten	VMFIN	wollen	pl|3|past|ind	CJ	22
29	,	,	$,	,	_	--	28
30	beweiset	beweiset	VVFIN	beweisen	sg|3|pres|ind	--	0
31	denn	denn	ADV	denn	_	MO	30
32	gar	gar	ADV	gar	_	MO	33
33	nichts	nichts	PIS	nichts	*|*|neut	OA	30
34	mehr	mehr	ADV	mehr	_	MO	33
35	.	.	SENT	.	_	--	34

1	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
2	wollen	wollen	VMFIN	wollen	pl|3|pres|ind	--	0
3	ihre	ihre	PPOSAT	ihr	acc|pl|fem	NK	4
4	Sitten	Sitten	NN	Sitte	acc|pl|fem	OA	5
5	aͤndern	ändern	VVINF	ändern	_	OC	2
6	.	.	SENT	.	_	--	5

1	O	O	ITJ	O	_	DM	7
2	,	,	$,	,	_	--	1
3	mein	mein	PPOSAT	mein	nom|sg|masc	NK	4
4	Herr	Herr	NN	Herr	nom|sg|masc	VO	7
5	,	,	$,	,	_	--	4
6	dieß	dies	PDS	dies	nom|sg|neut	SB	7
7	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
8	so	so	ADV	so	_	MO	9
9	geschwinde	geschwinde	ADJD	geschwind	pos	MO	11
10	nicht	nicht	PTKNEG	nicht	_	NG	11
11	geschehen	geschehen	VVINF	geschehen	_	OC	7
12	!	!	SENT	!	_	--	11

1	Wo	Wo	PWAV	wo	_	MO	2
2	nehmen	nehmen	VVFIN	nehmen	pl|3|pres|ind	--	0
3	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
4	denn	denn	ADV	denn	_	MO	2
5	andere	andere	ADJA	ander	acc|pl|fem|pos	NK	6
6	Gewohnheiten	Gewohnheiten	NN	Gewohnheit	acc|pl|fem	OA	2
7	her	her	PTKVZ	her	_	SVP	2
8	,	,	$,	,	_	--	7
9	wenn	wenn	KOUS	wenn	_	CP	21
10	Sie	Sie	PPER	Sie	nom|pl|fem|3	SB	21
11	diese	diese	PDAT	dies	acc|pl|fem	OA	20
12	auch	auch	ADV	auch	_	MO	21
13	gleich	gleich	ADJD	gleich	_	MO	21
14	,	,	$,	,	_	--	13
15	so	so	ADV	so	_	MO	16
16	bald	bald	ADV	bald	_	MO	21
17	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	18
18	wollten	wollten	VMFIN	wollen	pl|3|past|ind	RE	15
19	,	,	$,	,	_	--	18
20	ablegen	ablegen	VVINF	ablegen	_	OC	21
21	koͤnnten	könnten	VMFIN	können	pl|3|past|subj	MO	2
22	?	?	SENT	?	_	--	21

1	Wenn	Wenn	KOUS	wenn	_	CP	10
2	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	10
3	auch	auch	ADV	auch	_	MO	10
4	nicht	nicht	PTKNEG	nicht	_	NG	10
5	mehr	mehr	ADV	mehr	_	MO	4
6	fluchen	fluchen	ADJA	fluchen	_	OC	10
7	und	und	KON	und	_	CD	6
8	Zotten	Zotten	ADJA	Zotten	acc|pl|fem	OA	9
9	vorbringen	vorbringen	VVINF	vorbringen	_	CJ	7
10	wollten	wollten	VMFIN	wollen	pl|3|past|ind	--	0
11	.	.	SENT	.	_	--	10

1	Koͤnnten	Könnten	VVFIN	Könnten	sg|3|pres|ind	--	0
2	Sie	Sie	PPER	Sie	acc|*|*|3	SB	1
3	denn	denn	ADV	denn	_	MO	1
4	sonst	sonst	ADV	sonst	_	MO	1
5	etwas	etwas	PIS	etwas	*|*|neut	SB	1
6	reden	reden	VVINF	reden	_	OC	1
7	?	?	SENT	?	_	--	6

1	Haben	Haben	VAFIN	haben	pl|3|pres|ind	--	0
2	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	1
3	denn	denn	ADV	denn	_	MO	1
4	die	die	ART	d	acc|sg|fem	NK	5
5	Sprache	Sprache	NN	Sprache	acc|sg|fem	OA	1
6	der	der	ART	d	gen|sg|fem	NK	8
7	feinern	feineren	ADJA	feineren	gen|sg|fem|pos	NK	8
8	Welt	Welt	NN	Welt	gen|sg|fem	AG	5
9	in	in	APPR	in	_	MO	1
10	ihrer	ihrer	PPOSAT	ihr	dat|sg|fem	NK	11
11	Gewalt	Gewalt	NN	Gewalt	dat|sg|fem	NK	9
12	?	?	SENT	?	_	--	11

1	Werden	Werden	VAFIN	werden	pl|3|pres|ind	--	0
2	Ihnen	Ihnen	PPER	Sie	dat|pl|*|3	DA	19
3	die	die	ART	d	acc|pl|fem	NK	5
4	poͤbelhaften	pöbelhaften	ADJA	pöbelhaften	nom|pl|masc|pos	NK	5
5	Ausdruͤcke	Ausdrücke	NN	Ausdruck	nom|pl|masc	SB	1
6	,	,	$,	,	_	--	5
7	der	der	ART	d	nom|sg|masc	SB	19
8	plumpe	plumpe	NN	plumpe	nom|sg|masc	PNC	9
9	Scherz	Scherz	NN	Scherz	dat|sg|masc	OC	18
10	,	,	$,	,	_	--	9
11	der	der	ART	d	nom|sg|masc	NK	13
12	zweydeutige	zweideutige	ADJA	zweideutige	nom|sg|masc|pos	NK	13
13	Witz	Witz	NN	Witz	nom|sg|masc	APP	9
14	nicht	nicht	PTKNEG	nicht	_	NG	15
15	immer	immer	ADV	immer	_	MO	19
16	auf	auf	APPR	auf	_	MO	19
17	die	die	ART	d	acc|sg|fem	NK	18
18	Zunge	Zunge	NN	Zunge	acc|sg|fem	NK	16
19	kommen	kommen	VVINF	kommen	_	RC	5
20	?	?	SENT	?	_	--	19

1	Werden	Werden	VAFIN	werden	pl|3|pres|ind	--	0
2	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	1
3	nicht	nicht	PTKNEG	nicht	_	NG	10
4	beym	beim	APPRART	beim	dat|sg|neut	MO	10
5	Uebermaase	Uebermaase	NN	Uebermaase	dat|sg|neut	NK	4
6	des	des	ART	d	gen|sg|masc	NK	7
7	Weines	Weines	NN	Weines	gen|sg|masc	AG	5
8	sich	sich	PRF	er|es|sie	acc|sg|3	DA	16
9	oft	oft	ADV	oft	_	MO	10
10	vergessen	vergessen	VVINF	vergessen	_	OC	1
11	,	,	$,	,	_	--	10
12	und	und	KON	und	_	CD	1
13	alle	alle	PIAT	all	nom|pl|fem	NK	15
14	ihre	ihre	PPOSAT	ihr	acc|pl|fem	NK	15
15	Unarten	Unarten	NN	Unarten	acc|pl|fem	OA	16
16	sehen	sehen	VVINF	sehen	_	OC	17
17	lassen	lassen	VVINF	lassen	_	CJ	12
18	?	?	SENT	?	_	--	17

1	Noch	Noch	ADV	noch	_	MO	4
2	wenigstens	wenigstens	ADV	wenigstens	_	MO	4
3	ein	ein	ART	ein	acc|sg|neut	NK	4
4	Jahr	Jahr	NN	Jahr	acc|sg|neut	AMS	5
5	lang	lang	ADJD	lang	pos	MO	6
6	muͤssen	müssen	VMFIN	müssen	pl|3|pres|ind	--	0
7	sie	sie	PPER	Sie	nom|pl|*|3	SB	6
8	den	den	ART	d	acc|sg|masc	NK	9
9	Umgang	Umgang	NN	Umgang	acc|sg|masc	OA	11
10	derienigen	derjenigen	PDS	derjenige	gen|pl|*	AG	9
11	suchen	suchen	VVINF	suchen	_	OC	6
12	,	,	$,	,	_	--	11
13	die	die	PRELS	d	acc|pl|neut	OA	23
14	sie	sie	PPER	Sie	nom|pl|*|3	SB	23
15	bisher	bisher	ADV	bisher	_	MO	22
16	,	,	$,	,	_	--	15
17	unter	unter	APPR	unter	_	MO	22
18	allerhand	allerhand	PIAT	allerhand	_	MO	19
19	laͤppischen	läppischen	ADJA	läppischen	dat|pl|fem|pos	NK	20
20	Benennungen	Benennungen	NN	Benennungen	dat|pl|fem	NK	17
21	,	,	$,	,	_	--	20
22	verlachet	verlachet	VVPP	verlachet	_	OC	23
23	haben	haben	VAINF	haben	_	RC	10
24	.	.	SENT	.	_	--	23

1	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
2	muͤssen	müssen	VMFIN	müssen	pl|3|pres|ind	--	0
3	eine	eine	ART	ein	acc|sg|fem	NK	4
4	Zeitlang	Zeitlang	NN	Zeitlang	acc|sg|fem	OA	5
5	stille	stille	ADJD	still	_	OC	2
6	und	und	KON	und	_	CD	5
7	eingezogen	eingezogen	VVPP	einziehen	_	MO	8
8	leben	leben	VVINF	leben	pl|3|pres|ind	CJ	6
9	,	,	$,	,	_	--	8
10	gute	gute	ADJA	gut	acc|pl|fem|pos	NK	11
11	Schriften	Schriften	NN	Schrift	acc|pl|fem	OA	12
12	lesen	lesen	VVINF	lesen	_	CJ	8
13	,	,	$,	,	_	--	12
14	wodurch	wodurch	PWAVREL	wodurch	_	MO	17
15	feine	feine	ADJA	fein	acc|pl|neut|pos	NK	16
16	Gefuͤhle	Gefühle	NN	Gefühl	acc|pl|neut	OA	17
17	erwecket	erwecket	VVPP	erwecken	sg|3|pres|ind	OC	12
18	,	,	$,	,	_	--	17
19	und	und	KON	und	_	CD	12
20	Sitten	Sitten	NN	Sitte	acc|pl|fem	SB	24
21	ihnen	ihnen	PPER	sie	dat|pl|*|3	DA	23
22	bekannt	bekannt	ADJD	bekannt	pos	MO	23
23	gemacht	gemacht	VVPP	gemacht	_	OC	24
24	werden	werden	VAINF	werden	_	CJ	19
25	.	.	SENT	.	_	--	24

1	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
2	muͤssen	müssen	VMFIN	müssen	pl|3|pres|ind	--	0
3	auf	auf	APPR	auf	_	MO	6
4	dieienigen	diejenigen	PDAT	derjenige	acc|sg|fem	NK	5
5	Acht	Acht	NN	Acht	acc|sg|fem	NK	3
6	geben	geben	VVINF	geben	_	OC	2
7	,	,	$,	,	_	--	6
8	von	von	APPR	von	_	CJ	2
9	denen	denen	PRELS	d	dat|pl|masc	NK	8
10	sie	sie	PPER	Sie	acc|pl|*|3	NK	8
11	,	,	$,	,	_	--	10
12	wegen	wegen	APPR	wegen	_	CJ	8
13	ihres	ihres	PPOSAT	ihr	gen|sg|masc	NK	14
14	Standes	Standes	NN	Stand	gen|sg|masc	NK	12
15	,	,	$,	,	_	--	14
16	wegen	wegen	APPR	wegen	_	CJ	12
17	der	der	ART	d	*|sg|fem	NK	18
18	Kenntniß	Kenntnis	NN	Kenntnis	*|sg|fem	NK	16
19	der	der	ART	d	gen|sg|fem	NK	20
20	Welt	Welt	NN	Welt	gen|sg|fem	AG	18
21	,	,	$,	,	_	--	20
22	die	die	PRELS	d	nom|sg|fem	OA	27
23	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	28
24	sich	sich	PRF	er|es|sie	acc|pl|3	DA	27
25	auf	auf	APPR	auf	_	MO	27
26	Reisen	Reisen	NN	Reise	acc|pl|fem	NK	25
27	erworben	erworben	VVPP	erwerben	_	OC	28
28	haben	haben	VAFIN	haben	pl|3|pres|ind	RC	20
29	,	,	$,	,	_	--	28
30	und	und	KON	und	_	CD	16
31	wegen	wegen	APPR	wegen	_	CJ	30
32	des	des	ART	d	gen|sg|masc	NK	34
33	allgemeinen	allgemeinen	ADJA	allgemein	gen|sg|masc|pos	NK	34
34	Lobes	Lobes	NN	Lob	gen|sg|masc	NK	31
35	,	,	$,	,	_	--	34
36	das	das	PRELS	d	nom|sg|neut	SB	49
37	Ihnen	Ihnen	PPER	Sie	dat|pl|masc|3	DA	40
38	vernuͤnftige	vernünftige	ADJA	vernünftig	nom|pl|*|pos	NK	39
39	Leute	Leute	NN	Leute	acc|pl|*	OA	40
40	geben	geben	VVINF	geben	pl|3|pres|ind	RC	26
41	,	,	$,	,	_	--	40
42	gute	gute	ADJA	gut	acc|pl|fem|pos	NK	43
43	Sitten	Sitten	NN	Sitte	acc|pl|fem	OA	48
44	und	und	KON	und	_	CD	43
45	eine	eine	ART	ein	acc|sg|fem	NK	47
46	wohlanstaͤndige	wohlanständige	ADJA	wohlanständige	acc|sg|fem|pos	NK	47
47	Lebensart	Lebensart	NN	Lebensart	acc|sg|fem	CJ	44
48	vermuthen	vermuten	VVINF	vermuten	_	OC	49
49	koͤnnen	können	VMFIN	können	_	RC	34
50	.	.	SENT	.	_	--	49

1	Sollten	Sollten	VMFIN	sollen	pl|3|past|ind	--	0
2	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	1
3	auch	auch	ADV	auch	_	MO	1
4	nur	nur	ADV	nur	_	MO	5
5	von	von	APPR	von	_	MO	13
6	weiten	weiten	ADJA	weit	dat|pl|fem	NK	5
7	die	die	ART	d	dat|pl|fem	NK	8
8	Versammlungen	Versammlungen	NN	Versammlung	dat|pl|fem	OA	12
9	solcher	solcher	PIAT	solch	gen|pl|*	NK	10
10	Leute	Leute	NN	Leute	gen|pl|*	AG	8
11	mit	mit	PTKVZ	mit	_	MO	12
12	ansehen	ansehen	VVINF	ansehen	_	OC	13
13	koͤnnen	können	VMFIN	können	_	OC	1
14	:	:	SENT	:	_	--	13

1	so	so	ADV	so	_	MO	2
2	verachten	verachten	VVFIN	verachten	pl|3|pres|ind	--	0
3	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
4	die	die	ART	d	acc|sg|fem	NK	5
5	Gelegenheit	Gelegenheit	NN	Gelegenheit	acc|sg|fem	OA	2
6	nicht	nicht	PTKNEG	nicht	_	NG	2
7	,	,	$,	,	_	--	6
8	machen	machen	VVFIN	machen	pl|3|pres|ind	CJ	2
9	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	8
10	sich	sich	PRF	er|es|sie	dat|pl|3	DA	8
11	einen	einen	PIS	ein	acc|sg|masc	OA	8
12	davon	davon	PAV	davon	_	PG	11
13	zum	zum	APPRART	zum	dat|sg|masc	MO	8
14	Vertrauten	Vertrauten	NN	vertraute	dat|sg|masc	NK	13
15	,	,	$,	,	_	--	14
16	und	und	KON	und	_	CD	8
17	bitten	bitten	VVFIN	bitten	pl|3|pres|ind	CJ	16
18	Sie	Sie	PPER	Sie	nom|pl|*|3	OA	17
19	ihn	ihn	PPER	er	acc|sg|masc|3	OA	17
20	,	,	$,	,	_	--	19
21	daß	daß	KOUS	daß	_	CP	31
22	er	er	PPER	er	nom|sg|masc|3	SB	31
23	Ihnen	Ihnen	PPER	Sie	dat|pl|*|3	DA	30
24	das	das	ART	d	acc|sg|neut	NK	25
25	Unanstaͤndige	Unanständige	NN	Unanständige	acc|sg|neut	OA	30
26	in	in	APPR	in	_	MO	30
27	Ihrem	Ihrem	PPOSAT	Ihr	dat|sg|masc	NK	28
28	Betragen	Betragen	NN	Betragen	acc|pl|fem	NK	26
