

1	Zweytes	Zweites	ADJA	zweiter	nom|sg|neut|pos	NK	2
15	sind	sind	VAFIN	sein	pl|3|pres|ind	RC	9
16	.	.	SENT	.	_	--	15

1	Kaum	Kaum	ADV	kaum	_	MO	2
2	scheint	scheint	VVFIN	scheinen	sg|3|pres|ind	--	0
3	er	er	PPER	er	nom|sg|masc|3	SB	2
4	es	es	PPER	es	acc|sg|neut|3	OA	6
5	zu	zu	PTKZU	zu	_	PM	6
6	wissen	wissen	VVINF	wissen	_	OC	2
7	,	,	$,	,	_	--	6
8	daß	daß	KOUS	daß	_	CP	12
9	er	er	PPER	er	nom|sg|masc|3	SB	12
10	einen	einen	ART	ein	acc|sg|masc	NK	11
11	Leib	Leib	NN	Leib	acc|sg|masc	OA	12
12	hat	hat	VAFIN	haben	sg|3|pres|ind	OC	6
13	.	.	SENT	.	_	--	12

1	Das	Das	PDS	d	nom|sg|neut	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	ein	ein	ART	ein	nom|sg|masc	NK	4
4	Mensch	Mensch	NN	Mensch	nom|sg|masc	PD	2
5	wie	wie	KOKOM	wie	_	CM	9
6	man	man	PIS	man	nom|sg|*	SB	9
7	nicht	nicht	PTKNEG	nicht	_	NG	8
8	viele	viele	PIS	viel	nom|pl|*	SB	9
9	sieht	sieht	VVFIN	sehen	sg|3|pres|ind	CC	4
10	,	,	$,	,	_	--	9
11	schoͤn	schön	ADJD	schön	pos	PD	2
12	wie	wie	KOUS	wie	_	CM	13
13	Apollo	Apollo	NE	Apollo	nom|sg|neut	CC	11
14	,	,	$,	,	_	--	13
15	aber	aber	ADV	aber	_	MO	16
16	geistig	geistig	ADJD	geistig	pos	CJ	11
17	wie	wie	KOKOM	wie	_	CM	19
18	ein	ein	ART	ein	nom|sg|neut	NK	19
19	Zephyr	Zephir	NE	Zephir	nom|sg|masc	CC	16
20	;	;	SENT	;	_	--	19

1	ein	ein	ART	ein	nom|sg|masc	NK	2
2	Mensch	Mensch	NN	Mensch	nom|sg|masc	SB	22
3	,	,	$,	,	_	--	2
4	der	der	ART	d	nom|sg|masc	SB	7
5	lauter	lauter	ADJA	laut	*|*|*	NK	6
6	Seele	Seele	NN	Seele	dat|sg|fem	PD	7
7	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	2
8	,	,	$,	,	_	--	7
9	der	der	PRELS	d	nom|sg|masc	NK	10
10	dich	dich	PPER	du	acc|sg|*|2	APP	2
11	,	,	$,	,	_	--	10
12	wie	wie	KOUS	wie	_	MO	15
13	du	du	PPER	du	nom|sg|*|2	SB	15
14	hier	hier	ADV	hier	_	MO	15
15	bist	bist	VVFIN	sein	sg|2|pres|ind	MNR	2
16	,	,	$,	,	_	--	15
17	fuͤr	für	APPR	für	_	MO	21
18	eine	eine	ART	ein	acc|sg|fem	NK	20
19	blosse	bloße	ADJA	bloß	acc|sg|fem|pos	NK	20
20	Seele	Seele	NN	Seele	acc|sg|fem	NK	17
21	ansehen	ansehen	VVINF	ansehen	_	OC	22
22	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
23	,	,	$,	,	_	--	22
24	und	und	KON	und	_	CD	22
25	der	der	ART	d	nom|sg|masc	SB	31
26	alles	alles	PIS	all	nom|sg|neut	MNR	25
27	auf	auf	APPR	auf	_	MO	31
28	eine	eine	ART	ein	acc|sg|fem	NK	30
29	geistige	geistige	ADJA	geistig	acc|sg|fem|pos	NK	30
30	Art	Art	NN	Art	acc|sg|fem	NK	27
31	thut	tut	VVFIN	tun	sg|3|pres|ind	CJ	24
32	,	,	$,	,	_	--	31
33	was	was	PWREL	was	acc|sg|neut	OA	37
34	wir	wir	PPER	wir	nom|pl|*|1	SB	37
35	andere	andere	PIS	ander	nom|pl|*	SB	37
36	koͤrperlich	körperlich	ADJD	körperlich	pos	MO	37
37	thun	tun	VVINF	tun	_	OC	31
38	.	.	SENT	.	_	--	37

1	Du	Du	PPER	du	nom|sg|*|2	SB	2
2	verstehst	verstehst	VVFIN	verstehst	sg|2|pres|ind	--	0
3	mich	mich	PPER	ich	acc|sg|*|1	OA	2
4	ja	ja	ADV	ja	_	MO	2
5	,	,	$,	,	_	--	4
6	schoͤne	schöne	ADJA	schön	nom|sg|fem|pos	NK	7
7	Danae	Danae	NE	Danae	nom|sg|fem	SB	2
8	?	?	SENT	?	_	--	7

1	„	"	$'	"	_	--	2
2	Nicht	Nicht	PTKNEG	nicht	_	--	0
3	allzuwol	allzuwohl	ADJD	allzuwohl	_	MO	2
4	;	;	SENT	;	_	--	3

1	aber	aber	ADV	aber	_	JU	4
2	deine	deine	PPOSAT	dein	nom|sg|fem	NK	3
3	Beschreibung	Beschreibung	NN	Beschreibung	nom|sg|fem	SB	4
4	gefaͤllt	gefällt	VVFIN	gefallen	sg|3|pres|ind	--	0
5	mir	mir	PPER	ich	dat|sg|*|1	DA	4
6	nichts	nichts	PIS	nichts	*|*|neut	CC	7
7	desto	desto	KON	desto	_	MO	4
8	minder	minder	ADJD	minder	_	MO	4
9	.	.	SENT	.	_	--	8

1	Du	Du	PPER	du	nom|sg|*|2	SB	2
2	sprichst	sprichst	ADV	sprichst	_	--	0
3	doch	doch	ADV	doch	_	MO	2
4	im	im	APPRART	im	dat|sg|masc	--	0
5	Ernst	Ernst	NN	Ernst	dat|sg|masc	NK	4
6	?	?	SENT	?	_	--	5
7	„	"	$'	"	_	--	6

1	In	In	APPR	in	_	--	0
2	ganzem	ganzem	ADJA	ganz	dat|sg|neut|pos	NK	3
3	Ernst	Ernst	NN	Ernst	dat|sg|masc	NK	1
4	:	:	SENT	:	_	--	3

1	Wenn	Wenn	KOUS	wenn	_	CP	4
2	du	du	PPER	du	nom|sg|*|2	SB	4
3	Lust	Lust	NN	Lust	acc|sg|fem	OA	4
4	hast	hast	VAFIN	haben	sg|2|pres|ind	RE	11
5	die	die	ART	d	acc|sg|fem	NK	7
6	metaphysische	metaphysische	ADJA	metaphysische	acc|sg|fem|pos	NK	7
7	Liebe	Liebe	NN	Liebe	acc|sg|fem	OA	9
8	zu	zu	PTKZU	zu	_	PM	9
9	kosten	kosten	VVINF	kosten	_	OC	4
10	,	,	$,	,	_	--	9
11	so	so	ADV	so	_	MO	16
12	habe	habe	VAFIN	haben	sg|1|pres|ind	--	0
13	ich	ich	PPER	ich	nom|sg|*|1	SB	12
14	deinen	deinen	PPOSAT	dein	acc|sg|masc	NK	15
15	Mann	Mann	NN	Mann	acc|sg|masc	OA	16
16	gefunden	gefunden	VVPP	finden	_	OC	12
17	.	.	SENT	.	_	--	16

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	platonischer	platonischer	ADJA	platonischer	comp	PD	2
4	als	als	KON	als	_	CM	5
5	Plato	Plato	NE	Plato	nom|sg|masc	CC	3
6	selbst	selbst	PRF	selbst	_	MNR	5
7	-	-	$.	-	_	--	6
8	-	-	$.	-	_	--	7
9	denn	denn	KON	denn	_	CD	2
10	ich	ich	PPER	ich	nom|sg|*|1	SB	11
11	denke	denke	VVFIN	denken	sg|1|pres|ind	CJ	9
12	,	,	$,	,	_	--	11
13	du	du	PPER	du	nom|sg|*|2	SB	14
14	koͤnntest	könntest	VMFIN	könntest	sg|2|pres|ind	OC	11
15	uns	uns	PPER	wir	dat|pl|*|1	DA	14
16	geheime	geheime	ADJA	geheim	acc|pl|fem|pos	NK	17
17	Nachrichten	Nachrichten	NN	Nachricht	acc|pl|fem	OA	22
18	von	von	APPR	von	_	PG	17
19	diesem	diesem	PDAT	dies	dat|sg|masc	NK	21
20	beruͤhmten	berühmten	ADJA	berühmt	acc|pl|fem|pos	NK	21
21	Weisen	Weisen	NN	Waise	acc|pl|fem	NK	18
22	geben	geben	VVINF	geben	_	OC	14
23	.	.	SENT	.	_	--	22

1	„	"	$'	"	_	--	2
2	Ich	Ich	PPER	ich	nom|sg|*|1	SB	3
3	erinnere	erinnere	VVFIN	erinnern	sg|1|pres|ind	--	0
4	mich	mich	PRF	ich	acc|sg|1	OA	3
5	,	,	$,	,	_	--	4
6	antwortete	antwortete	VVFIN	antworten	acc|pl|neut|pos	NK	7
7	Danae	Danae	NE	Danae	acc|pl|neut	OA	20
8	laͤchelnd	lächelnd	ADJD	lächelnd	pos	MO	3
9	,	,	$,	,	_	--	8
10	daß	daß	KOUS	daß	_	CP	21
11	er	er	PPER	er	nom|sg|masc|3	SB	21
12	einmal	einmal	ADV	einmal	_	MO	20
13	mit	mit	APPR	mit	_	MO	20
14	einer	einer	ART	ein	dat|sg|fem	NK	16
15	meiner	meiner	PPOSAT	mein	dat|sg|fem	NK	16
16	Freundinnen	Freundinnen	NN	Freundin	nom|pl|fem	NK	13
17	eine	eine	ART	ein	acc|sg|fem	NK	19
18	kleine	kleine	ADJA	klein	acc|sg|fem|pos	NK	19
19	Zerstreuung	Zerstreuung	NN	Zerstreuung	acc|sg|fem	OA	20
20	gehabt	gehabt	VAPP	haben	_	OC	21
21	hat	hat	VAFIN	haben	sg|3|pres|ind	OC	3
22	,	,	$,	,	_	--	21
23	die	die	PRELS	d	acc|sg|fem	OA	28
24	du	du	PPER	du	nom|sg|*|2	SB	29
25	ihm	ihm	PPER	er	dat|sg|masc|3	DA	28
26	nicht	nicht	PTKNEG	nicht	_	NG	29
27	uͤbel	übel	ADJD	übel	_	MO	28
28	nehmen	nehmen	VVINF	nehmen	_	OC	29
29	mußt	mußt	VMFIN	müssen	sg|3|pres|ind	RC	19
30	.	.	SENT	.	_	--	29

1	Wo	Wo	PWAV	wo	_	MO	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	ein	ein	ART	ein	nom|sg|masc	NK	4
4	Geist	Geist	NN	Geist	nom|sg|masc	SB	2
5	,	,	$,	,	_	--	4
6	dem	dem	PRELS	d	dat|sg|masc	DA	16
7	ein	ein	ART	ein	nom|sg|neut	NK	9
8	huͤbsches	hübsches	ADJA	hübsch	nom|sg|neut|pos	NK	9
9	Maͤdchen	Mädchen	NN	Mädchen	nom|sg|neut	SB	17
10	von	von	APPR	von	_	MNR	9
11	achtzehn	achtzehn	CARD	achtzehn	_	NK	12
12	Jahren	Jahren	NN	Jahr	dat|pl|neut	NK	10
13	nicht	nicht	PTKNEG	nicht	_	NG	17
14	einen	einen	ART	ein	acc|sg|masc	NK	15
15	Koͤrper	Körper	NN	Körper	acc|sg|masc	OA	16
16	geben	geben	VVINF	geben	_	OC	17
17	koͤnnte	könnte	VMFIN	können	sg|3|past|subj	RC	4
18	?	?	SENT	?	_	--	17
19	„	"	$'	"	_	--	18

1	Du	Du	PPER	du	nom|sg|*|2	SB	2
2	kennest	kennest	VVFIN	kennest	sg|2|pres|ind	OC	8
3	meinen	meinen	PPOSAT	mein	acc|sg|masc	NK	4
4	Mann	Mann	NN	Mann	acc|sg|masc	OA	2
5	noch	noch	ADV	noch	_	MO	6
6	nicht	nicht	PTKNEG	nicht	_	NG	2
7	,	,	$,	,	_	--	6
8	erwiederte	erwiderte	VVFIN	erwidern	sg|3|past|ind	--	0
9	Hippias	Hippias	NE	Hippias	nom|sg|*	SB	8
10	;	;	SENT	;	_	--	9

1	die	die	ART	d	nom|sg|fem	NK	2
2	Goͤttin	Göttin	NN	Göttin	nom|sg|fem	OA	16
3	von	von	APPR	von	_	PG	2
4	Paphos	Paphos	NE	Paphos	dat|sg|masc	NK	3
5	,	,	$,	,	_	--	4
6	ja	ja	ADV	ja	_	MO	7
7	du	du	PPER	du	nom|sg|*|2	SB	9
8	selbst	selbst	PRF	selbst	_	MNR	7
9	wuͤrdest	würdest	VAFIN	werden	sg|3|pres|ind	--	0
10	es	es	PPER	es	nom|sg|neut|3	SB	9
11	bey	bei	APPR	bei	_	MO	16
12	ihm	ihm	PPER	er	dat|sg|masc|3	NK	11
13	so	so	ADV	so	_	MO	14
14	weit	weit	ADJD	weit	pos	MO	9
15	nicht	nicht	PTKNEG	nicht	_	NG	16
16	bringen	bringen	VVINF	bringen	_	RE	10
17	.	.	SENT	.	_	--	16

1	Du	Du	PPER	du	nom|sg|*|2	SB	2
2	kanst	kannst	VMFIN	können	sg|2|pres|ind	--	0
3	ihn	ihn	PPER	er	acc|sg|masc|3	OA	9
4	Tag	Tag	NN	Tag	acc|sg|masc	MO	2
5	und	und	KON	und	_	CD	4
6	Nacht	Nacht	NN	Nacht	acc|sg|fem	CJ	5
7	um	um	APPR	um	_	MO	9
8	dich	dich	PPER	du	acc|sg|*|2	NK	7
9	haben	haben	VAINF	haben	pl|3|pres|ind	OC	2
10	.	.	SENT	.	_	--	9

1	Du	Du	PPER	du	nom|sg|*|2	SB	2
2	kanst	kannst	VMFIN	können	sg|2|pres|ind	--	0
3	ihn	ihn	PPER	er	acc|sg|masc|3	OA	7
4	auf	auf	APPR	auf	_	MO	7
5	alle	alle	PIAT	all	acc|pl|fem	NK	6
6	Proben	Proben	NN	Probe	acc|pl|fem	NK	4
7	stellen	stellen	VVINF	stellen	_	OC	2
8	,	,	$,	,	_	--	7
9	du	du	PPER	du	nom|sg|*|2	SB	10
10	kanst	kannst	VMFIN	können	sg|2|pres|ind	CJ	2
11	ihn	ihn	PPER	er	acc|sg|masc|3	OA	15
12	-	-	$-	-	_	--	11
13	bey	bei	APPR	bei	_	MO	15
14	dir	dir	PPER	du	dat|sg|*|2	NK	13
15	schlafen	schlafen	VVINF	schlafen	_	OC	16
16	lassen	lassen	VVINF	lassen	_	OC	10
17	,	,	$,	,	_	--	16
18	Danae	Danae	NE	Danae	_	CJ	10
19	,	,	$,	,	_	--	18
20	ohne	ohne	APPR	ohne	_	AC	26
21	daß	daß	KOUS	daß	_	CP	26
22	er	er	PPER	er	nom|sg|masc|3	SB	26
23	dir	dir	PPER	du	dat|sg|*|2	DA	25
24	Gelegenheit	Gelegenheit	NN	Gelegenheit	acc|sg|fem	OA	25
25	geben	geben	VVINF	geben	_	OC	26
26	wird	wird	VAFIN	werden	sg|3|pres|ind	RC	18
27	,	,	$,	,	_	--	26
28	nur	nur	ADV	nur	_	MO	32
29	die	die	ART	d	nom|sg|fem	NK	32
30	mindeste	mindeste	ADJA	mindeste	nom|sg|fem|pos	NK	32
31	kleine	kleine	ADJA	klein	nom|sg|fem|pos	NK	32
32	Ausrufung	Ausrufung	NN	Ausrufung	acc|sg|fem	OA	33
33	anzubringen	anzubringen	VVIZU	anbringen	_	OC	24
34	;	;	SENT	;	_	--	33

1	kurz	kurz	ADJD	kurz	pos	MO	5
2	,	,	$,	,	_	--	1
3	bey	bei	APPR	bei	_	MO	10
4	ihm	ihm	PPER	er	dat|sg|masc|3	NK	3
5	kann	kann	VMFIN	können	sg|3|pres|ind	--	0
6	deine	deine	PPOSAT	dein	acc|sg|fem	NK	7
7	Tugend	Tugend	NN	Tugend	acc|sg|fem	OA	10
8	ganz	ganz	ADV	ganz	_	MO	9
9	ruhig	ruhig	ADJD	ruhig	pos	MO	10
10	einschlummern	einschlummern	VVINF	einschlummern	_	OC	5
11	,	,	$,	,	_	--	10
12	ohne	ohne	KOUI	ohne	_	CP	17
13	jemals	jemals	ADV	jemals	_	MO	17
14	in	in	APPR	in	_	MO	17
15	Gefahr	Gefahr	NN	Gefahr	acc|sg|fem	NK	14
16	zu	zu	PTKZU	zu	_	PM	17
17	kommen	kommen	VVINF	kommen	_	MO	10
18	,	,	$,	,	_	--	17
19	aufgewekt	aufgeweckt	VVPP	aufgeweckt	_	OC	21
20	zu	zu	PTKZU	zu	_	PM	21
21	werden	werden	VAINF	werden	_	CJ	17
22	.	.	SENT	.	_	--	21

1	„	"	$'	"	_	--	2
2	Ach	Ach	ITJ	ach	_	NK	3
3	!	!	SENT	!	_	--	0

1	nun	nun	ADV	nun	_	MO	2
2	verstehe	verstehe	VVFIN	verstehen	sg|1|pres|ind	--	0
3	ich	ich	PPER	ich	nom|sg|*|1	SB	2
4	dich	dich	PPER	du	acc|sg|*|2	OA	2
5	;	;	SENT	;	_	--	4

1	es	es	PPER	es	nom|sg|neut|3	SB	2
2	verlohnte	verlohnte	VVFIN	verlohnte	sg|3|past|ind	--	0
3	sich	sich	PRF	er|es|sie	acc|sg|3	OA	2
4	der	der	ART	d	nom|sg|masc	NK	5
5	Muͤhe	Mühe	NN	Mühe	nom|sg|masc	SB	2
6	nicht	nicht	PTKNEG	nicht	_	NG	2
7	,	,	$,	,	_	--	6
8	den	den	ART	d	acc|sg|masc	NK	9
9	Scherz	Scherz	NN	Scherz	acc|sg|masc	OA	13
10	so	so	ADV	so	_	MO	11
11	weit	weit	ADJD	weit	pos	MO	13
12	zu	zu	PTKZU	zu	_	PM	13
13	treiben	treiben	VVINF	treiben	_	RE	1
14	.	.	SENT	.	_	--	13

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	verlange	verlange	VVFIN	verlangen	sg|1|pres|ind	--	0
3	keinen	keinen	PIAT	kein	acc|sg|masc	NK	4
4	Liebhaber	Liebhaber	NN	Liebhaber	acc|sg|masc	OA	2
5	der	der	ART	d	gen|sg|fem	SB	12
6	sich	sich	PRF	er|es|sie	acc|sg|3	OA	12
7	nur	nur	ADV	nur	_	MO	8
8	darum	darum	PAV	darum	_	MO	12
9	an	an	APPR	an	_	MO	12
10	meine	meine	PPOSAT	mein	acc|sg|fem	NK	11
11	Seele	Seele	NN	Seele	acc|sg|fem	NK	9
12	haͤlt	hält	VVFIN	halten	sg|3|pres|ind	RC	4
13	,	,	$,	,	_	--	12
14	weil	weil	KOUS	weil	_	CP	21
15	ihm	ihm	PPER	er	dat|sg|masc|3	DA	21
16	das	das	ART	d	acc|sg|neut	NK	17
17	uͤbrige	übrige	NA	Übrige	acc|sg|neut|pos	SB	21
18	zu	zu	APPR	zu	_	MO	20
19	nichts	nichts	PIS	nichts	*|*|neut	OA	8
20	nuͤze	nütze	ADJD	nütze	pos	PD	21
21	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	2
22	.	.	SENT	.	_	--	21
23	„	"	$'	"	_	--	22

1	Auch	Auch	ADV	auch	_	MO	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	derjenige	derjenige	PDS	derjenige	nom|sg|masc	SB	2
4	,	,	$,	,	_	--	3
5	den	den	PRELS	d	acc|sg|masc	OA	8
6	ich	ich	PPER	ich	nom|sg|*|1	SB	8
7	dir	dir	PPER	du	dat|sg|*|2	DA	8
8	anpreise	anpreise	VVFIN	anpreise	sg|1|pres|ind	RC	3
9	,	,	$,	,	_	--	8
10	weit	weit	ADJD	weit	pos	MO	11
11	entfernt	entfernt	ADJD	entfernt	pos	MO	16
12	in	in	APPR	in	_	MO	16
13	diese	diese	PDAT	dies	acc|sg|fem	NK	14
14	Classe	Klasse	NN	Klasse	acc|sg|fem	NK	12
15	zu	zu	PTKZU	zu	_	PM	16
16	gehoͤren	gehören	VVINF	gehören	_	OC	8
17	;	;	SENT	;	_	--	16

1	mache	mache	VVFIN	machen	sg|3|pres|subj	--	0
2	dir	dir	PPER	du	dat|sg|*|2	DA	1
3	daruͤber	darüber	PAV	darüber	_	MO	1
4	keinen	keinen	PIAT	kein	acc|sg|masc	NK	5
5	Kummer	Kummer	NN	Kummer	acc|sg|masc	OA	1
6	.	.	SENT	.	_	--	5

1	Was	Was	PWS	was	acc|sg|neut	OA	9
2	du	du	PPER	du	nom|sg|*|2	SB	9
3	fuͤr	für	APPR	für	_	MO	9
4	die	die	ART	d	acc|sg|fem	NK	5
5	Folge	Folge	NN	Folge	acc|sg|fem	NK	3
6	einer	einer	ART	ein	gen|sg|fem	NK	8
7	physischen	physischen	ADJA	physisch	gen|sg|fem|pos	NK	8
8	Nothwendigkeit	Notwendigkeit	NN	Notwendigkeit	gen|sg|fem	AG	5
9	haͤltst	hältst	VVFIN	hältst	sg|3|pres|ind	SB	11
10	,	,	$,	,	_	--	9
11	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
12	bey	bei	APPR	bei	_	MO	11
13	ihm	ihm	PPER	er	dat|sg|masc|3	NK	12
14	die	die	ART	d	nom|sg|fem	NK	15
15	Wuͤrkung	Wirkung	NN	Wirkung	acc|sg|fem	SB	11
16	der	der	ART	d	gen|sg|fem	NK	17
17	Tugend	Tugend	NN	Tugend	gen|sg|fem	AG	15
18	,	,	$,	,	_	--	17
19	und	und	KON	und	_	CD	15
20	der	der	ART	d	dat|sg|fem	AG	22
21	erhabnen	erhabenen	ADJA	erhaben	dat|sg|fem|pos	NK	22
22	Philosophie	Philosophie	NN	Philosophie	dat|sg|fem	CJ	19
23	,	,	$,	,	_	--	22
24	von	von	APPR	von	_	MO	28
25	der	der	PRELS	d	dat|sg|fem	NK	24
26	er	er	PPER	er	nom|sg|masc|3	SB	28
27	Profeßion	Profession	NN	Profession	dat|sg|fem	OA	28
28	macht	macht	VVFIN	machen	sg|3|pres|ind	RC	22
29	.	.	SENT	.	_	--	28

1	„	"	$'	"	_	--	2
2	Du	Du	PPER	du	nom|sg|*|2	SB	3
3	machst	machst	VVFIN	machen	sg|2|pres|ind	--	0
4	mich	mich	PPER	ich	acc|sg|*|1	OA	3
5	sehr	sehr	ADV	sehr	_	MO	6
6	neugierig	neugierig	ADJD	neugierig	pos	MO	3
7	ihn	ihn	PPER	er	acc|sg|masc|3	OA	9
8	zu	zu	PTKZU	zu	_	PM	9
9	sehen	sehen	VVINF	sehen	_	OC	3
10	;	;	SENT	;	_	--	9

1	aber	aber	ADV	aber	_	MO	2
2	weist	weist	VVFIN	weisen	sg|3|pres|ind	--	0
3	du	du	PPER	du	nom|sg|*|2	SB	2
4	,	,	$,	,	_	--	3
5	Hippias	Hippias	NE	Hippias	gen|sg|neut	OA	20
6	,	,	$,	,	_	--	5
7	daß	daß	KOUS	daß	_	CP	13
8	meine	meine	PPOSAT	mein	nom|sg|fem	NK	9
9	Eitelkeit	Eitelkeit	NN	Eitelkeit	nom|sg|fem	SB	13
10	nicht	nicht	PTKNEG	nicht	_	NG	12
11	zu	zu	APPR	zu	_	PM	12
12	frieden	frieden	NN	Frieden	_	OC	13
13	waͤre	wäre	VAFIN	sein	sg|3|past|subj	OC	5
14	,	,	$,	,	_	--	13
15	auf	auf	APPR	auf	_	MO	20
16	eine	eine	ART	ein	acc|sg|fem	NK	19
17	so	so	ADV	so	_	MO	18
18	kaltsinnige	kaltsinnige	ADJA	kaltsinnige	acc|sg|fem|pos	NK	19
19	Art	Art	NN	Art	acc|sg|fem	NK	15
20	geliebt	geliebt	VVPP	lieben	_	PD	22
21	zu	zu	PTKZU	zu	_	PM	22
22	seyn	sein	VAINF	sein	_	OC	2
23	.	.	SENT	.	_	--	22

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	wahr	wahr	ADJD	wahr	pos	PD	2
4	,	,	$,	,	_	--	3
5	ich	ich	PPER	ich	nom|sg|masc|1	SB	6
6	bin	bin	VAFIN	sein	sg|1|pres|ind	CJ	2
7	dieser	dieser	PDAT	dies	nom|sg|masc	NK	9
8	mechanischen	mechanischen	ADJA	mechanischen	gen|pl|masc|pos	NK	9
9	Liebhaber	Liebhaber	NN	Liebhaber	gen|pl|masc	RE	1
10	von	von	APPR	von	_	PG	9
11	Herzen	Herzen	NN	Herz	dat|pl|fem	NK	10
12	uͤberdruͤßig	überdrüssig	ADJD	überdrüssig	pos	PD	6
13	;	;	SENT	;	_	--	12

1	aber	aber	KON	aber	_	JU	3
2	ich	ich	PPER	ich	nom|sg|*|1	SB	3
3	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
4	mit	mit	APPR	mit	_	MO	11
5	einem	einem	ART	ein	dat|sg|masc	NK	6
6	andern	anderen	PIS	ander	dat|sg|masc|pos	NK	4
7	eben	eben	ADV	eben	_	MO	9
8	so	so	ADV	so	_	MO	9
9	uͤbel	übel	ADJD	übel	pos	MO	11
10	zu	zu	APPR	zu	_	PM	11
11	frieden	frieden	NN	Frieden	_	OC	12
12	seyn	sein	VAINF	sein	_	OC	3
13	,	,	$,	,	_	--	12
14	der	der	PRELS	d	nom|sg|masc	SB	19
15	gegen	gegen	APPR	gegen	_	MO	19
16	dasjenige	dasjenige	PDS	derjenige	acc|pl|fem|pos	NK	15
17	ganz	ganz	ADV	ganz	_	MO	18
18	unempfindlich	unempfindlich	ADJD	unempfindlich	pos	PD	19
19	waͤre	wäre	VAFIN	sein	sg|3|past|subj	RE	8
20	,	,	$,	,	_	--	19
21	wofuͤr	wofür	PWAV	wofür	_	MO	25
22	jene	jene	PDS	jen	nom|pl|fem	SB	25
23	allein	allein	ADV	allein	_	MO	24
24	empfindlich	empfindlich	ADJD	empfindlich	pos	PD	25
25	sind	sind	VAFIN	sein	pl|3|pres|ind	MO	19
26	.	.	SENT	.	_	--	25

1	Ein	Ein	ART	ein	nom|sg|masc	NK	2
2	Frauenzimmer	Frauenzimmer	NN	Frauenzimmer	nom|sg|masc	SB	3
3	findet	findet	VVFIN	finden	sg|3|pres|ind	--	0
4	allezeit	allezeit	ADV	allezeit	_	MO	3
5	ein	ein	ART	ein	acc|sg|neut	NK	6
6	Vergnuͤgen	Vergnügen	NN	Vergnügen	acc|sg|neut	OA	3
7	darinn	darin	PAV	darin	_	MO	3
8	,	,	$,	,	_	--	7
9	Begierden	Begierden	NN	Begierde	acc|pl|fem	OA	10
10	einzufloͤssen	einzuflößen	VVIZU	einflößen	_	OC	6
11	,	,	$,	,	_	--	10
12	auch	auch	ADV	auch	_	MO	16
13	wann	wann	KOUS	wann	_	MO	18
14	sie	sie	PPER	Sie	nom|pl|masc|3	SB	18
15	nicht	nicht	PTKNEG	nicht	_	NG	18
16	im	im	APPRART	im	dat|sg|masc	MO	18
17	Sinn	Sinn	NN	Sinn	dat|sg|masc	NK	16
18	hat	hat	VAFIN	haben	sg|3|pres|ind	MO	10
19	,	,	$,	,	_	--	18
20	sie	sie	PPER	Sie	acc|pl|*|3	OA	22
21	zu	zu	PTKZU	zu	_	PM	22
22	vergnuͤgen	vergnügen	VVINF	vergnügen	_	RE	7
23	.	.	SENT	.	_	--	22

1	Die	Die	ART	d	nom|pl|fem	NK	2
2	Sproͤden	Spröden	NN	Spröden	nom|pl|fem	SB	4
3	selbst	selbst	PRF	selbst	_	MNR	2
4	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
5	von	von	APPR	von	_	MO	9
6	dieser	dieser	PDAT	dies	dat|sg|fem	NK	7
7	Schwachheit	Schwachheit	NN	Schwachheit	dat|sg|fem	NK	5
8	nicht	nicht	PTKNEG	nicht	_	NG	9
9	ausgenommen	ausgenommen	VVPP	ausnehmen	_	PD	4
10	.	.	SENT	.	_	--	9

1	Wozu	Wozu	PWAV	wozu	_	MO	10
2	haben	haben	VAFIN	haben	pl|1|pres|ind	--	0
3	wir	wir	PPER	wir	nom|pl|*|1	SB	2
4	noͤthig	nötig	ADJD	nötig	pos	PD	10
5	,	,	$,	,	_	--	4
6	daß	daß	KOUS	daß	_	CP	10
7	uns	uns	PPER	wir	dat|pl|*|1	DA	10
8	ein	ein	ART	ein	nom|sg|masc	NK	9
9	Liebhaber	Liebhaber	NN	Liebhaber	nom|sg|masc	SB	10
10	sagt	sagt	VVFIN	sagen	sg|3|pres|ind	OC	2
11	,	,	$,	,	_	--	10
12	daß	daß	KOUS	daß	_	CP	15
13	wir	wir	PPER	wir	nom|pl|*|1	SB	15
14	reizend	reizend	ADJD	reizend	pos	PD	15
15	sind	sind	VAFIN	sein	pl|1|pres|ind	OC	10
16	?	?	SENT	?	_	--	15

1	Wir	Wir	PPER	wir	nom|pl|*|1	SB	2
2	wollen	wollen	VMFIN	wollen	pl|1|pres|ind	--	0
