

1	USUS	USUS	FM	usus	nom|sg|*	SB	3
22	Krieg	Krieg	NN	Krieg	nom|sg|masc	OA	20
23	:	:	SENT	:	_	--	22

1	aus	aus	APPR	aus	_	MO	8
2	einer	einer	ART	ein	dat|sg|fem	NK	3
3	Begierde	Begierde	NN	Begierde	dat|sg|fem	NK	1
4	reicher	reicher	ADJD	reich	comp	PD	8
5	und	und	KON	und	_	CD	4
6	groͤsser	grösser	ADJD	groß	comp	CJ	5
7	zu	zu	PTKZU	zu	_	PM	8
8	werden	werden	VAINF	werden	_	--	0
9	/	/	$,	/	_	--	8
10	oder	oder	KON	oder	_	CD	8
11	dadurch	dadurch	PAV	dadurch	_	MO	15
12	einen	einen	ART	ein	acc|sg|masc	NK	13
13	Nach-Ruhm	Nach-Ruhm	NN	Nach-Ruhm	acc|sg|masc	OA	15
14	zu	zu	PTKZU	zu	_	PM	15
15	erhalten	erhalten	VVINF	erhalten	_	CJ	10
16	.	.	SENT	.	_	--	15

1	Also	Also	ADV	also	_	MO	2
2	konte	konnte	VMFIN	können	sg|3|past|ind	--	0
3	Amazia	Amazia	NE	Amazia	nom|sg|*	SB	2
4	nicht	nicht	PTKNEG	nicht	_	NG	2
5	ruhen	ruhen	VVINF	ruhen	_	OC	2
6	/	/	$,	/	_	--	5
7	wie	wie	KOUS	wie	_	MO	12
8	er	er	PPER	er	nom|sg|masc|3	SB	13
9	die	die	ART	d	acc|pl|masc	NK	10
10	Edomiter	Edomiter	NN	Edomiter	acc|pl|masc	OA	12
11	gluͤcklich	glücklich	ADJD	glücklich	pos	MO	12
12	geschlagen	geschlagen	VVPP	schlagen	_	OC	13
13	hatte	hatte	VAFIN	haben	sg|3|past|ind	OC	5
14	/	/	$,	/	_	--	13
15	sein	sein	PPOSAT	sein	nom|sg|neut	NK	16
16	Hertz	Herz	NN	Herz	nom|sg|neut	SB	17
17	erhub	erhob	VVFIN	erheben	sg|3|past|ind	CJ	2
18	sich	sich	PRF	er|es|sie	acc|sg|3	OA	17
19	/	/	$,	/	_	--	18
20	und	und	KON	und	_	CD	2
21	wolte	wollte	VMFIN	wollen	sg|3|past|ind	CJ	20
22	mit	mit	APPR	mit	_	MO	31
23	Joas	Joas	NE	Joas	dat|sg|*	NK	22
24	/	/	$,	/	_	--	23
25	dem	dem	ART	d	dat|sg|masc	NK	26
26	Koͤnige	Könige	NN	König	dat|sg|neut	DA	31
27	in	in	APPR	in	_	MNR	26
28	Israel	Israel	NE	Israel	dat|sg|neut	NK	27
29	/	/	$,	/	_	--	28
30	auch	auch	ADV	auch	_	MO	31
31	anbinden	anbinden	VVINF	anbinden	_	OC	21
32	/	/	$,	/	_	--	31
33	und	und	KON	und	_	CD	21
34	forderte	forderte	VVFIN	fordern	sg|3|past|ind	CJ	33
35	ihn	ihn	PPER	er	acc|sg|masc|3	OA	34
36	zur	zur	APPRART	zur	dat|sg|fem	MO	34
37	Feld-Schlacht	Feld-Schlacht	NN	Feld-Schlacht	dat|sg|fem	NK	36
38	aus	aus	PTKVZ	aus	_	SVP	34
39	/	/	$,	/	_	--	38
40	daß	daß	KOUS	daß	_	CP	43
41	ihm	ihm	PPER	er	dat|sg|masc|3	DA	43
42	uͤbel	übel	ADJD	übel	pos	MO	43
43	gelungen	gelungen	VVPP	gelingen	_	OC	37
44	/	/	$,	/	_	--	43
45	da	da	KOUS	da	_	CP	52
46	er	er	PPER	er	nom|sg|masc|3	SB	52
47	wohl	wohl	ADV	wohl	_	MO	52
48	haͤtte	hätte	VAFIN	haben	sg|3|past|subj	CJ	30
49	in	in	APPR	in	_	MO	51
50	Frieden	Frieden	NN	Frieden	dat|sg|masc	NK	49
51	sitzen	sitzen	VVINF	sitzen	_	OC	52
52	koͤnnen	können	VMFIN	können	_	OC	48
53	.	.	SENT	.	_	--	52

1	Eben	Eben	ADV	eben	_	MO	2
2	so	so	ADV	so	_	MO	3
3	gieng	ging	VVFIN	gehen	sg|3|past|ind	--	0
4	es	es	PPER	es	nom|sg|neut|3	EP	3
5	dem	dem	ART	d	dat|sg|masc	NK	6
6	Koͤnige	Könige	NN	König	dat|sg|masc	DA	3
7	Josia	Josia	NE	Josia	nom|sg|neut	NK	6
8	.	.	SENT	.	_	--	7

1	Solche	Solche	PIAT	solcher	nom|pl|fem	NK	2
2	Regenten	Regenten	NN	Regent	nom|pl|masc	SB	3
3	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
4	denen	denen	PDS	d	dat|pl|fem	DA	11
5	gleich	gleich	ADJD	gleich	_	MO	7
6	/	/	$,	/	_	--	5
7	welch	welch	PIAT	welch	*|*|*	MO	11
8	in	in	APPR	in	_	MO	11
9	einen	einen	ART	ein	acc|sg|masc	NK	10
10	Ameissen-Hauffen	Ameissen-Hauffen	NN	Ameissen-Hauffen	acc|sg|masc	NK	8
11	stoͤren	stören	VVINF	stören	pl|3|pres|ind	PD	3
12	/	/	$,	/	_	--	11
13	daß	daß	KOUS	daß	_	CP	24
14	ihnen	ihnen	PPER	sie	dat|pl|*|3	DA	24
15	die	die	ART	d	acc|pl|fem	NK	17
16	schwartzen	schwarzen	ADJA	schwarz	nom|pl|neut|pos	NK	17
17	Wuͤrmer	Würmer	NN	Wurm	nom|pl|masc	OA	24
18	uͤber	über	APPR	über	_	MNR	17
19	den	den	ART	d	acc|sg|masc	NK	20
20	Hals	Hals	NN	Hals	acc|sg|masc	NK	18
21	und	und	KON	und	_	CD	20
22	gantzen	ganzen	ADJA	ganz	acc|sg|masc|pos	NK	23
23	Leib	Leib	NN	Leib	acc|sg|masc	CJ	21
24	lauffen	laufen	VVINF	laufen	_	CJ	11
25	/	/	$,	/	_	--	24
26	und	und	KON	und	_	CD	24
27	viel	viel	PIAT	viel	*|*|*	NK	28
28	Plage	Plage	NN	Plage	acc|sg|fem	OA	29
29	veruhrsachen	verursachen	VVINF	verursachen	_	CJ	26
30	/	/	$,	/	_	--	29
31	wem	wem	PWS	wer	dat|sg|masc	SB	32
32	haben	haben	VAFIN	haben	pl|3|pres|ind	PAR	29
33	sie	sie	PPER	Sie	nom|pl|*|3	SB	32
34	es	es	PPER	es	acc|sg|neut|3	OA	36
35	zu	zu	PTKZU	zu	_	PM	36
36	dancken	danken	VVINF	danken	_	OC	32
37	/	/	$,	/	_	--	36
38	als	als	KOUS	als	_	CM	39
39	ihnen	ihnen	PPER	sie	dat|pl|*|3	CC	27
40	selbst	selbst	PRF	selbst	_	MNR	39
41	?	?	SENT	?	_	--	40

1	Solche	Solche	PIS	solch	nom|pl|neut	SB	2
2	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
3	nicht	nicht	PTKNEG	nicht	_	NG	5
4	zu	zu	PTKZU	zu	_	PM	5
5	beklagen	beklagen	VVINF	beklagen	_	OC	2
6	/	/	$,	/	_	--	5
7	und	und	KON	und	_	CD	2
8	gehoͤren	gehören	VVFIN	gehören	pl|3|pres|ind	CJ	7
9	unter	unter	APPR	unter	_	MO	8
10	die	die	ART	d	acc|sg|fem	NK	11
11	Zunfft	Zunft	NN	Zunft	acc|sg|fem	NK	9
12	/	/	$,	/	_	--	11
13	von	von	APPR	von	_	MO	15
14	welchen	welchen	PWAT	welch	dat|pl|fem	NK	13
15	stehet	stehet	VVFIN	stehen	sg|3|pres|ind	OC	8
16	:	:	SENT	:	_	--	15

1	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
2	machen	machen	VVFIN	machen	pl|3|pres|ind	--	0
3	ihnen	ihnen	PPER	sie	dat|pl|*|3	DA	2
4	selbst	selbst	PRF	selbst	_	MNR	3
5	viel	viel	ADV	viel	_	NK	7
6	vergeblicher	vergeblicher	ADJA	vergeblicher	gen|pl|neut|pos	NK	7
7	Unruhe	Unruhe	NN	Unruhe	gen|sg|fem	OA	2
8	.	.	SENT	.	_	--	7

1	Wo	Wo	PWAV	wo	_	MO	15
2	aber	aber	ADV	aber	_	MO	15
3	im	im	APPRART	im	dat|sg|neut	MO	15
4	Gegentheil	Gegenteil	NN	Gegenteil	dat|sg|neut	NK	3
5	einem	einem	ART	ein	dat|sg|masc	NK	6
6	Regenten	Regenten	NN	Regent	dat|sg|masc	DA	15
7	und	und	KON	und	_	CD	6
8	seinen	seinen	PPOSAT	sein	dat|pl|masc	NK	9
9	Unterthanen	Untertanen	NN	Untertan	dat|pl|masc	CJ	7
10	nach	nach	APPR	nach	_	MO	15
11	der	der	ART	d	dat|sg|fem	NK	12
12	Kron	Krone	NN	Krone	dat|sg|fem	NK	10
13	und	und	KON	und	_	CD	12
14	Freyheit	Freiheit	NN	Freiheit	dat|sg|fem	CJ	13
15	gegriffen	gegriffen	VVPP	greifen	_	OC	16
16	wird	wird	VAFIN	werden	sg|3|pres|ind	RC	18
17	/	/	$,	/	_	--	16
18	da	da	ADV	da	_	MO	19
19	zucket	zucket	VVFIN	zucket	sg|3|pres|ind	--	0
20	er	er	PPER	er	nom|sg|masc|3	SB	19
21	billich	billig	ADJD	billig	pos	MO	19
22	das	das	ART	d	acc|sg|neut	NK	23
23	Schwerdt	Schwert	NN	Schwert	acc|sg|neut	OA	19
24	/	/	$,	/	_	--	23
25	solte	sollte	VMFIN	sollen	sg|3|past|subj	MO	19
26	es	es	PPER	es	nom|sg|neut|3	SB	25
27	noch	noch	ADV	noch	_	MO	31
28	so	so	ADV	so	_	MO	29
29	viel	viel	PIAT	viel	*|*|*	NK	30
30	Muͤhe	Mühe	NN	Mühe	acc|sg|fem	OA	31
31	kosten	kosten	VVINF	kosten	_	OC	25
32	.	.	SENT	.	_	--	31

1	Ob	Ob	KOUS	ob	_	CP	10
2	auch	auch	ADV	auch	_	MO	10
3	ferner	ferner	ADV	fern	_	MO	10
4	wohl	wohl	ADV	wohl	_	MO	10
5	einem	einem	ART	ein	dat|sg|neut	NK	7
6	ieglichen	jeglichen	PIAT	jeglicher	dat|sg|masc|pos	NK	7
7	Regenten	Regenten	NN	Regent	dat|sg|masc	DA	10
8	am	am	PTKA	am	_	PM	9
9	besten	besten	ADJD	gut	sup	MO	10
10	geschiehet	geschieht	VVFIN	geschehen	sg|3|pres|ind	--	0
11	/	/	$,	/	_	--	10
12	und	und	KON	und	_	CD	10
13	er	er	PPER	er	nom|sg|masc|3	SB	19
14	seinen	seinen	PPOSAT	sein	acc|sg|masc	NK	15
15	Estat	Estat	NN	Estat	acc|sg|masc	OA	18
16	nicht	nicht	PTKNEG	nicht	_	NG	19
17	fester	fester	ADJD	fest	comp	MO	18
18	stellen	stellen	VVINF	stellen	_	OC	19
19	kan	kann	VMFIN	können	sg|3|pres|ind	CJ	12
20	/	/	$,	/	_	--	19
21	als	als	KOKOM	als	_	CM	28
22	wenn	wenn	KOUS	wenn	_	CP	28
23	er	er	PPER	er	nom|sg|masc|3	SB	28
24	fromme	fromme	ADJA	fromm	acc|pl|fem|pos	NK	27
25	und	und	KON	und	_	CD	24
26	gewissenhaffte	gewissenhafte	ADJA	gewissenhaft	acc|pl|neut|pos	CJ	25
27	Diener	Diener	NN	Diener	acc|pl|masc	OA	28
28	hat	hat	VAFIN	haben	sg|3|pres|ind	CC	17
29	;	;	SENT	;	_	--	28

1	doch	doch	ADV	doch	_	JU	2
2	kans	Kahns	NN	Kahns	nom|sg|*	--	0
3	nicht	nicht	PTKNEG	nicht	_	NG	7
4	allemahl	allemal	ADV	allemal	_	MO	5
5	so	so	ADV	so	_	MO	6
6	genau	genau	ADJD	genau	pos	PD	7
7	seyn	sein	VAINF	sein	_	OC	2
8	.	.	SENT	.	_	--	7

1	Ob	Ob	KOUS	ob	_	CP	9
2	zwar	zwar	ADV	zwar	_	MO	8
3	David	David	NE	David	nom|sg|masc	SB	9
4	seinen	seinen	PPOSAT	sein	acc|sg|masc	NK	5
5	Estat	Estat	NN	Estat	acc|sg|masc	OA	8
6	so	so	ADV	so	_	MO	7
7	wohl	wohl	ADV	wohl	_	MO	8
8	gefasset	gefasst	VVPP	fassen	_	OC	9
9	hatte	hatte	VAFIN	haben	sg|3|past|ind	MO	19
10	/	/	$,	/	_	--	9
11	daß	daß	KOUS	daß	_	CP	19
12	er	er	PPER	er	nom|sg|masc|3	SB	19
13	keinen	keinen	PIAT	kein	acc|sg|masc	NK	15
14	gottlosen	gottlosen	ADJA	gottlos	acc|sg|masc|pos	NK	15
15	Ubertreter	Übertreter	NN	Übertreter	acc|sg|masc	OA	18
16	bey	bei	APPR	bei	_	MO	18
17	sich	sich	PRF	er|es|sie	dat|sg|3	NK	16
18	leyden	leiden	VVINF	leiden	_	OC	19
19	wolte	wollte	VMFIN	wollen	sg|3|past|ind	--	0
20	/	/	$,	/	_	--	19
21	und	und	KON	und	_	CD	19
22	sich	sich	PRF	er|es|sie	dat|sg|3	OA	23
23	erklaͤrete	erklärte	VVFIN	erklären	sg|3|past|ind	CJ	21
24	:	:	SENT	:	_	--	23

1	Meine	Meine	PPOSAT	mein	nom|pl|masc	NK	2
2	Augen	Augen	NN	Auge	nom|pl|neut	SB	3
3	sehen	sehen	VVINF	sehen	pl|3|pres|ind	--	0
4	nach	nach	APPR	nach	_	MO	3
5	den	den	ART	d	dat|pl|fem	NK	6
6	Treuen	Treuen	NN	Treuen	dat|pl|fem	NK	4
7	im	im	APPRART	im	dat|sg|neut	MNR	6
8	Lande	Lande	NN	Land	dat|sg|neut	NK	7
9	/	/	$,	/	_	--	8
10	daß	daß	KOUS	daß	_	CP	14
11	sie	sie	PPER	Sie	nom|pl|*|3	SB	14
12	bey	bei	APPR	bei	_	MO	14
13	mir	mir	PPER	ich	dat|sg|*|1	NK	12
14	wohnen	wohnen	VVFIN	wohnen	_	OC	3
15	/	/	$,	/	_	--	14
16	und	und	KON	und	_	CD	3
17	ich	ich	PPER	ich	nom|sg|*|1	SB	18
18	habe	habe	VAFIN	haben	sg|1|pres|ind	CJ	16
19	gerne	gerne	ADV	gern	_	MO	21
20	fromme	fromme	ADJA	fromm	nom|pl|masc|pos	NK	21
21	Diener	Diener	NN	Diener	nom|pl|masc	OA	18
22	;	;	SENT	;	_	--	21

1	Doch	Doch	ADV	doch	_	JU	2
2	konte	konnte	VMFIN	können	sg|3|past|ind	--	0
3	er	er	PPER	er	nom|sg|masc|3	SB	2
4	der	der	ART	d	nom|sg|masc	NK	5
5	Kinder	Kinder	NN	Kind	gen|pl|neut	AG	6
6	Zeruja	Zeruja	NE	Zeruja	nom|sg|*	OA	2
7	/	/	$,	/	_	--	6
8	welche	welche	PRELS	welch	nom|sg|fem	OA	19
9	ihm	ihm	PPER	er	dat|sg|masc|3	DA	19
10	haupt-verdrießlich	haupt-verdrießlich	ADJD	haupt-verdrießlich	pos	MO	2
11	/	/	$,	/	_	--	10
12	nicht	nicht	PTKNEG	nicht	_	NG	2
13	loß	los	ADJD	los	_	MO	14
14	werden	werden	VAINF	werden	_	OC	2
15	/	/	$,	/	_	--	14
16	und	und	KON	und	_	CD	2
17	muste	mußte	VMFIN	müssen	sg|3|past|ind	CJ	16
18	sie	sie	PPER	Sie	acc|pl|neut|3	OA	19
19	behalten	behalten	VVINF	behalten	_	OC	17
20	/	/	$,	/	_	--	19
21	weil	weil	KOUS	weil	_	CP	27
22	sie	sie	PPER	Sie	nom|pl|*|3	SB	27
23	ihm	ihm	PPER	er	dat|sg|masc|3	DA	33
24	im	im	APPRART	im	dat|sg|masc	MO	27
25	Kriege	Kriege	NN	Krieg	dat|sg|masc	NK	24
26	nuͤtzlich	nützlich	ADJD	nützlich	pos	PD	27
27	waren	waren	VAFIN	sein	pl|3|past|ind	MO	17
28	/	/	$,	/	_	--	27
29	und	und	KON	und	_	CD	27
30	mit	mit	APPR	mit	_	MO	33
31	ihm	ihm	PPER	er	dat|sg|masc|3	NK	30
32	alles	alles	PIS	all	acc|sg|neut	NK	31
33	ausgestanden	ausgestanden	VVPP	ausstehen	_	OC	34
34	hatten	hatten	VAFIN	haben	pl|3|past|ind	CJ	29
35	.	.	SENT	.	_	--	34

1	Koͤnte	könnte	VMFIN	können	sg|3|past|subj	--	0
2	nebst	nebst	APPR	nebst	_	MO	9
3	dem	dem	ART	d	dat|sg|neut	NK	2
4	ein	ein	ART	ein	nom|sg|masc	NK	5
5	Herr	Herr	NN	Herr	nom|sg|masc	SB	1
6	mit	mit	APPR	mit	_	MNR	5
7	wenigern	wenigen	PIAT	wenig	dat|pl|masc	NK	8
8	Dienern	Dienern	NN	Diener	dat|pl|masc	NK	6
9	auskommen	auskommen	VVINF	auskommen	_	OC	1
10	/	/	$,	/	_	--	9
11	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	CJ	1
12	er	er	PPER	er	nom|sg|masc|3	SB	11
13	auch	auch	ADV	auch	_	MO	15
14	desto	desto	KON	desto	_	MO	15
15	ruhiger	ruhiger	ADJD	ruhig	comp	PD	18
16	und	und	KON	und	_	CD	15
17	gluͤckseliger	glückseliger	ADJD	glückseliger	comp	CJ	16
18	seyn	sein	VAINF	sein	_	OC	11
19	;	;	SENT	;	_	--	18

1	aber	aber	KON	aber	_	JU	3
2	es	es	PPER	es	nom|sg|neut|3	SB	3
3	gehet	gehet	VVFIN	gehen	sg|3|pres|ind	--	0
4	offters	offters	NE	offters	_	OA	3
5	im	im	APPRART	im	dat|sg|neut	MO	3
6	Regimente	Regimente	NN	Regimente	dat|sg|neut	NK	5
7	/	/	$,	/	_	--	6
8	wie	wie	KOKOM	wie	_	CM	9
9	auf	auf	APPR	auf	_	MO	3
10	den	den	ART	d	acc|sg|masc	NK	11
11	Galeen	Gallen	NE	Gallen	acc|sg|masc	NK	9
12	/	/	$,	/	_	--	11
13	je	je	ADV	je	_	MO	14
14	groͤsser	größer	ADJD	groß	comp	PD	16
15	sie	sie	PPER	Sie	nom|pl|masc|3	SB	16
16	sind	sind	VAFIN	sein	pl|3|pres|ind	CJ	3
17	/	/	$,	/	_	--	16
18	je	je	KOUS	je	_	MO	19
19	mehr	mehr	ADV	mehr	*|*|*	NK	20
20	Haͤnde	Hände	NN	Hand	nom|pl|fem	SB	23
21	und	und	KON	und	_	CD	20
22	Arme	Arme	NN	Arm	nom|pl|masc	CJ	21
23	werden	werden	VAFIN	werden	pl|3|pres|ind	CJ	3
24	erfordert	erfordert	VVPP	erfordern	sg|3|pres|ind	MO	27
25	/	/	$,	/	_	--	24
26	sie	sie	PPER	Sie	nom|pl|*|3	SB	24
27	fortzutreiben	fortzutreiben	VVIZU	fortzutreiben	_	OC	23
28	:	:	SENT	:	_	--	27

1	und	und	KON	und	_	JU	3
2	je	je	ADV	je	_	MO	3
3	groͤsser	größer	ADJD	groß	comp	PD	5
4	das	das	ART	d	nom|sg|neut	NK	5
5	Regiment	Regiment	NN	Regiment	acc|sg|neut	--	0
6	/	/	$,	/	_	--	5
7	und	und	KON	und	_	CD	5
8	je	je	ADV	je	_	MO	9
9	mehr	mehr	ADV	mehr	_	MO	11
10	die	die	ART	d	acc|pl|neut	NK	11
11	Geschaͤffte	Geschäfte	NN	Geschäft	acc|pl|neut	CJ	7
12	/	/	$,	/	_	--	11
13	je	je	KOUS	je	_	MO	14
14	mehr	mehr	ADV	mehr	*|*|*	NK	15
15	Diener	Diener	NN	Diener	nom|pl|masc	SB	18
16	dazu	dazu	PAV	dazu	_	OP	17
17	erfordert	erfordert	VVPP	erfordern	sg|3|pres|ind	OC	18
18	werden	werden	VAINF	werden	_	RC	11
19	.	.	SENT	.	_	--	18

1	So	So	ADV	so	_	MO	2
2	bestehet	bestehet	VVFIN	bestehen	sg|3|pres|ind	--	0
3	auch	auch	ADV	auch	_	MO	6
4	theils	teils	ADV	teils	_	MO	14
5	eines	eines	ART	ein	gen|sg|masc	NK	6
6	Regenten	Regenten	NN	Regent	gen|sg|masc	SB	2
7	Guͤtigkeit	Gütigkeit	NN	Gütigkeit	nom|sg|fem	NK	6
8	darinn	darin	PAV	darin	_	OP	2
9	/	/	$,	/	_	--	8
10	wenn	wenn	KOUS	wenn	_	CP	26
11	er	er	PPER	er	nom|sg|masc|3	SB	26
12	vielen	vielen	PIS	viel	acc|pl|*	OA	14
13	zu	zu	PTKZU	zu	_	PM	14
14	thun	tun	VVINF	tun	_	OC	26
15	/	/	$,	/	_	--	14
16	und	und	KON	und	_	CD	2
17	auch	auch	ADV	auch	_	MO	18
18	zugleich	zugleich	ADV	zugleich	_	MO	20
19	Brod	Brot	NN	Brot	acc|sg|neut	OA	20
20	giebet	gibt	VVFIN	geben	sg|3|pres|ind	CJ	16
21	/	/	$,	/	_	--	20
22	daß	daß	KOUS	daß	_	CP	26
23	er	er	PPER	er	nom|sg|masc|3	SB	26
24	sie	sie	PPER	Sie	acc|sg|fem|3	OA	26
25	alle	alle	PIAT	all	acc|pl|*	NK	24
26	versorge	versorge	NN	versorge	sg|3|pres|subj	RE	8
27	.	.	SENT	.	_	--	26

1	Letzlich	lätzlich	ADJD	lätzlich	pos	CJ	4
2	/	/	$,	/	_	--	1
3	was	was	PWREL	was	nom|sg|neut	SB	4
4	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
5	loͤblichers	löblichers	ADV	löblichers	nom|sg|masc	PD	4
6	an	an	APPR	an	_	MNR	5
7	einem	einem	ART	ein	dat|sg|masc	NK	8
8	Regenten	Regenten	NN	Regent	dat|sg|masc	NK	6
9	/	/	$,	/	_	--	8
10	als	als	KOKOM	als	_	MO	4
11	Guͤtigkeit	Gütigkeit	NN	Gütigkeit	dat|sg|fem	NK	10
12	und	und	KON	und	_	CD	11
13	Sanfftmuth	Sanftmut	NN	Sanftmut	dat|sg|masc	CJ	12
14	/	/	$,	/	_	--	13
15	wenn	wenn	KOUS	wenn	_	CP	21
16	er	er	PPER	er	nom|sg|masc|3	SB	21
17	auch	auch	ADV	auch	_	MO	19
18	die	die	ART	d	acc|pl|fem	NK	19
19	Boͤsen	Bösen	NA	Böse	acc|pl|fem	OA	20
20	tragen	tragen	VVINF	tragen	_	OC	21
21	kan	kann	VMFIN	können	sg|3|pres|ind	MO	4
22	mit	mit	APPR	mit	_	MO	21
23	Sanfftmuth	Sanftmut	NN	Sanftmut	dat|sg|fem	NK	22
24	.	.	SENT	.	_	--	23

1	Regenten	Regenten	NN	Regent	nom|pl|masc	SB	2
2	sitzen	sitzen	NN	Sitz	pl|3|pres|ind	--	0
3	an	an	APPR	an	_	MO	2
4	GOttes	Gottes	NE	Gott	gen|sg|masc	NK	3
5	Statt	Statt	PTKVZ	statt	_	SVP	2
6	/	/	$,	/	_	--	5
7	darumb	darum	PAV	darum	_	OP	25
8	Sie	Sie	PPER	Sie	nom|pl|fem|3	SB	14
9	billich	billig	ADJD	billig	pos	MO	14
10	GOttes	Gottes	NE	Gott	gen|sg|masc	AG	11
11	Guͤtigkeit	Gütigkeit	NN	Gütigkeit	acc|sg|fem	OA	14
12	an	an	APPR	an	_	MO	14
13	sich	sich	PRF	er|es|sie	dat|sg|3	NK	12
14	haben	haben	VAINF	haben	_	OC	15
15	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	RE	7
16	/	/	$,	/	_	--	15
17	welcher	welcher	PRELS	welch	gen|sg|fem	MO	25
18	die	die	ART	d	nom|pl|masc	NK	19
19	Gefaͤsse	Gefässe	NN	Gefäß	acc|sg|fem	OA	25
20	seines	seines	PPOSAT	sein	gen|sg|masc	NK	21
21	Zorns	Zorns	NN	Zorn	gen|sg|masc	AG	19
22	mit	mit	APPR	mit	_	MO	25
23	grosser	großer	ADJA	groß	dat|sg|fem|pos	NK	24
24	Gedult	Geduld	NN	Geduld	dat|sg|fem	NK	22
25	traͤget	trägt	VVFIN	tragen	sg|3|pres|ind	CJ	2
26	/	/	$,	/	_	--	25
27	und	und	KON	und	_	CD	25
28	schlaͤget	schlägt	VVFIN	schlagen	sg|3|pres|ind	CJ	27
29	nicht	nicht	PTKNEG	nicht	_	NG	30
30	alsbald	alsbald	ADV	alsbald	_	MO	28
31	im	im	APPRART	im	dat|sg|masc	MO	28
32	Zorn	Zorn	NN	Zorn	dat|sg|masc	NK	31
33	drein	drein	PTKVZ	drein	_	SVP	28
34	/	/	$,	/	_	--	33
35	wenn	wenn	KOUS	wenn	_	CP	39
36	es	es	PPER	es	nom|sg|neut|3	SB	39
37	seine	seine	PPOSAT	sein	acc|pl|neut	NK	38
38	Knechte	Knechte	NN	Knecht	acc|pl|neut	OA	39
39	verdienen	verdienen	VVINF	verdienen	_	MO	28
40	:	:	SENT	:	_	--	39

1	daß	daß	KOUS	daß	_	CP	25
2	/	/	$,	/	_	--	1
3	je	je	ADV	je	_	MO	4
4	sanfftmuͤthiger	sanftmütiger	ADJD	sanftmütiger	comp	MO	9
5	und	und	KON	und	_	CD	4
6	geduldiger	geduldiger	ADJD	geduldiger	comp	CJ	5
7	ein	ein	ART	ein	nom|sg|masc	NK	8
8	Regente	Regente	NN	Regente	nom|sg|masc	SB	9
9	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
10	/	/	$,	/	_	--	9
11	und	und	KON	und	_	CD	9
12	je	je	ADV	je	_	MO	13
13	mehr	mehr	ADV	mehr	_	MO	25
14	er	er	PPER	er	nom|sg|masc|3	SB	25
15	von	von	APPR	von	_	MO	24
16	denen	denen	PDS	d	dat|pl|*	NK	15
17	/	/	$,	/	_	--	16
18	die	die	PRELS	d	nom|pl|masc	SB	22
19	auch	auch	ADV	auch	_	MO	22
20	sein	sein	PPOSAT	sein	acc|sg|neut	NK	21
21	Brod	Brot	NN	Brot	acc|sg|neut	OA	22
22	essen	essen	VVINF	essen	_	RC	16
23	/	/	$,	/	_	--	22
24	vertragen	vertragen	VVINF	vertragen	_	OC	25
25	kan	kann	VMFIN	können	sg|3|pres|ind	RC	29
26	/	/	$,	/	_	--	25
27	je	je	KOUS	je	_	MO	28
28	mehr	mehr	ADV	mehr	_	MO	29
29	hat	hat	VAFIN	haben	sg|3|pres|ind	CJ	11
30	er	er	PPER	er	nom|sg|masc|3	SB	29
31	GOttes	Gottes	NE	Gott	gen|sg|masc	AG	32
32	Sinn	Sinn	NN	Sinn	acc|sg|masc	OA	29
33	.	.	SENT	.	_	--	32

1	GOTT	Gott	NE	Gott	nom|sg|masc	SB	2
2	schlug	schlug	VVFIN	schlagen	sg|3|past|ind	--	0
3	dem	dem	ART	d	dat|sg|masc	NK	4
4	Mose	Mose	NE	Mose	dat|sg|masc	DA	2
5	selbsten	selbst	PRF	selbst	_	MO	2
6	fuͤr	für	PTKVZ	für	_	MO	2
7	/	/	$,	/	_	--	6
8	er	er	PPER	er	nom|sg|masc|3	SB	9
9	solte	sollte	VMFIN	sollen	sg|3|past|ind	RE	20
10	ihn	ihn	PPER	er	acc|sg|masc|3	OA	11
11	lassen	lassen	VVINF	lassen	_	OC	9
12	/	/	$,	/	_	--	11
13	da	da	KOUS	da	_	CP	18
14	Israel	Israel	NE	Israel	nom|sg|neut	SB	18
15	sich	sich	PRF	er|es|sie	acc|sg|3	OA	17
16	groͤblich	gröblich	ADJD	gröblich	pos	MO	17
17	versuͤndiget	versündiget	VVFIN	versündigen	_	OC	18
18	hatte	hatte	VAFIN	haben	sg|3|past|ind	MO	9
19	/	/	$,	/	_	--	18
20	so	so	ADV	so	_	MO	21
21	wolte	wollte	VMFIN	wollen	sg|3|past|ind	CJ	2
22	Er	Er	PPER	Er	nom|sg|masc|3	SB	21
23	das	das	ART	d	acc|sg|neut	NK	25
24	gantze	ganze	ADJA	ganz	acc|sg|neut|pos	NK	25
25	Volck	Volck	NN	Volk	acc|sg|neut	OA	33
26	/	/	$,	/	_	--	25
27	welches	welches	PRELS	welch	acc|sg|neut	SB	31
28	Ihm	Ihm	PPER	Er	dat|sg|*|3	DA	31
29	vielfaͤltige	vielfältige	ADJA	vielfältig	nom|sg|fem|pos	NK	30
30	Plage	Plage	NN	Plage	acc|sg|fem	OA	31
