

1	Zwote	Zwote	ADJA	Zwote	nom|sg|fem|pos	NK	2
10	ganz	ganz	ADV	ganz	_	MO	11
11	leicht	leicht	ADJD	leicht	pos	PD	7
12	die	die	ART	d	nom|sg|fem	NK	13
13	Beschaffenheit	Beschaffenheit	NN	Beschaffenheit	nom|sg|fem	SB	7
14	der	der	ART	d	gen|pl|neut	NK	17
15	uͤbrigen	übrigen	ADJA	übrig	gen|pl|neut|pos	NK	17
16	beyden	beiden	ADJA	beide	gen|pl|fem	NK	17
17	Geschlechten	Geschlechten	NN	Geschlecht	gen|pl|fem	AG	13
18	zu	zu	PTKZU	zu	_	PM	19
19	schliessen	schließen	VVINF	schließen	_	OC	7
20	,	,	$,	,	_	--	19
21	wenn	wenn	KOUS	wenn	_	CP	30
22	man	man	PIS	man	nom|sg|*	SB	30
23	die	die	ART	d	acc|sg|fem	NK	25
24	angegebene	angegebene	ADJA	angegeben	acc|pl|fem|pos	NK	25
25	Beschaffenheiten	Beschaffenheiten	NN	Beschaffenheiten	acc|pl|fem	OA	29
26	ihrer	ihrer	PPOSAT	ihr	gen|pl|fem	NK	27
27	Tetrachorden	Tetrachorden	NE	Tetrachorden	gen|pl|fem	AG	25
28	hinzu	hinzu	PTKVZ	hinzu	_	SVP	29
29	setzen	setzen	VVINF	setzen	_	OC	30
30	wollte	wollte	VMFIN	wollen	sg|3|past|ind	SB	7
31	;	;	SENT	;	_	--	30

1	ich	ich	PPER	ich	nom|sg|*|1	SB	2
2	will	will	VMFIN	wollen	sg|1|pres|ind	--	0
3	aber	aber	ADV	aber	_	MO	2
4	dennoch	dennoch	ADV	dennoch	_	MO	2
5	beyde	beide	PIS	beide	nom|pl|*	SB	8
6	etwas	etwas	PIAT	etwas	_	MO	7
7	ausfuͤhrlicher	ausführlicher	ADJA	ausführlich	comp	MO	8
8	beschreiben	beschreiben	VVINF	beschreiben	pl|3|pres|ind	OC	2
9	.	.	SENT	.	_	--	8

1	Der	Der	ART	d	nom|sg|masc	NK	3
2	tiefste	tiefste	ADJA	tief	nom|sg|masc|sup	NK	3
3	Thon	Ton	NN	Ton	nom|sg|masc	SB	5
4	A	A	NN	A	nom|sg|masc	NK	3
5	ward	wurde	VAFIN	werden	sg|3|past|ind	--	0
6	nun	nun	ADV	nun	_	MO	13
7	im	im	APPRART	im	dat|sg|neut	MO	13
8	Chromatischen	Chromatischen	NN	Chromatischen	dat|sg|neut|pos	NK	9
9	Geschlechte	Geschlecht	NN	Geschlecht	dat|sg|neut	NK	7
10	ebenfalls	ebenfalls	ADV	ebenfalls	_	MO	13
11	nicht	nicht	PTKNEG	nicht	_	NG	13
12	mit	mit	ADV	mit	_	OP	13
13	gezehlet	gezählt	VVPP	zählen	_	OC	5
14	,	,	$,	,	_	--	13
15	sondern	sondern	KON	sondern	_	CD	5
16	das	das	ART	d	acc|sg|neut	NK	18
17	erste	erste	ADJA	erst	acc|sg|neut|pos	NK	18
18	Tetrachordum	Tetrachordum	NE	Tetrachordum	acc|sg|neut	SB	20
19	desselben	desselben	PDS	derselbe	pos	NK	12
20	fieng	fing	VVFIN	fangen	sg|3|past|ind	CJ	15
21	sich	sich	PRF	er|es|sie	acc|sg|3	OA	20
22	so	so	ADV	so	_	MO	20
23	wie	wie	KOKOM	wie	_	CM	24
24	im	im	APPRART	im	dat|sg|neut	CC	22
25	Diatonischen	Diatonischen	ADJA	Diatonischen	dat|sg|neut|pos	NK	26
26	Geschlechte	Geschlecht	NN	Geschlecht	dat|sg|neut	NK	24
27	im	im	APPRART	im	dat|sg|masc	MO	20
28	H	H	XY	--	dat|sg|masc	NK	27
29	an	an	PTKVZ	an	_	SVP	20
30	.	.	SENT	.	_	--	29

1	Alsdann	Alsdann	ADV	alsdann	_	MO	2
2	erschien	erschien	VVFIN	erscheinen	sg|3|past|ind	--	0
3	der	der	ART	d	nom|sg|masc	NK	5
4	halbe	halbe	ADJA	halb	nom|sg|masc|pos	NK	5
5	Thon	Ton	NN	Ton	nom|sg|masc	SB	2
6	C,	C,	NE	C,	nom|sg|masc	NK	5
7	ferner	ferner	ADV	fern	_	MO	2
8	der	der	ART	d	nom|sg|masc	NK	10
9	halbe	halbe	ADJA	halb	nom|sg|masc|pos	NK	10
10	Thon	Ton	NN	Ton	nom|sg|masc	SB	2
11	Cis	Cis	NN	Cis	gen|pl|*	NK	10
12	,	,	$,	,	_	--	11
13	und	und	KON	und	_	CD	2
14	hierauf	hierauf	PAV	hierauf	_	MO	15
15	folgte	folgte	VVFIN	folgen	sg|3|past|ind	CJ	13
16	ein	ein	ART	ein	nom|sg|masc	NK	18
17	grosser	großer	ADJA	groß	nom|sg|masc|pos	NK	18
18	Raum	Raum	NN	Raum	nom|sg|masc	SB	15
19	von	von	APPR	von	_	PG	18
20	dreyen	drei	CARD	drei	_	NK	22
21	halben	halben	ADJA	halb	dat|pl|masc|pos	NK	22
22	Thoͤnen	Tönen	NN	Ton	dat|pl|masc	NK	19
23	,	,	$,	,	_	--	22
24	oder	oder	KON	oder	_	CD	15
25	ungefehr	ungefähr	ADV	ungefähr	pos	MO	34
26	von	von	APPR	von	_	MO	34
27	einer	einer	ART	ein	dat|sg|fem	NK	29
28	kleinen	kleinen	ADJA	klein	dat|sg|fem|pos	NK	29
29	Terz	Terz	NN	Terz	dat|sg|fem	NK	26
30	dessen	dessen	PDAT	d	gen|sg|neut	AG	32
31	aͤusserster	äußerster	ADJA	äußerer	dat|sg|fem|sup	NK	32
32	Thon	Ton	NN	Ton	nom|sg|masc	PD	34
33	E	E	XY	--	nom|sg|masc	NK	32
34	war	war	VAFIN	sein	sg|3|past|ind	CJ	24
35	.	.	SENT	.	_	--	34

1	Mit	Mit	APPR	mit	_	MO	4
2	diesem	diesem	PDAT	dies	dat|sg|neut	NK	3
3	E	E	NN	E	dat|sg|neut	NK	1
4	fieng	fing	VVFIN	fangen	sg|3|past|ind	--	0
5	sich	sich	PRF	er|es|sie	acc|sg|3	OA	4
6	nun	nun	ADV	nun	_	MO	4
7	das	das	ART	d	acc|sg|neut	NK	9
8	zweyte	zweite	ADJA	zweit	acc|sg|neut|pos	NK	9
9	Tetrachordum	Tetrachordum	NE	Tetrachordum	acc|sg|neut	SB	4
10	an	an	PTKVZ	an	_	SVP	4
11	.	.	SENT	.	_	--	10

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	folgte	folgte	VVFIN	folgen	sg|3|past|ind	--	0
3	hierauf	hierauf	PAV	hierauf	_	MO	2
4	der	der	ART	d	nom|sg|masc	NK	6
5	halbe	halbe	ADJA	halb	nom|sg|masc|pos	NK	6
6	Thon	Ton	NN	Ton	nom|sg|masc	SB	8
7	F,	F,	NE	F,	nom|sg|masc	NK	6
8	alsdann	alsdann	ADV	alsdann	sg|3|past|ind	CJ	2
9	der	der	ART	d	nom|sg|masc	NK	11
10	halbe	halbe	ADJA	halb	nom|sg|masc|pos	NK	11
11	Thon	Ton	NN	Ton	nom|sg|masc	SB	8
12	Fis	Fis	NN	Fis	gen|pl|*	NK	11
13	,	,	$,	,	_	--	12
14	und	und	KON	und	_	CD	11
15	endlich	endlich	ADV	endlich	_	MO	16
16	wieder	wieder	ADV	wieder	_	MO	19
17	ein	ein	ART	ein	nom|sg|masc	NK	19
18	grosser	großer	ADJA	groß	nom|sg|masc|pos	NK	19
19	Raum	Raum	NN	Raum	nom|sg|masc	CJ	14
20	von	von	APPR	von	_	PG	19
21	dreyen	drei	CARD	drei	_	NK	23
22	halben	halben	ADJA	halb	dat|pl|masc|pos	NK	23
23	Thoͤnen	Tönen	NN	Ton	dat|pl|masc	NK	20
24	,	,	$,	,	_	--	23
25	oder	oder	KON	oder	_	CD	8
26	ungefehr	ungefähr	ADV	ungefähr	pos	CJ	25
27	von	von	APPR	von	_	MO	26
28	einer	einer	ART	ein	dat|sg|fem	NK	30
29	kleinen	kleinen	ADJA	klein	dat|sg|fem|pos	NK	30
30	Terz	Terz	NN	Terz	dat|sg|fem	NK	27
31	,	,	$,	,	_	--	30
32	deren	deren	PRELAT	d	gen|sg|fem	AG	34
33	aͤuserster	äußerster	ADJA	äußerer	dat|sg|fem|sup	NK	34
34	Thon	Ton	NN	Ton	nom|sg|masc	PD	41
35	das	das	PDS	d	acc|sg|neut	NK	40
36	durch	durch	APPR	durch	_	MO	39
37	die	die	ART	d	acc|sg|fem	NK	38
38	Octav	Oktav	ADJD	Oktav	acc|sg|fem	NK	36
39	erhoͤhete	erhöhte	ADJA	erhöht	nom|sg|fem|pos	NK	40
40	A	A	NN	A	nom|sg|fem	PD	41
41	war	war	VAFIN	sein	sg|3|past|ind	RC	30
42	.	.	SENT	.	_	--	41

1	Der	Der	ART	d	nom|sg|masc	NK	2
2	Raum	Raum	NN	Raum	nom|sg|masc	SB	5
3	eines	eines	ART	ein	gen|sg|masc	NK	4
4	Thones	Tons	NN	Ton	gen|sg|masc	AG	2
5	machte	machte	VVFIN	machen	sg|3|past|ind	--	0
6	wieder	wieder	ADV	wieder	_	MO	5
7	den	den	ART	d	acc|sg|masc	NK	8
8	Unterschied	Unterschied	NN	Unterschied	acc|sg|masc	OA	5
9	zwischen	zwischen	APPR	zwischen	_	MNR	8
10	dem	dem	ART	d	dat|sg|neut	NK	14
11	zweyten	zweiten	ADJA	zweit	dat|sg|masc|pos	NK	14
12	und	und	KON	und	_	CD	11
13	dritten	dritten	ADJA	dritt	acc|sg|masc|pos	CJ	12
14	Tetrachord	Tetrachord	NN	Tetrachord	acc|sg|masc	NK	9
15	.	.	SENT	.	_	--	14

1	Dieses	Dieses	PDAT	dies	nom|sg|neut	SB	37
2	letztere	letztere	PIS	letzterer	nom|sg|neut	SB	3
3	kam	kam	VVFIN	kommen	sg|3|past|ind	--	0
4	mit	mit	APPR	mit	_	MO	3
5	dem	dem	ART	d	dat|sg|masc	NK	7
6	ersten	ersten	ADJA	erst	dat|sg|masc|pos	NK	7
7	Tetrachord	Tetrachord	NN	Tetrachord	dat|sg|masc	NK	4
8	in	in	APPR	in	_	MO	3
9	so	so	ADV	so	_	MO	10
10	weit	weit	ADJD	weit	pos	NK	8
11	uͤberein	überein	PTKVZ	überein	_	SVP	3
12	,	,	$,	,	_	--	11
13	daß	daß	KOUS	daß	_	CP	22
14	es	es	PPER	es	nom|sg|neut|3	SB	22
15	nemlich	nämlich	ADV	nämlich	_	MO	21
16	durch	durch	APPR	durch	_	MO	21
17	die	die	ART	d	acc|sg|fem	NK	19
18	hoͤhere	höhere	ADJA	hoch	acc|sg|fem|comp	NK	19
19	Octav	Oktav	ADJD	Oktav	acc|sg|fem	NK	16
20	davon	davon	PAV	davon	_	OP	21
21	unterschieden	unterschieden	VVPP	unterscheiden	_	OC	22
22	war	war	VAFIN	sein	sg|3|past|ind	CC	9
23	,	,	$,	,	_	--	22
24	so	so	ADV	so	_	MO	36
25	wie	wie	KOKOM	wie	_	CM	27
26	das	das	ART	d	nom|sg|neut	NK	27
27	vierte	vierte	ADJA	vierter	nom|sg|neut|pos	CC	24
28	von	von	APPR	von	_	SBP	36
29	dem	dem	ART	d	dat|sg|masc	NK	30
30	zweyten	zweiten	ADJA	zweit	dat|sg|masc|pos	NK	28
31	ebenfalls	ebenfalls	ADV	ebenfalls	_	MO	36
32	durch	durch	APPR	durch	_	MO	36
33	die	die	ART	d	acc|sg|fem	NK	35
34	hoͤhere	höhere	ADJA	hoch	acc|sg|fem|comp	NK	35
35	Octav	Oktav	NE	Oktav	acc|sg|fem	NK	32
36	unterschieden	unterschieden	VVPP	unterscheiden	_	OC	37
37	wurde	wurde	VAFIN	werden	sg|3|past|ind	RE	20
38	.	.	SENT	.	_	--	37

1	Im	Im	APPRART	im	dat|sg|neut	MO	3
2	uͤbrigen	übrigen	ADJA	übrig	dat|sg|neut|pos	NK	1
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	es	es	PPER	es	nom|sg|neut|3	SB	3
5	nicht	nicht	PTKNEG	nicht	_	NG	6
6	noͤthig	nötig	ADJD	nötig	pos	PD	3
7	,	,	$,	,	_	--	6
8	die	die	ART	d	acc|sg|fem	NK	10
9	eigentliche	eigentliche	ADJA	eigentlich	nom|sg|fem|pos	NK	10
10	Folge	Folge	NN	Folge	acc|sg|fem	OA	17
11	der	der	ART	d	gen|sg|fem	NK	12
12	Thoͤne	Töne	NN	Ton	gen|pl|masc	AG	10
13	in	in	APPR	in	_	MO	17
14	diesen	diesen	PDAT	dies	dat|pl|fem	NK	15
15	Tetrachorden	Tetrachorden	NE	Tetrachorden	dat|pl|fem	NK	13
16	zu	zu	PTKZU	zu	_	PM	17
17	entwerfen	entwerfen	VVINF	entwerfen	_	RE	4
18	/	/	$,	/	_	--	17
19	weil	weil	KOUS	weil	_	CP	25
20	ihre	ihre	PPOSAT	ihr	nom|sg|fem	NK	21
21	Beschaffenheit	Beschaffenheit	NN	Beschaffenheit	nom|sg|fem	SB	25
22	bereits	bereits	ADV	bereits	_	MO	25
23	aus	aus	APPR	aus	_	MO	25
24	angefuͤhrtem	angeführtem	ADJA	angeführtem	dat|sg|neut|pos	NK	23
25	erhellet	erhellet	VVFIN	erhellen	_	MO	3
26	.	.	SENT	.	_	--	25

1	§.	§.	$(	§	nom|sg|*	--	0
2	51.	51.	CARD	@ord@	nom|sg|masc|pos	--	0

1	Im	Im	APPRART	im	dat|sg|neut	MO	4
2	enarmonischen	enarmonischen	ADJA	enarmonischen	dat|sg|neut|pos	NK	3
3	Geschlechte	Geschlecht	NN	Geschlecht	dat|sg|neut	NK	1
4	war	war	VAFIN	sein	sg|3|past|ind	--	0
5	wieder	wieder	ADV	wieder	_	MO	4
6	der	der	ART	d	nom|sg|masc	NK	8
7	tiefste	tiefste	ADJA	tief	nom|sg|masc|sup	NK	8
8	Thon	Ton	NN	Ton	nom|sg|masc	SB	4
9	A.	A.	FM	A.	nom|sg|masc	NK	8
10	Das	Das	ART	d	acc|sg|neut	NK	12
11	folgende	folgende	ADJA	folgend	acc|sg|neut|pos	NK	12
12	H	H	XY	--	acc|sg|neut	OA	13
13	bemerkte	bemerkte	VVFIN	bemerken	sg|3|past|ind	CJ	4
14	das	das	ART	d	acc|sg|neut	NK	16
15	erste	erste	ADJA	erst	acc|sg|neut|pos	NK	16
16	Tetrachordum	Tetrachordum	NE	Tetrachordum	acc|sg|neut	OA	13
17	.	.	SENT	.	_	--	16

1	Hierauf	Hierauf	PAV	hierauf	_	MO	2
2	folgten	folgten	VVFIN	folgen	pl|3|past|ind	--	0
3	die	die	ART	d	nom|sg|fem	NK	5
4	zweene	zweene	CARD	zwei	acc|sg|fem|pos	NK	5
5	Theile	Teile	NN	Teil	nom|pl|neut	SB	2
6	eines	eines	ART	ein	gen|sg|neut	NK	8
7	halben	halben	ADJA	halb	gen|sg|neut|pos	NK	8
8	Thones	Tons	NN	Ton	gen|sg|neut	AG	5
9	,	,	$,	,	_	--	8
10	als	als	KOKOM	als	_	CM	22
11	wenn	wenn	KOUS	wenn	_	CP	23
12	man	man	PIS	man	nom|sg|*	SB	23
13	etwa	etwa	ADV	etwa	_	MO	22
14	zwischen	zwischen	APPR	zwischen	_	MO	22
15	H	H	XY	--	dat|sg|neut	NK	14
16	und	und	KON	und	_	CD	15
17	C	C	NE	C	dat|sg|*	CJ	16
18	noch	noch	ADV	noch	_	MO	22
19	einen	einen	ART	ein	acc|sg|masc	NK	21
20	bemerkten	bemerkten	ADJA	bemerkt	acc|sg|masc|pos	NK	21
21	Klang	Klang	NN	Klang	acc|sg|masc	OA	22
22	setzen	setzen	VVINF	setzen	_	OC	23
23	wollte	wollte	VMFIN	wollen	sg|3|past|ind	MO	2
24	.	.	SENT	.	_	--	23

1	Nach	Nach	APPR	Nach	_	MO	5
2	diesen	diesen	PDAT	dies	dat|pl|fem	NK	4
3	zwoen	zwoen	NN	zwoen	gen|sg|neut|pos	NK	4
4	Diesibus	Diesibus	NE	Diesibus	nom|sg|masc	NK	1
5	erschien	erschien	VVFIN	erscheinen	sg|3|past|ind	--	0
6	ein	ein	ART	ein	acc|sg|neut	NK	7
7	Intervall	Intervall	NN	Intervall	acc|sg|neut	SB	5
8	,	,	$,	,	_	--	7
9	welches	welches	PRELS	welch	nom|sg|neut	SB	14
10	ungefehr	ungefähr	ADV	ungefähr	pos	MO	14
11	eine	eine	ART	ein	acc|sg|fem	NK	13
12	grosse	große	ADJA	groß	acc|sg|fem|pos	NK	13
13	Terz	Terz	NN	Terz	acc|sg|fem	OA	14
14	betrug	betrug	VVFIN	betragen	sg|3|past|ind	RC	7
15	,	,	$,	,	_	--	14
16	und	und	KON	und	_	CD	5
17	aus	aus	APPR	aus	_	OP	21
18	zweenen	zweenen	CARD	zweenen	dat|pl|neut|pos	NK	20
19	ganzen	ganzen	ADJA	ganz	dat|pl|neut|pos	NK	20
20	Thoͤnen	Tönen	NN	Ton	acc|sg|masc	NK	17
21	bestunde	bestünde	VVFIN	bestehen	sg|3|past|subj	CJ	16
22	.	.	SENT	.	_	--	21

1	Der	Der	ART	d	nom|sg|masc	NK	3
2	aͤusserste	äußerste	NA	Äußerste	nom|sg|masc|sup	NK	3
3	Thon	Ton	NN	Ton	nom|sg|masc	SB	7
4	dieses	dieses	PDAT	dies	gen|sg|neut	NK	6
5	letzten	letzten	ADJA	letzt	gen|sg|neut|pos	NK	6
6	Intervalls	Intervalls	NN	Intervalls	gen|sg|neut	AG	3
7	war	war	VAFIN	sein	sg|3|past|ind	--	0
8	H,	H,	NE	H,	nom|sg|neut	SB	7
9	mit	mit	APPR	mit	_	MO	7
10	welchem	welchem	PRELAT	welch	dat|sg|masc	NK	11
11	sich	sich	PRF	er|es|sie	dat|sg|3	NK	9
12	zugleich	zugleich	ADV	zugleich	_	MO	16
13	das	das	ART	d	acc|sg|neut	NK	15
14	zweyte	zweite	ADJA	zweit	acc|sg|neut|pos	NK	15
15	Tetrachordum	Tetrachordum	NE	Tetrachordum	acc|sg|neut	OA	16
16	anfieng	anfing	VVFIN	anfangen	sg|3|past|ind	MO	7
17	.	.	SENT	.	_	--	16

1	Hierauf	Hierauf	PAV	hierauf	_	MO	2
2	kam	kam	VVFIN	kommen	sg|3|past|ind	--	0
3	der	der	ART	d	nom|sg|masc	NK	5
4	halbe	halbe	ADJA	halb	nom|sg|masc|pos	NK	5
5	Theil	Teil	NN	Teil	nom|sg|masc	SB	2
6	eines	eines	ART	ein	gen|sg|neut	NK	8
7	halben	halben	ADJA	halb	gen|sg|neut|pos	NK	8
8	Thones	Tons	NN	Ton	gen|sg|neut	AG	5
9	,	,	$,	,	_	--	8
10	dem	dem	PRELS	d	dat|sg|masc	NK	13
11	noch	noch	ADV	noch	_	MO	13
12	einer	einer	PIS	ein	dat|sg|fem	NK	13
13	nachfolgte	nachfolgte	VVFIN	nachfolgte	nom|sg|fem|pos	DA	2
14	;	;	SENT	;	_	--	13

1	als	als	KON	als	_	CM	11
2	wenn	wenn	KOUS	wenn	_	CP	11
3	zwischen	zwischen	APPR	zwischen	_	MO	11
4	E	E	NN	E	dat|sg|fem	NK	3
5	und	und	KON	und	_	CD	4
6	F	F	NE	F	dat|sg|fem	CJ	5
7	noch	noch	ADV	noch	_	MO	10
8	ein	ein	ART	ein	nom|sg|masc	NK	10
9	bemerkter	bemerkter	ADJA	bemerkter	nom|sg|masc|pos	NK	10
10	Klang	Klang	NN	Klang	nom|sg|masc	SB	11
11	stuͤnde	stünde	VVFIN	stehen	sg|3|past|subj	--	0
12	.	.	SENT	.	_	--	11

1	Hiernaͤchst	Hiernächst	ADV	Hiernächst	_	MO	2
2	folgte	folgte	VVFIN	folgen	sg|3|past|ind	--	0
3	das	das	ART	d	nom|sg|neut	NK	5
4	grosse	große	ADJA	groß	nom|sg|neut|pos	NK	5
5	Intervall	Intervall	NN	Intervall	nom|sg|neut	SB	2
6	von	von	APPR	von	_	PG	5
7	zweenen	zweenen	ADJA	zweenen	dat|pl|masc|pos	NK	8
8	Thoͤnen	Tönen	NN	Ton	dat|pl|masc	NK	6
9	,	,	$,	,	_	--	8
10	oder	oder	KON	oder	_	CD	2
11	ungefehr	ungefähr	ADV	ungefähr	pos	CJ	10
12	von	von	APPR	von	_	MO	11
13	einer	einer	ART	ein	dat|sg|fem	NK	15
14	grossen	großen	ADJA	groß	dat|sg|fem|pos	NK	15
15	Terz	Terz	NN	Terz	dat|sg|fem	NK	12
16	.	.	SENT	.	_	--	15

1	Der	Der	ART	d	nom|sg|masc	NK	3
2	aͤusserste	äußerste	NA	Äußerste	nom|sg|masc|sup	NK	3
3	Thon	Ton	NN	Ton	nom|sg|masc	SB	6
4	dieses	dieses	PDAT	dies	gen|sg|masc	NK	5
5	Tetrachords	Tetrachords	NN	Tetrachords	gen|sg|masc	AG	3
6	war	war	VAFIN	sein	sg|3|past|ind	--	0
7	das	das	PDS	d	nom|sg|neut	NK	12
8	durch	durch	APPR	durch	_	MO	11
9	die	die	ART	d	acc|sg|fem	NK	10
10	Octav	Oktav	ADJD	Oktav	acc|sg|fem	NK	8
11	erhoͤhete	erhöhte	ADJA	erhöht	acc|sg|fem|pos	NK	12
12	A.	A.	FM	A.	acc|sg|fem	SB	6
13	Die	Die	ART	d	nom|sg|fem	NK	14
14	Folge	Folge	NN	Folge	nom|sg|fem	SB	20
15	der	der	ART	d	gen|pl|fem	NK	17
16	uͤbrigen	übrigen	ADJA	übrig	gen|pl|fem|pos	NK	17
17	Tetrachorden	Tetrachorden	NE	Tetrachorden	gen|pl|fem	AG	14
18	dieses	dieses	PDAT	dies	gen|sg|masc	NK	19
19	Geschlechtes	Geschlechtes	NN	Geschlecht	gen|sg|neut	AG	17
20	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	6
21	aus	aus	APPR	aus	_	MO	20
22	vorhergehenden	vorhergehenden	ADJA	vorhergehend	dat|sg|fem|pos	NK	21
23	leicht	leicht	ADJD	leicht	pos	MO	25
24	zu	zu	PTKZU	zu	_	PM	25
25	schliessen	schließen	VVINF	schließen	_	OC	20
26	.	.	SENT	.	_	--	25

1	Das	Das	PDS	d	nom|sg|neut	SB	2
2	war	war	VAFIN	sein	sg|3|past|ind	--	0
3	nun	nun	ADV	nun	_	MO	2
4	also	also	ADV	also	_	MO	2
5	die	die	ART	d	acc|sg|fem	NK	9
6	einfache	einfache	ADJA	einfach	acc|sg|fem|pos	NK	9
7	und	und	KON	und	_	CD	6
8	eigentliche	eigentliche	ADJA	eigentlich	acc|sg|fem|pos	CJ	7
9	Vorstellung	Vorstellung	NN	Vorstellung	acc|sg|fem	SB	2
10	der	der	ART	d	gen|pl|fem	NK	13
11	dreyen	drei	CARD	drei	_	NK	13
12	griechischen	griechischen	ADJA	griechisch	dat|pl|neut|pos	NK	13
13	Geschlechten	Geschlechten	NN	Geschlecht	dat|pl|neut	AG	9
14	.	.	SENT	.	_	--	13

1	§.	§.	$(	§	nom|sg|*	--	0
2	52.	52.	CARD	@ord@	_	--	0

1	Es	Es	PPER	es	nom|sg|neut|3	PH	2
2	waren	waren	VAFIN	sein	pl|3|past|ind	--	0
3	aber	aber	ADV	aber	_	MO	2
4	die	die	ART	d	nom|pl|masc	NK	5
5	Griechen	Griechen	NN	Grieche	nom|pl|masc	SB	2
6	nicht	nicht	PTKNEG	nicht	_	NG	12
7	mit	mit	APPR	mit	_	MO	12
8	diesen	diesen	PDAT	dies	dat|pl|neut	NK	9
9	Geschlechten	Geschlechten	NN	Geschlecht	dat|pl|neut	NK	7
10	allein	allein	ADV	allein	_	MO	12
11	zu	zu	APPR	zu	_	PM	12
12	frieden	frieden	NN	Frieden	_	OC	2
13	,	,	$,	,	_	--	12
14	sondern	sondern	KON	sondern	_	CD	2
15	sie	sie	PPER	Sie	nom|pl|fem|3	SB	16
16	machten	machten	VVFIN	machen	pl|3|past|ind	CJ	14
17	auch	auch	ADV	auch	_	MO	19
18	eine	eine	ART	ein	acc|sg|fem	NK	19
19	Vermischung	Vermischung	NN	Vermischung	acc|sg|fem	OA	20
20	derselben	derselben	PDS	derselbe	_	OC	16
21	;	;	SENT	;	_	--	20

1	indem	indem	KOUS	indem	_	CP	12
2	sie	sie	PPER	Sie	nom|pl|*|3	SB	12
3	nicht	nicht	PTKNEG	nicht	_	NG	4
4	nur	nur	ADV	nur	_	MO	9
5	das	das	ART	d	nom|sg|neut	NK	9
6	diatonische	diatonische	ADJA	diatonische	nom|sg|neut|pos	NK	9
7	und	und	KON	und	_	CD	6
8	chromatische	chromatische	ADJA	chromatische	nom|sg|neut|pos	CJ	7
9	Geschlecht	Geschlecht	NN	Geschlecht	acc|sg|neut	OA	12
10	in	in	APPR	in	_	MO	12
11	eines	eines	ART	ein	gen|sg|masc	NK	10
12	brachten	brachten	VVFIN	bringen	pl|3|past|ind	--	0
13	und	und	KON	und	_	CD	12
14	zusammen	zusammen	ADV	zusammen	_	MO	15
15	setzten	setzten	VVFIN	setzen	pl|3|past|ind	CJ	13
16	,	,	$,	,	_	--	15
17	sondern	sondern	KON	sondern	_	CD	12
18	sie	sie	PPER	Sie	nom|pl|masc|3	SB	19
19	giengen	gingen	VVFIN	gehen	pl|3|past|ind	CJ	17
20	noch	noch	ADV	noch	_	MO	19
21	weiter	weiter	ADV	weit	_	SVP	19
22	,	,	$,	,	_	--	21
23	und	und	KON	und	_	CD	19
24	machten	machten	VVFIN	machen	pl|3|past|ind	CJ	23
25	so	so	ADV	so	_	MO	26
26	gar	gar	ADV	gar	_	MO	24
27	aus	aus	APPR	aus	_	MO	24
28	allen	allen	PIAT	all	dat|pl|masc	NK	30
29	dreyen	drei	CARD	drei	_	NK	30
30	Geschlechten	Geschlechten	NN	Geschlecht	dat|pl|neut	NK	27
31	ein	ein	ART	ein	acc|sg|neut	NK	32
32	einziges	einziges	ADJA	einzig	acc|sg|neut	OA	24
33	,	,	$,	,	_	--	32
34	welches	welches	PRELS	welch	nom|sg|neut	SB	52
35	aber	aber	ADV	aber	_	MO	52
36	auch	auch	ADV	auch	_	MO	38
37	alle	alle	PIAT	all	nom|pl|fem	NK	38
38	Intervallen	Intervallen	NN	Intervall	nom|pl|fem	SB	52
39	der	der	ART	d	gen|pl|fem	NK	40
40	Tetrachorden	Tetrachorden	NE	Tetrachorden	gen|pl|fem	AG	38
41	in	in	APPR	in	_	MNR	38
42	ihrer	ihrer	PPOSAT	ihr	dat|sg|fem	NK	43
43	Ordnung	Ordnung	NN	Ordnung	dat|sg|fem	NK	41
44	und	und	KON	und	_	CD	41
45	nach	nach	APPR	nach	_	CJ	44
46	ihrem	ihrem	PPOSAT	ihr	dat|sg|masc	NK	47
47	Unterschied	Unterschied	NN	Unterschied	dat|sg|masc	NK	45
48	auf	auf	APPR	auf	_	MNR	47
49	einmal	einmal	ADV	einmal	_	NK	48
50	in	in	APPR	in	_	MO	52
51	sich	sich	PRF	er|es|sie	acc|pl|3	NK	50
52	begriff	begriff	VVFIN	begreifen	_	RC	32
53	,	,	$,	,	_	--	52
54	wie	wie	KOUS	wie	_	MO	61
55	solches	solches	PIS	solch	nom|sg|neut	SB	61
56	vornemlich	vornehmlich	ADJD	fürnehmlich	pos	MO	61
57	Euclides	Euclides	NE	Euclides	acc|sg|*	SB	61
58	und	und	KON	und	_	CD	57
59	andere	andere	PIS	ander	nom|pl|*	CJ	58
60	mehr	mehr	ADV	mehr	_	MO	61
61	bezeugen	bezeugen	VVFIN	bezeugen	_	OC	52
62	.	.	SENT	.	_	--	61

1	In	In	APPR	in	_	MO	18
2	der	der	ART	d	dat|sg|fem	NK	3
3	Betrachtung	Betrachtung	NN	Betrachtung	dat|sg|fem	NK	1
4	eines	eines	ART	ein	gen|sg|neut	NK	7
5	solchen	solchen	PIAT	solch	gen|sg|neut	NK	7
