

1	Umbstaͤndige	Umbständige	ADJA	Umbständige	nom|sg|fem|pos	NK	2
8	Statt	Statt	APPR	statt	_	MNR	7
9	Pariß	Paris	NE	Paris	dat|sg|neut	NK	8
10	/	/	$,	/	_	--	9
11	in	in	APPR	in	_	MO	24
12	dero	deren	PRELAT	d	gen|pl|masc	NK	11
13	in	in	APPR	in	_	MO	24
14	weniger	weniger	PIAT	wenig	dat|sg|fem	NK	15
15	Zeit	Zeit	NN	Zeit	dat|sg|fem	NK	13
16	in	in	APPR	in	_	MO	24
17	die	die	ART	d	acc|sg|fem	NK	18
18	viertzig	Vierzig	CARD	vierzig	acc|sg|fem	NK	16
19	tausend	tausend	CARD	tausend	_	NK	20
20	Burger	Burger	NN	Burger	acc|pl|masc	MO	21
21	vnter	unter	APPR	unter	_	MO	24
22	die	die	ART	d	acc|sg|fem	NK	23
23	Erd	Erde	NN	Erde	acc|sg|fem	NK	21
24	geschart	geschart	VVPP	scharen	_	OC	25
25	worden	worden	VAPP	werden	_	OC	9
26	/	/	$,	/	_	--	25

1	Ein	Ein	ART	ein	nom|sg|neut	NK	3
2	absonderliches	absonderliches	ADJA	absonderliches	nom|sg|neut|pos	NK	3
3	Elend	Elend	NN	Elend	nom|sg|neut	SB	8
4	/	/	$,	/	_	--	3
5	stunde	stunde	NN	Stunde	_	MO	6
6	auß	aus	APPR	aus	_	MNR	3
7	Anno	Anno	FM	Annum	dat|sg|masc	NK	6
8	1576.	1576.	CARD	@ord@	sg|3|pres|ind	--	0
9	die	die	ART	d	nom|sg|fem	NK	13
10	Statt	Statt	APPR	statt	_	MNR	9
11	Venedig	Venedig	NE	Venedig	dat|sg|neut	NK	10
12	/	/	$,	/	_	--	11
13	allda	allda	ADV	allda	nom|sg|neut	SB	8
14	innerhalb	innerhalb	APPR	innerhalb	_	MO	25
15	9.	9.	CARD	@ord@	dat|sg|masc|pos	NK	16
16	Monath	Monat	NN	Monat	dat|sg|masc	NK	14
17	auff	auf	APPR	auf	_	MO	25
18	die	die	ART	d	acc|sg|fem	NK	21
19	sechzig	sechzig	CARD	sechzig	_	MO	20
20	tausend	tausend	CARD	tausend	_	NK	21
21	Menschen	Menschen	NN	Mensch	acc|pl|masc	NK	17
22	der	der	ART	d	gen|sg|fem	NK	23
23	Todt	Tot	NN	Tod	gen|sg|fem	AG	21
24	hinweg	hinweg	ADV	hinweg	_	AC	17
25	gezuckt	gezuckt	VVPP	gezuckt	_	MO	8
26	/	/	$,	/	_	--	25

1	Ist	Ist	VAFIN	sein	sg|3|pres|ind	MO	13
2	demnach	demnach	ADV	demnach	_	MO	3
3	zuerkennen	zuerkennen	VVINF	zuerkennen	_	SB	12
4	/	/	$,	/	_	--	3
5	daß	daß	KOUS	daß	_	CP	8
6	alle	alle	PIAT	all	nom|pl|*	NK	7
7	diese	diese	PDS	dies	nom|pl|*	SB	8
8	Staͤtt	steht	VVFIN	stehen	sg|3|pres|ind	RE	2
9	mit	mit	APPR	mit	_	MO	3
10	grossem	großem	ADJA	groß	dat|sg|masc|pos	NK	11
11	Elend	Elend	NN	Elend	dat|sg|masc	NK	9
12	seynd	sind	VAFIN	sein	pl|3|pres|ind	--	0
13	uͤberfallen	überfallen	VVPP	überfallen	_	OC	14
14	worden	worden	VAPP	werden	_	OC	12
15	;	;	SENT	;	_	--	14

1	wer	wer	PWS	wer	nom|sg|masc	SB	4
2	aber	aber	ADV	aber	_	MO	4
3	Anno	Anno	FM	Annum	nom|sg|masc	SB	4
4	1679.	1679.	CARD	@ord@	sg|3|pres|ind	SB	12
5	in	in	APPR	in	_	MO	4
6	der	der	ART	d	dat|sg|fem	NK	7
7	Wiennstatt	Wiennstatt	NN	Wiennstatt	dat|sg|fem	NK	5
8	in	in	APPR	in	_	MNR	7
9	dem	dem	ART	d	dat|sg|masc	NK	10
10	Monath	Monat	NN	Monat	dat|sg|masc	NK	8
11	September	September	NN	September	nom|sg|masc	NK	10
12	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
13	gelebt	gelebt	VVPP	leben	_	OC	12
14	/	/	$,	/	_	--	13
15	der	der	PDS	d	nom|sg|masc	SB	16
16	muß	muß	VMFIN	müssen	sg|3|pres|ind	CJ	12
17	es	es	PPER	es	nom|sg|neut|3	SB	16
18	hoch	hoch	ADJD	hoch	pos	MO	19
19	betheuren	beteuern	VVINF	beteuern	_	RE	17
20	/	/	$,	/	_	--	19
21	das	das	PRELS	d	nom|sg|neut	NK	23
22	solches	solches	PIAT	solch	acc|sg|neut	NK	23
23	Elend	Elend	NN	Elend	acc|sg|neut	OA	27
24	allen	allen	PIAT	all	dat|pl|masc	NK	25
25	Mahlern	Malern	NN	Malern	dat|pl|masc	AG	23
26	zu	zu	PTKZU	zu	_	PM	27
27	entwerffen	entwerfen	VVINF	entwerfen	_	OC	16
28	vhnmoͤglich	vhnmöglich	NN	vhnmöglich	pos	MO	29
29	scheinet	scheinet	VVFIN	scheinen	sg|3|pres|ind	CJ	16
30	/	/	$,	/	_	--	27
31	dann	dann	ADV	dann	_	MO	36
32	der	der	ART	d	nom|sg|masc	NK	33
33	Todt	Tot	NN	Tod	nom|sg|masc	SB	29
34	solcher	solcher	PIAT	solch	gen|pl|*	OA	35
35	gestalten	gestalten	ADJA	gestalt	_	OC	36
36	gewuͤtet	gewütet	VVPP	gewütet	_	OC	29
37	/	/	$,	/	_	--	36
38	daß	daß	KOUS	daß	_	CP	40
39	vielen	vielen	PIS	viel	dat|pl|*	SB	40
40	vorkommen	vorkommen	VVINF	vorkommen	pl|3|pres|ind	OC	29
41	/	/	$,	/	_	--	40
42	es	es	PPER	es	nom|sg|neut|3	SB	43
43	sey	sei	VAFIN	sein	sg|3|pres|subj	MO	29
44	der	der	ART	d	nom|sg|masc	NK	46
45	allgemeine	allgemeine	ADJA	allgemein	nom|sg|masc|pos	NK	46
46	Epilogus	Epilogguss	NN	Epilogguss	nom|sg|masc	PD	43
47	vnd	und	KON	und	_	CD	46
48	Weltschluß	Weltschluß	NN	Weltschluß	nom|sg|masc	CJ	47
49	verhandelt	verhandelt	VVPP	verhandeln	_	OC	43
50	/	/	$,	/	_	--	49
51	es	es	PPER	es	nom|sg|neut|3	SB	52
52	findet	findet	VVFIN	finden	sg|3|pres|ind	CJ	43
53	sich	sich	PRF	er|es|sie	acc|sg|3	OA	52
54	nicht	nicht	PTKNEG	nicht	_	NG	64
55	ein	ein	ART	ein	nom|sg|masc	NK	59
56	einige	einige	PIAT	einig	acc|pl|fem	NK	57
57	Gassen	Gassen	NN	Gasse	acc|pl|fem	MO	52
58	noch	noch	KON	noch	_	CD	57
59	Gassel	Gassel	NN	Gassel	acc|sg|masc	CJ	58
60	/	/	$,	/	_	--	59
61	deren	deren	PRELS	d	gen|pl|fem	AG	64
62	doch	doch	ADV	doch	_	MO	77
63	so	so	ADV	so	_	MO	64
64	viel	viel	ADV	viel	*|*|*	OA	65
65	in	in	APPR	in	_	MO	52
66	dieser	dieser	PDAT	dies	dat|sg|fem	NK	68
67	Volckreichen	Volckreichen	NN	Volckreichen	dat|sg|fem|pos	NK	68
68	Residentz	Residenz	NN	Residenz	dat|sg|fem	NK	65
69	Statt	Statt	PTKVZ	statt	_	SVP	52
70	/	/	$,	/	_	--	69
71	welche	welche	PRELS	welch	acc|pl|fem	NK	74
72	deß	dessen	PDAT	d	gen|sg|masc	AG	73
73	Todts	Tods	NN	Tod	gen|sg|masc	AG	74
74	Grimmen	Grimmen	NN	Grimmen	acc|pl|fem	OA	76
75	nicht	nicht	PTKNEG	nicht	_	NG	77
76	haͤtte	hätte	VAFIN	haben	sg|3|past|subj	OC	52
77	außgestanden	ausgestanden	VVPP	ausstehen	_	OC	76
78	.	.	SENT	.	_	--	77

1	In	In	APPR	in	_	MO	7
2	der	der	ART	d	dat|sg|fem	NK	3
3	Herrengassen	Herrengassen	NN	Herrengassen	gen|pl|fem	NK	1
4	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
5	der	der	ART	d	nom|sg|masc	NK	6
6	Todt	Tot	NN	Tod	nom|sg|masc	SB	4
7	geherrschet	geherrscht	VVPP	herrschen	_	OC	4
8	.	.	SENT	.	_	--	7

1	In	In	APPR	in	_	MO	10
2	der	der	ART	d	dat|sg|fem	NK	3
3	Klugerstrassen	Klugerstrassen	NN	Klugerstrassen	gen|pl|fem	NK	1
4	/	/	$,	/	_	--	3
5	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	nicht	nicht	PTKNEG	nicht	_	NG	10
9	klueg	klueg	NN	klueg	_	MO	10
10	gewest	gewest	VAPP	sein	_	OC	5
11	/	/	$,	/	_	--	10
12	sondern	sondern	KON	sondern	_	CD	10
13	verschwenderisch	verschwenderisch	ADJD	verschwenderisch	pos	CJ	12
14	.	.	SENT	.	_	--	13

1	In	In	APPR	in	_	MO	11
2	der	der	ART	d	gen|pl|fem	NK	3
3	Bognergassen	Bognergassen	NE	Bognergassen	gen|pl|fem	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	ziemlich	ziemlich	ADV	ziemlich	_	MO	11
9	seinen	seinen	PPOSAT	sein	acc|sg|masc	NK	10
10	Bogen	Bogen	NN	Bogen	acc|sg|masc	OA	11
11	abgeschossen	abgeschossen	VVPP	abschießen	_	OC	5
12	;	;	SENT	;	_	--	11

1	In	In	APPR	in	_	MO	11
2	der	der	ART	d	gen|pl|fem	NK	3
3	Singerstrassen	Singerstrassen	NN	Singerstrassen	gen|pl|fem	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	dat|sg|fem	NK	7
7	Todt	Tot	NN	Tod	dat|sg|fem	DA	11
8	vielen	vielen	PIAT	viel	gen|pl|fem	NK	7
9	das	das	ART	d	acc|sg|neut	NK	10
10	Requiem	Requiem	NN	Requiem	acc|sg|neut	OA	11
11	gesungen	gesungen	VVPP	singen	_	OC	5
12	.	.	SENT	.	_	--	11

1	In	In	APPR	in	_	MO	10
2	der	der	ART	d	dat|sg|fem	NK	3
3	Schulerstrassen	Schulerstrassen	NN	Schulerstrassen	gen|pl|fem	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	kein	kein	PIAT	kein	nom|sg|masc	NK	9
9	Vacanz	Vakanz	NN	Vakanz	nom|sg|masc	OA	10
10	gesetzt	gesetzt	VVPP	setzen	_	OC	5
11	.	.	SENT	.	_	--	10

1	In	In	APPR	in	_	MO	12
2	der	der	ART	d	dat|sg|fem	NK	3
3	Riemerstrassen	Riemerstrassen	NN	Riemerstrassen	gen|pl|fem	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	auß	aus	APPR	aus	_	MNR	7
9	frembden	fremden	ADJA	fremd	dat|pl|fem|pos	NK	10
10	Haͤuten	Häuten	ADJA	Häuten	dat|pl|fem	NK	8
11	Riemen	Riemen	NN	Riemen	dat|pl|fem	OA	12
12	geschnitten	geschnitten	VVPP	schneiden	_	OC	5
13	.	.	SENT	.	_	--	12

1	In	In	APPR	in	_	MO	10
2	St.	St.	NE	St.	*|*|*	PNC	3
3	Dorotheagassen	Dorotheagassen	NE	Dorotheagassen	acc|pl|fem	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	keinen	keinen	PIAT	kein	acc|sg|masc	NK	9
9	Feyertag	Feiertag	NN	Feiertag	acc|sg|masc	OA	10
10	gehalten	gehalten	VVPP	halten	_	OC	5
11	.	.	SENT	.	_	--	10

1	In	In	APPR	in	_	MO	20
2	der	der	ART	d	dat|sg|fem	NK	3
3	Beckerstrassen	Beckerstrassen	NE	Beckerstrassen	gen|pl|fem	NK	1
4	/	/	$,	/	_	--	3
5	Wallerstrassen	Wallerstrassen	NE	Wallerstrassen	gen|pl|fem	CJ	3
6	/	/	$,	/	_	--	5
7	Breinerstrassen	Breinerstrassen	NE	Breinerstrassen	_	CJ	5
8	/	/	$,	/	_	--	7
9	Kaͤrnerstrassen	Kärnerstrassen	NE	Kärnerstrassen	_	CJ	7
10	/	/	$,	/	_	--	9
11	Donfaltstrassen	Donfaltstrassen	NE	Donfaltstrassen	_	CJ	9
12	/	/	$,	/	_	--	11
13	Wiplingerstrassen	Wiplingerstrassen	NE	Wiplingerstrassen	acc|pl|fem	CJ	11
14	/	/	$,	/	_	--	13
15	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
16	der	der	ART	d	dat|sg|fem	NK	17
17	Todt	Tot	NN	Tod	dat|sg|fem	DA	20
18	einen	einen	ART	ein	acc|sg|masc	NK	19
19	Strassenrauber	Strassenrauber	NN	Strassenrauber	acc|sg|masc	OA	20
20	abgeben	abgeben	VVINF	abgeben	_	OC	15
21	;	;	SENT	;	_	--	20

1	In	In	APPR	in	_	MO	10
2	der	der	ART	d	dat|sg|fem	NK	3
3	Naglergassen	Naglergassen	NN	Naglergassen	gen|pl|fem	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	seine	seine	PPOSAT	sein	acc|sg|fem	NK	9
9	Pfeil	Pfeil	NN	Pfeil	acc|sg|fem	OA	10
10	gespitzt	gespitzt	VVPP	gespitzt	_	OC	5
11	;	;	SENT	;	_	--	10

1	In	In	APPR	in	_	MO	9
2	der	der	ART	d	gen|pl|fem	NK	3
3	Himmelportgassen	Himmelportgassen	NN	Himmelportgassen	gen|pl|fem	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	manchen	manchen	PIAT	manch	acc|sg|masc	SB	5
7	der	der	ART	d	dat|sg|fem	NK	8
8	Todt	Tot	NN	Tod	nom|sg|masc	AG	6
9	geschickt	geschickt	VVPP	geschickt	pos	MO	5
10	im	im	APPRART	im	dat|sg|masc	MO	5
11	Himmel	Himmel	NN	Himmel	dat|sg|masc	NK	10
12	oder	oder	KON	oder	_	CD	10
13	darneben	darneben	PAV	daneben	_	CJ	12
14	.	.	SENT	.	_	--	13

1	In	In	APPR	in	_	MO	5
2	der	der	ART	d	dat|sg|fem	NK	3
3	Joannesgaß	Joannesgaß	NE	Joannesgaß	dat|sg|fem	NK	1
4	/	/	$,	/	_	--	3
5	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	Joannes	Joannes	NE	Joannes	nom|sg|masc	NK	7
9	in	in	APPR	in	_	MO	11
10	eodem	eodem	ADJD	eodem	dat|sg|neut	NK	9
11	gewest	gewest	VAPP	sein	_	OC	5
12	.	.	SENT	.	_	--	11

1	Auff	Auf	APPR	auf	_	MO	9
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	Hohenmarckt	Hohenmarckt	NN	Hohenmarckt	dat|sg|masc	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	viel	viel	ADV	viel	*|*|*	OA	9
9	erniedriget	erniedrigt	VVPP	erniedrigen	_	OC	5
10	.	.	SENT	.	_	--	9

1	Auff	Auf	APPR	auf	_	MO	10
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	Fischmarckt	Fischmarckt	NN	Fischmarckt	dat|sg|masc	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	keinen	keinen	PIAT	kein	acc|sg|masc	NK	9
9	Fastag	Fastag	NN	Fastag	acc|sg|masc	OA	10
10	gehabt	gehabt	VAPP	haben	_	OC	5
11	.	.	SENT	.	_	--	10

1	Auff	Auf	APPR	auf	_	MO	11
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	Neuenmarckt	Neuenmarkt	NN	Neuenmarkt	dat|sg|masc	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	keinen	keinen	PIAT	kein	acc|sg|masc	NK	10
9	nichts	nichts	PIAT	nichts	*|*|neut	NK	10
10	Neues	Neues	NA	Neue	acc|sg|neut	OA	11
11	gemacht	gemacht	VVPP	gemacht	_	OC	5
12	.	.	SENT	.	_	--	11

1	Auff	Auf	APPR	auf	_	MO	12
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	Kohlmarckt	Kohlmarckt	NN	Kohlmarckt	dat|sg|masc	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	nichts	nichts	PIS	nichts	*|*|neut	OA	12
9	als	als	KOKOM	als	_	CM	11
10	kohlschwartze	kohlschwartze	ADJA	kohlschwartze	nom|pl|masc|pos	NK	11
11	Trauerkleider	Trauerkleider	NN	Trauerkleider	nom|pl|masc	CC	8
12	verursachet	verursachet	VVPP	verursachen	_	OC	5
13	.	.	SENT	.	_	--	12

1	Auff	Auf	APPR	auf	_	MO	9
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	Kienmarckt	Kienmarckt	NN	Kienmarckt	dat|sg|masc	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	auch	auch	ADV	auch	_	MO	9
9	angezuͤndet	angezündet	VVPP	anzünden	_	OC	5
10	.	.	SENT	.	_	--	9

1	Auff	auf	APPR	auf	_	MO	10
2	den	den	ART	d	acc|sg|masc	NK	3
3	Baurenmarckt	Baurenmarckt	NN	Baurenmarckt	acc|sg|masc	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	viel	viel	PIAT	viel	*|*|*	NK	9
9	Burger	Burger	NN	Burger	acc|pl|masc	OA	10
10	angetroffen	angetroffen	VVPP	antreffen	_	OC	5
11	.	.	SENT	.	_	--	10

1	Auff	auf	APPR	auf	_	MO	12
2	dem	dem	ART	d	dat|sg|masc	NK	4
3	alten	alten	ADJA	alt	dat|sg|masc|pos	NK	4
4	Fleischmarckt	Fleischmarckt	NN	Fleischmarckt	dat|sg|masc	NK	1
5	/	/	$,	/	_	--	4
6	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
7	der	der	ART	d	nom|sg|masc	NK	8
8	Todt	Tot	NN	Tod	nom|sg|masc	SB	6
9	auch	auch	ADV	auch	_	MO	12
10	sein	sein	PPOSAT	sein	acc|sg|neut	NK	11
11	Fleischbanck	Fleischbanck	NE	Fleischbanck	nom|sg|masc	OA	12
12	gehabt	gehabt	VAPP	haben	_	OC	6
13	.	.	SENT	.	_	--	12

1	Auff	Auf	APPR	auf	_	MO	14
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	Sawmarckt	Sawmarckt	NN	Sawmarckt	dat|sg|masc	NK	1
4	/	/	$,	/	_	--	3
5	nunmehr	nunmehr	ADV	nunmehr	_	MO	7
6	Schaumarckt	Schaumarckt	ADJD	Schaumarckt	acc|sg|masc	OA	7
7	genannt	genannt	VVPP	nennen	_	PAR	3
8	/	/	$,	/	_	--	7
9	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
10	der	der	ART	d	nom|sg|masc	NK	11
11	Todt	Tot	NN	Tod	nom|sg|masc	SB	9
12	manches	manches	PIAT	mancher	*|*|*	NK	13
13	Spectackel	Spektakel	NN	Spektakel	acc|sg|masc	OA	14
14	erwiesen	erwiesen	VVPP	erweisen	_	OC	9
15	.	.	SENT	.	_	--	14

1	Auff	Auf	APPR	auf	_	MO	10
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	Graben	Graben	NN	Graben	dat|sg|masc	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	nichts	nichts	PIS	nichts	*|*|neut	OA	10
9	als	als	KOKOM	als	_	UC	8
10	eingraben	eingraben	ADJD	eingraben	_	OC	5
11	.	.	SENT	.	_	--	10

1	Auff	auf	APPR	auf	_	OP	7
2	der	der	ART	d	dat|sg|fem	NK	3
3	Freyung	Freyung	NN	Freyung	dat|sg|fem	NK	1
4	/	/	$,	/	_	--	3
5	waren	waren	VAFIN	sein	pl|3|past|ind	--	0
6	wenig	wenig	ADV	wenig	_	MO	7
7	befreyt	befreit	VVFIN	befreien	_	PD	5
8	vor	vor	APPR	vor	_	MO	7
9	dem	dem	ART	d	dat|sg|masc	NK	10
10	Todt	Tot	NN	Tod	dat|sg|masc	NK	8
11	.	.	SENT	.	_	--	10

1	Auff	auf	APPR	auf	_	MO	10
2	den	den	ART	d	acc|sg|masc	NK	3
3	Heydenschuß	Heydenschuß	NE	Heydenschuß	acc|sg|masc	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	nach	nach	APPR	nach	_	MO	10
9	Christen	Christen	NN	Christ	dat|pl|masc	NK	8
10	geschossen	geschossen	VVPP	schießen	_	OC	5
11	.	.	SENT	.	_	--	10

1	Auff	Auf	APPR	auf	_	MO	9
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	Judenplatz	Judenplatz	NN	Judenplatz	dat|sg|masc	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	ziemlich	ziemlich	ADV	ziemlich	_	MO	9
9	geschachert	geschachert	VVPP	geschachert	_	OC	5
10	.	.	SENT	.	_	--	9

1	Auff	auf	APPR	auf	_	MO	11
2	der	der	ART	d	dat|sg|fem	NK	3
3	Sailerstatt	Sailerstatt	NN	Sailerstatt	dat|sg|fem	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	dat|sg|fem	NK	7
7	Todt	Tot	NN	Tod	dat|sg|fem	DA	11
8	vielen	vielen	PIAT	viel	dat|pl|*	DA	11
9	die	die	ART	d	acc|sg|fem	NK	10
10	Fall-Strick	Fall-Strick	NN	Fall-Strick	acc|sg|fem	OA	11
11	gelegt	gelegt	VVPP	legen	_	OC	5
12	.	.	SENT	.	_	--	11

1	Auff	auf	APPR	auf	_	MO	18
2	der	der	ART	d	dat|sg|fem	NK	3
3	Brandstatt	Brandstatt	NN	Brandstatt	dat|sg|fem	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	viel	viel	ADV	viel	_	OA	9
9	abgebrannt	abgebrannt	VVPP	abgebrannt	_	OC	5
10	/	/	$,	/	_	--	9
11	daß	daß	KOUS	daß	_	CP	13
12	sie	sie	PPER	Sie	nom|pl|masc|3	SB	13
13	seynd	sind	VAFIN	sein	pl|3|pres|ind	OC	9
14	zu	zu	APPR	zu	_	MO	18
15	Staub	Staub	NN	Staub	dat|sg|masc	NK	14
16	vnd	und	KON	und	_	CD	15
17	Aschen	Aschen	NN	Asche	_	CJ	16
18	worden	worden	VAPP	werden	_	OC	13
19	.	.	SENT	.	_	--	18

1	Auff	Auf	APPR	auf	_	MO	9
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	Saltzgriß	Saltzgriß	NN	Saltzgriß	dat|sg|masc	NK	1
4	/	/	$,	/	_	--	3
5	hats	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	dat|sg|fem	NK	7
7	Todt	Tot	NN	Tod	dat|sg|fem	DA	9
8	manchen	manchen	PIAT	manch	acc|sg|masc	OA	9
9	versaltzen	versalzen	VVFIN	versalzen	_	OC	5
10	.	.	SENT	.	_	--	9

1	Auff	Auf	APPR	auf	_	MO	9
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	Katzensteig	Katzensteig	NN	Katzensteig	dat|sg|masc	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	starck	stark	ADJD	stark	pos	MO	9
9	gemauset	gemaust	VVPP	gemaust	_	OC	5
10	.	.	SENT	.	_	--	9

1	Den	Den	ART	d	acc|sg|masc	NK	2
2	Sauwinckl	Sauwinckl	NE	Sauwinckl	acc|sg|masc	OA	8
3	/	/	$,	/	_	--	2
4	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
5	der	der	ART	d	nom|sg|masc	NK	6
6	Todt	Tot	NN	Tod	nom|sg|masc	SB	4
7	ziemlich	ziemlich	ADV	ziemlich	_	MO	8
8	gesaͤubert	gesäubert	VVPP	säubern	_	OC	4
9	.	.	SENT	.	_	--	8

1	Bey	Bei	APPR	bei	_	MO	11
2	den	den	ART	d	dat|pl|masc	NK	4
3	zwoͤlff	Zwölf	CARD	zwölf	_	NK	4
4	Aposteln	Aposteln	NN	Aposteln	dat|pl|masc	NK	1
5	/	/	$,	/	_	--	4
6	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
7	der	der	ART	d	dat|sg|fem	NK	8
8	Todt	Tot	NN	Tod	dat|sg|fem	DA	11
9	einen	einen	ART	ein	acc|sg|masc	NK	10
10	Iscariot	Iskariot	NN	Iskariot	acc|sg|masc	OA	11
11	abgeben	abgeben	VVINF	abgeben	_	OC	6
12	.	.	SENT	.	_	--	11

1	Auff	Auf	APPR	auf	_	MO	8
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	Gruͤnanger	Grünanger	NN	Grünanger	dat|sg|masc	NK	1
4	/	/	$,	/	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	der	der	ART	d	nom|sg|masc	NK	7
7	Todt	Tot	NN	Tod	nom|sg|masc	SB	5
8	gemacht	gemacht	VVPP	gemacht	_	OC	5
9	daß	daß	KOUS	daß	_	CP	14
10	viel	viel	PIS	viel	*|*|*	SB	14
11	wie	wie	KOKOM	wie	_	CM	13
12	ein	ein	ART	ein	nom|sg|neut	NK	13
